timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
3212000,0.0,0.0,4.9679817e-05,0.0,1.0,0.0,0.0,2.4839908e-05,0.0,0.0,-0.001,0,0
3220000,0.0,0.0,3.4059107e-05,0.0,1.0,0.0,0.0,1.7029553e-05,0.0,0.0,-0.001,0,0
3260000,0.0,-0.0,1.6276462,0.0,0.68672436,0.0,0.0,0.7269179,0.0,0.0,-0.001,0,0
3308000,0.0,-0.0,1.6276275,0.0,0.68673116,0.0,0.0,0.7269115,0.0,0.0,-0.001,0,0
3356000,0.0,-0.0,1.6276395,0.0,0.6867268,0.0,0.0,0.7269157,0.0,0.0,-0.001,0,0
3404000,0.0,-0.0,1.6276077,0.0,0.6867384,0.0,0.0,0.7269047,0.0,0.0,-0.001,0,0
3460000,0.0,-0.0,1.6332822,0.0,0.6846732,0.0,0.0,0.72885025,0.0,0.0,-0.001,0,0
3508000,0.0,-0.0,1.633437,0.0,0.68461674,0.0,0.0,0.72890323,0.0,0.0,-0.001,0,0
3556000,0.0,-0.0,1.6333886,0.0,0.6846344,0.0,0.0,0.72888666,0.0,0.0,-0.001,0,0
3604000,0.0,-0.0,1.6333452,0.0,0.68465024,0.0,0.0,0.7288718,0.0,0.0,-0.001,0,0
3660000,0.0,-0.0,1.6333427,0.0,0.68465114,0.0,0.0,0.7288709,0.0,0.0,-0.001,0,0
3708000,0.0,-0.0,1.633095,0.0,0.6847414,0.0,0.0,0.72878623,0.0,0.0,-0.001,0,0
3764000,0.0,-0.0,1.6328071,0.0,0.6848463,0.0,0.0,0.72868764,0.0,0.0,-0.001,0,0
3804000,0.0,-0.0,1.6326319,0.0,0.6849101,0.0,0.0,0.7286276,0.0,0.0,-0.001,0,0
3860000,0.0,-0.0,1.6324121,0.0,0.6849902,0.0,0.0,0.7285523,0.0,0.0,-0.001,0,0
3908000,0.0,-0.0,1.6318951,0.0,0.6851785,0.0,0.0,0.7283752,0.0,0.0,-0.001,0,0
3964000,0.0,-0.0,1.6311213,0.0,0.68546027,0.0,0.0,0.72811,0.0,0.0,-0.001,0,0
4012000,0.0,-0.0,1.6304038,0.0,0.68572146,0.0,0.0,0.7278641,0.0,0.0,-0.001,0,0
4060000,0.0,-0.0,1.6296151,0.0,0.68600845,0.0,0.0,0.7275936,0.0,0.0,-0.001,0,0
4108000,0.0,-0.0,1.6288636,0.0,0.6862818,0.0,0.0,0.7273357,0.0,0.0,-0.001,0,0
4164000,0.0,-0.0,1.6281867,0.0,0.6865279,0.0,0.0,0.72710353,0.0,0.0,-0.001,0,0
4212000,0.0,-0.0,1.6278768,0.0,0.68664056,0.0,0.0,0.7269971,0.0,0.0,-0.001,0,0
4260000,0.0,-0.0,1.6277022,0.0,0.686704,0.0,0.0,0.72693723,0.0,0.0,-0.001,0,0
4308000,0.0,-0.0,1.627616,0.0,0.68673533,0.0,0.0,0.72690755,0.0,0.0,-0.001,0,0
4356000,0.0,-0.0,1.6273991,0.0,0.6868142,0.0,0.0,0.726833,0.0,0.0,-0.001,0,0
4404000,0.0,-0.0,1.6270723,0.0,0.6869329,0.0,0.0,0.72672087,0.0,0.0,-0.001,0,0
4460000,0.0,-0.0,1.6267365,0.0,0.68705493,0.0,0.0,0.7266056,0.0,0.0,-0.001,0,0
4508000,0.0,-0.0,1.6263093,0.0,0.68721014,0.0,0.0,0.72645867,0.0,0.0,-0.001,0,0
4564000,0.0,-0.0,1.626,0.0,0.68732244,0.0,0.0,0.72635245,0.0,0.0,-0.001,0,0
4604000,0.0,-0.0,1.6258541,0.0,0.6873754,0.0,0.0,0.7263023,0.0,0.0,-0.001,0,0
4660000,0.0,-0.0,1.6257304,0.0,0.68742037,0.0,0.0,0.72625977,0.0,0.0,-0.001,0,0
4708000,0.0,-0.0,1.6254163,0.0,0.6875344,0.0,0.0,0.7261519,0.0,0.0,-0.001,0,0
4756000,0.0,-0.0,1.6248101,0.0,0.6877545,0.0,0.0,0.7259433,0.0,0.0,-0.001,0,0
4812000,0.0,-0.0,1.6235027,0.0,0.68822885,0.0,0.0,0.7254937,0.0,0.0,-0.001,0,0
4860000,0.0,-0.0,1.6225075,0.0,0.6885898,0.0,0.0,0.72515106,0.0,0.0,-0.001,0,0
4908000,0.0,-0.0,1.6224914,0.0,0.68859565,0.0,0.0,0.7251456,0.0,0.0,-0.001,0,0
4964000,0.0,-0.0,1.6231531,0.0,0.6883557,0.0,0.0,0.7253733,0.0,0.0,-0.001,0,0
5004000,0.0,-0.0,1.6238315,0.0,0.6881096,0.0,0.0,0.72560686,0.0,0.0,-0.001,0,0
5060000,0.0,-0.0,1.6243871,0.0,0.687908,0.0,0.0,0.7257979,0.0,0.0,-0.001,0,0
5108000,0.0,-0.0,1.6245129,0.0,0.68786234,0.0,0.0,0.72584116,0.0,0.0,-0.001,0,0
5164000,0.0,-0.0,1.6242976,0.0,0.6879405,0.0,0.0,0.7257672,0.0,0.0,-0.001,0,0
5204000,0.0,-0.0,1.6241952,0.0,0.6879777,0.0,0.0,0.72573185,0.0,0.0,-0.001,0,0
5260000,0.0,-0.0,1.6240109,0.0,0.6880445,0.0,0.0,0.72566855,0.0,0.0,-0.001,0,0
5308000,0.0,-0.0,1.6237421,0.0,0.68814206,0.0,0.0,0.725576,0.0,0.0,-0.001,0,0
5356000,0.0,-0.0,1.6230298,0.0,0.6884004,0.0,0.0,0.725331,0.0,0.0,-0.001,0,0
5412000,0.0,-0.0,1.6221312,0.0,0.68872625,0.0,0.0,0.7250215,0.0,0.0,-0.001,0,0
5460000,0.0,-0.0,1.6214527,0.0,0.6889722,0.0,0.0,0.72478783,0.0,0.0,-0.001,0,0
5508000,0.0,-0.0,1.6208478,0.0,0.68919134,0.0,0.0,0.7245794,0.0,0.0,-0.001,0,0
5556000,0.0,-0.0,1.6204273,0.0,0.6893437,0.0,0.0,0.72443455,0.0,0.0,-0.001,0,0
