timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
4292000,0.12998271,0.15022528,0.00057536364,0.0,0.0,-0.001,0
4300000,0.12971888,0.14994061,0.00066924095,0.0,0.0,-0.001,0
4316000,0.12948474,0.14947796,0.00061917305,0.0,0.0,-0.001,0
4332000,0.12920032,0.14899257,0.00060373545,0.0,0.0,-0.001,0
4356000,0.12873867,0.14859107,0.0006646514,0.0,0.0,-0.001,0
4376000,0.12853311,0.14832065,0.0006483793,0.0,0.0,-0.001,0
4396000,0.12872702,0.14799133,0.0006888509,0.0,0.0,-0.001,0
4416000,0.12879823,0.14737965,0.00054740906,0.0,0.0,-0.001,0
4432000,0.12873943,0.14700827,0.0005469918,0.0,0.0,-0.001,0
4452000,0.12856525,0.14637215,0.00048190355,0.0,0.0,-0.001,0
4476000,0.12847768,0.1455503,0.0005219579,0.0,0.0,-0.001,0
4496000,0.12840596,0.14493981,0.00047522783,0.0,0.0,-0.001,0
4516000,0.12824018,0.14427696,0.00041264296,0.0,0.0,-0.001,0
4536000,0.1281739,0.14391594,0.00048607588,0.0,0.0,-0.001,0
4556000,0.12807973,0.1436393,0.00027662516,0.0,0.0,-0.001,0
4572000,0.1280941,0.14357454,0.00029164553,0.0,0.0,-0.001,0
4596000,0.12810163,0.14346969,0.0003296137,0.0,0.0,-0.001,0
4616000,0.12810698,0.1432324,0.00052028894,0.0,0.0,-0.001,0
4636000,0.12793243,0.1428684,0.00031250715,0.0,0.0,-0.001,0
4652000,0.12768808,0.14295214,0.00047188997,0.0,0.0,-0.001,0
4676000,0.12763456,0.14265357,0.00045895576,0.0,0.0,-0.001,0
4692000,0.12746249,0.14230524,0.0005853772,0.0,0.0,-0.001,0
4716000,0.1271948,0.14177144,0.00045520067,0.0,0.0,-0.001,0
4732000,0.12711678,0.14164491,0.0004310012,0.0,0.0,-0.001,0
4756000,0.1268889,0.14105745,0.00047647953,0.0,0.0,-0.001,0
4772000,0.12674181,0.14077227,0.0006187558,0.0,0.0,-0.001,0
4792000,0.12658232,0.14068022,0.0005953908,0.0,0.0,-0.001,0
4816000,0.12592544,0.14062946,0.00060248375,0.0,0.0,-0.001,0
