timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3180000,0.0,0.0,0.0,0.0
3184000,0.0,0.0,0.0,0.0
3380000,0.0,0.0,0.0,0.0
3580000,0.0,0.0,0.0,0.0
3780000,0.0,0.0,0.0,0.0
3980000,0.0,0.0,0.0,0.0
4180000,0.0,0.0,0.0,0.0
4380000,0.0,0.0,0.0,0.0
4580000,0.0,0.0,0.0,0.0
4780000,0.0,0.0,0.0,0.0
4980000,0.0,0.0,0.0,0.0
5180000,0.0,0.0,0.0,0.0
5380000,0.0,0.0,0.0,0.0
5580000,0.0,0.0,0.0,0.0
5780000,0.0,0.0,0.0,0.0
5980000,0.0,0.0,0.0,0.0
6180000,0.0,0.0,0.0,0.0
6380000,0.0,0.0,0.0,0.0
6580000,0.0,0.0,0.0,0.0
6780000,0.0,0.0,0.0,0.0
6980000,0.0,0.0,0.0,0.0
7180000,0.0,0.0,0.0,0.0
7380000,0.0,0.0,0.0,0.0
7580000,0.0,0.0,0.0,0.0
7780000,0.0,0.0,0.0,0.0
7980000,0.0,0.0,0.0,0.0
8180000,0.0,0.0,0.0,0.0
8380000,0.0,0.0,0.0,0.0
8580000,0.0,0.0,0.0,0.0
8776000,0.0,0.0,0.0,0.0
8980000,0.0,0.0,0.0,0.0
9180000,0.0,0.0,0.0,0.0
9376000,0.0,0.0,0.0,0.0
9580000,0.0,0.0,0.0,0.0
9776000,0.0,0.0,0.0,0.0
9976000,0.0,0.0,0.0,0.0
10180000,0.0,0.0,0.0,0.0
10380000,0.0,0.0,0.0,0.0
10580000,0.0,0.0,0.0,0.0
10780000,0.0,0.0,0.0,0.0
10980000,0.0,0.0,0.0,0.0
11176000,0.0,0.0,0.0,0.0
11380000,0.0,0.0,0.0,0.0
11580000,0.0,0.0,0.0,0.0
11776000,0.0,0.0,0.0,0.0
11980000,0.0,0.0,0.0,0.0
12180000,0.0,0.0,0.0,0.0
12376000,0.0,0.0,0.0,0.0
12580000,0.0,0.0,0.0,0.0
12780000,0.0,0.0,0.0,0.0
12980000,0.0,0.0,0.0,0.0
13180000,0.0,0.0,0.0,0.0
13380000,0.0,0.0,0.0,0.0
13580000,0.0,0.0,0.0,0.0
13776000,0.0,0.0,0.0,0.0
13980000,0.0,0.0,0.0,0.0
14180000,0.0,0.0,0.0,0.0
14380000,0.0,0.0,0.0,0.0
14580000,0.0,0.0,0.0,0.0
14776000,0.0,0.0,0.0,0.0
14980000,0.0,0.0,0.0,0.0
15180000,0.0,0.0,0.0,0.0
15380000,0.002128875,0.0021182173,5.167486e-06,0.0
15576000,0.006843966,0.006717057,7.87586e-06,0.0
15776000,0.01160415,0.011050717,5.2044156e-06,0.0
15980000,0.016509978,0.015488909,1.3057252e-05,0.0
16176000,0.021217827,0.019673668,3.0379579e-05,0.0
16380000,0.02620847,0.024137648,4.662381e-05,0.0
