timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3200000,3148800,197388,0.008529177,-0.21548437,0.42901635,0
3216000,3216000,197388,0.0027137452,-0.21149588,0.42485708,0
3348000,3288000,197388,0.010215499,-0.21695213,0.42849964,0
3360000,3360000,197388,0.0068642152,-0.21714018,0.42641777,0
3492000,3430909,197388,0.009524569,-0.2153887,0.42825085,0
3504000,3504000,197388,0.0072510135,-0.21221271,0.43433037,0
3636000,3575636,197388,0.0105542205,-0.21638994,0.4278632,0
3648000,3648000,197388,0.0091030365,-0.21295635,0.4362645,0
3776000,3719636,197388,0.009402629,-0.21744989,0.4297937,0
3792000,3792000,197388,0.013768298,-0.21510878,0.42906365,0
3920000,3862545,197388,0.012391784,-0.21607064,0.4295886,0
3936000,3936000,197388,0.012004624,-0.20963396,0.42926964,0
4064000,4006545,197388,0.012130593,-0.2163999,0.4289341,0
4080000,4080000,197388,0.009440147,-0.21114962,0.42707536,0
4212000,4151636,197388,0.009405896,-0.21710737,0.42862043,0
4224000,4224000,197388,0.011842655,-0.22168736,0.42954606,0
4352000,4294181,197388,0.010496135,-0.21601486,0.42918757,0
4368000,4368000,197388,0.0115292715,-0.21229427,0.43061873,0
4496000,4438545,197388,0.00951471,-0.21667302,0.42743295,0
4512000,4512000,197388,0.009593707,-0.21537589,0.42354137,0
4644000,4583272,197388,0.011200298,-0.21657638,0.43113324,0
4656000,4656000,197388,0.017634215,-0.21182914,0.42742392,0
4788000,4727636,197388,0.01016707,-0.21609513,0.42932573,0
4800000,4800000,197388,0.0014270293,-0.21375047,0.44027957,0
4928000,4871272,197388,0.0081674885,-0.21672525,0.42640454,0
4944000,4944000,197388,0.0101843355,-0.21177225,0.4302635,0
5072000,5015272,197388,0.011170092,-0.21734884,0.42967686,0
5088000,5088000,197388,0.008684722,-0.21455692,0.4293879,0
5220000,5159636,197388,0.010674906,-0.21631621,0.42829007,0
5232000,5232000,197388,0.014808082,-0.21133718,0.4310706,0
5364000,5303272,197388,0.011376785,-0.21561755,0.42923963,0
5376000,5376000,197388,0.01116129,-0.21576543,0.43019813,0
5504000,5446181,197388,0.011032428,-0.21546504,0.430469,0
5520000,5520000,197388,-0.00038428605,-0.20912348,0.42361706,0
5648000,5590545,197388,0.008554788,-0.21605429,0.43035245,0
5664000,5664000,197388,0.006396198,-0.22248529,0.43262073,0
5796000,5736000,197388,0.010631564,-0.21536028,0.42791632,0
5808000,5808000,197388,0.0077666994,-0.21636182,0.43319273,0
5940000,5878909,197388,0.0096557755,-0.21635234,0.42726678,0
5952000,5952000,197388,0.010584283,-0.21636824,0.42612374,0
6080000,6023272,197388,0.009664528,-0.21468827,0.4295678,0
6096000,6096000,197388,0.013444149,-0.21912412,0.43026313,0
6228000,6167636,197388,0.010314512,-0.21345939,0.42959383,0
6240000,6240000,197388,0.011156017,-0.21321467,0.42791042,0
6368000,6311272,197388,0.009139683,-0.21623439,0.42732188,0
6384000,6384000,197388,0.009645332,-0.22416125,0.43466383,0
6512000,6455272,197388,0.010424283,-0.21557698,0.42935997,0
6528000,6528000,197388,0.0054610367,-0.21231653,0.4319994,0
6656000,6598909,197388,0.0105250785,-0.21762085,0.4269039,0
6672000,6672000,197388,0.00060439704,-0.21949978,0.4369037,0
6800000,6742545,197388,0.010045794,-0.21615216,0.43060535,0
6816000,6816000,197388,0.00588824,-0.21735843,0.42946404,0
6944000,6886545,197388,0.011505157,-0.2165429,0.42952067,0
6960000,6960000,197388,0.003160603,-0.21196882,0.43184137,0
7088000,7030909,197388,0.010664139,-0.21430296,0.42878225,0
7104000,7104000,197388,0.01187652,-0.21686226,0.4322296,0
7232000,7173818,197388,0.009569169,-0.21478322,0.42997196,0
7248000,7248000,197388,0.003278942,-0.21783587,0.4360972,0
7376000,7318909,197388,0.010154157,-0.21296513,0.43275696,0
7392000,7392000,197388,0.009924958,-0.21518709,0.43048048,0
7520000,7462909,197388,0.009595607,-0.21694316,0.43069094,0
7536000,7536000,197388,0.007318845,-0.21248591,0.42779717,0
7668000,7607272,197388,0.012586972,-0.21656722,0.4286452,0
7680000,7680000,197388,0.008516494,-0.20877181,0.42463115,0
7812000,7750909,197388,0.00993039,-0.21497025,0.42810875,0
7824000,7824000,197388,0.013440996,-0.21423693,0.42271763,0
7956000,7894909,197388,0.010314337,-0.2164245,0.42956752,0
7968000,7968000,197388,0.006526925,-0.21950491,0.4297858,0
8096000,8038909,197388,0.011488497,-0.2170135,0.42801437,0
8112000,8112000,197388,0.0069146124,-0.21704523,0.4275402,0
8240000,8183272,197388,0.0058934814,-0.21650033,0.43016517,0
8252000,8252000,197388,0.017270694,-0.21502483,0.42616236,0
8376000,8321600,197388,0.0108840205,-0.21625426,0.42797813,0
8400000,8394000,197388,0.008143246,-0.21315323,0.4290378,0
8520000,8466000,197388,0.008399301,-0.21462126,0.43022633,0
8544000,8538000,197388,0.012221276,-0.21696246,0.4308982,0
8664000,8609600,197388,0.009191003,-0.21628968,0.42713347,0
8688000,8682000,197388,0.0076142885,-0.21653503,0.42954528,0
8808000,8754000,197388,0.010741167,-0.21669891,0.4293631,0
8832000,8824000,197388,0.005436251,-0.21324627,0.42971405,0
8936000,8890666,197388,0.008451386,-0.21566643,0.4262609,0
8976000,8962666,197388,0.010804187,-0.21350738,0.42964137,0
9084000,9034666,197388,0.00843732,-0.21652633,0.42943305,0
9120000,9106666,197388,0.010135845,-0.21767688,0.42695206,0
9216000,9173500,197388,0.008485102,-0.21726336,0.42966238,0
9264000,9246000,197388,0.011634095,-0.2150125,0.4307768,0
9356000,9317000,197388,0.008799874,-0.21538813,0.42871258,0
9408000,9388000,197388,0.0077099847,-0.21831389,0.429959,0
9492000,9454857,197388,0.008526745,-0.21569511,0.43256134,0
9540000,9522000,197388,0.009286537,-0.21666057,0.42885843,0
9632000,9593500,197388,0.008627146,-0.21371615,0.42689657,0
9684000,9665000,197388,0.010008932,-0.21797878,0.42914778,0
9776000,9736500,197388,0.010023629,-0.21697095,0.42819893,0
9816000,9804000,197388,0.00891475,-0.21562281,0.4282412,0
9920000,9874222,197388,0.009189573,-0.21663381,0.42831543,0
9948000,9942000,197388,0.0059618065,-0.21828291,0.4299001,0
10064000,10012800,197388,0.009526081,-0.21722858,0.43018904,0
10080000,10080000,197388,0.009233756,-0.21559903,0.42750582,0
