timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3076000,3047000,0,0,0.012685265,-0.21847832,0.42673162,0.0,0.0,0.0,-0.012685265,0.21847832,-0.42673162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3204000,3118190,0,0,0.009413962,-0.21674828,0.43056583,0.0,0.0,0.0,-0.009413962,0.21674828,-0.43056583,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3276000,3190939,0,0,0.0033419938,-0.21002601,0.4268649,0.0,0.0,0.0,0.009170422,-0.008324191,0.00022271276,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3348000,3262742,0,0,0.009160675,-0.2161429,0.42814642,0.0,0.0,0.0,0.0035041943,-0.00228104,-0.001101017,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3420000,3335124,0,0,0.012660593,-0.21598403,0.42978668,0.0,0.0,0.0,-0.00040487945,-0.0022087842,-0.0026112199,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3492000,3406156,0,0,0.01013486,-0.21591681,0.42817792,0.0,0.0,0.0,0.0015181014,-0.0013087541,-0.00073972344,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3564000,3479262,0,0,0.011749654,-0.21494421,0.4287155,0.0,0.0,0.0,-8.627679e-05,-0.0023368,-0.0013057888,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3636000,3551014,0,0,0.009104835,-0.21554255,0.42772767,0.0,0.0,0.0,0.002652606,-0.0018075705,-0.00035569072,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3700000,3619384,0,0,0.0123511525,-0.21878135,0.4332559,0.0,0.0,0.0,-0.00066019315,0.001383692,-0.005906284,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3772000,3688275,0,0,0.009235315,-0.2161175,0.43094608,0.0,0.0,0.0,0.0027002096,-0.0012765527,-0.0036013424,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3836000,3755481,0,0,0.013743717,-0.22415705,0.42743188,0.0,0.0,0.0,-0.0021091737,0.0067191273,-0.00010114908,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3908000,3826471,0,0,0.0113577815,-0.21712297,0.4292258,0.0,0.0,0.0,0.000560428,-0.00037322938,-0.001932621,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3980000,3895567,0,0,0.01636749,-0.21190172,0.4328792,0.0,0.0,0.0,-0.0043629277,-0.0056322217,-0.0056076646,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4052000,3964024,0,0,0.013008857,-0.21459348,0.42904076,0.0,0.0,0.0,-0.0010131095,-0.0028284043,-0.0017119348,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4116000,4031631,0,0,0.012808267,-0.22182585,0.42728752,0.0,0.0,0.0,-0.000673797,0.004371956,2.1159649e-05,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4188000,4102958,0,0,0.008621911,-0.21623993,0.42939308,0.0,0.0,0.0,0.0036551934,-0.0012586862,-0.0021112561,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4260000,4175692,0,0,0.013723361,-0.21311402,0.43066972,0.0,0.0,0.0,-0.0021273745,-0.004235074,-0.0032928586,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4332000,4245919,0,0,0.012100953,-0.21703099,0.42799535,0.0,0.0,0.0,-0.0003389446,-0.00032389164,-0.0006258786,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4404000,4319743,0,0,0.008135787,-0.21868804,0.42701617,0.0,0.0,0.0,0.0037091682,0.0013459921,0.00035753846,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4476000,4391420,0,0,0.00929907,-0.21568088,0.42799404,0.0,0.0,0.0,0.0020333081,-0.0015976578,-0.00057420135,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4548000,4463786,0,0,0.009546011,-0.220509,0.42202428,0.0,0.0,0.0,0.0016564885,0.0032027662,0.005384952,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4620000,4534727,0,0,0.010205589,-0.2169486,0.4301982,0.0,0.0,0.0,0.0007390976,-0.00026476383,-0.0027351081,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4692000,4607821,0,0,0.010164719,-0.21258825,0.4332285,0.0,0.0,0.0,0.00069151446,-0.004604742,-0.005752802,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4764000,4679486,0,0,0.011994468,-0.21553414,0.4292044,0.0,0.0,0.0,-0.001203591,-0.0016738772,-0.0017346442,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4836000,4751851,0,0,0.0069941115,-0.21392806,0.42504522,0.0,0.0,0.0,0.0037852023,-0.0030941516,0.0025191903,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4908000,4822419,0,0,0.007598437,-0.21642406,0.42914274,0.0,0.0,0.0,0.0029333686,-0.0005169958,-0.0015309751,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
