timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3460000,3380000,0.09001397,0.09001397,0.20251295,1.0000992,1.0000992,50.999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121699,1.112195,1.0001009,0.0,0.0,0.0,0.0,0.0,0.0
3956000,3876000,0.09607725,0.09607766,0.20415755,1.0001248,1.0001248,26.000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2286347,1.2286785,1.0002214,0.0,0.0,0.0,0.0,0.0,0.0
4460000,4380000,0.09252686,0.09252687,0.20717703,1.0000912,1.0000912,17.667128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53667,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085876,1.0858847,1.0000831,0.0,0.0,0.0,0.0,0.0,0.0
4964000,4884000,0.09578591,0.09578579,0.2100687,1.000379,1.000379,15.287701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.361328,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752971,1.0753046,1.0000713,0.0,0.0,0.0,0.0,0.0,0.0
5460000,5380000,0.092470415,0.092470385,0.2116462,1.0002093,1.0002093,2.1167083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36681,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649784,1.0649865,1.0000597,0.0,0.0,0.0,0.0,0.0,0.0
5956000,5876000,0.09181403,0.09181399,0.21118721,1.0001673,1.0001673,1.6832426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.865379,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633546,1.0633614,1.0000575,0.0,0.0,0.0,0.0,0.0,0.0
6460000,6380000,0.091448024,0.09144797,0.21054319,1.0001403,1.0001403,1.4933114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.691612,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0624727,1.0624796,1.0000556,0.0,0.0,0.0,0.0,0.0,0.0
6956000,6876000,0.09122015,0.09122011,0.20990185,1.0001215,1.0001215,1.399604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.586197,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611135,1.0611212,1.0000529,0.0,0.0,0.0,0.0,0.0,0.0
7460000,7380000,0.09097376,0.09097374,0.20885423,1.0001001,1.0001001,1.2786716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.528868,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609224,1.0609294,1.0000523,0.0,0.0,0.0,0.0,0.0,0.0
7964000,7884000,0.09086354,0.09086353,0.20840923,1.0000873,1.0000873,1.2428968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485683,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604042,1.06041,1.0000517,0.0,0.0,0.0,0.0,0.0,0.0
