timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3076000,3076000,1310988,0.0,0.0,0.0,0.15,0.009960121,0.009960121,0.009960038,1310988,0.0,0.0,0.0,0.4,0.039840482,0.039840482,0.039840482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3396000,3316000,1310988,-0.000108386426,-0.00030404964,2.5236225e-06,0.15,0.010059569,0.01006289,0.0036951834,1310988,-0.0015844965,0.0017625481,-0.101770096,0.4,0.040699814,0.04070274,0.0044988366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3444000,3364000,1310988,-0.00010946255,-0.00030709876,3.0555952e-06,0.15,0.010262286,0.010265688,0.003738524,1310988,-0.0016003832,0.0017802225,-0.10279047,0.4,0.041520044,0.041523036,0.004589508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3500000,3420000,1310988,-0.000110675355,-0.00031050132,3.0894503e-06,0.15,0.010490951,0.010494429,0.003821826,1310988,-0.0016181149,0.0017999468,-0.10392935,0.4,0.042445198,0.042448252,0.004691777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3556000,3476000,1310988,-0.0001118302,-0.00031374124,3.1216873e-06,0.15,0.010711031,0.010714582,0.0039020013,1310988,-0.0016349992,0.0018187284,-0.10501381,0.4,0.043335624,0.043338742,0.0047902064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3604000,3524000,1310988,-6.679576e-05,-0.00063405087,-6.5426455e-08,0.15,0.009763189,0.009766661,0.0039676134,1310988,-0.0016784861,0.0018336643,-0.10603973,0.4,0.04406318,0.044066343,0.004837848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3668000,3588000,1310988,-6.746482e-05,-0.00064078404,1.7831386e-06,0.15,0.009971406,0.009975054,0.003828468,1310988,-0.0016962977,0.0018531276,-0.10716505,0.4,0.04500338,0.04500661,0.004941081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3732000,3652000,1310988,-6.8131994e-05,-0.00064712093,1.8007726e-06,0.15,0.010169602,0.010173323,0.0039045645,1310988,-0.0017130729,0.0018714537,-0.10822485,0.4,0.045897886,0.045901183,0.005039298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3780000,3700000,1310988,-0.0001707219,-0.0024050348,-7.3496294e-06,0.15,0.0037058669,0.0037076387,0.0039556543,1310988,-0.001892233,0.0018942503,-0.10897516,0.4,0.046478927,0.046482217,0.0051096636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3820000,3740000,1310988,-0.00019184889,-0.0025715905,-7.952672e-06,0.15,0.003356748,0.003358362,0.0039992314,1310988,-0.0019336005,0.001917482,-0.11003073,0.4,0.046986897,0.046990238,0.0050296537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3892000,3812000,1310988,-0.00019367607,-0.0025956044,-9.629276e-06,0.15,0.0034195601,0.0034213345,0.0035572175,1310988,-0.0019516727,0.0019354005,-0.11105918,0.4,0.047869377,0.047872778,0.0051241238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3972000,3892000,1310988,-0.00019552193,-0.0026203422,-9.7210495e-06,0.15,0.003485053,0.0034868615,0.0036253468,1310988,-0.0019702734,0.0019538463,-0.112117656,0.4,0.04878619,0.048789654,0.0052222693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4020000,3940000,1310988,-0.0004725088,-0.0036531272,-9.414673e-06,0.15,0.001103744,0.0011042511,0.0036626942,1310988,-0.0021413448,0.0020217125,-0.11355866,0.4,0.049262077,0.049265604,0.0049879835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4108000,4028000,1310988,-0.0004768058,-0.0036860087,-1.1386876e-05,0.15,0.0011234032,0.0011240093,0.003001298,1310988,-0.0021606362,0.0020399238,-0.11458183,0.4,0.0501538,0.050157387,0.005078281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4204000,4124000,1310988,-0.00068211154,-0.0041454677,-8.881737e-06,0.15,0.0005727235,0.0005729516,0.003054284,1310988,-0.0022761927,0.00210342,-0.11559131,0.4,0.05101472,0.051018383,0.005168371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4228000,4148000,1310988,-0.0006937345,-0.004186462,-8.829872e-06,0.15,0.0005490622,0.00054927234,0.0030668136,1310988,-0.002324878,0.0021384053,-0.11703321,0.4,0.051219646,0.051223394,0.004740879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4340000,4260000,1310988,-0.00070014247,-0.0042233886,-2.0915608e-05,0.15,0.0005585203,0.0005588035,0.0023693854,1310988,-0.002345492,0.0021573582,-0.11807175,0.4,0.052132733,0.052136544,0.0048254025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4436000,4356000,1310988,-0.00082031323,-0.0045882543,-1.9647356e-05,0.15,0.0003067362,0.0003068268,0.0024011985,1310988,-0.0025267503,0.002247887,-0.12024789,0.4,0.05279669,0.052800667,0.004327419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4580000,4500000,1310988,-0.00082759734,-0.0046283,-2.4919758e-05,0.15,0.00031184606,0.00031198794,0.001802269,1310988,-0.002548847,0.0022675465,-0.12129996,0.4,0.053724606,0.05372865,0.0044034855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4644000,4564000,1310988,-0.0010244327,-0.004931142,-2.0950827e-05,0.15,0.00017498477,0.00017500609,0.0018145513,1310988,-0.0027451369,0.0024087497,-0.12309646,0.4,0.05405309,0.05405735,0.003826641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4820000,4740000,1310988,-0.0013184948,-0.0051352987,5.1347665e-06,0.15,0.00010551749,0.00010549632,0.0013530141,1310988,-0.0028750182,0.0026154977,-0.12409581,0.4,0.05490898,0.05491336,0.0038894054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4852000,4772000,1310988,-0.0013475838,-0.0051446655,5.9668955e-06,0.15,0.00010256908,0.000102542566,0.0013565385,1310988,-0.0029130413,0.0026621157,-0.12548678,0.4,0.05504961,0.055054232,0.003312235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5060000,4980000,1310988,-0.0016089024,-0.005236026,5.121208e-05,0.15,6.306339e-05,6.3015636e-05,0.0010182643,1310988,-0.0030048857,0.002895587,-0.12747669,0.4,0.055837154,0.055842105,0.0028336968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5268000,5188000,1310988,-0.0017498463,-0.005344844,6.9418995e-05,0.15,4.0987037e-05,4.0941508e-05,0.000773201,1310988,-0.00311905,0.003044915,-0.1292096,0.4,0.056456253,0.056461465,0.0024144945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5476000,5396000,1310988,-0.0017512625,-0.0054225493,6.3317995e-05,0.15,2.8076616e-05,2.8041164e-05,0.0005957292,1310988,-0.0032070489,0.0030625828,-0.13055208,0.4,0.056940705,0.0569461,0.002059898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
