timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8]
16508000,16508000,0.015772827,0.01730921,2.7077518e-05,0.001,0.0,0.0,0.0,0.0,0.0
16564000,16564000,0.015202884,0.017744735,0.00033770181,0.001,0.0,0.0,0.0,0.0,0.0
16608000,16608000,0.015362908,0.017120415,4.6707017e-05,0.001,0.0,0.0,0.0,0.0,0.0
16664000,16664000,0.016684974,0.01702262,0.00027328194,0.001,0.0,0.0,0.0,0.0,0.0
16712000,16712000,0.015961004,0.016696205,-3.7792594e-05,0.001,0.0,0.0,0.0,0.0,0.0
16760000,16760000,0.016004642,0.016537009,6.219681e-05,0.001,0.0,0.0,0.0,0.0,0.0
16812000,16812000,0.01712724,0.017185459,0.00031725192,0.001,0.0,0.0,0.0,0.0,0.0
16864000,16864000,0.01534391,0.016832398,3.271868e-05,0.001,0.0,0.0,0.0,0.0,0.0
16912000,16912000,0.015546997,0.016926214,0.00022897046,0.001,0.0,0.0,0.0,0.0,0.0
16960000,16960000,0.01566986,0.016256254,0.00015727019,0.001,0.0,0.0,0.0,0.0,0.0
17012000,17012000,0.01656279,0.015090004,-0.00014763205,0.001,0.0,0.0,0.0,0.0,0.0
17064000,17064000,0.0154968025,0.016090529,2.4133304e-05,0.001,0.0,0.0,0.0,0.0,0.0
17112000,17112000,0.016057774,0.01603663,0.00030681232,0.001,0.0,0.0,0.0,0.0,0.0
17160000,17160000,0.01595215,0.017287955,0.0004623376,0.001,0.0,0.0,0.0,0.0,0.0
17212000,17212000,0.015389441,0.016170144,0.00042454115,0.001,0.0,0.0,0.0,0.0,0.0
17264000,17264000,0.0163147,0.015960718,9.894413e-05,0.001,0.0,0.0,0.0,0.0,0.0
17312000,17312000,0.016694004,0.015786532,0.00044536163,0.001,0.0,0.0,0.0,0.0,0.0
17364000,17364000,0.015394142,0.017311612,2.8289738e-05,0.001,0.0,0.0,0.0,0.0,0.0
17412000,17412000,0.016096758,0.01764802,0.00052858435,0.001,0.0,0.0,0.0,0.0,0.0
17464000,17464000,0.015697816,0.016379056,7.552074e-05,0.001,0.0,0.0,0.0,0.0,0.0
17512000,17512000,0.014922999,0.01614871,0.00078052015,0.001,0.0,0.0,0.0,0.0,0.0
17564000,17564000,0.016729627,0.01634113,0.0007879335,0.001,0.0,0.0,0.0,0.0,0.0
17612000,17612000,0.015546767,0.016536014,0.00034607816,0.001,0.0,0.0,0.0,0.0,0.0
17664000,17664000,0.015799973,0.01671057,0.00057706604,0.001,0.0,0.0,0.0,0.0,0.0
17712000,17712000,0.016138753,0.016760217,0.00051799626,0.001,0.0,0.0,0.0,0.0,0.0
17760000,17760000,0.015585878,0.01607292,9.230761e-05,0.001,0.0,0.0,0.0,0.0,0.0
17808000,17808000,0.016147375,0.016646227,-2.343551e-05,0.001,0.0,0.0,0.0,0.0,0.0
17860000,17860000,0.015367264,0.015522951,-6.0605038e-05,0.001,0.0,0.0,0.0,0.0,0.0
17912000,17912000,0.016060388,0.015411254,-0.00027355234,0.001,0.0,0.0,0.0,0.0,0.0
17964000,17964000,0.0156809,0.015976962,0.0007571682,0.001,0.0,0.0,0.0,0.0,0.0
18012000,18012000,0.015254803,0.016425148,0.00016953512,0.001,0.0,0.0,0.0,0.0,0.0
18064000,18064000,0.015163427,0.015874814,-0.00011813302,0.001,0.0,0.0,0.0,0.0,0.0
18108000,18108000,0.01509671,0.01518459,0.0004992463,0.001,0.0,0.0,0.0,0.0,0.0
18160000,18160000,0.014759854,0.016673565,0.0004108201,0.001,0.0,0.0,0.0,0.0,0.0
18212000,18212000,0.015262321,0.016119959,0.0001269705,0.001,0.0,0.0,0.0,0.0,0.0
18264000,18264000,0.015783707,0.016803462,0.00017869461,0.001,0.0,0.0,0.0,0.0,0.0
18308000,18308000,0.016376432,0.01624764,0.00040990306,0.001,0.0,0.0,0.0,0.0,0.0
18360000,18360000,0.016171303,0.015708217,0.00043068963,0.001,0.0,0.0,0.0,0.0,0.0
18408000,18408000,0.015350683,0.015506841,0.00028090688,0.001,0.0,0.0,0.0,0.0,0.0
18464000,18464000,0.015064975,0.015526187,-2.051011e-05,0.001,0.0,0.0,0.0,0.0,0.0
18512000,18512000,0.015868817,0.015913637,0.00036654403,0.001,0.0,0.0,0.0,0.0,0.0
18564000,18564000,0.015141529,0.01567273,0.000198115,0.001,0.0,0.0,0.0,0.0,0.0
18612000,18612000,0.0154871205,0.016716162,4.928387e-05,0.001,0.0,0.0,0.0,0.0,0.0
18660000,18660000,0.015753474,0.014986676,0.00035854697,0.001,0.0,0.0,0.0,0.0,0.0
18712000,18712000,0.014479962,0.016000511,0.000297313,0.001,0.0,0.0,0.0,0.0,0.0
18764000,18764000,0.015051196,0.016007734,-0.0006447197,0.001,0.0,0.0,0.0,0.0,0.0
18812000,18812000,0.01602833,0.017045477,0.0002378235,0.001,0.0,0.0,0.0,0.0,0.0
18864000,18864000,0.016898666,0.015309228,0.00014733853,0.001,0.0,0.0,0.0,0.0,0.0
18912000,18912000,0.015673634,0.015953926,1.9288214e-05,0.001,0.0,0.0,0.0,0.0,0.0
18964000,18964000,0.0149389785,0.015748104,0.00023841695,0.001,0.0,0.0,0.0,0.0,0.0
19012000,19012000,0.0155425,0.015244844,0.00042504584,0.001,0.0,0.0,0.0,0.0,0.0
19064000,19064000,0.014899951,0.016273405,0.00046966443,0.001,0.0,0.0,0.0,0.0,0.0
19112000,19112000,0.015475813,0.0152983805,0.000498379,0.001,0.0,0.0,0.0,0.0,0.0
19160000,19160000,0.015529264,0.015598648,0.00052818767,0.001,0.0,0.0,0.0,0.0,0.0
19208000,19208000,0.013753305,0.014378798,0.0005384423,0.001,0.0,0.0,0.0,0.0,0.0
19260000,19260000,0.01617238,0.01582131,-2.467318e-06,0.001,0.0,0.0,0.0,0.0,0.0
19312000,19312000,0.015738035,0.015321269,0.0003108369,0.001,0.0,0.0,0.0,0.0,0.0
19364000,19364000,0.015709994,0.016242051,0.00038954435,0.001,0.0,0.0,0.0,0.0,0.0
19412000,19412000,0.016218232,0.015140746,2.1247926e-05,0.001,0.0,0.0,0.0,0.0,0.0
19464000,19464000,0.014991137,0.015859546,0.00016466096,0.001,0.0,0.0,0.0,0.0,0.0
19512000,19512000,0.015500635,0.015497969,0.00013082629,0.001,0.0,0.0,0.0,0.0,0.0
19564000,19564000,0.014492505,0.015923787,0.000550964,0.001,0.0,0.0,0.0,0.0,0.0
19612000,19612000,0.016805695,0.015135796,-1.658391e-05,0.001,0.0,0.0,0.0,0.0,0.0
19664000,19664000,0.015007466,0.016064547,0.0005824685,0.001,0.0,0.0,0.0,0.0,0.0
19708000,19708000,0.017073773,0.0150281405,0.0002670919,0.001,0.0,0.0,0.0,0.0,0.0
19764000,19764000,0.016398832,0.015574858,0.0002738387,0.001,0.0,0.0,0.0,0.0,0.0
19812000,19812000,0.015659861,0.015956093,-6.25704e-05,0.001,0.0,0.0,0.0,0.0,0.0
19864000,19864000,0.016699031,0.015323214,0.0005165033,0.001,0.0,0.0,0.0,0.0,0.0
19912000,19912000,0.016322281,0.015300395,-0.00052504253,0.001,0.0,0.0,0.0,0.0,0.0
19964000,19964000,0.015292015,0.014468582,0.00015893693,0.001,0.0,0.0,0.0,0.0,0.0
20012000,20012000,0.014779098,0.015967239,0.00044005798,0.001,0.0,0.0,0.0,0.0,0.0
20060000,20060000,0.0154106235,0.015489295,0.00021054219,0.001,0.0,0.0,0.0,0.0,0.0
20108000,20108000,0.015819352,0.016032748,0.00038057347,0.001,0.0,0.0,0.0,0.0,0.0
20164000,20164000,0.0150282625,0.016174639,9.1780596e-05,0.001,0.0,0.0,0.0,0.0,0.0
20212000,20212000,0.016652424,0.015513099,-2.6973617e-05,0.001,0.0,0.0,0.0,0.0,0.0
20264000,20264000,0.015533049,0.014472667,0.00018290225,0.001,0.0,0.0,0.0,0.0,0.0
20308000,20308000,0.0152045945,0.015790109,-0.0003183535,0.001,0.0,0.0,0.0,0.0,0.0
20360000,20360000,0.014578384,0.015264377,0.00042694874,0.001,0.0,0.0,0.0,0.0,0.0
20408000,20408000,0.01615143,0.01560165,8.762339e-05,0.001,0.0,0.0,0.0,0.0,0.0
20464000,20464000,0.015254205,0.015777878,-0.00035388462,0.001,0.0,0.0,0.0,0.0,0.0
20512000,20512000,0.015244872,0.015344684,0.000190109,0.001,0.0,0.0,0.0,0.0,0.0
20564000,20564000,0.014746176,0.016367415,0.0001268161,0.001,0.0,0.0,0.0,0.0,0.0
20612000,20612000,0.015529047,0.015220477,0.00059809285,0.001,0.0,0.0,0.0,0.0,0.0
20664000,20664000,0.014824052,0.015370265,-0.00013144063,0.001,0.0,0.0,0.0,0.0,0.0
20712000,20712000,0.015395447,0.014901361,0.0004436092,0.001,0.0,0.0,0.0,0.0,0.0
20764000,20764000,0.014802376,0.015240963,0.00042890725,0.001,0.0,0.0,0.0,0.0,0.0
20812000,20812000,0.015426902,0.014043695,9.108986e-05,0.001,0.0,0.0,0.0,0.0,0.0
20864000,20864000,0.016242027,0.014510703,0.00017130947,0.001,0.0,0.0,0.0,0.0,0.0
20912000,20912000,0.014848317,0.015220448,-8.417048e-05,0.001,0.0,0.0,0.0,0.0,0.0
20964000,20964000,0.014971248,0.015844602,-4.20408e-05,0.001,0.0,0.0,0.0,0.0,0.0
21012000,21012000,0.015316101,0.014662106,0.00056607637,0.001,0.0,0.0,0.0,0.0,0.0
21064000,21064000,0.014620568,0.014055887,-0.0003695712,0.001,0.0,0.0,0.0,0.0,0.0
21112000,21112000,0.015692152,0.0150573775,0.00068021007,0.001,0.0,0.0,0.0,0.0,0.0
21164000,21164000,0.016158089,0.015729181,0.00013771873,0.001,0.0,0.0,0.0,0.0,0.0
21212000,21212000,0.015752047,0.015526909,0.00040323145,0.001,0.0,0.0,0.0,0.0,0.0
21264000,21264000,0.015045943,0.014000096,-0.00018834094,0.001,0.0,0.0,0.0,0.0,0.0
21312000,21312000,0.015176723,0.014695471,0.0003204927,0.001,0.0,0.0,0.0,0.0,0.0
21364000,21364000,0.01444387,0.014984612,9.161102e-05,0.001,0.0,0.0,0.0,0.0,0.0
21412000,21412000,0.014814018,0.015010224,0.0008069534,0.001,0.0,0.0,0.0,0.0,0.0
21464000,21464000,0.015896734,0.015471788,0.0007489918,0.001,0.0,0.0,0.0,0.0,0.0
21512000,21512000,0.01441051,0.014306059,0.0002493456,0.001,0.0,0.0,0.0,0.0,0.0
21564000,21564000,0.014924111,0.015860833,-0.000109999324,0.001,0.0,0.0,0.0,0.0,0.0
21612000,21612000,0.015492386,0.015649254,0.0002398544,0.001,0.0,0.0,0.0,0.0,0.0
21664000,21664000,0.014425574,0.015469398,1.825022e-05,0.001,0.0,0.0,0.0,0.0,0.0
21712000,21712000,0.014782468,0.01414611,0.0004840295,0.001,0.0,0.0,0.0,0.0,0.0
21764000,21764000,0.014973112,0.014375563,0.0009233618,0.001,0.0,0.0,0.0,0.0,0.0
21812000,21812000,0.015171404,0.013260306,-4.1100455e-05,0.001,0.0,0.0,0.0,0.0,0.0
21864000,21864000,0.014342381,0.016504418,-7.236337e-05,0.001,0.0,0.0,0.0,0.0,0.0
21912000,21912000,0.014568917,0.015257635,0.00015534004,0.001,0.0,0.0,0.0,0.0,0.0
21964000,21964000,0.014057006,0.015510591,0.0007257573,0.001,0.0,0.0,0.0,0.0,0.0
22012000,22012000,0.015060235,0.0155750355,0.00020731674,0.001,0.0,0.0,0.0,0.0,0.0
22064000,22064000,0.014904813,0.013969574,0.00067708484,0.001,0.0,0.0,0.0,0.0,0.0
22112000,22112000,0.01488429,0.014981373,0.00053611497,0.001,0.0,0.0,0.0,0.0,0.0
22164000,22164000,0.014763914,0.015076568,0.000650304,0.001,0.0,0.0,0.0,0.0,0.0
22212000,22212000,0.016491542,0.012029117,0.00083497056,0.012145332,0.0,0.0,0.0,0.0,0.0
22264000,22264000,0.016163621,0.011370163,-0.00020622769,0.018445184,0.0,0.0,0.0,0.0,0.0
22312000,22312000,0.014822807,0.012323857,0.00011161976,0.025225252,0.0,0.0,0.0,0.0,0.0
22360000,22360000,0.015436496,0.011590712,0.0007649473,0.032499675,0.0,0.0,0.0,0.0,0.0
22408000,22408000,0.015138454,0.009609764,0.00044138805,0.040181626,0.0,0.0,0.0,0.0,0.0
22460000,22460000,0.014810924,0.011500174,-5.297868e-05,0.049549166,0.0,0.0,0.0,0.0,0.0
22508000,22508000,0.01591244,0.009922106,-8.245949e-05,0.058209114,0.0,0.0,0.0,0.0,0.0
22564000,22564000,0.016730813,0.009819647,0.000264668,0.06897156,0.0,0.0,0.0,0.0,0.0
22612000,22612000,0.016375488,0.010319233,-0.0003613253,0.078537665,0.0,0.0,0.0,0.0,0.0
22664000,22664000,0.01629534,0.011110989,0.0003553566,0.08866554,0.0,0.0,0.0,0.0,0.0
22712000,22712000,0.014992993,0.011831753,0.0006443825,0.09904384,0.0,0.0,0.0,0.0,0.0
22764000,22764000,0.015022684,0.012000262,0.00035904304,0.111753926,0.0,0.0,0.0,0.0,0.0
22812000,22812000,0.01656523,0.013854398,0.00020752403,0.123190045,0.0,0.0,0.0,0.0,0.0
22864000,22864000,0.014840787,0.012540839,0.0005473522,0.13503058,0.0,0.0,0.0,0.0,0.0
22908000,22908000,0.01548338,0.012693631,0.00036037588,0.14738753,0.0,0.0,0.0,0.0,0.0
22964000,22964000,0.016160801,0.012759313,-8.5320426e-05,0.16228637,0.0,0.0,0.0,0.0,0.0
23012000,23012000,0.017288467,0.014679555,0.00047235115,0.17520265,0.0,0.0,0.0,0.0,0.0
23064000,23064000,0.017448187,0.015721861,-5.9122947e-05,0.18861133,0.0,0.0,0.0,0.0,0.0
23112000,23112000,0.019227924,0.015378299,0.0005483796,0.20260586,0.0,0.0,0.0,0.0,0.0
23164000,23164000,0.020099733,0.017056445,0.0001539767,0.21941532,0.0,0.0,0.0,0.0,0.0
23212000,23212000,0.020671751,0.01875482,0.001131035,0.23436746,0.0,0.0,0.0,0.0,0.0
23264000,23264000,0.02160772,0.018203385,0.00021780137,0.24976678,0.0,0.0,0.0,0.0,0.0
23312000,23312000,0.02236209,0.019404195,-7.1589224e-05,0.26549995,0.0,0.0,0.0,0.0,0.0
23364000,23364000,0.023359811,0.020848908,0.00066460803,0.28441435,0.0,0.0,0.0,0.0,0.0
23412000,23412000,0.024820236,0.020771267,0.00026280084,0.30109227,0.0,0.0,0.0,0.0,0.0
23464000,23464000,0.026861928,0.022076912,0.00058637344,0.31795472,0.0,0.0,0.0,0.0,0.0
23512000,23512000,0.027280834,0.024690835,0.0002431361,0.33236417,0.0,0.0,0.0,0.0,0.0
23564000,23564000,0.028591678,0.024666611,0.00024770986,0.3381556,0.0,0.0,0.0,0.0,0.0
23612000,23612000,0.029223016,0.02652923,0.0004372527,0.34247822,0.0,0.0,0.0,0.0,0.0
23664000,23664000,0.02952739,0.025248941,-0.00019676462,0.34688145,0.0,0.0,0.0,0.0,0.0
23712000,23712000,0.031123154,0.027326472,6.458573e-05,0.35376915,0.0,0.0,0.0,0.0,0.0
23764000,23764000,0.030715931,0.028082725,0.00068116403,0.36005604,0.0,0.0,0.0,0.0,0.0
23812000,23812000,0.03264261,0.030162977,0.0003521106,0.36482975,0.0,0.0,0.0,0.0,0.0
23864000,23864000,0.03370149,0.03204785,0.00028664814,0.36939046,0.0,0.0,0.0,0.0,0.0
23912000,23912000,0.03562629,0.032577105,0.00022093943,0.37693968,0.0,0.0,0.0,0.0,0.0
23964000,23964000,0.036280595,0.03317237,3.190514e-05,0.38343975,0.0,0.0,0.0,0.0,0.0
24008000,24008000,0.03666014,0.03437453,0.00023975957,0.3883015,0.0,0.0,0.0,0.0,0.0
24064000,24064000,0.038627308,0.0353595,-0.00020400489,0.39660844,0.0,0.0,0.0,0.0,0.0
24108000,24108000,0.03971002,0.035387903,0.00021266949,0.40199646,0.0,0.0,0.0,0.0,0.0
24160000,24160000,0.040655956,0.036596842,0.0004329725,0.40898764,0.0,0.0,0.0,0.0,0.0
24208000,24208000,0.042390607,0.036617592,0.00040408497,0.41444305,0.0,0.0,0.0,0.0,0.0
24264000,24264000,0.042679686,0.03837242,2.4177585e-05,0.42011845,0.0,0.0,0.0,0.0,0.0
24312000,24312000,0.04410634,0.04014531,0.0005053161,0.42892188,0.0,0.0,0.0,0.0,0.0
24364000,24364000,0.04384279,0.03986955,0.0009865338,0.4361622,0.0,0.0,0.0,0.0,0.0
24412000,24412000,0.045896206,0.040332954,0.00048800727,0.4422749,0.0,0.0,0.0,0.0,0.0
24464000,24464000,0.046581835,0.04113709,0.0004530619,0.4485452,0.0,0.0,0.0,0.0,0.0
24512000,24512000,0.04725419,0.04258533,0.000110298955,0.45800367,0.0,0.0,0.0,0.0,0.0
24564000,24564000,0.04993939,0.042049874,0.00053260894,0.46607104,0.0,0.0,0.0,0.0,0.0
24612000,24612000,0.049212854,0.043120317,-0.00025681322,0.4727426,0.0,0.0,0.0,0.0,0.0
24664000,24664000,0.05076315,0.042579725,0.00078015093,0.4830855,0.0,0.0,0.0,0.0,0.0
24712000,24712000,0.050732818,0.044941414,0.00028808432,0.49001637,0.0,0.0,0.0,0.0,0.0
24760000,24760000,0.051977385,0.045713477,-3.9233608e-05,0.49792826,0.0,0.0,0.0,0.0,0.0
24808000,24808000,0.053596813,0.04691138,0.0002059873,0.50514424,0.0,0.0,0.0,0.0,0.0
24864000,24864000,0.0536478,0.046839587,0.00031871122,0.51242405,0.0,0.0,0.0,0.0,0.0
24912000,24912000,0.055224404,0.047531325,0.0003235424,0.5232531,0.0,0.0,0.0,0.0,0.0
24964000,24964000,0.05558195,0.04786147,0.00046205334,0.5321237,0.0,0.0,0.0,0.0,0.0
25012000,25012000,0.056113593,0.04908613,0.0005994578,0.53975403,0.0,0.0,0.0,0.0,0.0
25064000,25064000,0.058105424,0.04988768,0.00017034546,0.54755396,0.0,0.0,0.0,0.0,0.0
25112000,25112000,0.058231406,0.04979832,0.00046123334,0.55904526,0.0,0.0,0.0,0.0,0.0
25164000,25164000,0.058929138,0.051575836,-0.00020311221,0.56827855,0.0,0.0,0.0,0.0,0.0
25212000,25212000,0.05992242,0.05013053,2.1248357e-05,0.5762909,0.0,0.0,0.0,0.0,0.0
25264000,25264000,0.061171252,0.05172492,0.00040544517,0.61452603,0.0,0.0,0.0,0.0,0.0
25312000,25312000,0.062252335,0.05267347,7.667017e-05,0.62226164,0.0,0.0,0.0,0.0,0.0
25364000,25364000,0.06213649,0.05371087,0.0001786047,0.63179195,0.0,0.0,0.0,0.0,0.0
25412000,25412000,0.06419362,0.053258844,0.00043085372,0.64039105,0.0,0.0,0.0,0.0,0.0
25464000,25464000,0.064885475,0.05468712,0.00033034477,0.64906305,0.0,0.0,0.0,0.0,0.0
25508000,25508000,0.06538936,0.056479853,0.0005716224,0.6619205,0.0,0.0,0.0,0.0,0.0
25560000,25560000,0.06534549,0.056200005,0.0005110888,0.6709359,0.0,0.0,0.0,0.0,0.0
25608000,25608000,0.06636396,0.057216898,0.0010064704,0.68034136,0.0,0.0,0.0,0.0,0.0
25664000,25664000,0.061983638,0.05781375,0.0005814429,0.6900354,0.0,0.0,0.0,0.0,0.0
25708000,25708000,0.052403137,0.058035526,0.00038756116,0.7015542,0.0,0.0,0.0,0.0,0.0
25764000,25764000,0.038422875,0.054425966,0.00016830646,0.70855147,0.0,0.0,0.0,0.0,0.0
25812000,25812000,0.027908746,0.04285742,-0.0009350811,0.7143188,0.0,0.0,0.0,0.0,0.0
25860000,25860000,0.0117955785,0.02723592,-0.003300988,0.71914214,0.0,0.0,0.0,0.0,0.0
25908000,25908000,-0.0039204205,0.0069704363,-0.005637118,0.7287008,0.0,0.0,0.0,0.0,0.0
25964000,25964000,-0.017059831,-0.013370261,-0.0025182336,0.73389834,0.0,0.0,0.0,0.0,0.0
26012000,26012000,-0.016340323,-0.014778673,-0.0013573265,0.7379727,0.0,0.0,0.0,0.0,0.0
26064000,26064000,-0.010587212,-0.013493491,-0.0011524422,0.7409488,0.0,0.0,0.0,0.0,0.0
26112000,26112000,-0.0058057,-0.0070688175,-0.0005518935,0.7481925,0.0,0.0,0.0,0.0,0.0
26164000,26164000,-0.00075435115,-0.0015158511,-0.0004542654,0.7488544,0.0,0.0,0.0,0.0,0.0
26212000,26212000,0.0009836211,0.0048810993,8.198149e-05,0.74901515,0.0,0.0,0.0,0.0,0.0
26264000,26264000,0.004313384,0.0107543515,-0.00033007833,0.7484607,0.0,0.0,0.0,0.0,0.0
26312000,26312000,0.004526508,0.011626268,-0.00032364472,0.7539086,0.0,0.0,0.0,0.0,0.0
26364000,26364000,0.004015475,0.010875269,-0.0004167718,0.75256413,0.0,0.0,0.0,0.0,0.0
26412000,26412000,0.0035626295,0.011068961,-0.0006600572,0.7515501,0.0,0.0,0.0,0.0,0.0
26464000,26464000,0.0021461681,0.007360501,-0.00028199021,0.7504069,0.0,0.0,0.0,0.0,0.0
26512000,26512000,0.0017937949,0.005383045,-0.0001327048,0.7450478,0.0,0.0,0.0,0.0,0.0
26560000,26560000,0.0013373136,0.0066299364,-0.00032119174,0.73492104,0.0,0.0,0.0,0.0,0.0
26612000,26612000,-8.741893e-05,0.0037281895,-0.00035933233,0.7212784,0.0,0.0,0.0,0.0,0.0
26664000,26664000,-0.00094997126,0.004325913,-0.00053678144,0.7131483,0.0,0.0,0.0,0.0,0.0
26708000,26708000,-0.00040648828,0.005503348,-3.8763697e-05,0.70729977,0.0,0.0,0.0,0.0,0.0
26760000,26760000,0.00091026566,0.0041351235,-0.00038447962,0.7110018,0.0,0.0,0.0,0.0,0.0
26808000,26808000,0.0015587362,0.0047900765,3.74035e-05,0.7155165,0.0,0.0,0.0,0.0,0.0
26864000,26864000,0.0006650537,0.005617902,0.00011849348,0.7184369,0.0,0.0,0.0,0.0,0.0
26912000,26912000,0.001721077,0.0038445578,0.00015903036,0.725554,0.0,0.0,0.0,0.0,0.0
26964000,26964000,0.00027017924,0.0045749773,0.00048473256,0.722992,0.0,0.0,0.0,0.0,0.0
27012000,27012000,0.0008693858,0.0058007403,0.00042786234,0.7224671,0.0,0.0,0.0,0.0,0.0
27064000,27064000,0.0010338308,0.004993776,-8.509033e-05,0.72113824,0.0,0.0,0.0,0.0,0.0
27112000,27112000,0.00044125487,0.0051182755,-0.00076774514,0.7253433,0.0,0.0,0.0,0.0,0.0
27164000,27164000,0.0010566456,0.0037744732,0.00048335834,0.72112095,0.0,0.0,0.0,0.0,0.0
27208000,27208000,-0.00014188426,0.005199068,0.00018798781,0.7208861,0.0,0.0,0.0,0.0,0.0
27260000,27260000,0.0005291059,0.0040883925,8.620179e-05,0.7193952,0.0,0.0,0.0,0.0,0.0
27312000,27312000,-8.689193e-05,0.004299148,-0.0003767645,0.72412467,0.0,0.0,0.0,0.0,0.0
27360000,27360000,0.0006137218,0.003454428,-7.6698416e-05,0.723268,0.0,0.0,0.0,0.0,0.0
27412000,27412000,-0.00033663475,0.004838613,-6.068658e-05,0.7195819,0.0,0.0,0.0,0.0,0.0
27464000,27464000,0.0005926196,0.004656679,-0.00010377772,0.7182033,0.0,0.0,0.0,0.0,0.0
27512000,27512000,0.0018552348,0.0036513163,3.6535203e-06,0.7222485,0.0,0.0,0.0,0.0,0.0
27564000,27564000,0.00014645798,0.005252871,0.0002793143,0.71862745,0.0,0.0,0.0,0.0,0.0
27612000,27612000,0.0011244714,0.0051041176,2.1075757e-06,0.71789706,0.0,0.0,0.0,0.0,0.0
27660000,27660000,-0.0008265197,0.004030144,-0.0006718175,0.717259,0.0,0.0,0.0,0.0,0.0
27708000,27708000,0.0012954065,0.0044464655,6.639764e-05,0.72164834,0.0,0.0,0.0,0.0,0.0
27764000,27764000,0.00040197832,0.005047347,0.00029022846,0.71813416,0.0,0.0,0.0,0.0,0.0
27812000,27812000,-0.00019721925,0.004586533,6.604407e-05,0.7170746,0.0,0.0,0.0,0.0,0.0
27860000,27860000,0.0005764197,0.0043406785,0.0003308391,0.7155194,0.0,0.0,0.0,0.0,0.0
27908000,27908000,-0.0004900951,0.005383454,4.6543988e-05,0.7190837,0.0,0.0,0.0,0.0,0.0
27960000,27960000,0.00058940926,0.003783455,0.0006459688,0.7179297,0.0,0.0,0.0,0.0,0.0
28008000,28008000,-0.00013728227,0.0030815187,-0.00021078301,0.71470755,0.0,0.0,0.0,0.0,0.0
28060000,28060000,-0.0016082606,0.005075359,-0.00050170795,0.713899,0.0,0.0,0.0,0.0,0.0
28108000,28108000,-0.00032291177,0.004300848,-0.0003608231,0.7181655,0.0,0.0,0.0,0.0,0.0
28160000,28160000,0.0006439017,0.0036912619,0.00045798242,0.7174945,0.0,0.0,0.0,0.0,0.0
28212000,28212000,0.000989204,0.004413312,-0.00020463453,0.7139114,0.0,0.0,0.0,0.0,0.0
28264000,28264000,0.0011664984,0.0031141024,0.0004306105,0.71227497,0.0,0.0,0.0,0.0,0.0
28312000,28312000,-0.0008542325,0.0030029372,-0.0004345742,0.7155424,0.0,0.0,0.0,0.0,0.0
28360000,28360000,-0.0008118751,0.0030379146,0.000106015206,0.71433866,0.0,0.0,0.0,0.0,0.0
28408000,28408000,9.2072296e-05,0.0031103492,-5.7846522e-05,0.71079034,0.0,0.0,0.0,0.0,0.0
28464000,28464000,0.00035272405,0.0047865855,0.00040299812,0.71013653,0.0,0.0,0.0,0.0,0.0
28512000,28512000,-2.7663715e-05,0.0041403137,-0.00025764605,0.71404874,0.0,0.0,0.0,0.0,0.0
28564000,28564000,-0.00047444407,0.005969115,0.0005562611,0.71117115,0.0,0.0,0.0,0.0,0.0
28612000,28612000,0.00015671033,0.004888192,-0.00022628583,0.7104591,0.0,0.0,0.0,0.0,0.0
28664000,28664000,0.0017292696,0.0040874,-0.00028284467,0.7090189,0.0,0.0,0.0,0.0,0.0
28712000,28712000,-0.00038978632,0.0043383385,-0.0003491217,0.71187305,0.0,0.0,0.0,0.0,0.0
28764000,28764000,0.000107381944,0.0049671098,0.00038334684,0.7084836,0.0,0.0,0.0,0.0,0.0
28812000,28812000,-0.0012865879,0.0040856265,-0.00037005506,0.70800394,0.0,0.0,0.0,0.0,0.0
28864000,28864000,-0.0005600217,0.0048538563,-0.00023053726,0.7075556,0.0,0.0,0.0,0.0,0.0
28912000,28912000,-0.0011550722,0.004223008,0.0009566211,0.70407546,0.0,0.0,0.0,0.0,0.0
28964000,28964000,-0.0012553436,0.003380307,-0.00015030678,0.69292057,0.0,0.0,0.0,0.0,0.0
29012000,29012000,0.00015484367,0.0034903572,-0.00012441531,0.68472874,0.0,0.0,0.0,0.0,0.0
29060000,29060000,-0.0004848871,0.0051722648,0.00015307413,0.67610854,0.0,0.0,0.0,0.0,0.0
29112000,29112000,0.0008497533,0.0037974012,0.00018088165,0.66142726,0.0,0.0,0.0,0.0,0.0
29164000,29164000,-0.0002660678,0.0031568492,-0.00016951349,0.6523352,0.0,0.0,0.0,0.0,0.0
29212000,29212000,4.5281842e-05,0.001988474,-0.0005923726,0.66167355,0.0,0.0,0.0,0.0,0.0
29264000,29264000,0.00028987322,0.00419953,0.0003296519,0.67212725,0.0,0.0,0.0,0.0,0.0
29312000,29312000,-0.0008170692,0.0037077905,0.00015484368,0.68250555,0.0,0.0,0.0,0.0,0.0
29364000,29364000,-0.0009880901,0.0036055406,-0.00020382491,0.6932534,0.0,0.0,0.0,0.0,0.0
29408000,29408000,-0.001527339,0.005203308,0.0001590494,0.69991434,0.0,0.0,0.0,0.0,0.0
29460000,29460000,-0.0004035352,0.0052136723,-3.904947e-05,0.7058907,0.0,0.0,0.0,0.0,0.0
29512000,29512000,0.00086186535,0.0055308198,-3.0295294e-05,0.71292955,0.0,0.0,0.0,0.0,0.0
