timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
23404000,23324000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
23412000,23332000,2.6779451,3.5801704,-2.5132608,-1.2566236,1.3511727e-05,1.2566507,2.5132878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
24396000,24316000,-2.1298485,3.639234,-2.5108426,-1.2617792,-0.005666745,1.2582123,2.5198488,-0.067081735,0.027463095,0.11166935,0.06912979,-0.041172184,-0.010667631,-0.06860139,0.003516093,0.10573999,0.09700583,0.2032349,0.20223679,0.19815107,0.19662984,0.19974743,0
25396000,25316000,-2.1189857,3.6100378,-2.5098479,-1.2621855,-0.006291046,1.2588614,2.5214853,-0.11292834,0.007623852,0.11978474,0.06765745,-0.07749931,-0.055585533,-0.13291526,-0.042568058,0.09315815,0.08409264,0.20392732,0.20275539,0.19778015,0.19588742,0.19964975,0
26396000,26316000,-3.0476408,3.5426972,-2.5207393,-1.277127,0.0026041416,1.2867005,2.5367787,0.08239147,0.16500077,0.11822643,0.00466156,-0.016831934,-0.025319211,0.051173925,0.15437916,0.14123777,0.029060397,0.21407716,0.19601715,0.18390036,0.19353949,0.21246591,0
27396000,27316000,3.0476322,3.1949344,-2.549999,-1.3104919,0.010729708,1.3251454,2.550766,-0.04864703,0.06354177,0.15081458,0.08118974,-0.036303833,-0.016583733,-0.070823014,0.025699027,0.1336244,0.10224016,0.2305659,0.18256845,0.16076985,0.19008595,0.23600985,0
28404000,28324000,1.6453372,2.504535,-2.614238,-1.2405831,0.11352052,1.3066,2.4379122,-0.2940705,-0.15425731,0.08722076,0.06960496,-0.14439154,-0.021916728,-0.2346805,-0.14571956,0.09094888,0.15872715,0.15048069,0.12217091,0.18882582,0.286514,0.25200862,0
29396000,29316000,1.4417778,2.0700164,-2.6318223,-1.2071984,0.14824173,1.2928492,2.3948348,-0.19378698,-0.07978483,0.049830303,0.011106081,-0.118944265,-0.052759387,-0.16672641,-0.07899989,0.052277394,0.07244753,0.11687742,0.10077379,0.20464036,0.33239898,0.24530941,0
30404000,30324000,1.4541879,2.0147102,-2.6376624,-1.2068491,0.15387332,1.2961346,2.3914952,0.005144378,0.06368224,0.05176287,-8.2237646e-05,-0.027133346,-0.062335722,-0.03910215,0.020106994,0.026296899,-0.015756499,0.1140547,0.09647923,0.20246835,0.33858997,0.2484078,0
31404000,31324000,1.5082633,1.9741788,-2.6489878,-1.2121341,0.16080514,1.3041905,2.3904436,0.04785695,0.060460992,0.03037153,0.008189682,0.016003836,0.010820566,0.04473301,0.06212583,0.042223074,0.014915661,0.11446123,0.09134061,0.19431745,0.3422495,0.25763115,0
32404000,32324000,1.506036,1.9697574,-2.64991,-1.2123303,0.16060762,1.3034427,2.3892894,-0.035632662,-0.022521764,-0.011295475,-0.01726684,-0.030017368,0.0032186767,-0.0063815885,0.0045395643,0.01650643,0.01648443,0.1140991,0.09109798,0.19445023,0.34280255,0.2575501,0
33396000,33316000,1.5034348,1.9745622,-2.648662,-1.2117805,0.16022204,1.3032837,2.3899863,-0.010848442,-0.005488661,0.008067039,0.009210748,-0.00040856385,0.010158571,-0.0032084798,-0.00025469344,0.011527703,0.01749644,0.11423967,0.09156983,0.19496535,0.34229857,0.25692663,0
34404000,34324000,1.5073178,1.9761252,-2.6483924,-1.2118888,0.16061108,1.3041911,2.3908505,-0.031836,-0.03193272,0.0012157068,0.014543196,-0.0017023017,0.009638472,-0.025281083,-0.03096056,-0.005505379,0.01663788,0.114542045,0.091555595,0.19452757,0.34200636,0.25736833,0
35396000,35316000,1.5165864,1.9775958,-2.6478403,-1.2118053,0.16207011,1.3065573,2.3927991,-0.022430688,-0.033456337,-0.008536294,0.010156524,0.0039945072,0.009752616,-0.018316027,-0.033275425,-0.01693823,0.005955292,0.11509016,0.091339804,0.19345406,0.34161952,0.25849643,0
36396000,36316000,1.5315607,1.9760793,-2.6490495,-1.2132126,0.16344766,1.3091727,2.3941624,0.016962122,-0.019345306,-0.013910587,0.01713281,0.03445263,0.032594718,0.020865852,-0.015590546,-0.020642348,0.0037945686,0.11583083,0.090659715,0.19142869,0.34138396,0.26069683,0
37396000,37316000,1.5285026,1.9685193,-2.6493926,-1.2124684,0.16407947,1.3089023,2.3933787,0.035160836,-0.012920136,-0.034665585,-0.0050463607,0.03214754,0.019734917,0.034616016,-0.008822494,-0.037780616,-0.024597775,0.11524176,0.09031163,0.19170286,0.34224683,0.2604969,0
38396000,38316000,1.5303231,1.9733076,-2.648184,-1.2122706,0.1640355,1.3095622,2.394711,0.07335894,0.025753573,-0.008445602,0.016083367,0.059184156,0.022636699,0.050539307,0.00953074,-0.028915795,-0.023984697,0.1156932,0.090704575,0.19168091,0.3414911,0.2604302,0
39396000,39316000,1.5418922,1.9566538,-2.6504936,-1.2125154,0.16698405,1.3121082,2.394538,0.031098723,-0.033894826,-0.07159012,-0.03484136,0.019489456,0.03396105,0.062832706,0.005481888,-0.04002102,-0.02771206,0.11539053,0.08918371,0.18979453,0.34294114,0.26269,0
40404000,40324000,1.5403833,1.9327037,-2.6516352,-1.2102636,0.17037554,1.3132578,2.3932765,0.05097255,-0.0025114778,-0.039973184,-0.012187407,0.035543267,0.025693858,0.05633621,0.010085248,-0.032196753,-0.026297478,0.11390696,0.08775225,0.18961413,0.3455467,0.26317996,0
41404000,41324000,1.5362376,1.9264734,-2.6517243,-1.2095534,0.17064239,1.3127251,2.3925223,0.038757168,-0.0041382606,-0.03600475,-0.014506766,0.024620118,0.0055036265,0.032077897,-0.0046999166,-0.039971612,-0.036542106,0.113386005,0.08760024,0.1900881,0.3462032,0.26272246,0
42396000,42316000,1.5359765,1.9236876,-2.6512878,-1.2088283,0.17133382,1.3131785,2.3928628,0.03584768,-0.006931056,-0.03595246,-0.01345524,0.024238063,0.019899005,0.043485634,0.0063839843,-0.026694195,-0.0214718,0.11321163,0.087488174,0.19015238,0.3464693,0.2626786,0
43404000,43324000,1.536292,1.9175067,-2.6512246,-1.2080262,0.17243822,1.3138174,2.3929515,0.03539716,-0.013616389,-0.037163667,-0.0076050446,0.030831875,0.037139654,0.05396658,0.009890288,-0.020566154,-0.008215098,0.112896524,0.08715696,0.19006899,0.34704754,0.26283005,0
44396000,44316000,1.5552709,1.9103826,-2.653901,-1.2102222,0.17429557,1.3168389,2.393713,0.028820958,-0.0120528275,-0.04384478,-0.023796242,0.014098834,0.015005857,0.041864328,0.0069376724,-0.027698416,-0.025276396,0.1136053,0.08591736,0.18717486,0.3472259,0.26607656,0
45396000,45316000,1.5515571,1.926203,-2.6514041,-1.2101405,0.17237633,1.3160642,2.3952253,0.041516162,0.013190381,-0.03721451,-0.034191426,0.0059993975,-0.029316869,0.01898008,-0.00073148776,-0.046527952,-0.063238926,0.11440461,0.08725989,0.18817702,0.34539488,0.2647636,0
46396000,46316000,1.5405871,1.9198148,-2.6509278,-1.2085942,0.17228322,1.3145107,2.393889,0.02977208,-0.0026994888,-0.048058894,-0.040059663,-5.458854e-05,0.00032731524,0.042768568,0.018351555,-0.024629897,-0.03596799,0.11345692,0.08735547,0.1896088,0.3463138,0.26326495,0
47396000,47316000,1.5325544,1.9112549,-2.6504467,-1.2067595,0.17309907,1.3138762,2.393012,0.0532842,0.012706175,-0.034110498,-0.020253763,0.024870317,-0.009974135,0.032728434,0.00059503876,-0.045519114,-0.05321692,0.11250053,0.087180294,0.1906446,0.3474431,0.26223147,0
48396000,48316000,1.516606,1.8976516,-2.650337,-1.2044407,0.17336518,1.31163,2.3905575,0.05004753,0.0053175064,-0.036809295,-0.018104,0.02702712,0.01082836,0.04802792,0.011245095,-0.03234032,-0.03488131,0.11084286,0.086996205,0.19264972,0.34930974,0.2602015,0
49404000,49324000,1.5162728,1.8861945,-2.6511059,-1.2036955,0.17468616,1.3119903,2.3898132,0.030842934,-0.024699107,-0.051740855,-0.018779324,0.02491678,0.022911377,0.04257574,-0.0070993584,-0.041859202,-0.028548254,0.11018138,0.086315535,0.19250232,0.35052526,0.26047555,0
50396000,50316000,1.5211927,1.8864142,-2.6510909,-1.2040277,0.17509215,1.312949,2.3906043,0.042440016,-0.010308611,-0.05158571,-0.026275637,0.022779357,0.012923182,0.04803139,0.0032848865,-0.041628107,-0.03916361,0.11053958,0.08622522,0.19185881,0.35022062,0.26115575,0
51396000,51316000,1.5437683,1.8921387,-2.6523898,-1.2069945,0.17569351,1.3162096,2.3930514,0.022675762,-0.03757142,-0.08224957,-0.05225685,0.002519885,0.012516311,0.050014257,-0.0015859508,-0.05095698,-0.046409894,0.11230074,0.0857916,0.18874438,0.34869844,0.26446488,0
