timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
8628000,8543999,6620172,487.3676,0.0002704712,-0.063446045,13.250273,3.3755285e-05
12668000,12588000,6620172,487.36923,0.060897384,0.18127441,12.380987,0.00029490032
13068000,12984000,6620172,487.37024,0.06535132,0.103637695,12.381251,9.6389216e-05
13788000,13704000,6620172,487.3717,0.07279031,0.10760498,12.386965,0.000103862156
14204000,14124000,6620172,487.37048,0.07660213,-0.15136719,12.3883915,0.00020549727
14324000,14244000,6620172,487.36932,0.07764983,-0.09875488,12.385844,8.7488115e-05
15108000,15024000,6620172,487.37054,0.08390126,0.035888672,12.388576,1.1551833e-05
15468000,15384000,6620172,487.37183,0.08640829,0.08154297,12.390629,5.9626207e-05
16068000,15984000,6620172,487.37302,0.09014085,0.070495605,12.399891,4.453113e-05
16652000,16572000,6620172,487.3751,0.09309964,0.16418457,12.407688,0.00024139669
16772000,16692000,6620172,487.37683,0.09369465,0.1446228,12.411447,0.00018724431
17196000,17112000,6620172,487.37793,0.09570792,0.026824951,12.421442,6.4367014e-06
17612000,17532000,6620172,487.37793,0.0973892,-0.26019287,12.432274,0.000605059
18092000,18012000,6620172,487.37936,0.099168375,0.09170532,12.44727,7.507104e-05
18756000,18671000,6620172,487.38126,0.10134293,0.134552,12.461926,0.00016141824
19052000,18972000,6620172,487.38132,0.10211931,0.062408447,12.465374,3.4716737e-05
19596000,19511000,6620172,487.38467,0.103543006,0.12136841,12.482209,0.00013112254
20012000,19932000,6620172,487.38684,0.104401626,0.1933899,12.489998,0.00033270754
20732000,20652000,6620172,487.39276,0.10575914,0.13619995,12.495013,0.00016495849
21212000,21132000,6620172,487.3952,0.10652363,0.058532715,12.502707,3.044744e-05
21692000,21612000,6620172,487.39807,0.10719153,0.10147095,12.509213,9.1455724e-05
22116000,22031000,6620172,487.40198,0.10777092,0.106933594,12.511943,0.00010154559
22700000,22620000,6620172,487.40704,0.10816247,0.11035156,12.500278,0.000108241744
23276000,23196000,6620172,487.4144,0.10833815,0.038726807,12.508816,1.3321854e-05
23516000,23436000,6620172,487.4157,0.10856122,0.07998657,12.500407,5.6867942e-05
24236000,24156000,6620172,487.41763,0.1091423,0.15948486,12.496484,0.00022615626
24660000,24576000,6620172,487.4209,0.10949576,0.08822632,12.498024,6.9201014e-05
25236000,25150000,6620172,487.4244,0.10947381,0.112701416,12.506418,0.00011284526
25700000,25620000,6620172,487.42783,0.1095198,0.12835693,12.509502,0.00014633765
25940000,25858666,6620172,487.43027,0.109660566,0.09161377,12.501487,7.4596304e-05
26724000,26640000,6620172,487.4375,0.11012534,0.10797119,12.501692,0.00010361067
27204000,27118000,6620172,487.44287,0.11032729,0.14968872,12.506449,0.00019906808
27740000,27660000,6620172,487.44778,0.11045734,0.14624023,12.514171,0.00018988435
28220000,28140000,6620172,487.45197,0.11060725,0.08200073,12.497834,5.9780315e-05
28764000,28680000,6620172,487.45987,0.11081849,0.11608887,12.505944,0.00011973528
29228000,29148000,6620172,487.46738,0.110671215,0.18395996,12.509074,0.00030059306
29700000,29616000,6620172,487.47278,0.11067911,0.20910645,12.513135,0.00038826317
30180000,30096000,6620172,487.47894,0.110809,0.064453125,12.517928,3.687338e-05
30780000,30696000,6620172,487.48834,0.11094611,0.2755127,12.507395,0.00067433214
31260000,31176000,6620172,487.49405,0.11103972,0.06768799,12.511948,4.068701e-05
31668000,31584000,6620172,487.49823,0.110918805,0.053222656,12.511997,2.5154979e-05
32268000,32184000,6620172,487.507,0.11103977,0.14022827,12.50164,0.00017476789
32676000,32592000,6620172,487.51166,0.11092877,0.03289795,12.501731,9.6188905e-06
33204000,33120000,6620172,487.52185,0.11084935,0.15188599,12.50829,0.00020492499
33740000,33660000,6620172,487.52692,0.1109024,0.11276245,12.515789,0.000112882924
34164000,34080000,6620172,487.53134,0.1110505,0.14151001,12.51759,0.0001777506
34692000,34608000,6620172,487.5361,0.11095867,0.06744385,12.502641,4.0424107e-05
35220000,35136000,6620172,487.54047,0.1108687,0.1031189,12.509167,9.445079e-05
35516000,35434666,6620172,487.54404,0.11086912,0.06378174,12.50359,3.61506e-05
36060000,35976000,6620172,487.54736,0.11104184,0.13223267,12.511835,0.00015527944
36540000,36456000,6620172,487.54855,0.11112363,0.049957275,12.516383,2.2155224e-05
37188000,37104000,6620172,487.54865,0.11103002,-0.06845093,12.507915,4.16228e-05
37604000,37524000,6620172,487.54602,0.1110357,-0.2675171,12.508823,0.0006356881
38204000,38124000,6620172,487.54727,0.11112746,0.10580444,12.520041,9.934809e-05
38684000,38604000,6620172,487.54517,0.11118721,-0.16647339,12.502688,0.00024628825
39044000,38964000,6620172,487.54547,0.11122805,-0.035888672,12.500706,1.14482145e-05
39828000,39744000,6620172,487.54434,0.11136933,-0.038238525,12.500149,1.2997043e-05
40124000,40044000,6620172,487.5456,0.11132631,0.18695068,12.515933,0.00031027614
40484000,40404000,6620172,487.54288,0.11135227,-0.086517334,12.513817,6.646208e-05
40844000,40764000,6620172,487.5423,0.111376196,0.120025635,12.51161,0.00012793587
41852000,41770666,6620172,487.5436,0.11123924,0.09133911,12.500805,7.415374e-05
42156000,42070000,6620172,487.54468,0.11133611,0.017822266,12.5174465,2.8194706e-06
42740000,42660000,6620172,487.5595,0.111149445,0.41915894,12.504783,0.001561129
