timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3076000,3076000,3076000,0,0.0,0.0,0.25,0.25,5.1371288e-08,-1.2035016e-08,0.500009,0.500009,5.8643596e-16,3.218644e-17,3,0,0,0
3364000,3284000,3284000,0,0.0,0.0,1e-04,1e-04,7.323757e-05,-9.847285e-06,100.000175,100.000175,5.959703e-12,1.0774316e-13,3,1,0,1
3572000,3492000,3492000,0,0.0,0.0,1e-04,1e-04,9.481341e-05,2.4045166e-05,0.00021538904,0.00021539174,4.637388e-06,2.9825244e-07,3,1,0,1
3780000,3700000,3700000,0,0.0,0.0,1e-04,1e-04,0.00052408536,-3.0751915e-05,0.0005903673,0.00059045403,5.1693896e-05,1.7795728e-07,3,1,0,1
3988000,3908000,3908000,0,0.0,0.0,1e-04,1e-04,0.0005894898,-0.00015305946,0.00093181443,0.0009318641,4.1436273e-05,2.7933495e-06,3,1,0,1
4196000,4116000,4116000,0,0.0,0.0,1e-04,1e-04,0.00046610038,-0.00021990985,0.0006810646,0.00068107375,3.5442805e-05,7.889558e-06,3,1,0,1
4404000,4324000,4324000,0,0.0,0.0,1e-04,1e-04,0.00047100926,-0.000150136,0.00055827707,0.0005582801,4.415365e-05,4.4861627e-06,3,1,0,1
4612000,4532000,4532000,0,0.0,0.0,1e-04,1e-04,0.00052826165,-0.00031917344,0.00050196395,0.00050196226,6.177079e-05,2.2549655e-05,3,1,0,1
4820000,4740000,4740000,0,0.0,0.0,1e-04,1e-04,0.0004130956,-0.00072422344,0.00046184898,0.0004618427,4.10543e-05,0.00012618523,3,1,0,1
5028000,4948000,4948000,0,0.0,0.0,1e-04,1e-04,0.00015730583,-0.0008014353,0.0004252274,0.00042522122,6.465854e-06,0.00016783383,3,1,0,1
5236000,5156000,5156000,0,0.0,0.0,1e-04,1e-04,0.00031215712,-0.0005459641,0.0003928773,0.0003928734,2.755796e-05,8.4301064e-05,3,1,0,1
5444000,5364000,5364000,0,0.0,0.0,1e-04,1e-04,0.00029568604,-9.662954e-06,0.00036615971,0.000366158,2.6530692e-05,2.8334057e-08,3,1,0,1
5652000,5572000,5572000,0,0.0,0.0,1e-04,1e-04,0.00021188863,0.0004675748,0.00034498444,0.00034498278,1.4460167e-05,7.041453e-05,3,1,0,1
5860000,5780000,5780000,0,0.0,0.0,1e-04,1e-04,0.00021597503,0.00038787708,0.00032839482,0.00032839255,1.5782227e-05,5.0904062e-05,3,1,0,1
6068000,5988000,5988000,0,0.0,0.0,1e-04,1e-04,0.00024069102,0.00013305937,0.00031537245,0.00031536925,2.0410494e-05,6.237765e-06,3,1,0,1
6276000,6196000,6196000,0,0.0,0.0,1e-04,1e-04,0.00014422188,1.4436657e-05,0.00030500654,0.0003050027,7.5772327e-06,7.592539e-08,3,1,0,1
6484000,6404000,6404000,0,0.0,0.0,1e-04,1e-04,-0.00043696418,4.648137e-05,0.00029661896,0.00029661527,7.152375e-05,8.093229e-07,3,1,0,1
6692000,6612000,6612000,0,0.0,0.0,1e-04,1e-04,-0.00078548887,0.0001134163,0.00028972223,0.00028971894,0.00023662232,4.9332325e-06,3,1,0,1
6900000,6820000,6820000,0,0.0,0.0,1e-04,1e-04,-0.0007762029,0.0004625957,0.0002839924,0.00028398918,0.00023572262,8.372572e-05,3,1,0,1
7108000,7028000,7028000,0,0.0,0.0,1e-04,1e-04,-0.0005496914,0.001046699,0.0002791472,0.0002791437,0.00012027131,0.00043608717,3,1,0,1
7316000,7236000,7236000,0,0.0,0.0,1e-04,1e-04,-0.00018798362,0.0016038696,0.00027502273,0.000275019,1.4276735e-05,0.0010392808,3,1,0,1
7524000,7444000,7444000,0,0.0,0.0,1e-04,1e-04,0.00014797294,0.0017394694,0.00027147157,0.0002714691,8.961851e-06,0.0012384277,3,1,0,1
7732000,7652000,7652000,0,0.0,0.0,1e-04,1e-04,0.00025935165,0.0013296842,0.00026837832,0.00026837754,2.784762e-05,0.00073199533,3,1,0,1
