timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
4772000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4784000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4796000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4808000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4820000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4832000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4844000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4856000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4868000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4880000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4892000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4904000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4916000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4928000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4940000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4952000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4964000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4976000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
4988000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
5000000,47.3977508,8.5456074,488.10202,0.0,0.0,0.0,0.0,1,1,0,0
5012000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5024000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5036000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5048000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5060000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5072000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5084000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5096000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5108000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5120000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5132000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5144000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5156000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5168000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5180000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5192000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5204000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5216000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5228000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5240000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5252000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5264000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5276000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5288000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5300000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5312000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5324000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5336000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5348000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5360000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5372000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5384000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5396000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
5408000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5420000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5432000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5444000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5456000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5468000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5480000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5492000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5504000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5516000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5528000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5540000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5552000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5564000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5576000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5588000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5600000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5612000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5624000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5636000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5648000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5660000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5672000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5684000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5696000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5708000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5720000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5732000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5744000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5756000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5768000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5780000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5792000,47.3977508,8.5456074,488.09802,0.0,0.0,0.0,0.0,1,1,0,0
5804000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5816000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5828000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5840000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5852000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5864000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5876000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5888000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5900000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5912000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5924000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5936000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5948000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5960000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5972000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5984000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
5996000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6008000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6020000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6032000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6044000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6056000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6068000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6080000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6092000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6104000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6116000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6128000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6140000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6152000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6164000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6176000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6188000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6200000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
6212000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6224000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6236000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6248000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6260000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6272000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6284000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6296000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6308000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6320000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6332000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6344000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6356000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6368000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6380000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6392000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6404000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6416000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6428000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6440000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6452000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6464000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6476000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6488000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6500000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6512000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6524000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6536000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6548000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6560000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6572000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6584000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6596000,47.3977508,8.5456074,488.096,0.0,0.0,0.0,0.0,1,1,0,0
6608000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6620000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6632000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6644000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6656000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6668000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6680000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6692000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6704000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6716000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6728000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6740000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6752000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6764000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6776000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6788000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6800000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6812000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6824000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6836000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6848000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6860000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6872000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6884000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6896000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6908000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6920000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6932000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6944000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6956000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6968000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6980000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
6992000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7004000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7016000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7028000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7040000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7052000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7064000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7076000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7088000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7100000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7112000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7124000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7136000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7148000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7160000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7172000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7184000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7196000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7208000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7220000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7232000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7244000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7256000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7268000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7280000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7292000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7304000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7316000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7328000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7340000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7352000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7364000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7376000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7388000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7400000,47.3977508,8.5456074,488.109,0.0,0.0,0.0,0.0,1,1,0,0
7412000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7424000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7436000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7448000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7460000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7472000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7484000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7496000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7508000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7520000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7532000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7544000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7556000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7568000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7580000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7592000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7604000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7616000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7628000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7640000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7652000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7664000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7676000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7688000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7700000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7712000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7724000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7736000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7748000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7760000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7772000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7784000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7796000,47.3977508,8.5456074,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
7808000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7820000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7832000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7844000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7856000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7868000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7880000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7892000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7904000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7916000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7928000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7940000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7952000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7964000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7976000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
7988000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8000000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8012000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8024000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8036000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
