timestamp,armed_time,takeoff_time,nav_state_timestamp,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
3084000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3588000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4092000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4596000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5100000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5604000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6108000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6612000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7116000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7620000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8124000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8628000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9132000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9636000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9660000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
10164000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
10668000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11172000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
11676000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
12180000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
12684000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
13188000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
13500000,0,0,3072000,0,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
13512000,13512000,0,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
14016000,13512000,0,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
14520000,13512000,0,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
15024000,13512000,0,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
15528000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
16032000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
16536000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
17040000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
17544000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
18048000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
18552000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
19056000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
19560000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
20064000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
20568000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
21072000,13512000,15300000,13512000,0,2,3,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
