timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
4460000,0.12927356,0.14715832,0.0008315444,0.0,0.0,-0.001,0
4468000,0.12920605,0.1467453,0.000870347,0.0,0.0,-0.001,0
4480000,0.12913999,0.14626297,0.0007314086,0.0,0.0,-0.001,0
4504000,0.12913823,0.14528546,0.0007042885,0.0,0.0,-0.001,0
4524000,0.1290622,0.14451635,0.00077980757,0.0,0.0,-0.001,0
4544000,0.12917902,0.14412709,0.0006542206,0.0,0.0,-0.001,0
4564000,0.12918873,0.14361246,0.0006875992,0.0,0.0,-0.001,0
4580000,0.12923078,0.1433346,0.0007197261,0.0,0.0,-0.001,0
4600000,0.12925455,0.14304301,0.0006596446,0.0,0.0,-0.001,0
4620000,0.12933318,0.14280944,0.00067049265,0.0,0.0,-0.001,0
4644000,0.12924758,0.14288008,0.00069093704,0.0,0.0,-0.001,0
4664000,0.12920293,0.1426198,0.00066673756,0.0,0.0,-0.001,0
4680000,0.12919806,0.14222272,0.00068092346,0.0,0.0,-0.001,0
4700000,0.12886015,0.14181015,0.000715971,0.0,0.0,-0.001,0
4724000,0.12869345,0.14130439,0.0006830096,0.0,0.0,-0.001,0
4744000,0.12844129,0.14082316,0.0008382201,0.0,0.0,-0.001,0
4760000,0.12817882,0.14024054,0.0008202791,0.0,0.0,-0.001,0
4780000,0.12790002,0.1401713,0.0011077523,0.0,0.0,-0.001,0
4804000,0.12734643,0.13980511,0.0010868907,0.0,0.0,-0.001,0
4824000,0.1269141,0.13998322,0.00084865093,0.0,0.0,-0.001,0
4840000,0.12679677,0.13974482,0.00080025196,0.0,0.0,-0.001,0
4864000,0.12611218,0.13945879,0.0007405877,0.0,0.0,-0.001,0
4884000,0.12536785,0.13934284,0.00044476986,0.0,0.0,-0.001,0
4904000,0.12495449,0.13928537,0.00046688318,0.0,0.0,-0.001,0
4924000,0.124239996,0.1392978,0.00034213066,0.0,0.0,-0.001,0
4940000,0.12377881,0.13925885,0.00035631657,0.0,0.0,-0.001,0
4964000,0.12333158,0.13888736,0.00019609928,0.0,0.0,-0.001,0
4984000,0.1229013,0.1388747,0.00039303303,0.0,0.0,-0.001,0
5004000,0.122544125,0.13859743,0.0002194643,0.0,0.0,-0.001,0
5020000,0.12230261,0.13857523,0.00027412176,0.0,0.0,-0.001,0
5044000,0.121749476,0.13821004,0.00034713745,0.0,0.0,-0.001,0
5060000,0.121573485,0.13797274,0.00040847063,0.0,0.0,-0.001,0
5084000,0.12104164,0.13799648,0.000459373,0.0,0.0,-0.001,0
5100000,0.12072988,0.13819197,0.00055742264,0.0,0.0,-0.001,0
5124000,0.12034688,0.13802452,0.0005824566,0.0,0.0,-0.001,0
5144000,0.12017984,0.13798289,0.00059872866,0.0,0.0,-0.001,0
5164000,0.11990928,0.1379812,0.0006867647,0.0,0.0,-0.001,0
5180000,0.1197816,0.13801138,0.0005970597,0.0,0.0,-0.001,0
5204000,0.11951237,0.13824154,0.0006663203,0.0,0.0,-0.001,0
5220000,0.119342014,0.1383072,0.0006412864,0.0,0.0,-0.001,0
5244000,0.11913626,0.13836135,0.0005916357,0.0,0.0,-0.001,0
5264000,0.1191003,0.13829185,0.00055909157,0.0,0.0,-0.001,0
5284000,0.118575394,0.1384732,0.0007238984,0.0,0.0,-0.001,0
5300000,0.11847907,0.13837744,0.0006646514,0.0,0.0,-0.001,0
5320000,0.118090704,0.13824551,0.0007585287,0.0,0.0,-0.001,0
5340000,0.11773907,0.13806869,0.0008620024,0.0,0.0,-0.001,0
5364000,0.117753245,0.13823,0.00084865093,0.0,0.0,-0.001,0
5380000,0.117520384,0.13817023,0.00088870525,0.0,0.0,-0.001,0
5400000,0.117246546,0.13817473,0.00072306395,0.0,0.0,-0.001,0
5424000,0.1169836,0.13809553,0.00071805716,0.0,0.0,-0.001,0
5444000,0.1167966,0.13801436,0.0008494854,0.0,0.0,-0.001,0
5460000,0.11685121,0.13791098,0.00080400705,0.0,0.0,-0.001,0
5484000,0.11696733,0.13796063,0.000841558,0.0,0.0,-0.001,0
5504000,0.11706213,0.13777672,0.000662148,0.0,0.0,-0.001,0
5524000,0.11720255,0.1374694,0.00074225664,0.0,0.0,-0.001,0
5540000,0.11717605,0.13733038,0.000751853,0.0,0.0,-0.001,0
5560000,0.11704148,0.13720909,0.0006300211,0.0,0.0,-0.001,0
5580000,0.11719657,0.13689093,0.0006850958,0.0,0.0,-0.001,0
5600000,0.117357135,0.1369393,0.00031459332,0.0,0.0,-0.001,0
5620000,0.11731921,0.13696456,0.00019735098,0.0,0.0,-0.001,0
5640000,0.11751415,0.13678737,0.0002991557,0.0,0.0,-0.001,0
5660000,0.11756212,0.13669062,7.134676e-05,0.0,0.0,-0.001,0
5684000,0.11780314,0.13640654,-1.66893e-06,0.0,0.0,-0.001,0
5704000,0.1180143,0.13597998,0.00029832125,0.0,0.0,-0.001,0
