timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
3204000,3204000,6620172,487.34222,11.832727,95606.7,1.1359658,0
3300000,3264000,6620172,487.34692,11.832727,95606.67,1.1359653,0
3324000,3324000,6620172,487.31406,11.832727,95607.04,1.1359698,0
3416000,3383000,6620172,487.42203,11.832727,95605.83,1.1359553,0
3444000,3444000,6620172,487.2765,11.832727,95607.46,1.1359749,0
3540000,3504000,6620172,487.33282,11.832727,95606.83,1.1359673,0
3564000,3564000,6620172,487.34222,11.832727,95606.71,1.135966,0
3660000,3624000,6620172,487.3657,11.832727,95606.44,1.1359626,0
3684000,3684000,6620172,487.39386,11.832727,95606.164,1.1359593,0
3776000,3743000,6620172,487.2718,11.832727,95607.55,1.1359757,0
3804000,3804000,6620172,487.29526,11.832727,95607.266,1.1359725,0
3900000,3864000,6620172,487.40796,11.832727,95605.98,1.1359571,0
3924000,3924000,6620172,487.53003,11.832727,95604.555,1.1359403,0
4020000,3984000,6620172,487.39386,11.832727,95606.15,1.1359593,0
4044000,4044000,6620172,487.40326,11.832727,95606.04,1.1359578,0
4140000,4104000,6620172,487.3657,11.832727,95606.445,1.1359627,0
4164000,4164000,6620172,487.16382,11.832727,95608.79,1.1359905,0
4260000,4224000,6620172,487.42673,11.832727,95605.734,1.1359543,0
4284000,4284000,6620172,487.35162,11.832727,95606.65,1.1359651,0
4380000,4344000,6620172,487.3845,11.832727,95606.22,1.1359601,0
4404000,4404000,6620172,487.29996,11.832727,95607.17,1.1359714,0
4500000,4464000,6620172,487.3657,11.832727,95606.42,1.1359625,0
4524000,4524000,6620172,487.24832,11.832727,95607.83,1.135979,0
4620000,4583000,6620172,487.361,11.832727,95606.53,1.1359637,0
4644000,4644000,6620172,487.44083,11.832727,95605.625,1.135953,0
4740000,4704000,6620172,487.3845,11.832727,95606.25,1.1359603,0
4764000,4764000,6620172,487.21545,11.832727,95608.16,1.1359831,0
4860000,4824000,6620172,487.42673,11.832727,95605.766,1.1359546,0
4884000,4884000,6620172,487.40326,11.832727,95606.04,1.1359578,0
4980000,4944000,6620172,487.35162,11.832727,95606.64,1.1359651,0
5004000,5004000,6620172,487.35162,11.832727,95606.64,1.1359651,0
5100000,5064000,6620172,487.2812,11.832727,95607.43,1.1359744,0
5120000,5120000,6620172,487.53473,11.832727,95604.52,1.1359398,0
5196000,5172000,6620172,487.43143,11.832728,95605.72,1.1359541,0
5244000,5232000,6620172,487.2812,11.832727,95607.39,1.1359739,0
5316000,5292000,6620172,487.39386,11.832728,95606.164,1.1359593,0
5364000,5352000,6620172,487.40326,11.832727,95606.016,1.1359577,0
5436000,5412000,6620172,487.40326,11.832728,95606.03,1.1359577,0
5484000,5470000,6620172,487.361,11.832727,95606.53,1.1359637,0
5532000,5520000,6620172,487.24362,11.832727,95607.84,1.1359793,0
5604000,5580000,6620172,487.33752,11.832728,95606.77,1.1359667,0
5652000,5640000,6620172,487.3657,11.832727,95606.45,1.1359627,0
5724000,5700000,6620172,487.44083,11.832728,95605.586,1.1359526,0
5772000,5760000,6620172,487.3751,11.832727,95606.33,1.1359613,0
5844000,5820000,6620172,487.3563,11.832728,95606.56,1.1359642,0
5892000,5880000,6620172,487.40326,11.832727,95606.055,1.1359581,0
5964000,5938666,6620172,487.3845,11.832728,95606.21,1.13596,0
6012000,6000000,6620172,487.32812,11.832727,95606.875,1.1359679,0
