timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3832000,3832000,197388,0.008579639,-0.2195187,0.42903864,11.832727,0
4828000,4828000,197388,0.006182859,-0.21846269,0.42708164,11.832727,0
5824000,5824000,197388,0.008784853,-0.21525435,0.42559958,11.832727,0
6832000,6832000,197388,0.01433569,-0.21803656,0.43073112,11.832727,0
7828000,7828000,197388,0.013440996,-0.21423693,0.42271763,11.832727,0
8820000,8820000,197388,0.0047355066,-0.21452028,0.42845282,11.832727,0
9828000,9828000,197388,0.004924909,-0.21325137,0.42591056,11.832727,0
10828000,10828000,197388,0.0104713105,-0.2172488,0.43100715,11.832727,0
11824000,11824000,197388,0.0057537938,-0.21522889,0.43022636,11.832727,0
12832000,12832000,197388,0.00796497,-0.21729894,0.4283128,11.832727,0
13828000,13828000,197388,0.011232344,-0.22210176,0.42978695,11.832727,0
14824000,14824000,197388,0.010118201,-0.21916696,0.43026948,11.832727,0
15828000,15828000,197388,0.008218061,-0.21510361,0.43214706,11.832727,0
16828000,16828000,197388,0.006425972,-0.2102651,0.4277484,11.832727,0
17836000,17836000,197388,0.009706395,-0.216752,0.43379143,11.832727,0
18832000,18832000,197388,0.005172837,-0.2078161,0.4227105,11.831446,0
19828000,19828000,197388,0.016807256,-0.22889543,0.424487,11.827356,0
20824000,20824000,197388,0.011249106,-0.21263345,0.4296136,11.822931,0
21832000,21832000,197388,0.007277332,-0.20737754,0.43625474,11.819788,0
22828000,22828000,197388,0.00032365156,-0.22127841,0.43516165,11.818537,0
23824000,23824000,197388,0.00613819,-0.21241769,0.4272889,11.817438,0
24828000,24828000,197388,0.015345035,-0.21301976,0.42740902,11.816797,0
25828000,25828000,197388,0.00895071,-0.2157534,0.42430973,11.81637,0
26824000,26824000,197388,0.004504063,-0.2147973,0.43663794,11.816095,0
27828000,27828000,197388,0.010958513,-0.2157163,0.43076953,11.815912,0
28828000,28828000,197388,0.008695424,-0.21338046,0.42903665,11.815668,0
29824000,29824000,197388,0.010780135,-0.2197801,0.43217406,11.815546,0
30832000,30832000,197388,0.013126795,-0.2187184,0.4345535,11.815363,0
31828000,31828000,197388,0.005676258,-0.2134273,0.43960217,11.815241,0
32820000,32820000,197388,0.0015456908,-0.2194016,0.43011427,11.815119,0
33832000,33832000,197388,0.0051515084,-0.22847468,0.43352637,11.815119,0
34828000,34828000,197388,0.00281655,-0.21459794,0.42933968,11.81521,0
35820000,35820000,197388,0.0066296305,-0.21977115,0.42789814,11.815363,0
36828000,36828000,197388,0.005727561,-0.214317,0.42345893,11.815485,0
37828000,37828000,197388,0.0028604188,-0.21938367,0.4398099,11.815607,0
38824000,38824000,197388,0.009719479,-0.2113308,0.43562156,11.817286,0
39828000,39828000,197388,0.0054432955,-0.216475,0.43851456,11.821772,0
40828000,40828000,197388,0.007336309,-0.21929036,0.42773357,11.826136,0
41820000,41820000,197388,0.011970777,-0.21275862,0.43313465,11.830469,0
42832000,42832000,197388,0.01175853,-0.22091918,0.42385685,11.831018,0
43828000,43828000,197388,0.009931344,-0.20873746,0.4380679,11.829493,0
44824000,44824000,197388,0.0149836065,-0.21242434,0.4349616,11.831598,0
45828000,45828000,197388,0.016509203,-0.21015635,0.4347833,11.832727,0
46828000,46828000,197388,0.014598161,-0.21995012,0.43136144,11.832727,0
47824000,47824000,197388,0.013976662,-0.21216494,0.43658653,11.832727,0
48832000,48832000,197388,0.0060662343,-0.21853614,0.42626843,11.832727,0
49828000,49828000,197388,0.0053482833,-0.22354344,0.4323925,11.832727,0
50820000,50820000,197388,0.0059768166,-0.21444392,0.4312747,11.832727,0
51828000,51828000,197388,0.015423309,-0.2107056,0.432871,11.832727,0
52828000,52828000,197388,0.01048422,-0.21700788,0.4278574,11.832727,0
