timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3212000,3132000,13488881664,0.0004326704,0.018660352,0.0015435054,0,14.172738,10.008659,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3220000,3140000,13488881664,0.00039426342,0.0045845225,0.0015666569,0,14.142143,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3404000,3324000,13488881664,3.7815247e-05,0.002483425,0.0016636052,0,0.014314721,7.071068,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3612000,3532000,13488881665,0.00087047426,0.019360796,0.0057862927,0,0.0105147045,5.7735023,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3804000,3724000,13488881665,0.00018625495,0.007803211,0.004621055,0,0.029791558,5.773505,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4004000,3924000,4898947585,0.0004880136,0.0033230172,0.090926014,0,0.03766513,2.218039,nan,nan,nan,0.006371494,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4204000,4124000,4898947585,0.00033741037,0.0035890506,0.01626299,0,0.030800732,1.4938008,nan,nan,nan,0.0030644005,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4404000,4324000,4898947585,0.00016895056,0.0028900523,0.014154706,0,0.026704764,1.2013409,nan,nan,nan,0.0017410389,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4612000,4532000,4898947585,0.000189451,0.0023733086,0.022576487,0,0.025163734,0.99068326,nan,nan,nan,0.0069148145,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4812000,4732000,4898947585,0.00021945659,0.0019727778,0.0068632658,0,0.023342479,0.889958,nan,nan,nan,0.00076185714,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5004000,4924000,4898947585,0.000283348,0.0018378946,0.0048338687,0,0.021120682,0.8150335,nan,nan,nan,0.0020219728,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5212000,5132000,4898947585,0.00017524943,0.001506765,0.0009830698,0,0.02025602,0.73959005,nan,nan,nan,0.009510931,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5412000,5332000,4898947585,0.00013191414,0.0009774336,0.00094740535,0,0.0190089,0.695416,nan,nan,nan,0.0012615154,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5612000,5532000,4898947585,8.491606e-05,0.00062584213,0.0043551205,0,0.017961351,0.6472255,nan,nan,nan,0.007366745,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5812000,5732000,4898947585,0.0001257322,0.0016791953,0.001372824,0,0.01708227,0.6174673,nan,nan,nan,0.004011153,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6004000,5924000,4898947585,8.6718544e-05,0.0018525623,0.0011785073,0,0.015979277,0.59161586,nan,nan,nan,0.0017849758,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6212000,6132000,4898947585,5.602517e-05,0.0015155092,0.0031294175,0,0.015699951,0.56175286,nan,nan,nan,0.0043647955,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
