timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
3348000,3348000,1310988,1310988,-1.1820714e-11,-2.556635e-05,-1.0652673e-06,-0.0008523358,0.00068953086,-0.039724596,4000,4000,0,0,0,1
3848000,3848000,1310988,1310988,-2.1305393e-06,-2.343582e-05,2.1305293e-06,-0.0006799534,0.000833183,-0.039724596,4000,4000,0,0,0,1
4348000,4348000,1310988,1310988,-1.0652585e-06,-2.1305292e-05,2.1305166e-06,-0.0008667011,0.0007182613,-0.039715026,4000,4000,0,0,0,1
4848000,4848000,1310988,1310988,1.1717912e-05,-7.45685e-06,2.1305318e-06,-0.0008283939,0.00080924097,-0.03969108,4000,4000,0,0,0,1
5348000,5348000,1310988,1310988,-7.456848e-06,-2.4501089e-05,2.024002e-05,-0.00081402867,0.0007948758,-0.039806,4000,4000,0,0,0,1
5848000,5848000,1310988,1310988,6.3915754e-06,-2.769688e-05,-1.0652675e-06,-0.0008331823,0.0007134729,-0.03975812,4000,4000,0,0,0,1
6348000,6348000,1310988,1310988,-6.391592e-06,-1.597897e-05,3.19578e-06,-0.0008667011,0.00072304974,-0.039815575,4000,4000,0,0,0,1
6848000,6848000,1310988,1310988,1.0652566e-06,-1.2783176e-05,-3.2492112e-12,-0.0008667011,0.00072783814,-0.03966714,4000,4000,0,0,0,1
7348000,7348000,1310988,1310988,-1.3848433e-05,-2.5566356e-05,2.1304943e-06,-0.0007517794,0.0007374149,-0.039667144,4000,4000,0,0,0,1
7848000,7848000,1310988,1310988,-4.2610554e-06,-3.089267e-05,-5.326345e-06,-0.0008236055,0.0007134729,-0.03977248,4000,4000,0,0,0,1
8348000,8348000,1310988,1310988,1.1717909e-05,-1.0652646e-05,-6.3915895e-06,-0.00084754743,0.0007422033,-0.03973896,4000,4000,0,0,0,1
8848000,8848000,1310988,1310988,3.1957936e-06,-2.130529e-05,-1.0652617e-06,-0.0008571242,0.0007182613,-0.039667144,4000,4000,0,0,0,1
9348000,9348000,1310988,1310988,-2.1305182e-06,-3.195794e-05,-8.522103e-06,-0.00077093294,0.0008379714,-0.039695866,4000,4000,0,0,0,1
9848000,9848000,1310988,1310988,-7.456826e-06,-3.195794e-05,6.3915913e-06,-0.0007900867,0.0006751657,-0.039748542,4000,4000,0,0,0,1
10348000,10348000,1310988,1310988,-1.1717906e-05,-2.7696879e-05,-1.0652732e-06,-0.0008858547,0.00065601204,-0.039782062,4000,4000,0,0,0,1
10848000,10848000,1310988,1310988,3.1957989e-06,-2.556635e-05,6.391588e-06,-0.0009002199,0.0005746092,-0.039595313,4000,4000,0,0,0,1
11348000,11348000,1310988,1310988,-5.3263216e-06,-2.0240024e-05,-2.1305334e-06,-0.0008331823,0.00059855124,-0.039571367,4000,4000,0,0,0,1
11848000,11848000,1310988,1310988,-6.391575e-06,-2.8762146e-05,3.753463e-12,-0.0006512228,0.0007134729,-0.039834734,4000,4000,0,0,0,1
12348000,12348000,1310988,1310988,-7.456859e-06,-3.7284255e-05,-2.130511e-06,-0.00076614454,0.0006512236,-0.039700653,4000,4000,0,0,0,1
12848000,12848000,1310988,1310988,2.1305193e-06,-2.237056e-05,1.9737027e-12,-0.00077572133,0.00068953086,-0.039748542,4000,4000,0,0,0,1
13348000,13348000,1310988,1310988,-1.0652644e-05,-1.9174757e-05,6.3916013e-06,-0.0007996635,0.0006416468,-0.039829947,4000,4000,0,0,0,1
13848000,13848000,1310988,1310988,-1.0652694e-06,-2.0240024e-05,-3.1957982e-06,-0.0007422026,0.00059855124,-0.039609674,4000,4000,0,0,0,1
14348000,14348000,1310988,1310988,-7.456852e-06,-2.130529e-05,-7.275144e-12,-0.00077572133,0.00067995413,-0.03980121,4000,4000,0,0,0,1
14848000,14848000,1310988,1310988,-2.1305373e-06,-2.556635e-05,-3.1957868e-06,-0.0006129157,0.0007948757,-0.039614465,4000,4000,0,0,0,1
15348000,15348000,1310988,1310988,8.9837434e-12,-2.663161e-05,-5.3263375e-06,-0.00067995343,0.00072783814,-0.039609674,4000,4000,0,0,0,1
15848000,15848000,1310988,1310988,-9.587368e-06,-7.4568534e-06,-8.522128e-06,-0.00072783744,0.0005458787,-0.039681505,4000,4000,0,0,0,1
16348000,16348000,1310988,1310988,-5.326333e-06,-2.556635e-05,5.3263147e-06,-0.000675165,0.00049320626,-0.039628837,4000,4000,0,0,0,1
16848000,16848000,1310988,1310988,-3.1957873e-06,-2.4501085e-05,2.7563826e-11,-0.00059855054,0.00053151353,-0.039734174,4000,4000,0,0,0,1
17348000,17348000,1310988,1310988,-5.3263034e-06,-1.917477e-05,-1.0652643e-05,-0.000675165,0.00068953086,-0.039882615,4000,4000,0,0,0,1
17848000,17848000,1310988,1310988,-4.2610586e-06,-2.2370557e-05,-4.4567653e-12,-0.00070868374,0.00060812803,-0.03960489,4000,4000,0,0,0,1
18348000,18348000,1310988,1310988,1.065284e-06,-3.6219e-05,-2.3517048e-11,-0.00066558813,0.00065122364,-0.039585732,4000,4000,0,0,0,1
18848000,18848000,1310988,1310988,2.130523e-06,-1.9174755e-05,7.456866e-06,-0.0007996635,0.0005458787,-0.039628837,4000,4000,0,0,0,1
19348000,19348000,1310988,1310988,5.3263307e-06,-1.1717907e-05,-1.3848438e-05,-0.00054587796,0.00044053383,-0.039724596,4000,4000,0,0,0,1
19848000,19848000,1310988,1310988,-1.0652569e-06,-2.0240024e-05,2.13053e-06,-0.00066079973,0.00062249316,-0.039614465,4000,4000,0,0,0,1
20348000,20348000,1310988,1310988,2.1305207e-06,-2.4501083e-05,5.326331e-06,-0.00073741423,0.00069910765,-0.03969108,4000,4000,0,0,0,1
20848000,20848000,1310988,1310988,2.130525e-06,-2.2370556e-05,-1.3848441e-05,-0.000675165,0.0006655888,-0.039485183,4000,4000,0,0,0,1
21348000,21348000,1310988,1310988,-4.261063e-06,-2.5566349e-05,-1.0652693e-06,-0.00059855054,0.0007422033,-0.03969108,4000,4000,0,0,0,1
21848000,21848000,1310988,1310988,-1.4913715e-05,-2.769687e-05,2.1305564e-06,-0.0006560114,0.00057460915,-0.03961925,4000,4000,0,0,0,1
22348000,22348000,1310988,1310988,1.3428332e-11,-1.81095e-05,-3.1957989e-06,-0.0006607998,0.00062728155,-0.039442085,4000,4000,0,0,0,1
22848000,22848000,1310988,1310988,-2.0240017e-05,-1.3848447e-05,-4.261065e-06,-0.00063685764,0.0005458787,-0.039710235,4000,4000,0,0,0,1
23348000,23348000,1310988,1310988,-6.391585e-06,-5.326327e-06,1.0652552e-06,-0.00062249246,0.00059376284,-0.03962404,4000,4000,0,0,0,1
23848000,23848000,1310988,1310988,-7.4568575e-06,-1.065264e-05,8.522119e-06,-0.00076614454,0.00059855124,-0.03968629,4000,4000,0,0,0,1
24348000,24348000,1310988,1310988,-1.3848427e-05,-1.7044244e-05,-6.3915877e-06,-0.00077093294,0.00052193674,-0.03970545,4000,4000,0,0,0,1
24848000,24848000,1310988,1310988,-4.2610704e-06,-2.024002e-05,7.4568525e-06,-0.00057460845,0.0005746092,-0.039590526,4000,4000,0,0,0,1
