timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3108000,3108000,1310988,0.0,0.0,0.0,0.15,0.009960121,0.009960121,0.009960038,1310988,0.0,0.0,0.0,0.4,0.039840482,0.039840482,0.039840482,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3428000,3348000,1310988,-0.0005487478,-9.284037e-05,-3.9559938e-05,0.15,0.010163259,0.010160919,0.0033141496,1310988,-0.0024133292,0.0009298676,-0.10115537,0.4,0.040797107,0.04079674,0.004501367,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3476000,3396000,1310988,-0.0005542496,-9.377121e-05,-3.9956576e-05,0.15,0.010368081,0.010365694,0.0033809408,1310988,-0.002437526,0.0009391907,-0.10216957,0.4,0.0416193,0.04161893,0.0045920894,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3532000,3452000,1310988,-0.00055904634,-9.3897965e-05,-1.8094563e-05,0.15,0.010599099,0.010596661,0.0034554068,1310988,-0.0024639159,0.00094871246,-0.103301615,0.4,0.042546667,0.042546283,0.0046944157,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3588000,3508000,1310988,-0.0005668962,-9.624052e-05,-5.1416988e-05,0.15,0.0108214365,0.010818954,0.0035246422,1310988,-0.0024905421,0.0009599276,-0.10437947,0.4,0.043439217,0.043438826,0.0047929008,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3636000,3556000,1310988,-0.00058537745,-0.0001837166,-5.2409596e-05,0.15,0.010876877,0.010874238,0.0035843574,1310988,-0.0020279975,0.00096101937,-0.10541648,0.4,0.0399712,0.039970584,0.004837026,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3700000,3620000,1310988,-0.00058604823,-0.00018197646,4.2101998e-05,0.15,0.011108938,0.011106255,0.0036538022,1310988,-0.0020454435,0.0009659004,-0.10653541,0.4,0.040824074,0.040823434,0.0049402416,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3764000,3684000,1310988,-0.00059097685,-0.00018320433,5.7023244e-05,0.15,0.011329701,0.011326989,0.003714541,1310988,-0.0020651054,0.00097471,-0.107589,0.4,0.041635495,0.04163483,0.005038441,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3812000,3732000,1310988,-0.000647631,-0.00064801873,8.472698e-05,0.15,0.010370415,0.010367306,0.003748249,1310988,-0.0007574208,0.0008977387,-0.10836772,0.4,0.033278182,0.033275403,0.0051013553,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3852000,3772000,1310988,-0.0006292869,-0.00084036874,8.153427e-05,0.15,0.010058355,0.010055191,0.003789537,1310988,-0.0007141581,0.0009273749,-0.10940988,0.4,0.033603717,0.0336009,0.0050209947,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3924000,3844000,1310988,-0.0006156778,-0.0008372243,0.0004623763,0.15,0.0102472,0.010244021,0.0038361687,1310988,-0.00069761666,0.00091061037,-0.11043364,0.4,0.03423475,0.034231864,0.0051153013,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4004000,3924000,1310988,-0.0006073163,-0.00083717937,0.0007338278,0.15,0.010443366,0.010440188,0.003877629,1310988,-0.00068869983,0.0009023809,-0.111482546,0.4,0.034890324,0.03488736,0.0052132555,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4020000,3940000,1310988,-0.0007523471,-0.0020873726,0.00094274746,0.15,0.0076655615,0.0076625375,0.0038508582,1310988,-0.00033063928,0.00089964375,-0.11169136,0.4,0.0348043,0.034801126,0.005231818,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
4052000,3972000,1310988,-0.00079846184,-0.0024554331,0.00093937694,0.15,0.006956574,0.006953675,0.0038775068,1310988,-0.0005745051,0.00095930643,-0.11292461,0.4,0.034754224,0.03475112,0.0049780733,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
