timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3212000,0.0,0.0,0.0,0.0
3216000,0.0,0.0,0.0,0.0
3412000,0.0,0.0,0.0,0.0
3612000,0.0,0.0,0.0,0.0
3812000,0.0,0.0,0.0,0.0
4012000,0.0,0.0,0.0,0.0
4208000,0.0,0.0,0.0,0.0
4412000,0.0,0.0,0.0,0.0
4612000,0.0,0.0,0.0,0.0
4812000,0.0,0.0,0.0,0.0
5012000,0.0,0.0,0.0,0.0
5212000,0.0,0.0,0.0,0.0
5412000,0.0,0.0,0.0,0.0
5612000,0.0,0.0,0.0,0.0
5808000,0.0,0.0,0.0,0.0
6012000,0.0,0.0,0.0,0.0
6208000,0.0,0.0,0.0,0.0
6412000,0.0,0.0,0.0,0.0
6608000,0.0,0.0,0.0,0.0
6812000,0.0,0.0,0.0,0.0
7012000,0.0,0.0,0.0,0.0
7212000,0.0,0.0,0.0,0.0
7412000,0.0,0.0,0.0,0.0
7612000,0.0,0.0,0.0,0.0
7812000,0.0,0.0,0.0,0.0
8012000,0.0,0.0,0.0,0.0
8212000,0.0,0.0,0.0,0.0
8412000,0.0,0.0,0.0,0.0
8612000,0.0,0.0,0.0,0.0
8812000,0.0,0.0,0.0,0.0
9012000,0.0,0.0,0.0,0.0
9212000,0.0,0.0,0.0,0.0
9408000,0.0,0.0,0.0,0.0
9612000,0.0,0.0,0.0,0.0
9812000,0.0,0.0,0.0,0.0
10012000,0.0,0.0,0.0,0.0
10212000,0.0,0.0,0.0,0.0
10412000,0.0,0.0,0.0,0.0
10612000,0.0,0.0,0.0,0.0
10812000,0.0,0.0,0.0,0.0
11008000,0.0,0.0,0.0,0.0
11212000,0.0,0.0,0.0,0.0
11412000,0.0,0.0,0.0,0.0
11612000,0.0,0.0,0.0,0.0
11812000,0.0,0.0,0.0,0.0
12012000,0.0,0.0,0.0,0.0
12212000,0.0,0.0,0.0,0.0
12412000,0.0,0.0,0.0,0.0
12612000,0.0,0.0,0.0,0.0
12812000,0.0,0.0,0.0,0.0
13012000,0.0,0.0,0.0,0.0
13212000,0.0,0.0,0.0,0.0
13412000,0.0,0.0,0.0,0.0
13612000,0.0,0.0,0.0,0.0
13812000,0.0,0.0,0.0,0.0
14012000,0.0,0.0,0.0,0.0
14212000,0.0,0.0,0.0,0.0
14412000,0.0,0.0,0.0,0.0
14612000,0.0,0.0,0.0,0.0
14812000,0.0,0.0,0.0,0.0
15012000,0.0,0.0,0.0,0.0
15212000,0.0,0.0,0.0,0.0
15412000,0.0,0.0,0.0,0.0
15612000,0.0,0.0,0.0,0.0
15812000,0.0,0.0,0.0,0.0
16012000,0.0,0.0,0.0,0.0
16212000,0.0,0.0,0.0,0.0
16412000,0.0,0.0,0.0,0.0
16608000,0.0,0.0,0.0,0.0
16812000,0.0,0.0,0.0,0.0
17012000,0.0,0.0,0.0,0.0
17212000,0.0,0.0,0.0,0.0
17412000,0.0,0.0,0.0,0.0
17612000,0.0,0.0,0.0,0.0
17808000,0.0,0.0,0.0,0.0
18012000,0.0,0.0,0.0,0.0
18212000,0.0,0.0,0.0,0.0
18408000,0.0,0.0,0.0,0.0
18612000,0.0,0.0,0.0,0.0
18812000,0.0,0.0,0.0,0.0
19012000,0.0,0.0,0.0,0.0
19208000,0.0,0.0,0.0,0.0
19412000,0.0,0.0,0.0,0.0
19612000,0.0,0.0,0.0,0.0
19812000,0.0,0.0,0.0,0.0
20012000,0.0,0.0,0.0,0.0
20212000,0.0,0.0,0.0,0.0
20408000,0.0,0.0,0.0,0.0
20612000,0.0,0.0,0.0,0.0
20812000,0.0,0.0,0.0,0.0
21012000,0.0,0.0,0.0,0.0
21212000,0.0,0.0,0.0,0.0
21412000,0.0,0.0,0.0,0.0
21612000,0.0,0.0,0.0,0.0
21812000,0.0,0.0,0.0,0.0
22012000,0.0,0.0,0.0,0.0
22212000,0.0,0.0,0.0,0.0
22408000,0.0,0.0,0.0,0.0
22612000,0.0,0.0,0.0,0.0
22812000,0.0,0.0,0.0,0.0
23012000,0.0011917286,0.0009560834,5.24519e-06,0.0
23212000,0.005310509,0.0045302203,2.9497647e-05,0.0
23412000,0.009339176,0.008044139,4.581003e-05,0.0
23612000,0.013417419,0.011690118,6.6151246e-05,0.0
23812000,0.01748591,0.015461252,9.345835e-05,0.0
24008000,0.021557251,0.019272752,0.000118850556,0.0
24208000,0.025861645,0.02321198,0.00013975671,0.0
24412000,0.03012015,0.027036222,0.0001645421,0.0
24612000,0.034265213,0.030523688,0.00017969027,0.0
24808000,0.038143307,0.033775885,0.00018746704,0.0
25012000,0.042203683,0.036871433,0.0002003798,0.0
25212000,0.046014477,0.039935216,0.00021756148,0.0
25412000,0.049720544,0.04294673,0.00021784997,0.0
25608000,0.053200457,0.04593587,0.00024021819,0.0
25812000,0.052894957,0.04849642,0.00023121836,0.0
26012000,0.0395175,0.03875791,-0.00012255817,0.0
26212000,0.028159084,0.02718742,-0.00018158613,0.0
26412000,0.022852147,0.023701532,-0.00019222747,0.0
26612000,0.017862603,0.01976991,-0.00018106277,0.0
26808000,0.013729287,0.01629195,-0.00018772374,0.0
27012000,0.010833499,0.013622039,-0.00016453794,0.0
27208000,0.008492377,0.011766899,-0.00014796614,0.0
27412000,0.006548148,0.009932175,-0.00013887677,0.0
27612000,0.005169981,0.008857319,-0.00011996547,0.0
27812000,0.0039419085,0.0076812967,-0.0001155339,0.0
28008000,0.0029845883,0.006913776,-9.4846066e-05,0.0
28212000,0.0021648353,0.006263617,-8.548579e-05,0.0
28408000,0.0015759093,0.005623949,-6.6261375e-05,0.0
28612000,0.0010837662,0.0053600734,-5.879529e-05,0.0
28812000,0.0009206732,0.005073885,-4.2937474e-05,0.0
29012000,0.00052803266,0.0048533143,-3.5902256e-05,0.0
29212000,0.00043161766,0.0046033845,-2.5773974e-05,0.0
29408000,0.0001882487,0.0043742596,-2.0540474e-05,0.0
29612000,2.8767376e-05,0.004542512,-1.6876764e-05,0.0
29808000,-2.1809308e-05,0.0042844065,-2.4959041e-05,0.0
30012000,9.6659845e-05,0.004248551,-3.763285e-05,0.0
30212000,2.3337561e-05,0.004222023,-3.5449633e-05,0.0
30408000,-3.4016753e-05,0.0043857344,-4.8685975e-05,0.0
30608000,-3.2671338e-05,0.0041388352,-4.862548e-05,0.0
30812000,-0.00020070533,0.004019698,-2.9991941e-05,0.0
31008000,-2.7848855e-05,0.004174415,-2.4086106e-05,0.0
31212000,-0.00010673509,0.0041908864,-2.6087173e-06,0.0
31412000,6.9515045e-06,0.0042548208,-3.9498786e-06,0.0
31612000,5.8472942e-06,0.004300194,-1.6376507e-05,0.0
31812000,8.90697e-05,0.004303196,-3.3324686e-05,0.0
32012000,-4.284156e-06,0.004436163,-3.7030837e-05,0.0
32212000,0.000121932906,0.0043203137,-3.6341247e-05,0.0
32412000,0.00027063861,0.004286985,-1.2520714e-05,0.0
32608000,0.000115403156,0.0042953617,-8.5918e-06,0.0
32812000,-7.501525e-05,0.004192372,-4.481255e-06,0.0
33012000,8.126394e-05,0.0042451196,-1.244822e-05,0.0
33208000,2.7575614e-05,0.0042628744,-1.0573183e-05,0.0
33408000,0.00012260905,0.0043873945,-6.2942363e-06,0.0
33612000,-0.00013597451,0.004302135,-1.62967e-05,0.0
33812000,0.00012730322,0.0042819553,9.3921483e-07,0.0
34008000,9.6877695e-05,0.00424169,4.201399e-06,0.0
34212000,0.00018355573,0.0042682593,5.3813756e-06,0.0
34412000,5.9640137e-05,0.0043489323,2.664601e-05,0.0
34612000,7.73183e-05,0.0042399582,2.2822223e-05,0.0
34812000,-8.776508e-05,0.004298019,1.9584828e-05,0.0
35012000,0.00011108701,0.004234842,-5.4026973e-06,0.0
35212000,0.00012421045,0.004189714,-9.535832e-06,0.0
35408000,7.074342e-05,0.0041889874,-1.0753564e-06,0.0
35612000,-1.1318807e-05,0.00425483,-1.2859096e-05,0.0
35812000,7.946821e-05,0.004169255,-1.09872035e-05,0.0
36012000,5.4864795e-05,0.0043129134,8.488598e-08,0.0
36208000,4.4171447e-06,0.0040819054,2.018141e-05,0.0
36408000,-0.00021094279,0.0041714464,7.754699e-06,0.0
36612000,3.395872e-05,0.0041531506,-6.066287e-06,0.0
36812000,-7.8075485e-05,0.0041338205,-1.5588277e-05,0.0
37008000,1.984495e-05,0.0041315407,-1.51516915e-05,0.0
37212000,-5.113027e-05,0.0042930245,3.924922e-06,0.0
37412000,4.7974016e-05,0.0041601285,5.9855224e-06,0.0
37612000,5.2825184e-05,0.00424691,2.9615144e-06,0.0
37812000,-1.0167496e-06,0.0041422253,5.8185724e-06,0.0
38012000,-0.00013494812,0.0043889447,6.6539815e-06,0.0
38208000,-3.467541e-05,0.0041051833,7.993922e-06,0.0
38412000,-0.00017158732,0.0041850475,-4.133279e-06,0.0
38612000,-1.3322378e-05,0.004039615,5.907796e-06,0.0
38812000,-3.981915e-05,0.0042485753,1.1729113e-05,0.0
39008000,-1.2413502e-05,0.00417033,2.3168102e-05,0.0
39208000,2.6785214e-05,0.0043226792,1.7420944e-05,0.0
39412000,1.8035604e-05,0.00417051,1.5668027e-05,0.0
39612000,-0.00012838925,0.0043726964,2.41694e-05,0.0
39812000,7.1145464e-06,0.004263893,2.1594238e-05,0.0
40012000,-2.7620212e-05,0.0043269377,1.7707871e-05,0.0
40208000,1.27475305e-05,0.0041847075,-7.18094e-06,0.0
40412000,6.0614116e-07,0.004371354,-1.3255669e-05,0.0
40612000,5.2333035e-05,0.0042296937,-3.0758029e-06,0.0
40812000,-4.1215568e-05,0.004287804,5.610326e-06,0.0
41012000,7.95692e-05,0.004247297,2.4508432e-07,0.0
41212000,-7.63915e-05,0.0044912538,5.5090786e-06,0.0
41412000,3.6788133e-05,0.0042903246,7.1130644e-06,0.0
41612000,-7.33482e-05,0.0043806206,-3.803129e-07,0.0
41812000,1.7200424e-05,0.004254921,-2.6676316e-06,0.0
42008000,6.8251384e-06,0.00441327,1.7141689e-06,0.0
42212000,2.0050795e-05,0.004248013,5.0019466e-06,0.0
42412000,-1.1753326e-06,0.0042705764,-4.783955e-06,0.0
42612000,-9.096037e-06,0.004211785,-9.136032e-06,0.0
42812000,-7.2068426e-05,0.004429316,1.6815204e-06,0.0
43012000,2.6629689e-06,0.004277568,1.5656693e-05,0.0
43212000,3.7483318e-05,0.0043778066,5.501711e-06,0.0
43412000,1.6759639e-05,0.0042941486,-6.7232204e-06,0.0
43612000,-9.029435e-05,0.0042685852,-4.409851e-06,0.0
43812000,-7.795662e-05,0.0042437785,-1.7270006e-05,0.0
44012000,4.851389e-05,0.004292194,-9.77126e-06,0.0
44212000,-1.1928013e-05,0.004265817,-7.243356e-06,0.0
44408000,-4.8084206e-05,0.004406105,-7.256851e-06,0.0
44612000,-0.00010501834,0.0041471967,1.0305155e-05,0.0
44808000,-6.590596e-05,0.004278708,7.086591e-06,0.0
45012000,-0.00012752801,0.0041051665,-6.878038e-06,0.0
45212000,5.562244e-05,0.004536053,-3.4133416e-06,0.0
45412000,-5.7556488e-05,0.00427691,5.4492216e-07,0.0
45612000,-9.603627e-05,0.0041915905,-4.0451278e-06,0.0
45812000,-0.00011000474,0.0042156614,-1.7252432e-06,0.0
46008000,1.2056229e-05,0.0043239724,5.02088e-06,0.0
46208000,-6.403074e-05,0.0041908803,2.042804e-05,0.0
46412000,5.364258e-05,0.004252358,1.7403236e-05,0.0
46612000,-1.3056726e-05,0.004221641,1.350448e-05,0.0
46812000,-6.329943e-05,0.0043191067,3.5146713e-06,0.0
47012000,-6.023866e-05,0.0042178724,-7.4901523e-06,0.0
47212000,4.3359647e-05,0.0044438294,-8.863747e-06,0.0
47412000,-4.243856e-05,0.0043000877,4.9880227e-06,0.0
47612000,3.2812e-05,0.004274433,5.4678173e-07,0.0
47812000,4.4270088e-05,0.0042804494,-7.824192e-06,0.0
48008000,2.3445027e-05,0.0043501896,-8.824332e-06,0.0
48212000,4.8368525e-05,0.0042831344,-6.5431846e-06,0.0
48412000,0.00011225113,0.0042920304,6.082544e-06,0.0
48608000,7.022564e-05,0.0042653712,3.7447123e-06,0.0
48808000,0.00018480734,0.004158134,-1.2870145e-05,0.0
49012000,-0.00020237532,0.0048026782,-1.4780268e-05,0.0
49208000,-1.4514604e-05,0.0042307167,-5.336948e-06,0.0
49408000,5.8647984e-06,0.004130041,1.0442758e-05,0.0
49612000,-6.77539e-05,0.004369896,1.8084322e-05,0.0
49812000,-3.647837e-05,0.0041747172,9.265117e-06,0.0
50012000,-1.31389515e-05,0.0043408,1.3468147e-05,0.0
50212000,6.4342125e-06,0.0041427165,6.380429e-06,0.0
50408000,2.4325586e-06,0.004259461,3.3606502e-06,0.0
50612000,-5.1165614e-05,0.004133611,4.6169357e-06,0.0
50812000,6.923127e-05,0.0041779187,7.562069e-06,0.0
51012000,-0.00015162259,0.0041945926,6.876597e-06,0.0
51208000,0.000148549,0.004397726,-8.228781e-06,0.0
51412000,0.0008300132,0.0052148956,3.8809707e-05,0.0
51612000,0.00069716835,0.008361192,5.9087502e-05,0.0
51812000,0.0017586274,0.011827319,7.657095e-05,0.0
52012000,0.003185416,0.015616098,9.704048e-05,0.0
52212000,0.004910902,0.019822694,9.016007e-05,0.0
52408000,0.006999198,0.024248729,7.1688555e-05,0.0
52612000,0.009561782,0.029300636,4.5957087e-05,0.0
52812000,0.012253745,0.034335226,1.8500867e-06,0.0
53012000,0.015096947,0.039644245,-3.9572977e-05,0.0
53212000,0.01786006,0.044893954,-8.3435756e-05,0.0
53412000,0.020570539,0.050236497,-0.00012767759,0.0
53608000,0.023355631,0.055113666,-0.00017904547,0.0
53812000,0.026346972,0.059962586,-0.00021805326,0.0
54012000,0.029503979,0.06459367,-0.000280027,0.0
54212000,0.03287834,0.069232166,-0.00036399116,0.0
54408000,0.036253758,0.07379936,-0.0004564392,0.0
54612000,0.039675426,0.07870796,-0.00057873345,0.0
54812000,0.04311612,0.083528936,-0.0007026494,0.0
55012000,0.04647424,0.088417366,-0.00084213907,0.0
55212000,0.049826115,0.09328475,-0.0009852255,0.0
55412000,0.053185392,0.098178275,-0.0011539063,0.0
55612000,0.05649135,0.102719046,-0.0013228985,0.0
55812000,0.05826104,0.107047595,-0.0014989633,0.0
56012000,0.05826104,0.11249409,-0.0014861906,0.0
56212000,0.05826104,0.11626625,-0.0014737239,0.0
56412000,0.05826104,0.11626625,-0.0014737239,0.0
56608000,0.05826104,0.11626625,-0.0014737239,0.0
56812000,0.05826104,0.11626625,-0.0014737239,0.0
57012000,0.05826104,0.11626625,-0.0014737239,0.0
57212000,0.05826104,0.11626625,-0.0014737239,0.0
57412000,0.05826104,0.11626625,-0.0014737239,0.0
57612000,0.05826104,0.11626625,-0.0014737239,0.0
57812000,0.05826104,0.11626625,-0.0014737239,0.0
58012000,0.05826104,0.11626625,-0.0014737239,0.0
58212000,0.05826104,0.11626625,-0.0014737239,0.0
58412000,0.05826104,0.11626625,-0.0014737239,0.0
58612000,0.0,0.0,0.0,0.0
58812000,0.0,0.0,0.0,0.0
