timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
3812000,3689511,0.0,0.0006988526,0.0,0,0,0,0,0,0,0,0,0,0,0
4604000,4489820,3.0107389e-05,0.00021616704,0.0011201143,1,0,0,0,0,0,0,0,0,0,0
5804000,5689960,2.6637088e-05,7.052324e-05,0.0015126925,1,0,0,0,0,0,0,0,0,0,0
6604000,6489986,2.4548739e-05,0.0005531699,0.0009671376,1,0,0,0,0,0,0,0,0,0,0
7804000,7689997,2.1719152e-05,0.00019341298,0.00058183697,1,0,0,0,0,0,0,0,0,0,0
8612000,8489999,2.001637e-05,8.1569706e-05,0.00051899866,1,0,0,0,0,0,0,0,0,0,0
9812000,9690000,1.7709202e-05,0.00117728,0.00056349457,1,0,0,0,0,0,0,0,0,0,0
10612000,10490000,1.3786601e-05,0.00068129454,0.0004774593,1,0,0,0,0,0,0,0,0,0,0
11804000,11690000,0.0011120163,0.0007260087,0.0010435809,1,0,0,0,0,0,0,0,0,0,0
12612000,12490000,4.41538e-05,6.2477193e-06,0.0004996039,1,0,0,0,0,0,0,0,0,0,0
13804000,13690000,0.00074369845,0.00067283714,0.0007452528,1,0,0,0,0,0,0,0,0,0,0
14612000,14490000,3.5714198e-05,0.00031295774,0.00037045463,1,0,0,0,0,0,0,0,0,0,0
15812000,15690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
16612000,16490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
17804000,17690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
18604000,18490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19812000,19690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
20604000,20490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21804000,21690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
22612000,22490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23812000,23690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
24604000,24490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25804000,25690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
26612000,26490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27804000,27690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
28612000,28490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
29812000,29690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
30612000,30490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31812000,31690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
32612000,32490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33804000,33690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
34604000,34490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35804000,35686000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
36604000,36490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37804000,37690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
38612000,38490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39812000,39690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
40612000,40490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41812000,41690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
42612000,42490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
43804000,43690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
44604000,44490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
45804000,45690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
46604000,46490000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
47812000,47690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
48604000,48486000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
49804000,49690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
50604000,50490000,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
51812000,51690000,4.492281e-05,0.00090349617,0.00073767034,1,0,0,0,0,0,0,0,0,0,1
52604000,52490000,4.140086e-05,0.0007758993,0.0010797037,1,0,0,0,0,0,0,0,0,0,1
