timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
8636000,8555999,6620172,487.33206,0.0004057196,-0.12979126,13.250522,0.00014125876
12228000,12144000,6620172,487.3331,0.055461615,0.027954102,12.422253,6.9895336e-06
12524000,12442666,6620172,487.33414,0.059113614,0.09472656,12.438119,8.01579e-05
12948000,12864000,6620172,487.33517,0.064093165,0.07696533,12.441174,5.2903746e-05
13548000,13462000,6620172,487.33646,0.0705098,0.07827759,12.435016,5.4750242e-05
13764000,13680000,6620172,487.33798,0.072486185,0.15176392,12.445297,0.00020563131
14228000,14148000,6620172,487.33673,0.07667829,-0.16537476,12.433433,0.00024440206
14412000,14328000,6620172,487.33572,0.078310594,-0.019683838,12.442128,3.46005e-06
14772000,14688000,6620172,487.33676,0.08126636,0.05630493,12.442667,2.8309805e-05
15068000,14988000,6620172,487.33786,0.08348937,0.04156494,12.440226,1.5430627e-05
15308000,15228000,6620172,487.33923,0.085213035,0.10675049,12.451278,0.000101691185
15428000,15348000,6620172,487.3408,0.08603967,0.18374634,12.4407625,0.00030154202
15900000,15816000,6620172,487.34183,0.088997945,0.057495117,12.445983,2.9511428e-05
16076000,15996000,6620172,487.343,0.090006374,0.031097412,12.453836,8.627855e-06
16500000,16416000,6620172,487.34418,0.092406005,0.10845947,12.457199,0.00010492333
16724000,16644000,6620172,487.34518,0.093368575,0.013580322,12.450806,1.6458118e-06
17324000,17244000,6620172,487.34656,0.096154585,0.07550049,12.461783,5.0824932e-05
17684000,17604000,6620172,487.34784,0.097629175,0.07723999,12.461748,5.3194035e-05
18108000,18024000,6620172,487.34927,0.0992484,0.06665039,12.464723,3.959864e-05
18164000,18084000,6620172,487.34686,0.09938955,-0.29885864,12.467199,0.0007960131
18756000,18672000,6620172,487.34802,0.10118031,0.1434021,12.460634,0.00018337002
19524000,19438000,6620172,487.34943,0.103082135,0.056793213,12.461504,2.8759407e-05
19628000,19548000,6620172,487.35114,0.10310425,0.123809814,12.465566,0.00013663301
19748000,19664000,6620172,487.35233,0.10339,0.116119385,12.471007,0.00012013385
20276000,20196000,6620172,487.3503,0.10438624,-0.14187622,12.46098,0.00017948347
20444000,20364000,6620172,487.35187,0.10455025,0.09829712,12.467881,8.610858e-05
20564000,20482666,6620172,487.35342,0.10478806,0.10482788,12.473318,9.788792e-05
20748000,20662000,6620172,487.3547,0.10519476,0.121520996,12.464823,0.00013163581
20964000,20880000,6620172,487.35602,0.105233796,0.047973633,12.473671,2.0500687e-05
21084000,20998000,6620172,487.35764,0.10544923,0.11697388,12.462341,0.0001219932
21188000,21108000,6620172,487.35904,0.10539446,0.1954956,12.466297,0.00034063874
21252000,21166000,6620172,487.36115,0.10556684,0.24676514,12.469239,0.0005426067
21300000,21216000,6620172,487.36267,0.10547062,0.17758179,12.470996,0.00028096564
21356000,21274666,6620172,487.36374,0.10550911,0.12402344,12.473411,0.00013701868
21412000,21332000,6620172,487.36554,0.10554678,0.21136475,12.471188,0.00039802905
21468000,21382000,6620172,487.3673,0.10558311,0.20870972,12.461575,0.00038839164
21524000,21442666,6620172,487.36948,0.105618976,0.2538147,12.463813,0.0005743017
21588000,21502000,6620172,487.37106,0.10578733,0.18609619,12.466691,0.00030866064
21644000,21562666,6620172,487.37262,0.10582008,0.18170166,12.46902,0.0002942002
21708000,21624000,6620172,487.37476,0.10598538,0.24859619,12.472015,0.00055056653
21764000,21682666,6620172,487.3779,0.10601514,0.36672974,12.474432,0.0011979231
21828000,21744000,6620172,487.3802,0.106176265,0.26464844,12.460873,0.0006245219
21884000,21804000,6620172,487.3819,0.10620191,0.19802856,12.463076,0.00034961328
21948000,21864000,6620172,487.38474,0.1063602,0.33029175,12.465912,0.00097236404
22004000,21924000,6620172,487.3873,0.10638306,0.2965088,12.468206,0.0007834813
22068000,21982000,6620172,487.39053,0.10653862,0.37652588,12.471159,0.0012631075
22124000,22042666,6620172,487.39423,0.10655881,0.42730713,12.473542,0.0016264771
22188000,22104000,6620172,487.39703,0.10671174,0.32714844,12.476608,0.00095312676
22244000,22164000,6620172,487.39935,0.10672809,0.26931763,12.462253,0.0006466816
22308000,22222000,6620172,487.40213,0.10687724,0.32196045,12.465044,0.00092399307
22356000,22272000,6620172,487.406,0.10675821,0.44866943,12.466705,0.00179415
22412000,22332000,6620172,487.40936,0.10677426,0.38845825,12.469,0.0013446665
22476000,22392000,6620172,487.41342,0.106923126,0.46853638,12.471953,0.0019557334
22532000,22452000,6620172,487.41736,0.10693673,0.45355225,12.474336,0.0018322921
22596000,22512000,6620172,487.42166,0.10708319,0.49832153,12.477403,0.002211325
22652000,22570666,6620172,487.42502,0.10709318,0.38793945,12.4630375,0.0013417187
22716000,22632000,6620172,487.42892,0.10723606,0.44891357,12.465835,0.0017962286
22772000,22689333,6620172,487.43253,0.10724378,0.4159851,12.468098,0.0015421011
22820000,22740000,6620172,487.43643,0.10711864,0.45083618,12.469795,0.001811072
22884000,22800000,6620172,487.44107,0.10726159,0.5334778,12.472762,0.0025352894
22940000,22860000,6620172,487.44434,0.1072694,0.3768921,12.475159,0.0012651599
23004000,22919000,6620172,487.44916,0.107410155,0.55578613,12.478246,0.0027505488
23060000,22980000,6620172,487.45267,0.10741452,0.40304565,12.463727,0.0014481649
23124000,23038000,6620172,487.4565,0.107551865,0.44174194,12.466535,0.001739198
23180000,23100000,6620172,487.46066,0.107554145,0.4768982,12.468804,0.0020266748
23244000,23160000,6620172,487.46445,0.107689455,0.434021,12.471726,0.0016782335
23300000,23220000,6620172,487.46945,0.10768974,0.5743103,12.474082,0.0029379344
23364000,23280000,6620172,487.47305,0.10782309,0.41137695,12.477118,0.0015070343
23420000,23340000,6620172,487.47696,0.10782019,0.44732666,12.462792,0.001783987
23484000,23399000,6620172,487.4805,0.10795039,0.40518188,12.46555,0.0014633428
23540000,23460000,6620172,487.48444,0.10794564,0.45166016,12.467777,0.0018179923
