timestamp,armed_time,takeoff_time,nav_state_timestamp,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
31348000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
31852000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
32356000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
32860000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
33364000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
33868000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
34372000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
34876000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
35380000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
35884000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
36388000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
36892000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
37396000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
37900000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
38404000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
38908000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
39412000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
39916000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
40420000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
40924000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
41428000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
41932000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
42436000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
42940000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
43444000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
43948000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
44452000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
44956000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
45460000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
45964000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
46468000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
46972000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
47476000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
47980000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
48484000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
48988000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
49492000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
49996000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
50500000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
51004000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
51508000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
52012000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
52516000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
53020000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
53524000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
54028000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
54532000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
55036000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
55540000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
56044000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
56548000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
57052000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
57556000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
58060000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
58564000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
59068000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
59572000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
60076000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
60580000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
61084000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
61588000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
62092000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
62596000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
63100000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
63604000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
64108000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
64612000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
65116000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
65620000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
66124000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
66628000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
67132000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
67636000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
68140000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
68644000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
69148000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
69652000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
70156000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
70660000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
71164000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
71668000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
72172000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
72676000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
73180000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
73684000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
74188000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
74692000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
75196000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
75700000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
76204000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
76708000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
77212000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
77716000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
78220000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
78724000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
79228000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
79732000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
80236000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
80740000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
81244000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
81748000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
82252000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
82756000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
83260000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
83764000,19240000,20704000,18184000,0,2,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
