timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3120000,3095000,0,0,0.0069049094,-0.21995588,0.43037337,0.0,0.0,0.0,-0.0069049094,0.21995588,-0.43037337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3252000,3165748,0,0,0.007996431,-0.21444094,0.42801628,0.0,0.0,0.0,-0.007996431,0.21444094,-0.42801628,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3324000,3238850,0,0,0.008166994,-0.22039428,0.43158716,0.0,0.0,0.0,-0.0009875102,0.00092196465,-0.0014868975,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3396000,3309566,0,0,0.010598248,-0.21693356,0.4284595,0.0,0.0,0.0,-0.0032471027,-0.0025785267,0.0016175807,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3468000,3383050,0,0,0.011967629,-0.21971911,0.4251026,0.0,0.0,0.0,-0.0045272484,0.0011888146,0.00547266,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3540000,3455191,0,0,0.009036914,-0.21455501,0.42861542,0.0,0.0,0.0,-0.00057540927,-0.0047328025,0.000977844,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3612000,3527200,0,0,0.010543971,-0.20994367,0.42719194,0.0,0.0,0.0,-0.0018367609,-0.009395942,0.00236997,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3684000,3598597,0,0,0.010410568,-0.21695079,0.42939433,0.0,0.0,0.0,-0.0013966169,-0.0023960173,0.00015759468,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3756000,3671332,0,0,0.0057816585,-0.21710347,0.42763993,0.0,0.0,0.0,0.003554448,-0.0022342056,0.0019097626,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3828000,3743437,0,0,0.010181616,-0.21698053,0.4298451,0.0,0.0,0.0,-0.0011112867,-0.0023257583,-0.00027367473,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3900000,3815443,0,0,0.011510726,-0.2147896,0.43202254,0.0,0.0,0.0,-0.0022274666,-0.0045517683,-0.0024736226,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
3972000,3886071,0,0,0.012829329,-0.21585974,0.42937678,0.0,0.0,0.0,-0.0032488583,-0.0034922063,0.00016024709,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4044000,3959535,0,0,0.012440238,-0.21378548,0.42928588,0.0,0.0,0.0,-0.0028267018,-0.0054851025,0.00029188395,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4116000,4030153,0,0,0.011072086,-0.21636266,0.42885065,0.0,0.0,0.0,-0.0012394506,-0.002905175,0.0007236302,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4188000,4103612,0,0,0.00018584289,-0.2138204,0.43316028,0.0,0.0,0.0,0.009850961,-0.005469978,-0.0036022067,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4260000,4174215,0,0,0.010638248,-0.21762599,0.42827567,0.0,0.0,0.0,-0.0016124137,-0.0016512722,0.001311481,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4332000,4247680,0,0,0.007988659,-0.21790615,0.4313569,0.0,0.0,0.0,0.001130159,-0.0013824403,-0.0017775297,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4404000,4318997,0,0,0.010667568,-0.21509598,0.4290491,0.0,0.0,0.0,-0.0015574377,-0.0041767955,0.00053855777,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4476000,4391730,0,0,0.0069457083,-0.21301103,0.42866403,0.0,0.0,0.0,0.001975669,-0.006262541,0.00092720985,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4548000,4462681,0,0,0.00996012,-0.21743734,0.42682138,0.0,0.0,0.0,-0.0011813613,-0.0018576682,0.002761811,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4620000,4535775,0,0,0.011253883,-0.22112648,0.43212444,0.0,0.0,0.0,-0.0024040388,0.0018384606,-0.0025390983,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
4692000,4606719,0,0,0.011719371,-0.21575904,0.43109393,0.0,0.0,0.0,-0.0028864918,-0.003406018,-0.001445502,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
