timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3412000,3289069,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.00458738,-0.00027458405,-0.052942943,0.12516925,0.12516977,0.20490387,6.724993e-06,2.4094124e-08,0.00054717466,0,1,0,0
3812000,3689437,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.00034755887,0.0028882618,0.007874843,0.108421065,0.10842107,0.20394775,4.456594e-08,3.0776514e-06,1.2162555e-05,0,1,0,0
4204000,4089656,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.00022099615,-0.0061783865,-0.029757285,0.1077269,0.107726954,0.20688388,1.8134488e-08,1.4173782e-05,0.0001712064,0,1,0,0
4604000,4489792,0,0,0.02,0.01,-0.04,0.09,0.09,0.20250002,-0.01833206,-0.008793013,0.01925356,0.100863814,0.100863874,0.20974639,0.00013327452,3.066195e-05,7.069481e-05,0,1,0,0
5012000,4889876,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0014844418,-0.0007946891,-0.007863609,0.094869964,0.09486993,0.21126221,9.290896e-07,2.6627228e-07,1.1707981e-05,0,1,0,0
5412000,5289925,0,0,-0.01,0.01,0.03,0.09,0.09,0.20250002,0.007091052,-0.009904482,-0.04407285,0.09271812,0.09271813,0.21142441,2.1692855e-05,4.232129e-05,0.0003674914,0,1,0,0
5812000,5689955,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,-0.0014770376,-0.009990099,0.007991675,0.09185448,0.09185446,0.2109825,9.5004174e-07,4.346096e-05,1.2108469e-05,0,1,0,0
6212000,6089973,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-8.527444e-05,8.688167e-05,-0.009416632,0.091425,0.09142499,0.21035904,3.1815064e-09,3.3025653e-09,1.686126e-05,0,1,0,0
6612000,6489984,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.009460612,0.0068052923,0.004023196,0.09117398,0.091173925,0.20973882,3.926699e-05,2.0318092e-05,3.0869073e-06,0,1,0,0
7012000,6889990,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.0056934655,0.008465707,0.0069555882,0.091009974,0.09100999,0.20917617,1.424703e-05,3.1499047e-05,9.251572e-06,0,1,0,0
7412000,7289994,0,0,0.01,0.0,0.049999997,0.09,0.09,0.20250002,-0.015103655,0.0010249268,-0.05036307,0.090893455,0.090893455,0.20869075,0.000100390236,4.6228845e-07,0.00048616223,0,1,0,0
7812000,7689997,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.011230176,4.3132946e-05,-0.018649574,0.09080519,0.09080518,0.2082948,5.5554916e-05,8.195352e-10,6.679123e-05,0,1,0,0
8204000,8089998,0,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.020596083,-0.0017727467,1.9222498e-05,0.09073137,0.09073138,0.2088354,0.000187013,1.3854658e-06,7.077429e-11,0,1,0,0
8612000,8489999,8532000,0,-0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.019195229,-0.0001764716,-0.048283674,0.09068988,0.090689905,0.20855618,0.00016251288,1.3735696e-08,0.00044713388,0,1,0,0
9012000,8894000,8932000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.022358099,0.0023723196,0.060773186,0.1806412,0.18064117,0.40455076,0.00011069115,1.2462053e-06,0.00036518337,0,1,0,1
9412000,9294000,9332000,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,-0.013628774,0.02352816,0.021144792,0.13598676,0.13598669,0.30292842,5.4635755e-05,0.00016283192,5.9037346e-05,0,1,0,1
9804000,9690000,9724000,0,-0.02,0.01,-0.03,0.09,0.09,0.20250002,0.007728438,-0.010850269,0.047517985,0.12163766,0.12163745,0.26864016,1.9641533e-05,3.871451e-05,0.00033620573,0,1,0,1
10212000,10090000,10132000,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.035127725,-0.0075828666,0.010510676,0.11525411,0.11525395,0.25142837,0.00042825617,1.9955887e-05,1.757547e-05,0,1,0,1
10612000,10490000,10532000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.0072455956,0.0047494792,-0.009398658,0.1122208,0.112220675,0.24108325,1.8712628e-05,8.040427e-06,1.465631e-05,0,1,0,1
11012000,10890000,10932000,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.014300419,0.026236426,0.0077516567,0.111100174,0.11110002,0.23424648,7.3627954e-05,0.00024783076,1.0260676e-05,0,1,0,1
11412000,11290000,11332000,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.009249914,-4.4415014e-05,0.0028663762,0.111190066,0.11119016,0.22947657,3.078006e-05,7.0966466e-10,1.4321483e-06,0,1,0,1
11812000,11690000,11732000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0043888427,-0.0014283652,0.029461876,0.11203386,0.11203417,0.22614102,6.877185e-06,7.2843034e-07,0.00015353289,0,1,0,1
