timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3868000,3868000,197388,0.014695059,-0.21495357,0.42904043,11.832727,0
4876000,4876000,197388,0.0014289235,-0.21591388,0.43614614,11.832727,0
5872000,5872000,197388,0.011483157,-0.21533132,0.42169154,11.832727,0
6880000,6880000,197388,0.012047743,-0.2178207,0.43293226,11.832727,0
7876000,7876000,197388,0.01074228,-0.22177768,0.43071702,11.832727,0
8868000,8868000,197388,0.0054990365,-0.21170272,0.42586753,11.832727,0
9868000,9868000,197388,0.0139725655,-0.21294737,0.4286481,11.832727,0
10876000,10876000,197388,0.00792688,-0.21776775,0.4320095,11.832727,0
11868000,11868000,197388,0.010483971,-0.2142455,0.43610236,11.832727,0
12868000,12868000,197388,0.0042620776,-0.21956435,0.4238075,11.832727,0
13876000,13876000,197388,0.005862314,-0.21872348,0.43040216,11.832727,0
14872000,14872000,197388,0.01444002,-0.21628112,0.43326074,11.832727,0
15868000,15868000,197388,0.010332403,-0.2129708,0.42859474,11.832727,0
16872000,16872000,197388,0.0077380445,-0.21891013,0.43269387,11.832727,0
17872000,17872000,197388,0.0128653655,-0.21877772,0.42832106,11.832727,0
18868000,18868000,197388,0.01563721,-0.21245974,0.42621735,11.832727,0
19872000,19872000,197388,0.011905608,-0.21232109,0.4277732,11.832727,0
20868000,20868000,197388,0.008871073,-0.21814394,0.42631778,11.832727,0
21868000,21868000,197388,0.0056700194,-0.21288586,0.43124825,11.832727,0
22876000,22876000,197388,-0.052506316,-0.28198534,0.3875472,11.832239,0
23872000,23872000,197388,0.05418445,-0.17134602,0.4401684,11.830805,0
24868000,24868000,197388,0.03448612,-0.18603987,0.4412242,11.827143,0
25876000,25876000,197388,0.004578311,-0.21217068,0.43163714,11.824152,0
26872000,26872000,197388,-0.034352068,-0.25282305,0.40942746,11.822504,0
27868000,27868000,197388,-0.040751535,-0.26804444,0.40544617,11.82052,0
28876000,28876000,197388,0.031839892,-0.2108157,0.4332837,11.816095,0
29872000,29872000,197388,0.023622409,-0.19953065,0.44043422,11.806971,0
30868000,30868000,197388,0.036220998,-0.18979041,0.441781,11.794306,0
31876000,31876000,197388,0.028040836,-0.20683715,0.43489704,11.780909,0
32872000,32872000,197388,0.008231858,-0.21745026,0.426511,11.769892,0
33868000,33868000,197388,0.2650773,-0.21679167,0.33989006,11.764002,0
34876000,34876000,197388,0.35363907,-0.027118031,0.32420403,11.762903,0
35868000,35868000,197388,0.26385504,-0.076621376,0.39925066,11.763422,0
36868000,36868000,197388,0.27845618,-0.07339114,0.38619563,11.764093,0
37876000,37876000,197388,0.27744517,-0.07723043,0.38426986,11.764826,0
38872000,38872000,197388,0.27592286,-0.07610492,0.38385975,11.765558,0
39868000,39868000,197388,0.27944323,-0.072588995,0.38457358,11.766199,0
40876000,40876000,197388,0.28036666,-0.07732093,0.38478583,11.766718,0
41872000,41872000,197388,0.27798477,-0.07486105,0.38993207,11.767054,0
42876000,42876000,197388,0.28588688,-0.07297261,0.38725355,11.767298,0
43876000,43876000,197388,0.27271417,-0.075060785,0.38059428,11.76745,0
44872000,44872000,197388,0.2793433,-0.076110184,0.38212055,11.767572,0
45868000,45868000,197388,0.28369647,-0.07344895,0.3865836,11.767633,0
46876000,46876000,197388,0.2817636,-0.07371178,0.38144037,11.767664,0
47872000,47872000,197388,0.2720009,-0.07589715,0.37615532,11.767694,0
48868000,48868000,197388,0.2753017,-0.070178956,0.3842772,11.767694,0
49876000,49876000,197388,0.27916747,-0.07267834,0.3843867,11.767572,0
50868000,50868000,197388,0.26252827,-0.08623166,0.3905174,11.766382,0
51868000,51868000,197388,0.27444157,-0.0815712,0.3842293,11.762964,0
52876000,52876000,197388,0.2115104,-0.06634798,0.42690185,11.760218,0
53868000,53868000,197388,0.19707379,-0.072262235,0.4356189,11.76037,0
54868000,54868000,197388,0.21120518,-0.049517427,0.42582995,11.763849,0
55876000,55876000,197388,0.06055022,-0.15683079,0.45648414,11.769831,0
56872000,56872000,197388,0.054545615,-0.20695446,0.43348202,11.776056,0
57868000,57868000,197388,-0.0218412,-0.21426156,0.4289728,11.780207,0
58876000,58876000,197388,-0.010519529,-0.23019662,0.4191921,11.780207,0
59872000,59872000,197388,-0.024712672,-0.2239023,0.42996946,11.775904,0
60868000,60868000,197388,-0.02577695,-0.1825134,0.4419779,11.770136,0
61876000,61876000,197388,-0.08682175,-0.18081543,0.4401315,11.766443,0
62872000,62872000,197388,-0.08771145,-0.19911163,0.43660718,11.764399,0
63868000,63868000,197388,-0.042037018,-0.20141059,0.4430157,11.76333,0
64876000,64876000,197388,-0.16767885,0.035198342,0.4469682,11.762903,0
65868000,65868000,197388,-0.025107967,0.076677024,0.47318357,11.763117,0
66868000,66868000,197388,-0.109868206,0.06073614,0.46457762,11.763849,0
67876000,67876000,197388,-0.12296332,0.06181359,0.45989257,11.764917,0
68872000,68872000,197388,-0.11958571,0.06307816,0.460204,11.765833,0
69868000,69868000,197388,-0.12341861,0.07061781,0.45798633,11.766657,0
70876000,70876000,197388,-0.12654746,0.07018927,0.4596645,11.767511,0
71872000,71872000,197388,-0.116617925,0.07275914,0.45716554,11.768213,0
72868000,72868000,197388,-0.12202105,0.065279044,0.46376404,11.768702,0
73876000,73876000,197388,-0.20197651,0.07548114,0.43040097,11.769098,0
74868000,74868000,197388,-0.2135809,0.07876681,0.4303616,11.769373,0
75868000,75868000,197388,-0.20694995,0.09293239,0.42466998,11.769587,0
