timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
3804000,3689575,0.0,0.0006988526,0.0,0,0,0,0,0,0,0,0,0,0,0
5004000,4889906,2.8903092e-05,0.00020752035,0.0010753098,1,0,0,0,0,0,0,0,0,0,0
5812000,5689966,2.6637088e-05,7.052324e-05,0.0015126925,1,0,0,0,0,0,0,0,0,0,0
7012000,6889993,2.3566789e-05,0.00063175114,0.0007220783,1,0,0,0,0,0,0,0,0,0,0
7804000,7689998,2.1719152e-05,0.00019341298,0.00058183697,1,0,0,0,0,0,0,0,0,0,0
9012000,8894000,1.9207708e-05,0.00022079799,0.0004980311,1,0,0,0,0,0,0,0,0,0,0
9804000,9690000,1.7709199e-05,0.0011773654,0.0005553232,1,0,0,0,0,0,0,0,0,0,0
11012000,10890000,1.3235137e-05,0.0005534104,0.0007669198,1,0,0,0,0,0,0,0,0,0,0
11812000,11690000,0.0011120163,0.00072593894,0.0010509362,1,0,0,0,0,0,0,0,0,0,0
13012000,12890000,4.2800802e-05,0.00020395467,0.0008876339,1,0,0,0,0,0,0,0,0,0,0
13804000,13690000,0.0007437185,0.0006724617,0.0007360356,1,0,0,0,0,0,0,0,0,0,0
15004000,14890000,3.4625195e-05,0.00040081528,0.00096736755,1,0,0,0,0,0,0,0,0,0,0
15804000,15690000,0.0007603649,0.0005628597,0.00083527266,1,0,0,0,0,0,0,0,0,0,0
17012000,16890000,5.7447523e-05,0.00041649296,0.0004711926,1,0,0,0,0,0,0,0,0,0,0
17804000,17690000,5.2943637e-05,8.967091e-05,0.00063620886,1,0,0,0,0,0,0,0,0,0,0
19012000,18894000,7.522758e-05,0.00037797776,0.00071293727,1,0,0,0,0,0,0,0,0,0,0
19804000,19690000,6.935862e-05,0.00056186836,0.001266391,1,0,0,0,0,0,0,0,0,0,0
21012000,20890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21804000,21690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23012000,22890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23804000,23690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25004000,24890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25804000,25690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27004000,26890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27804000,27690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
29004000,28890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
29812000,29690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
31012000,30890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
31804000,31690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33004000,32890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33812000,33690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35012000,34890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35812000,35690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37004000,36890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37804000,37690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39004000,38890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39804000,39690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41004000,40890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
41812000,41690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
43012000,42890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
43804000,43690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
45004000,44890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
45804000,45690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
47012000,46890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
47812000,47690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
49012000,48894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
49812000,49690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
51012000,50894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
51804000,51690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
53012000,52890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
53804000,53690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
55004000,54890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
55812000,55690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
57012000,56890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
57804000,57690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
59012000,58890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
59812000,59690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
61012000,60890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
61804000,61690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
63004000,62890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
63812000,63690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
65004000,64890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
65804000,65690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
67004000,66890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
67812000,67690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
69004000,68890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
69812000,69690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
71004000,70890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
71812000,71690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
73004000,72890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
73812000,73690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
75004000,74890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
75804000,75690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
77012000,76890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
77812000,77690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
79012000,78894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
79804000,79690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
81004000,80890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
81804000,81690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
83004000,82890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
83804000,83690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
85004000,84890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
85804000,85690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
87012000,86894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
87812000,87690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
89004000,88890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
89804000,89690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
91012000,90890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
91812000,91690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
93012000,92890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
93812000,93690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
95012000,94890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
95812000,95690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
97012000,96890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
97804000,97690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
99004000,98890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
99812000,99690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
101004000,100890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
101812000,101690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
103012000,102890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
103812000,103690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
105012000,104894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
105812000,105690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
107012000,106890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
107804000,107690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
109012000,108890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
109804000,109690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
111012000,110890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
111812000,111690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
113004000,112890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
113812000,113690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
115012000,114890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
115804000,115690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
117012000,116890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
117812000,117690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
119012000,118890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
119804000,119690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
121004000,120890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
121812000,121694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
123012000,122890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
123812000,123690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
125012000,124890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
125804000,125690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
127012000,126894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
127804000,127690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
129004000,128890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
129812000,129690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
131012000,130890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
131804000,131690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
133012000,132890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
133812000,133690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
135004000,134890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
135804000,135690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
137012000,136890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
137812000,137694000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
139012000,138890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
139804000,139690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
141012000,140890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
141804000,141690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
143012000,142890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
143812000,143690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
145012000,144890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
145804000,145690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
147012000,146890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
147812000,147690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
149012000,148890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
149804000,149690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
151012000,150890000,0.0,0.00010070801,0.00040000002,1,0,0,0,0,0,0,0,0,0,1
151804000,151690000,0.0,0.00062605966,0.00038464,1,0,0,0,0,0,0,0,0,0,1
153012000,152890000,0.0,0.00029865076,0.0010831493,1,0,0,0,0,0,0,0,0,0,1
