timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
3972000,3892000,0.99998593,-0.0051758625,-0.0011661868,5.6317444e-05,0.0034724863,-0.00057073345,-0.012135781,0.00038192622,-1.9579817e-05,-0.016136324,-4.8741176e-06,-2.4370076e-05,-3.2988964e-07,5.75261e-06,9.1050646e-07,-0.0012966058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9650411e-08,0.0005478662,0.00054786133,0.00046078305,0.012339155,0.012339241,0.0023146998,0.00042612356,0.00042612426,4.9196963,2.5861272e-07,2.5860663e-07,2.8113223e-07,3.7749317e-06,3.7746188e-06,3.7807612e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4972000,4892000,0.99998844,-0.0047899187,-0.00058654055,0.00013249349,7.167551e-05,-0.0029587667,-0.014828853,6.702308e-05,-0.00042226384,-0.04014498,-1.1489619e-05,-4.2719814e-05,8.330207e-08,-1.5959102e-08,5.5120972e-06,-0.0013665746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631773e-09,0.0001928681,0.00019287936,0.0007125988,0.0026416425,0.0026416234,0.007979367,0.00015812056,0.00015812035,0.6301138,6.6483787e-09,6.6542034e-09,6.860102e-08,3.7595275e-06,3.7591835e-06,2.155356e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5972000,5892000,0.99999005,-0.0044566826,-0.0002476925,7.218202e-05,0.00075023866,-0.0003729202,-0.010637529,8.734362e-05,7.556371e-05,-0.03169535,-1.2989074e-05,-4.439408e-05,3.115328e-07,-2.1560909e-06,6.772367e-06,-0.0014160253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171224e-09,0.00016427692,0.00016428677,0.0005122344,0.0012183035,0.0012182873,0.0077717206,9.735298e-05,9.735257e-05,0.3402524,9.2571517e-10,9.275646e-10,1.9352179e-08,3.7526568e-06,3.752304e-06,9.442588e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6964000,6884000,0.9999919,-0.004024408,-0.00027369364,0.00010919971,-0.0010490112,0.0036087218,-0.0045663714,-0.00026210386,0.000246533,-0.028374204,-1.2564427e-05,-4.3468106e-05,5.3073336e-07,-3.857178e-07,5.91474e-06,-0.0014342457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.968041e-09,0.00015877969,0.00015878749,0.00044988882,0.00082134467,0.0008213063,0.0076336614,6.995846e-05,6.995807e-05,0.23745975,3.0488975e-10,3.0573685e-10,9.0781915e-09,3.7506566e-06,3.750302e-06,5.5130517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7972000,7892000,0.9999912,-0.0041974853,-0.00018334319,-8.8079316e-05,0.00037933222,0.002427953,-0.0011322424,0.00013457962,0.0008266514,-0.027225614,-1.049451e-05,-4.344254e-05,4.148797e-07,-4.815338e-07,1.8175269e-06,-0.0014378765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43441e-09,0.00015795308,0.00015796098,0.00034516994,0.0011877529,0.0011877371,0.0063666585,0.00015358438,0.00015358266,0.1878165,1.6408715e-10,1.6454196e-10,4.329195e-09,3.7501093e-06,3.7497523e-06,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8972000,8892000,0.99999183,-0.0040477216,-3.601159e-06,-0.00019917634,0.0019703403,0.0029587748,0.00013329834,0.00022414087,0.00045596686,-0.044308487,-9.932866e-06,-4.3261614e-05,-4.5132662e-08,-3.578239e-08,-4.7470152e-09,-0.0014389061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789761e-09,0.00015654996,0.00015655713,0.0002784678,0.00097355345,0.0009735899,0.005693417,0.00012121129,0.00012121338,0.6717492,9.282423e-11,9.3062176e-11,2.3983897e-09,3.7493603e-06,3.7489954e-06,5.0000146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9964000,9884000,0.99999166,-0.00408937,0.00039013475,-0.00011993061,0.0021945634,0.0013317962,0.0030643046,0.00069319387,0.0004691102,-0.037843686,-9.302419e-06,-4.391358e-05,-3.307875e-07,-3.0641752e-06,-1.8323817e-06,-0.0014372739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391246e-09,0.00015575095,0.00015575755,0.00023263169,0.00081363437,0.0008135984,0.005323443,9.474574e-05,9.4744246e-05,0.1722088,6.0610204e-11,6.075148e-11,1.4707128e-09,3.7488444e-06,3.7485072e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10972000,10892000,0.99999225,-0.003897968,0.0005669955,-0.00016716993,-5.9296206e-05,-0.0026438464,0.008359566,-5.6909255e-05,-0.00044057993,-0.03541539,-9.313399e-06,-4.4022836e-05,-5.6836035e-07,-4.001419e-06,-1.3111768e-06,-0.0014303011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022145e-09,0.00015534622,0.00015535075,0.0002006019,0.00072196015,0.000721919,0.0051276293,8.078221e-05,8.0780905e-05,0.113033704,4.3624493e-11,4.37097e-11,9.702308e-10,3.7485606e-06,3.7482587e-06,5.000015e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11964000,11884000,0.99999315,-0.0036504592,0.000677422,-0.00019059237,-0.0031170752,-0.0003804316,0.012589186,-0.00044693545,-0.00042944608,-0.035022184,-9.806483e-06,-4.3760403e-05,-7.316134e-07,-4.5265933e-06,1.186161e-06,-0.0014146526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821346e-09,0.0001551561,0.00015516151,0.00018903823,0.0006201354,0.0006200884,0.0049092015,6.4914966e-05,6.49133e-05,0.08041883,3.3644604e-11,3.370025e-11,7.24272e-10,3.748434e-06,3.7481004e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12964000,12884000,0.9999939,-0.0034555926,0.0005772942,-0.00015769314,0.00075356703,0.0051765484,0.013799779,2.166826e-06,0.0010685566,-0.033499733,-9.851102e-06,-4.350843e-05,-8.84881e-07,-4.1776375e-06,2.607707e-06,-0.0014017329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5474121e-09,0.00015520709,0.00015521435,0.00016723007,0.00091524934,0.0009151868,0.0054374603,0.00013295043,0.000132946,0.07005126,2.8463424e-11,2.8504204e-11,5.229686e-10,3.7481886e-06,3.7478162e-06,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
