timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3220000,3140000,13488881664,0.000413368,0.013524276,0.0007453012,0,14.166938,10.007018,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3228000,3148000,13488881664,0.00037530414,0.004212522,0.0013986509,0,14.1421385,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3420000,3340000,13488881664,3.0961997e-05,0.0021555205,0.0020539034,0,0.014320964,7.0710673,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3620000,3540000,13488881665,0.0011884491,0.025077784,0.007530702,0,0.01039871,5.773502,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3820000,3740000,13488881665,0.00016194947,0.009573924,0.0059073367,0,0.030245116,5.7735043,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4020000,3940000,4898947585,0.00044405245,0.0036100436,0.031273235,0,0.037527487,1.8735139,nan,nan,nan,0.004988952,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4220000,4140000,4898947585,0.00029703428,0.003024961,0.012694993,0,0.03060853,1.3739228,nan,nan,nan,0.0012076678,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4420000,4340000,4898947585,0.00011865206,0.0022757452,0.0041030026,0,0.026492978,1.0807972,nan,nan,nan,0.00021432768,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4620000,4540000,4898947585,0.00016379275,0.0017933799,0.0071285143,0,0.024209538,0.9533219,nan,nan,nan,0.00407741,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
4820000,4740000,4898947585,0.00020711316,0.0012620867,0.0064909416,0,0.022520196,0.83758295,nan,nan,nan,0.004428398,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5020000,4940000,4898947585,0.00026543593,0.0014907763,0.005286066,0,0.02101295,0.7743554,nan,nan,nan,0.0044782124,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5220000,5140000,4898947585,0.00018261536,0.0016191597,0.007265338,0,0.019659916,0.72385824,nan,nan,nan,0.002290206,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
