timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
3660000,3660000,0,nan,nan,0.0012155763,1.0130635e-05,-0.008738309,-4.8311804e-08,1.5365426e-08,0.0,0.0038676911,0.0020062707,-0.02960483,-0.023115622,-8.051968e-06,2.5609042e-06,0.0026020184,0.008946669,0.015029971,-0.04409812,1.5893692,-0.0021418934,nan,0.10898263,0.012775771,5.7735023,0.10038719,0.02538716,inf,inf,inf,inf,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
4164000,4164000,0,nan,nan,0.0005379421,0.002217882,-0.03137809,-4.8311804e-08,1.5365426e-08,0.0,0.0006076224,0.008717388,-0.02149005,-0.032160077,-8.051968e-06,2.5609042e-06,0.0026020184,-0.01367837,0.0018193531,-0.034460794,1.5859594,-0.0021418934,nan,0.1,0.027129732,1.4938015,0.161457,0.063102216,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
4660000,4660000,4204000,47.3977508,8.5456073,0.0002842229,0.0021888483,-0.04498893,-4.8311804e-08,1.5365426e-08,0.0,0.0031328117,0.0041279458,-0.021994544,-0.031568,-8.051968e-06,2.5609042e-06,0.0026020184,0.01977766,-0.008200107,0.02685096,1.5880073,-0.0021418934,488.0558,0.105543874,0.013676488,0.9199516,0.082416736,0.0890129,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5164000,5164000,4204000,47.3977508,8.5456073,0.0008286775,-0.00012675008,-0.044549063,-4.8311804e-08,1.5365426e-08,0.0,0.0017770693,-0.000422703,-0.017944453,-0.015663978,-8.051968e-06,2.5609042e-06,0.0026020184,-0.014212375,-0.01705967,-0.0110156825,1.585754,-0.0021418934,488.0558,0.10936014,0.017816529,0.7395847,0.075751096,0.0920479,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
5660000,5660000,4204000,47.3977508,8.5456073,-0.0014250195,-0.00071757915,-0.039373755,-4.8311804e-08,1.5365426e-08,0.0,-0.0045804023,-0.0011836932,-0.013402388,-0.0025893073,-8.051968e-06,2.5609042e-06,0.0026020184,0.003967776,-0.007584361,-0.03699213,1.5813943,-0.0021418934,488.0558,0.10796435,0.021155013,0.6269392,0.07242398,0.095681034,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6164000,6164000,4204000,47.3977508,8.5456073,-0.0012946259,-0.0006307392,-0.03496801,-4.8311804e-08,1.5365426e-08,0.0,-0.0017142543,-0.0008784224,-0.009077735,0.0046408977,-8.051968e-06,2.5609042e-06,0.0026020184,-0.0118888775,-0.034201212,0.020644626,1.5811292,-0.0021418934,488.0558,0.10296775,0.0136889005,0.5616521,0.04911049,0.08693635,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
6660000,6660000,4204000,47.3977508,8.5456073,-0.00070713134,-0.0019596517,-0.031105183,-4.8311804e-08,1.5365426e-08,0.0,-0.0025058035,-0.005628722,-0.004843327,0.008474354,-8.051968e-06,2.5609042e-06,0.0026020184,-0.025933752,-0.02761691,0.01499243,1.5794055,-0.0021418934,488.0558,0.1,0.016500322,0.51501715,0.05225871,0.086578496,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7164000,7164000,4204000,47.3977508,8.5456073,-0.00230822,-0.0017068542,-0.026962413,-4.8311804e-08,1.5365426e-08,0.0,-0.0085317,-0.0023599954,0.0014238098,0.013075281,-8.051968e-06,2.5609042e-06,0.0026020184,-0.0026597772,-0.0017175052,0.011280178,1.5783057,-0.0021418934,488.0558,0.10092038,0.011845606,0.47548354,0.040720277,0.085921146,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7660000,7660000,4204000,47.3977508,8.5456073,-0.0030492854,1.3824792e-06,-0.02186479,-4.8311804e-08,1.5365426e-08,0.0,-0.005838647,0.0010773886,0.0040041343,0.013703209,-8.051968e-06,2.5609042e-06,0.0026020184,0.008967588,0.05450934,0.024765728,1.5777512,-0.0021418934,488.0558,0.1,0.01416351,0.44706824,0.04420165,0.07852996,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
8164000,8164000,4204000,47.3977508,8.5456073,-0.001163838,-7.96258e-06,-0.024241537,-4.8311804e-08,1.5365426e-08,0.0,-0.0020327284,-0.0023807054,0.0021083828,0.0047376454,-8.051968e-06,2.5609042e-06,0.0026020184,-0.011119285,-0.02035199,0.011350027,1.5757536,-0.0021418934,488.0558,0.1,0.017236153,0.42243937,0.048427574,0.07862073,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
