timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
35888000,35888000,1310988,1310988,8.948212e-05,-0.0006306366,8.521611e-06,-0.0069408687,0.00022158585,-0.039324965,4000,4000,0,0,1,1
36388000,36388000,1310988,1310988,-0.000119309625,-7.7764314e-05,6.3916636e-06,-0.0065434305,5.8780068e-05,-0.038793452,4000,4000,0,0,1,1
36888000,36888000,1310988,1310988,-3.7284204e-05,-8.948225e-05,-9.5873975e-06,-0.0066966605,0.00017370174,-0.03894189,4000,4000,0,0,1,1
37388000,37388000,1310988,1310988,-1.8109502e-05,-1.0652641e-05,2.1305389e-06,-0.006715814,0.0002503162,-0.03924356,4000,4000,0,0,1,1
37888000,37888000,1310988,1310988,-3.195801e-06,2.9827408e-05,1.2783172e-05,-0.0067924284,0.00036523794,-0.039114274,4000,4000,0,0,1,1
38388000,38388000,1310988,1310988,-1.0652656e-05,3.941478e-05,9.587396e-06,-0.0068642544,0.0003269307,-0.038712047,4000,4000,0,0,1,1
38888000,38888000,1310988,1310988,1.8109507e-05,-3.3023203e-05,-2.1305473e-06,-0.006821159,0.00044185243,-0.03908075,4000,4000,0,0,1,1
39388000,39388000,1310988,1310988,1.917476e-05,-3.7284255e-05,1.0652541e-06,-0.0068067936,0.00049931323,-0.03907118,4000,4000,0,0,1,1
39888000,39888000,1310988,1310988,-1.06526295e-05,-2.7696879e-05,-8.522129e-06,-0.0067445445,0.00036523794,-0.03906639,4000,4000,0,0,1,1
40388000,40388000,1310988,1310988,1.2783175e-05,-3.3023203e-05,1.0652693e-06,-0.0069265035,0.00034129593,-0.03897062,4000,4000,0,0,1,1
40888000,40888000,1310988,1310988,-2.2370557e-05,-1.3848439e-05,7.45685e-06,-0.00702706,0.0002551046,-0.038946684,4000,4000,0,0,1,1
41388000,41388000,1310988,1310988,-1.0652707e-06,-1.5978967e-05,-1.0652648e-05,-0.0070462134,0.00043227564,-0.039099913,4000,4000,0,0,1,1
41888000,41888000,1310988,1310988,-5.3263216e-06,-2.4501092e-05,-1.3848428e-05,-0.007103674,0.00043706404,-0.039109487,4000,4000,0,0,1,1
42388000,42388000,1310988,1310988,2.130529e-05,-1.7044236e-05,-4.26105e-06,-0.0070749437,0.00026946978,-0.038846124,4000,4000,0,0,1,1
42888000,42888000,1310988,1310988,-1.7044233e-05,-3.7284255e-05,-2.130547e-06,-0.00702706,0.00022637425,-0.039004136,4000,4000,0,0,1,1
43388000,43388000,1310988,1310988,-1.0652642e-05,-1.8109502e-05,-1.0529166e-11,-0.007276057,0.00034129593,-0.038932312,4000,4000,0,0,1,1
43888000,43888000,1310988,1310988,-2.1305312e-05,-2.4501063e-05,-4.261067e-06,-0.0071707116,0.00038917988,-0.038932312,4000,4000,0,0,1,1
44388000,44388000,1310988,1310988,4.261058e-06,5.3263243e-06,-4.261057e-06,-0.0071659232,0.00012102928,-0.038664162,4000,4000,0,0,1,1
44888000,44888000,1310988,1310988,7.456854e-06,-2.4501085e-05,3.1957861e-06,-0.007242539,0.0002503162,-0.038836546,4000,4000,0,0,1,1
45388000,45388000,1310988,1310988,5.3263157e-06,-2.0240022e-05,-8.522126e-06,-0.0072616925,0.00021200905,-0.038975406,4000,4000,0,0,1,1
45888000,45888000,1310988,1310988,-7.4568634e-06,-2.4501081e-05,1.0652543e-06,-0.0071419813,0.0002551046,-0.038855698,4000,4000,0,0,1,1
46388000,46388000,1310988,1310988,1.7021829e-12,-6.3915872e-06,-7.4568525e-06,-0.0072138086,0.00017370174,-0.038980197,4000,4000,0,0,1,1
46888000,46888000,1310988,1310988,-2.343582e-05,-1.3848443e-05,-2.1305195e-06,-0.007194655,0.0003173539,-0.038874853,4000,4000,0,0,1,1
47388000,47388000,1310988,1310988,8.522113e-06,-8.522126e-06,-6.3915795e-06,-0.0073095765,0.00014497135,-0.038946684,4000,4000,0,0,1,1
47888000,47888000,1310988,1310988,1.5978976e-05,-2.982741e-05,-7.456825e-06,-0.007280846,0.0002886235,-0.038759932,4000,4000,0,0,1,1
48388000,48388000,1310988,1310988,-1.3848428e-05,2.5566356e-05,-1.0652896e-06,-0.0073335175,0.00015933659,-0.038640227,4000,4000,0,0,1,1
48888000,48888000,1310988,1310988,1.5978965e-05,-1.8109504e-05,-7.4568516e-06,-0.0071994425,0.00038917988,-0.038850907,4000,4000,0,0,1,1
49388000,49388000,1310988,1310988,-2.663163e-05,-3.1957927e-05,3.195775e-06,-0.0072138086,0.00019285538,-0.038846124,4000,4000,0,0,1,1
49888000,49888000,1310988,1310988,-2.9827417e-05,-3.3023196e-05,5.3263193e-06,-0.0072138086,0.0003317191,-0.038889214,4000,4000,0,0,1,1
50388000,50388000,1310988,1310988,-0.0002684465,0.00025992465,-1.2783377e-05,-0.005358533,0.0023019144,-0.039011557,4000,4000,0,0,1,1
50888000,50888000,1310988,1310988,0.00011398329,-4.5806435e-05,-7.787052e-11,-0.0054822722,0.0022404257,-0.038685184,4000,4000,0,0,1,1
51388000,51388000,1310988,1310988,9.906955e-05,-0.00012676658,0.0001033306,-0.0054418254,0.0020222988,-0.038386162,4000,4000,0,0,1,1
