timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3508000,3428000,0.12491074,0.12491098,0.20468406,101.000175,101.000175,101.00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24998,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1154588,1.115445,1.0000147,0.0,0.0,0.0,0.0,0.0,0.0
4004000,3924000,0.105032094,0.10503204,0.20378238,1.0003738,1.0003738,34.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.169714,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2265564,1.2265372,1.0000286,0.0,0.0,0.0,0.0,0.0,0.0
4508000,4428000,0.09800779,0.09800787,0.20655613,1.0004082,1.0004082,2.887639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.418308,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853859,1.0853789,1.0000117,0.0,0.0,0.0,0.0,0.0,0.0
5004000,4924000,0.093025275,0.09302525,0.21081303,1.0001978,1.0001978,1.5995045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.880353,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0749911,1.0749846,1.0000097,0.0,0.0,0.0,0.0,0.0,0.0
5508000,5428000,0.0921169,0.09211684,0.21117073,1.0001626,1.0001626,1.4655571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.699283,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649726,1.0649674,1.0000077,0.0,0.0,0.0,0.0,0.0,0.0
6004000,5924000,0.09157113,0.09157111,0.21081631,1.0001326,1.0001326,1.3700988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.599875,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633563,1.0633512,1.0000074,0.0,0.0,0.0,0.0,0.0,0.0
6508000,6428000,0.09126348,0.09126346,0.21024874,1.0001127,1.0001127,1.3079995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532286,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0624857,1.0624808,1.0000069,0.0,0.0,0.0,0.0,0.0,0.0
7004000,6924000,0.091043755,0.09104375,0.20962003,1.0000945,1.0000945,1.2702069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.492026,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611438,1.0611396,1.0000061,0.0,0.0,0.0,0.0,0.0,0.0
7508000,7428000,0.090820216,0.090820186,0.20861767,1.0000762,1.0000762,1.2112358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459015,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609583,1.0609541,1.000006,0.0,0.0,0.0,0.0,0.0,0.0
8004000,7924000,0.090759836,0.09075982,0.20919585,1.0000701,1.0000701,1.192574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.437944,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604242,1.0604198,1.0000058,0.0,0.0,0.0,0.0,0.0,0.0
