timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
3220000,0.0,0.0,0.00011315928,0.0,1.0,0.0,0.0,5.657964e-05,0.0,0.0,-0.001,0,0
3228000,0.0,0.0,0.000105687854,0.0,1.0,0.0,0.0,5.2843927e-05,0.0,0.0,-0.001,0,0
3268000,0.0,-0.0,1.5938978,0.0,0.6988922,0.0,0.0,0.7152271,0.0,0.0,-0.001,0,0
3324000,0.0,-0.0,1.5938745,0.0,0.6989005,0.0,0.0,0.71521896,0.0,0.0,-0.001,0,0
3372000,0.0,-0.0,1.5938709,0.0,0.69890183,0.0,0.0,0.7152176,0.0,0.0,-0.001,0,0
3420000,0.0,-0.0,1.5938216,0.0,0.6989194,0.0,0.0,0.7152004,0.0,0.0,-0.001,0,0
3468000,0.0,-0.0,1.591704,0.0,0.6996763,0.0,0.0,0.71446,0.0,0.0,-0.001,0,0
3516000,0.0,-0.0,1.5911492,0.0,0.69987446,0.0,0.0,0.7142658,0.0,0.0,-0.001,0,0
3572000,0.0,-0.0,1.5904591,0.0,0.70012087,0.0,0.0,0.71402436,0.0,0.0,-0.001,0,0
3620000,0.0,-0.0,1.5898836,0.0,0.7003263,0.0,0.0,0.71382284,0.0,0.0,-0.001,0,0
3668000,0.0,-0.0,1.5892793,0.0,0.700542,0.0,0.0,0.7136113,0.0,0.0,-0.001,0,0
3716000,0.0,-0.0,1.5887064,0.0,0.70074636,0.0,0.0,0.71341056,0.0,0.0,-0.001,0,0
3772000,0.0,-0.0,1.5883288,0.0,0.700881,0.0,0.0,0.71327823,0.0,0.0,-0.001,0,0
3820000,0.0,-0.0,1.5884339,0.0,0.7008436,0.0,0.0,0.713315,0.0,0.0,-0.001,0,0
3868000,0.0,-0.0,1.5886036,0.0,0.700783,0.0,0.0,0.7133746,0.0,0.0,-0.001,0,0
3916000,0.0,-0.0,1.5886563,0.0,0.70076424,0.0,0.0,0.71339303,0.0,0.0,-0.001,0,0
3972000,0.0,-0.0,1.5884922,0.0,0.7008228,0.0,0.0,0.7133355,0.0,0.0,-0.001,0,0
4020000,0.0,-0.0,1.5879529,0.0,0.7010151,0.0,0.0,0.71314645,0.0,0.0,-0.001,0,0
4068000,0.0,-0.0,1.5872945,0.0,0.70124984,0.0,0.0,0.7129156,0.0,0.0,-0.001,0,0
4116000,0.0,-0.0,1.5865742,0.0,0.7015065,0.0,0.0,0.71266305,0.0,0.0,-0.001,0,0
4172000,0.0,-0.0,1.5858674,0.0,0.7017583,0.0,0.0,0.7124151,0.0,0.0,-0.001,0,0
4220000,0.0,-0.0,1.5861367,0.0,0.7016624,0.0,0.0,0.7125095,0.0,0.0,-0.001,0,0
4268000,0.0,-0.0,1.5868037,0.0,0.7014247,0.0,0.0,0.7127436,0.0,0.0,-0.001,0,0
4316000,0.0,-0.0,1.5873702,0.0,0.70122284,0.0,0.0,0.7129422,0.0,0.0,-0.001,0,0
4372000,0.0,-0.0,1.5878818,0.0,0.70104045,0.0,0.0,0.7131216,0.0,0.0,-0.001,0,0
4420000,0.0,-0.0,1.5880809,0.0,0.70096946,0.0,0.0,0.7131913,0.0,0.0,-0.001,0,0
4468000,0.0,-0.0,1.5880839,0.0,0.7009684,0.0,0.0,0.71319234,0.0,0.0,-0.001,0,0
4516000,0.0,-0.0,1.5881023,0.0,0.70096177,0.0,0.0,0.71319884,0.0,0.0,-0.001,0,0
4572000,0.0,-0.0,1.5882127,0.0,0.7009224,0.0,0.0,0.7132375,0.0,0.0,-0.001,0,0
4620000,0.0,-0.0,1.5881957,0.0,0.7009285,0.0,0.0,0.71323156,0.0,0.0,-0.001,0,0
4668000,0.0,-0.0,1.5879785,0.0,0.70100594,0.0,0.0,0.71315545,0.0,0.0,-0.001,0,0
4716000,0.0,-0.0,1.5875176,0.0,0.70117027,0.0,0.0,0.7129939,0.0,0.0,-0.001,0,0
4772000,0.0,-0.0,1.5869739,0.0,0.7013641,0.0,0.0,0.7128032,0.0,0.0,-0.001,0,0
4820000,0.0,-0.0,1.5864725,0.0,0.70154274,0.0,0.0,0.7126274,0.0,0.0,-0.001,0,0
4868000,0.0,-0.0,1.5860959,0.0,0.7016769,0.0,0.0,0.7124953,0.0,0.0,-0.001,0,0
4916000,0.0,-0.0,1.5859096,0.0,0.7017433,0.0,0.0,0.7124299,0.0,0.0,-0.001,0,0
4972000,0.0,-0.0,1.5858576,0.0,0.7017618,0.0,0.0,0.71241164,0.0,0.0,-0.001,0,0
5020000,0.0,-0.0,1.5859381,0.0,0.7017332,0.0,0.0,0.7124399,0.0,0.0,-0.001,0,0
5068000,0.0,-0.0,1.5860367,0.0,0.701698,0.0,0.0,0.7124745,0.0,0.0,-0.001,0,0
5116000,0.0,-0.0,1.5860283,0.0,0.701701,0.0,0.0,0.71247154,0.0,0.0,-0.001,0,0
5172000,0.0,-0.0,1.5857068,0.0,0.7018155,0.0,0.0,0.7123588,0.0,0.0,-0.001,0,0
5220000,0.0,-0.0,1.5855069,0.0,0.7018867,0.0,0.0,0.7122886,0.0,0.0,-0.001,0,0
5268000,0.0,-0.0,1.5853703,0.0,0.70193535,0.0,0.0,0.71224076,0.0,0.0,-0.001,0,0
5316000,0.0,-0.0,1.5849981,0.0,0.7020679,0.0,0.0,0.71211,0.0,0.0,-0.001,0,0
5372000,0.0,-0.0,1.5843877,0.0,0.70228523,0.0,0.0,0.71189576,0.0,0.0,-0.001,0,0
5420000,0.0,-0.0,1.5837477,0.0,0.702513,0.0,0.0,0.71167094,0.0,0.0,-0.001,0,0
5468000,0.0,-0.0,1.5831602,0.0,0.702722,0.0,0.0,0.7114645,0.0,0.0,-0.001,0,0
5516000,0.0,-0.0,1.5825113,0.0,0.7029528,0.0,0.0,0.7112365,0.0,0.0,-0.001,0,0
5572000,0.0,-0.0,1.5819455,0.0,0.70315397,0.0,0.0,0.7110377,0.0,0.0,-0.001,0,0
5620000,0.0,-0.0,1.5815628,0.0,0.70329005,0.0,0.0,0.71090305,0.0,0.0,-0.001,0,0
5668000,0.0,-0.0,1.5813705,0.0,0.70335835,0.0,0.0,0.71083546,0.0,0.0,-0.001,0,0
5716000,0.0,-0.0,1.5813984,0.0,0.70334846,0.0,0.0,0.71084523,0.0,0.0,-0.001,0,0
5772000,0.0,-0.0,1.5815558,0.0,0.7032925,0.0,0.0,0.7109006,0.0,0.0,-0.001,0,0
5820000,0.0,-0.0,1.5817031,0.0,0.70324016,0.0,0.0,0.71095234,0.0,0.0,-0.001,0,0
5868000,0.0,-0.0,1.5815926,0.0,0.70327944,0.0,0.0,0.7109136,0.0,0.0,-0.001,0,0
5924000,0.0,-0.0,1.5815573,0.0,0.703292,0.0,0.0,0.71090114,0.0,0.0,-0.001,0,0
5972000,0.0,-0.0,1.5816911,0.0,0.7032444,0.0,0.0,0.7109482,0.0,0.0,-0.001,0,0
6020000,0.0,-0.0,1.5817595,0.0,0.7032201,0.0,0.0,0.7109722,0.0,0.0,-0.001,0,0
6068000,0.0,-0.0,1.5816884,0.0,0.7032454,0.0,0.0,0.7109472,0.0,0.0,-0.001,0,0
6116000,0.0,-0.0,1.581367,0.0,0.7033596,0.0,0.0,0.7108342,0.0,0.0,-0.001,0,0
6172000,0.0,-0.0,1.5811043,0.0,0.703453,0.0,0.0,0.7107418,0.0,0.0,-0.001,0,0
6220000,0.0,-0.0,1.5808688,0.0,0.7035366,0.0,0.0,0.71065897,0.0,0.0,-0.001,0,0
6268000,0.0,-0.0,1.5806874,0.0,0.7036011,0.0,0.0,0.7105952,0.0,0.0,-0.001,0,0
6316000,0.0,-0.0,1.5805472,0.0,0.70365095,0.0,0.0,0.71054584,0.0,0.0,-0.001,0,0
6372000,0.0,-0.0,1.5802227,0.0,0.7037662,0.0,0.0,0.71043164,0.0,0.0,-0.001,0,0
6420000,0.0,-0.0,1.5800282,0.0,0.7038353,0.0,0.0,0.7103632,0.0,0.0,-0.001,0,0
6468000,0.0,-0.0,1.5800098,0.0,0.70384187,0.0,0.0,0.71035665,0.0,0.0,-0.001,0,0
6516000,0.0,-0.0,1.5798007,0.0,0.70391613,0.0,0.0,0.7102831,0.0,0.0,-0.001,0,0
6572000,0.0,-0.0,1.5796359,0.0,0.7039746,0.0,0.0,0.71022516,0.0,0.0,-0.001,0,0
6620000,0.0,-0.0,1.5794823,0.0,0.70402914,0.0,0.0,0.71017104,0.0,0.0,-0.001,0,0
6668000,0.0,-0.0,1.5793736,0.0,0.70406777,0.0,0.0,0.7101328,0.0,0.0,-0.001,0,0
6724000,0.0,-0.0,1.5792534,0.0,0.70411044,0.0,0.0,0.71009046,0.0,0.0,-0.001,0,0
6772000,0.0,-0.0,1.5791962,0.0,0.70413077,0.0,0.0,0.7100703,0.0,0.0,-0.001,0,0
6820000,0.0,-0.0,1.5791693,0.0,0.7041403,0.0,0.0,0.71006083,0.0,0.0,-0.001,0,0
6868000,0.0,-0.0,1.5791514,0.0,0.7041467,0.0,0.0,0.7100546,0.0,0.0,-0.001,0,0
6924000,0.0,-0.0,1.5792352,0.0,0.7041169,0.0,0.0,0.7100841,0.0,0.0,-0.001,0,0
6972000,0.0,-0.0,1.5792302,0.0,0.70411867,0.0,0.0,0.71008235,0.0,0.0,-0.001,0,0
7020000,0.0,-0.0,1.5791521,0.0,0.7041464,0.0,0.0,0.7100549,0.0,0.0,-0.001,0,0
7068000,0.0,-0.0,1.5789813,0.0,0.70420706,0.0,0.0,0.7099947,0.0,0.0,-0.001,0,0
7116000,0.0,-0.0,1.5786761,0.0,0.70431536,0.0,0.0,0.7098872,0.0,0.0,-0.001,0,0
7172000,0.0,-0.0,1.5782702,0.0,0.7044594,0.0,0.0,0.70974433,0.0,0.0,-0.001,0,0
7220000,0.0,-0.0,1.5779368,0.0,0.70457774,0.0,0.0,0.7096269,0.0,0.0,-0.001,0,0
7268000,0.0,-0.0,1.5776775,0.0,0.7046697,0.0,0.0,0.7095355,0.0,0.0,-0.001,0,0
7324000,0.0,-0.0,1.5776196,0.0,0.7046903,0.0,0.0,0.7095151,0.0,0.0,-0.001,0,0
7372000,0.0,-0.0,1.5777913,0.0,0.70462936,0.0,0.0,0.7095756,0.0,0.0,-0.001,0,0
7420000,0.0,-0.0,1.5779759,0.0,0.70456386,0.0,0.0,0.70964056,0.0,0.0,-0.001,0,0
7468000,0.0,-0.0,1.57804,0.0,0.7045411,0.0,0.0,0.7096632,0.0,0.0,-0.001,0,0
7516000,0.0,-0.0,1.5779889,0.0,0.70455927,0.0,0.0,0.70964515,0.0,0.0,-0.001,0,0
7572000,0.0,-0.0,1.5778487,0.0,0.704609,0.0,0.0,0.7095958,0.0,0.0,-0.001,0,0
7620000,0.0,-0.0,1.577725,0.0,0.70465285,0.0,0.0,0.7095523,0.0,0.0,-0.001,0,0
7668000,0.0,-0.0,1.5777712,0.0,0.7046365,0.0,0.0,0.70956844,0.0,0.0,-0.001,0,0
7724000,0.0,-0.0,1.5777068,0.0,0.70465934,0.0,0.0,0.70954585,0.0,0.0,-0.001,0,0
7772000,0.0,-0.0,1.5774509,0.0,0.7047501,0.0,0.0,0.70945567,0.0,0.0,-0.001,0,0
7820000,0.0,-0.0,1.5770757,0.0,0.7048832,0.0,0.0,0.70932335,0.0,0.0,-0.001,0,0
7868000,0.0,-0.0,1.576887,0.0,0.70495015,0.0,0.0,0.7092568,0.0,0.0,-0.001,0,0
7916000,0.0,-0.0,1.576786,0.0,0.7049859,0.0,0.0,0.7092213,0.0,0.0,-0.001,0,0
7972000,0.0,-0.0,1.5767078,0.0,0.7050137,0.0,0.0,0.7091937,0.0,0.0,-0.001,0,0
8020000,0.0,-0.0,1.5765338,0.0,0.7050754,0.0,0.0,0.7091324,0.0,0.0,-0.001,0,0
8068000,0.0,-0.0,1.5763589,0.0,0.7051374,0.0,0.0,0.7090708,0.0,0.0,-0.001,0,0
8116000,0.0,-0.0,1.5761093,0.0,0.7052259,0.0,0.0,0.7089827,0.0,0.0,-0.001,0,0
8172000,0.0,-0.0,1.5756999,0.0,0.70537096,0.0,0.0,0.7088384,0.0,0.0,-0.001,0,0
8220000,0.0,-0.0,1.5754833,0.0,0.70544773,0.0,0.0,0.708762,0.0,0.0,-0.001,0,0
8268000,0.0,-0.0,1.5754809,0.0,0.70544857,0.0,0.0,0.70876116,0.0,0.0,-0.001,0,0
8316000,0.0,-0.0,1.5757636,0.0,0.70534843,0.0,0.0,0.70886075,0.0,0.0,-0.001,0,0
8372000,0.0,-0.0,1.5762465,0.0,0.70517725,0.0,0.0,0.70903105,0.0,0.0,-0.001,0,0
8420000,0.0,-0.0,1.5766077,0.0,0.70504916,0.0,0.0,0.7091584,0.0,0.0,-0.001,0,0
8468000,0.0,-0.0,1.5769327,0.0,0.70493394,0.0,0.0,0.709273,0.0,0.0,-0.001,0,0
8516000,0.0,-0.0,1.5771202,0.0,0.7048674,0.0,0.0,0.7093391,0.0,0.0,-0.001,0,0
8572000,0.0,-0.0,1.5772612,0.0,0.7048174,0.0,0.0,0.7093888,0.0,0.0,-0.001,0,0
8620000,0.0,-0.0,1.5773101,0.0,0.70480007,0.0,0.0,0.70940596,0.0,0.0,-0.001,0,0
8676000,0.0,-0.0,1.5773808,0.0,0.704775,0.0,0.0,0.709431,0.0,0.0,-0.001,0,0
