timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3492000,3412000,0.0031962374,-0.005119529,-0.05145977,0.00019743101,-0.0003796867,488.10257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412799,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019937927,0.01952425,0.00012405358,0.0,0.0,0.0,0.0,0.0,0.0
3988000,3908000,0.0034037782,7.395347e-05,0.010557149,0.00042432983,2.3724027e-05,488.10992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030117692,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022909036,0.020270083,0.0002148658,0.0,0.0,0.0,0.0,0.0,0.0
4492000,4412000,0.0019259617,-0.0105457045,-0.02582235,0.00030673202,-7.9676334e-05,-0.00012370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016323473,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013542457,-0.0016663541,-5.1533357e-06,0.0,0.0,0.0,0.0,0.0,0.0
4988000,4908000,-0.017960722,-0.012277234,0.022917904,0.00036564295,-0.007726993,0.011742603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03505937,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041513056,0.008296249,7.9769154e-05,0.0,0.0,0.0,0.0,0.0,0.0
5492000,5412000,0.010870689,-0.008297479,-0.042873584,0.00017282969,-0.007537507,0.006841317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03759571,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003658539,0.001106386,9.939484e-06,0.0,0.0,0.0,0.0,0.0,0.0
5988000,5908000,0.0005344385,-0.009137717,0.00822505,0.000109143075,-0.0072801225,0.014653124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023202054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033813834,-0.0012827194,-5.707879e-05,0.0,0.0,0.0,0.0,0.0,0.0
6492000,6412000,0.00049044285,-0.00025225573,-0.009872161,8.52585e-05,-0.0075164256,0.011047484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02897372,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016569844,0.010119794,7.454184e-05,0.0,0.0,0.0,0.0,0.0,0.0
6988000,6908000,0.0070764334,0.01044957,0.003382491,-0.00038722914,-0.007477947,0.022347538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05983283,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010763393,-0.021001576,-0.0002047735,0.0,0.0,0.0,0.0,0.0,0.0
7492000,7412000,-0.008802541,0.004976163,-0.052064642,4.2701013e-06,-0.006749378,0.0247276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021930138,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019425914,-0.0038469646,-3.9878276e-05,0.0,0.0,0.0,0.0,0.0,0.0
7988000,7908000,-0.009728969,0.0013803646,-0.020188626,0.00012736577,-0.007047839,0.020022625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038800076,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045255083,0.018662341,0.00013924994,0.0,0.0,0.0,0.0,0.0,0.0
8484000,8404000,-0.021614889,0.0006865187,-0.0019428656,-5.2853287e-05,-0.007352574,0.017298415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024298143,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013700954,-0.032656163,-0.00033657817,0.0,0.0,0.0,0.0,0.0,0.0
