timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
8612000,8612000,47.39775080101639,8.545607395003293,488.10004,488.10303,0.016874805,1.7320508,1.4142135,nan,2,2,0,0
8620000,8620000,47.3977507996625,8.545607395123536,488.09967,488.10266,0.016874805,1.7320541,1.4142181,nan,2,2,0,0
9612000,9612000,47.397750749251294,8.545607377723645,488.08502,488.0897,0.016874805,1.3003936,1.1175966,nan,2,2,0,0
10612000,10612000,47.39775075478843,8.545607447651273,488.08878,488.09363,0.016874805,1.1679494,1.0695562,nan,2,2,0,0
11612000,11612000,47.39775083008001,8.545607390432778,488.0754,488.0818,0.016874805,1.1440268,1.0642773,nan,2,2,0,0
12612000,12612000,47.39775083206737,8.545607372197482,488.0691,488.0787,0.016874805,1.1163484,1.0547128,nan,2,2,0,0
13612000,13612000,47.39775074978296,8.545607438749213,488.07193,488.08365,0.016874805,1.1189051,1.0562273,nan,2,2,0,0
14612000,14612000,47.397750706475605,8.545607444560025,488.0684,488.08322,0.016874805,1.1057522,1.0508468,nan,2,2,0,0
15612000,15612000,47.39775082885657,8.545607361345597,488.07083,488.088,0.016874805,1.114645,1.0536509,nan,2,2,0,0
16612000,16612000,47.397750829437285,8.545607376974205,488.06638,488.08536,0.016874805,1.1037704,1.0496393,nan,2,2,0,0
17612000,17612000,47.39775083039133,8.54560738673351,488.05862,488.07938,0.016874805,1.1136484,1.0536469,nan,2,2,0,0
18612000,18612000,47.39775080635326,8.545607355426375,488.05392,488.07755,0.016874805,1.1033291,1.0500273,nan,2,2,0,0
19612000,19612000,47.397750829259316,8.545607361816787,488.04822,488.0741,0.016874805,1.1130474,1.0538788,nan,2,2,0,0
20612000,20612000,47.39775030595712,8.545608271715796,487.96744,488.00043,0.016874805,1.1029934,1.0502548,nan,2,2,0,0
21612000,21612000,47.397749570340395,8.545609229287932,487.71234,487.76645,0.016874805,1.1123085,1.0537581,nan,2,2,0,0
22612000,22612000,47.39774962572766,8.545609151182559,487.52713,487.63712,0.016874805,1.1025442,1.0501665,nan,2,2,0,0
23612000,23612000,47.39775316156333,8.545604066889942,487.67358,487.82507,0.016874805,1.1117525,1.0540825,nan,2,2,0,0
24612000,24612000,47.39775406033698,8.54560232957611,488.5028,488.68173,0.016874805,1.1022221,1.0502719,nan,2,2,0,0
25612000,25612000,47.39774882822267,8.545609720267617,489.52847,489.68835,0.016874805,1.1114798,1.0542835,nan,2,2,0,0
26612000,26612000,47.397744346648,8.545616607284252,490.4035,490.47537,0.016874805,1.102222,1.0503405,nan,2,2,0,0
27612000,27612000,47.39774264951932,8.54562008752093,491.03473,491.02658,0.016874805,1.1118774,1.0540912,nan,2,2,0,0
28612000,28612000,47.39774931779786,8.545610118427389,491.71622,491.58807,0.016874805,1.1023325,1.0502344,nan,2,2,0,0
29612000,29612000,47.39775732566431,8.545598019894456,492.53864,492.33047,0.016874805,1.1134847,1.0538523,nan,2,2,0,0
30612000,30612000,47.39776036849928,8.545594193539078,493.84412,493.5689,0.016874805,1.1031865,1.0500767,nan,2,2,0,0
31612000,31612000,47.39775893691552,8.545596076613313,495.47806,495.2,0.016874805,1.1134654,1.0539244,nan,2,2,0,0
32612000,32612000,47.39775460945586,8.545601805952206,497.0197,496.7797,0.016874805,1.1032906,1.0502244,nan,2,2,0,0
33612000,33612000,47.39775278118529,8.54560650965876,498.08575,497.88748,0.016874805,1.1124704,1.0539517,nan,2,2,0,0
34612000,34612000,47.39776660601368,8.545616283034086,498.31903,498.19717,0.016874805,1.1026305,1.0501165,nan,2,2,0,0
35612000,35612000,47.3978011964149,8.545635586759849,498.32086,498.24738,0.016874805,1.1116893,1.0540805,nan,2,2,0,0
36612000,36612000,47.39783920741751,8.545660766603527,498.2322,498.22308,0.016874805,1.1022393,1.0504361,nan,2,2,0,0
37612000,37612000,47.397877399539716,8.545685638382137,498.1901,498.21576,0.016874805,1.1126642,1.0544071,nan,2,2,0,0
38612000,38612000,47.397916637230246,8.545709970004525,498.1299,498.1957,0.016874805,1.1027974,1.050561,nan,2,2,0,0
39612000,39612000,47.397956395370045,8.545733704997849,498.0973,498.18298,0.016874805,1.1128056,1.0544456,nan,2,2,0,0
40612000,40612000,47.39799638001252,8.545757741950025,498.0458,498.15128,0.016874805,1.1029047,1.0505459,nan,2,2,0,0
41612000,41612000,47.39803689571248,8.545782128516386,498.02234,498.1362,0.016874805,1.1123021,1.0543556,nan,2,2,0,0
42612000,42612000,47.39807771731703,8.545806722383736,497.99997,498.1228,0.016874805,1.1025147,1.0503815,nan,2,2,0,0
43612000,43612000,47.398118846626986,8.545831608723459,497.99472,498.12143,0.016874805,1.111401,1.0544398,nan,2,2,0,0
44612000,44612000,47.398160238615326,8.545856642472883,497.98132,498.11057,0.016874805,1.10195,1.0504291,nan,2,2,0,0
45612000,45612000,47.39820181557827,8.545881684016898,497.98297,498.11298,0.016874805,1.1108915,1.054035,nan,2,2,0,0
46612000,46612000,47.39824322505115,8.54590703077959,497.97485,498.10522,0.016874805,1.1016657,1.0500637,nan,2,2,0,0
47612000,47612000,47.39828464234015,8.54593243279997,497.98062,498.11084,0.016874805,1.1107084,1.0535814,nan,2,2,0,0
48612000,48612000,47.398326301381324,8.5459576341112,497.9785,498.10822,0.016874805,1.101584,1.0497984,nan,2,2,0,0
49612000,49612000,47.39836798120567,8.54598313111507,497.98404,498.11377,0.016874805,1.1107268,1.0537816,nan,2,2,0,0
50612000,50612000,47.3984097440768,8.546009592965929,497.9688,498.10333,0.016874805,1.1016103,1.0495756,nan,2,2,0,0
51612000,51612000,47.39845099483206,8.54603170685083,498.1326,498.28683,0.016874805,1.1107217,1.053546,nan,2,2,0,0
52612000,52612000,47.39849034405741,8.546051424206178,498.34375,498.56183,0.016874805,1.1016222,1.0497662,nan,2,2,0,0
53612000,53612000,47.39851979870598,8.546068917805458,498.49435,498.76315,0.016874805,1.1106901,1.0532732,nan,2,2,0,0
54612000,54612000,47.39853939314915,8.546085315082406,498.36963,498.6885,0.016874805,1.101472,1.04955,nan,2,2,0,0
55612000,55612000,47.39855019161396,8.546106746637076,498.09235,498.40854,0.016874805,1.1106845,1.0531768,nan,2,2,0,0
56612000,56612000,47.398546759805285,8.546137961060708,497.7423,497.98322,0.016874805,1.1015266,1.049559,nan,2,2,0,0
57612000,57612000,47.39853137387999,8.546191812273657,497.34045,497.50134,0.016874805,1.1112591,1.0531613,nan,2,2,0,0
58612000,58612000,47.39851321361612,8.546249911890964,497.19598,497.23688,0.016874805,1.1019992,1.0495079,nan,2,2,0,0
59612000,59612000,47.39849968620224,8.54630697518454,497.28506,497.25125,0.016874805,1.1118845,1.0531214,nan,2,2,0,0
60612000,60612000,47.39848984108796,8.54636152609466,497.6741,497.59378,0.016874805,1.1023667,1.0498772,nan,2,2,0,0
61612000,61612000,47.39847922093778,8.546410354775539,498.01276,497.93887,0.016874805,1.1117789,1.0535244,nan,2,2,0,0
