timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3404000,3289297,0,0,0.0,0.0,1.0,1.0,0.00019743101,-0.0003796867,101.000175,101.000175,1.5437204e-11,5.7093764e-11,3,1,0,0
3804000,3689575,0,0,0.0,0.0,1.0,1.0,0.00042432983,2.3724027e-05,1.0003738,1.0003738,7.199541e-09,2.2504765e-11,3,1,0,0
4204000,4089743,0,0,0.0,0.0,1.0,1.0,0.00030673202,-7.9676334e-05,1.0004082,1.0004082,3.761846e-09,2.5382912e-10,3,1,0,0
4604000,4489845,0,0,0.0,0.0075268387,1.0,1.0,0.00036564295,-0.007726993,1.0002595,1.0002595,5.346403e-09,2.387637e-06,3,1,0,0
5004000,4889906,0,0,0.0,0.0075268387,1.0,1.0,6.808735e-05,-0.00804292,1.0001978,1.0001978,1.8539882e-10,2.587031e-06,3,1,0,0
5412000,5289944,0,0,0.0,0.0075268387,1.0,1.0,0.00017282969,-0.007537507,1.0001626,1.0001626,1.1946099e-09,2.272191e-06,3,1,0,0
5812000,5689966,0,0,0.0,0.0075268387,1.0,1.0,0.000109143075,-0.0072801225,1.0001326,1.0001326,4.7642523e-10,2.119726e-06,3,1,0,0
6212000,6089980,0,0,0.0,0.0075268387,1.0,1.0,8.52585e-05,-0.0075164256,1.0001127,1.0001127,2.907277e-10,2.2596116e-06,3,1,0,0
6604000,6489988,0,0,0.0,0.0075268387,1.0,1.0,-0.00038722914,-0.007477947,1.0000945,1.0000945,5.9972893e-09,2.2365762e-06,3,1,0,0
7012000,6889993,0,0,0.0,0.0075268387,1.0,1.0,-0.0003162117,-0.0071096052,1.0000877,1.0000877,3.9992423e-09,2.0216821e-06,3,1,0,0
7404000,7289996,0,0,0.0,0.0075268387,1.0,1.0,4.2701013e-06,-0.006749378,1.0000762,1.0000762,7.292951e-13,1.8220254e-06,3,1,0,0
7804000,7689998,0,0,0.0,0.0075268387,1.0,1.0,0.00012736577,-0.007047839,1.0000701,1.0000701,6.4883604e-10,1.986742e-06,3,1,0,0
8204000,8089999,0,0,0.0,0.0075268387,1.0,1.0,-5.2853287e-05,-0.007352574,1.0000643,1.0000643,1.1173162e-10,2.1622748e-06,3,1,0,0
