timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3120000,3116000,1310988,0.0,0.0,0.0,0.15,0.009920478,0.009920478,0.009920395,1310988,0.0,0.0,0.0,0.4,0.03968191,0.03968191,0.03968191,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3436000,3356000,1310988,-0.00048027872,-0.000265896,-1.0363006e-05,0.15,0.009834466,0.00983342,0.0031327268,1310988,2.6507201e-05,0.000309528,-0.1303816,0.4,0.039781347,0.039777786,0.004474427,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
3476000,3396000,1310988,-0.0004846197,-0.00026830056,-1.0301455e-05,0.15,0.010013041,0.010011974,0.0031621673,1310988,2.6748336e-05,0.00031232578,-0.13156001,0.4,0.040503703,0.040500082,0.004555681,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3516000,3436000,1310988,-0.00048882124,-0.00027062665,-1.0390767e-05,0.15,0.010187415,0.0101863295,0.0032172357,1310988,2.6980237e-05,0.00031503357,-0.1327006,0.4,0.04120907,0.04120538,0.0046350206,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3556000,3476000,1310988,-0.00049289083,-0.0002729291,-3.9169265e-07,0.15,0.010357506,0.010356401,0.0032701564,1310988,2.7209262e-05,0.0003176062,-0.1338038,0.4,0.0418971,0.04189335,0.004712411,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3596000,3516000,1310988,-0.0004968187,-0.00027510407,-3.9481407e-07,0.15,0.010523241,0.01052212,0.003322484,1310988,2.7426093e-05,0.00032013722,-0.1348701,0.4,0.042567518,0.04256371,0.0047878204,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3636000,3556000,1310988,-0.00050401007,-0.00031132277,5.793904e-05,0.15,0.010617247,0.010616118,0.0033704045,1310988,0.00019434442,0.0003061159,-0.13590029,0.4,0.041583594,0.041579887,0.0048610605,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3668000,3588000,1310988,-0.000531643,-0.00036568067,5.770782e-05,0.15,0.010663697,0.010662567,0.0034100986,1310988,0.00042162967,0.00021487106,-0.13693374,0.4,0.040658135,0.040654518,0.0048828446,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3716000,3636000,1310988,-0.0005362447,-0.0003690596,0.000114928305,0.15,0.010844658,0.01084351,0.0034615241,1310988,0.00042512795,0.00021641288,-0.13809073,0.4,0.0413481,0.041344423,0.0049657105,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
3764000,3684000,1310988,-0.0005400662,-0.0003711039,-5.5979457e-05,0.15,0.011019269,0.011018101,0.0035064137,1310988,0.0004286318,0.00021886756,-0.13919799,0.4,0.042013854,0.042010117,0.0050456687,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
