timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
3896000,3896000,1310988,-0.002130529,-0.00479369,0.0,11.832727,0,0,0,0,1
4896000,4896000,1310988,-0.0026631611,-0.0058589545,0.0005326322,11.832727,0,0,0,0,1
5896000,5896000,1310988,-0.0010652645,-0.0010652645,0.0005326322,11.832727,0,0,0,0,1
6896000,6896000,1310988,-0.0026631611,-0.006924219,-0.0010652645,11.832727,0,0,0,0,1
7896000,7896000,1310988,-0.002130529,-0.0053263223,-0.0053263223,11.832727,0,0,0,0,1
8896000,8896000,1310988,0.0,-0.0037284256,-0.0005326322,11.832727,0,0,0,0,1
9896000,9896000,1310988,0.0010652645,-0.00479369,-0.0005326322,11.832727,0,0,0,0,1
10896000,10896000,1310988,0.0005326322,-0.0026631611,-0.00479369,11.832727,0,0,0,0,1
11896000,11896000,1310988,-0.0010652645,-0.006924219,-0.0037284256,11.832727,0,0,0,0,1
12896000,12896000,1310988,0.0,-0.0058589545,-0.0005326322,11.832727,0,0,0,0,1
13896000,13896000,1310988,-0.0037284256,-0.0063915867,0.002130529,11.832727,0,0,0,0,1
14896000,14896000,1310988,-0.0031957934,-0.004261058,-0.002130529,11.832727,0,0,0,0,1
15896000,15896000,1310988,-0.002130529,-0.0058589545,0.0,11.832727,0,0,0,0,1
16896000,16896000,1310988,-0.002130529,-0.0053263223,-0.0005326322,11.832727,0,0,0,0,1
17896000,17896000,1310988,0.21518342,0.2972088,0.023435818,11.832575,0,0,0,0,1
18896000,18896000,1310988,-0.018109497,-0.02876214,-0.008522116,11.829645,0,0,0,0,1
19896000,19896000,1310988,0.021837922,0.011717909,0.0015978967,11.825251,0,0,0,0,1
20896000,20896000,1310988,0.032490566,-0.077231675,-0.007989483,11.819391,0,0,0,0,1
21896000,21896000,1310988,0.092145376,-0.06977482,0.0026631611,11.812281,0,0,0,0,1
22896000,22896000,1310988,-0.06338324,0.048469532,0.01438107,11.806818,0,0,0,0,1
23896000,23896000,1310988,-0.01917476,0.0,0.007989483,11.807795,0,0,0,0,1
24896000,24896000,1310988,-0.13262543,0.12410331,0.00479369,11.814753,0,0,0,0,1
25896000,25896000,1310988,0.18695392,-0.09853696,-1.0258497,11.824732,0,0,0,0,1
26896000,26896000,1310988,-0.0031957934,-0.008522116,-0.002130529,11.832727,0,0,0,0,1
27896000,27896000,1310988,0.0005326322,-0.008522116,-0.0005326322,11.832727,0,0,0,0,1
28896000,28896000,1310988,-0.0015978967,-0.0037284256,0.0015978967,11.832727,0,0,0,0,1
29896000,29896000,1310988,-0.037284255,-0.0015978967,0.0010652645,11.832727,0,0,0,0,1
30896000,30896000,1310988,-0.06924219,0.15819177,-0.9715212,11.831476,0,0,0,0,1
31896000,31896000,1310988,0.11025487,0.18642128,-0.16405073,11.82345,0,0,0,0,1
32896000,32896000,1310988,0.02396845,-0.02876214,0.00479369,11.816889,0,0,0,0,1
33896000,33896000,1310988,-0.011185277,-0.13262543,0.002130529,11.813593,0,0,0,0,1
34896000,34896000,1310988,-0.0127831735,-0.026631612,0.0058589545,11.812006,0,0,0,0,1
35896000,35896000,1310988,-0.009054748,-0.0058589545,0.0037284256,11.811518,0,0,0,0,1
36896000,36896000,1310988,0.0063915867,0.011717909,-0.0031957934,11.811731,0,0,0,0,1
37896000,37896000,1310988,0.0058589545,-0.0015978967,-0.0005326322,11.812433,0,0,0,0,1
38896000,38896000,1310988,-0.0058589545,0.00479369,0.0,11.813288,0,0,0,0,1
39896000,39896000,1310988,0.010652645,-0.0058589545,-0.0015978967,11.814051,0,0,0,0,1
40896000,40896000,1310988,-0.016511599,-0.0010652645,0.0005326322,11.814722,0,0,0,0,1
41896000,41896000,1310988,0.011185277,-0.0127831735,0.0010652645,11.81518,0,0,0,0,1
42896000,42896000,1310988,-0.012250541,0.0010652645,0.0,11.815485,0,0,0,0,1
43896000,43896000,1310988,0.0053263223,-0.017576864,0.0,11.815729,0,0,0,0,1
44896000,44896000,1310988,-0.013315806,0.0005326322,0.0010652645,11.815851,0,0,0,0,1
45896000,45896000,1310988,0.0127831735,-0.016511599,0.0015978967,11.815912,0,0,0,0,1
46896000,46896000,1310988,-0.013315806,-0.002130529,-0.002130529,11.815973,0,0,0,0,1
47896000,47896000,1310988,0.011185277,-0.016511599,0.0005326322,11.815973,0,0,0,0,1
48896000,48896000,1310988,-0.0026631611,0.0031957934,0.0005326322,11.815943,0,0,0,0,1
49896000,49896000,1310988,0.002130529,-0.013848438,0.0,11.81579,0,0,0,0,1
50896000,50896000,1310988,0.025033714,-0.025033714,-0.0005326322,11.813684,0,0,0,0,1
51896000,51896000,1310988,0.05539375,-0.044208474,0.0,11.808283,0,0,0,0,1
52896000,52896000,1310988,0.11025487,-0.11664646,0.0063915867,11.804132,0,0,0,0,1
53896000,53896000,1310988,-0.029294772,0.010120012,0.0010652645,11.805597,0,0,0,0,1
54896000,54896000,1310988,-0.10652645,0.10865697,-0.0031957934,11.813898,0,0,0,0,1
55896000,55896000,1310988,-0.5816344,0.73982614,-0.039414786,11.827326,0,0,0,0,1
56896000,56896000,1310988,0.019707393,-0.09054748,0.17789917,11.832544,0,0,0,0,1
57896000,57896000,1310988,0.0005326322,-0.0058589545,0.002130529,11.832727,0,0,0,0,1
58896000,58896000,1310988,-0.002130529,-0.0058589545,-0.002130529,11.832727,0,0,0,0,1
59896000,59896000,1310988,-0.0010652645,-0.0053263223,0.0015978967,11.832727,0,0,0,0,1
60896000,60896000,1310988,0.075101145,-0.007456851,0.0037284256,11.832727,0,0,0,0,1
61896000,61896000,1310988,0.036751624,-0.0058589545,0.0,11.832514,0,0,0,0,1
62896000,62896000,1310988,-0.02396845,0.02396845,-0.3174488,11.832483,0,0,0,0,1
63896000,63896000,1310988,-0.0015978967,-0.0026631611,0.0010652645,11.832727,0,0,0,0,1
64896000,64896000,1310988,0.0031957934,0.2428803,0.0,11.832697,0,0,0,0,1
65896000,65896000,1310988,0.0,-0.0058589545,0.0026631611,11.832727,0,0,0,0,1
66896000,66896000,1310988,0.0010652645,-0.0010652645,0.00479369,11.832727,0,0,0,0,1
67896000,67896000,1310988,-0.0010652645,-0.009054748,-0.0015978967,11.832727,0,0,0,0,1
68896000,68896000,1310988,-0.0010652645,-0.0026631611,0.0005326322,11.832727,0,0,0,0,1
