timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
8028000,0.017532948,0.018785587,0.00079999777,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
8228000,0.01793138,0.018276399,0.0006303909,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
8428000,0.017417448,0.019581053,0.0011315079,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
8628000,0.017736,0.019381214,0.00053232716,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
8828000,0.017065518,0.019609604,0.0007913714,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9028000,0.018245745,0.018828755,0.0006716818,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9228000,0.01754667,0.017950268,0.0013795637,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9428000,0.017119324,0.017397774,-2.7679933e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9628000,0.016947852,0.017524937,0.00076618994,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
9820000,0.017470092,0.017321149,0.0007672584,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
10020000,0.017674372,0.018154265,0.00022654062,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
10220000,0.017173901,0.018523699,0.00038787938,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
10428000,0.01708065,0.01840638,0.0003298248,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
10620000,0.016104719,0.017906038,0.0003080051,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
10828000,0.016261263,0.019273667,0.0003493613,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11020000,0.016968418,0.016652578,-9.154805e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11228000,0.016528236,0.01781833,0.0006666402,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11420000,0.016944358,0.01725796,0.00015929868,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11628000,0.0154351685,0.016724775,-9.610372e-05,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
11820000,0.01668142,0.018329687,9.18916e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12028000,0.016130067,0.018246427,0.0001869689,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12228000,0.015825167,0.018271254,0.00054532295,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12428000,0.01698588,0.01705374,0.0010928779,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12628000,0.016354533,0.01605809,0.00062455185,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
12828000,0.016292693,0.016151734,0.00067232887,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13028000,0.016687904,0.018306622,-8.878847e-05,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13228000,0.017270021,0.01753541,0.000450837,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13428000,0.01747792,0.018015344,0.000624305,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13628000,0.01580944,0.01721482,0.000367029,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
13828000,0.01596093,0.018340394,0.0001456176,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14028000,0.016345693,0.017051125,-0.00012747654,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
14228000,-3.7252903e-09,0.0,-7.566996e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
14428000,3.7252903e-09,1.8626451e-09,-1.7898856e-09,0.0,0.0,-3.7252903e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
14628000,-5.5879354e-09,5.5879354e-09,-2.7066562e-09,0.0,0.0,-7.450581e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
14820000,-1.8626451e-09,3.7252903e-09,-5.340553e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
15020000,1.3038516e-08,0.0,2.9813236e-09,0.0,0.0,-1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
15228000,-3.7252903e-09,-1.4901161e-08,-8.6729415e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
15428000,-5.5879354e-09,9.313226e-09,-1.0273652e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
15628000,-2.6077032e-08,3.7252903e-09,2.1536835e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
15828000,7.450581e-09,7.450581e-09,1.0695658e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
16028000,-2.6077032e-08,-3.7252903e-09,1.6152626e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
16220000,-1.1175871e-08,-3.7252903e-09,2.3341272e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
16428000,2.2351742e-08,1.1175871e-08,6.591904e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
16620000,-3.7252903e-09,-3.3527613e-08,1.02154445e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
16828000,-2.9802322e-08,1.1175871e-08,2.8288923e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
17028000,-2.9802322e-08,1.4901161e-08,1.9354047e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
17220000,-5.2154064e-08,2.2351742e-08,3.1141099e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
17428000,-3.7252903e-08,-2.9802322e-08,2.3981556e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
17628000,-4.4703484e-08,0.0,-2.7066562e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
17828000,4.4703484e-08,2.6077032e-08,1.3969839e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
18028000,-2.7939677e-08,3.7252903e-09,-1.6472768e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
18228000,7.636845e-08,-2.7939677e-09,-9.313226e-10,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
18428000,-1.3969839e-09,3.3527613e-08,1.4406396e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
18628000,4.109461e-08,-4.656613e-09,2.2118911e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
18828000,-1.7462298e-09,-3.7252903e-08,-5.2386895e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19028000,7.5175194e-08,-1.7695129e-08,1.15833245e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19228000,-5.098991e-08,1.3969839e-08,-1.3562385e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19428000,-7.566996e-09,-3.259629e-09,-1.1046268e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19628000,6.798655e-08,2.4214387e-08,-7.872586e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19828000,2.1536835e-08,-5.122274e-09,2.0605512e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20020000,1.8626451e-08,-1.1175871e-08,5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20228000,3.1432137e-08,2.561137e-09,2.775323e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20428000,-7.811468e-08,-1.6705599e-08,2.2584572e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20620000,9.19681e-09,-2.863817e-08,1.6880222e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20828000,-6.495975e-08,-3.7252903e-09,9.313226e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21028000,1.816079e-08,1.6065314e-08,-1.46683306e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21228000,6.519258e-09,0.0,-8.993084e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21428000,-5.820766e-08,3.5506673e-09,1.8742867e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21628000,-5.5413693e-08,-3.5390258e-08,1.2369128e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21828000,-2.7939677e-09,-2.7939677e-09,1.2340024e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22020000,-5.797483e-08,2.7474016e-08,2.2118911e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22228000,8.381903e-09,-1.7695129e-08,2.4447218e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22428000,1.6065314e-08,6.519258e-09,-8.731149e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22628000,-4.0512532e-08,1.0244548e-08,1.6298145e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22828000,-5.750917e-08,-7.21775e-09,1.5308615e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23028000,1.3504177e-08,-2.142042e-08,-3.8187864e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23228000,-5.9604645e-08,8.381903e-09,1.7113052e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23428000,-2.142042e-08,-1.1175871e-08,3.3614924e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23628000,4.0978193e-08,-1.8626451e-09,1.5366822e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23828000,4.1909516e-08,-7.450581e-09,-9.720679e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24028000,-4.656613e-08,3.259629e-08,-6.519258e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24228000,3.8184226e-08,3.8417056e-09,9.546056e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24428000,-1.6763806e-08,1.7229468e-08,-2.9685907e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24628000,-5.6810677e-08,-8.381903e-09,-2.4505425e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
24828000,3.7252903e-08,3.259629e-08,1.9383151e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25028000,-7.450581e-09,3.9115548e-08,-2.438901e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25228000,-5.5879354e-09,1.21071935e-08,2.339948e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25428000,-3.9115548e-08,-2.6542693e-08,3.1432137e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25620000,-7.450581e-09,2.4214387e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
25828000,5.5879354e-09,-1.5832484e-08,-7.450581e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26028000,-3.3527613e-08,2.2118911e-08,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26228000,-6.519258e-09,1.1175871e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26428000,-9.126961e-08,8.8475645e-09,1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26620000,4.656613e-08,3.8649887e-08,-3.7252903e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
26828000,4.4703484e-08,0.0,-0.011946112,0.0,0.0,-2.9802322e-08,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27028000,-0.09951764,-1.4901161e-08,-0.18027155,0.0,0.0,-1.4901161e-08,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27228000,-0.3242159,0.0,-0.39281437,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27420000,-0.37277862,1.4901161e-08,-0.48600188,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
27628000,-0.45774475,-0.0014959574,-0.6225572,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
27820000,-0.4822336,-0.00052826107,-0.6807893,0.0,0.0,-7.450581e-09,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
28028000,-0.53876746,-0.0041798204,-0.72369283,0.0,0.0,0.0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
28228000,-0.56205213,2.9802322e-08,-0.7121084,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28428000,-0.5388405,0.0,-0.6472869,0.0,0.0,1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28628000,-0.53442436,-2.9802322e-08,-0.6009713,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
28828000,-0.38139465,-0.0010778904,-0.3899708,0.0,0.0,-0.0015244186,0,0,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
29028000,-0.21563792,0.0,-0.43455005,0.0,0.0,-0.13257653,0,0,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
29228000,-0.08772451,-0.0124465525,-0.57358885,0.0,0.0,-0.20424703,0,0,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
29428000,-0.08502191,-0.012446493,-0.57402414,0.0,0.0,-0.35605255,0,0,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
29628000,-0.09790045,-0.012446493,-0.57382864,0.0,0.0,-0.5560595,0,0,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
29820000,-0.015452862,-0.010826111,-0.574373,0.0,0.0,-0.6323979,0,0,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
30028000,0.0,5.9604645e-08,-0.5739991,0.0,0.0,-0.5294592,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30228000,2.9802322e-08,-2.9802322e-08,-0.5738424,0.0,0.0,-0.5234473,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30428000,5.9604645e-08,-5.9604645e-08,-0.573936,0.0,0.0,-0.46955246,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30628000,3.7252903e-09,-1.4901161e-08,-0.6255228,0.0,0.0,-0.26609635,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30828000,2.7939677e-09,-7.450581e-09,-0.43017098,0.0,0.0,-0.2165221,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2
31028000,-7.450581e-09,0.0,-0.12572223,0.0,0.0,-0.20383728,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2
31228000,-1.4901161e-08,-7.450581e-09,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31428000,8.195639e-08,-3.7252903e-09,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31628000,7.497147e-08,2.142042e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
31828000,1.5832484e-08,1.839362e-08,2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32028000,-3.5157427e-08,-2.0489097e-08,3.8184226e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32228000,2.9744115e-08,2.8376235e-10,-6.0535967e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32428000,-6.3795596e-08,-5.5879354e-09,-8.20728e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32628000,1.9324943e-08,5.9299055e-09,-2.4796464e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
32828000,3.306195e-08,-5.122274e-09,-4.278263e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33028000,1.0237272e-08,1.1874363e-08,-2.0809239e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33228000,5.3201802e-08,-5.355105e-09,8.818461e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33428000,-1.792796e-08,3.8184226e-08,1.7113052e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33620000,2.4301698e-08,3.585592e-08,2.6251655e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
33828000,-2.6018824e-08,3.3993274e-08,1.3656972e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34028000,-1.3154931e-08,1.44355e-08,1.0477379e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34228000,9.924406e-09,2.8871e-08,2.3719622e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34428000,-1.6239937e-08,2.7939677e-08,-4.947651e-10,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34628000,3.3527613e-08,-1.3969839e-09,2.3283064e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
34828000,-2.8405339e-08,-1.3504177e-08,-5.9080776e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35028000,-1.7462298e-08,2.7939677e-08,2.2555469e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35220000,1.7345883e-08,-4.656613e-10,-1.5090336e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
35428000,5.095717e-08,-3.306195e-08,1.5511432e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
