timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
4116000,4096000,6620172,487.41266,11.832727,95605.92,1.1359565,0
4192000,4156000,6620172,487.29996,11.832727,95607.18,1.1359714,0
4216000,4216000,6620172,487.3751,11.832727,95606.336,1.1359614,0
4312000,4276000,6620172,487.44553,11.832727,95605.54,1.1359519,0
4336000,4336000,6620172,487.39386,11.832727,95606.12,1.1359588,0
4432000,4396000,6620172,487.3751,11.832727,95606.34,1.1359615,0
4456000,4456000,6620172,487.35162,11.832727,95606.62,1.1359648,0
4552000,4516000,6620172,487.31406,11.832727,95607.04,1.1359698,0
4576000,4576000,6620172,487.43143,11.832727,95605.7,1.1359539,0
4672000,4636000,6620172,487.3704,11.832727,95606.4,1.1359621,0
4696000,4696000,6620172,487.41266,11.832727,95605.93,1.1359566,0
4788000,4755000,6620172,487.33282,11.832727,95606.81,1.1359671,0
4816000,4816000,6620172,487.41733,11.832727,95605.84,1.1359556,0
4908000,4875000,6620172,487.3845,11.832727,95606.266,1.1359606,0
4932000,4932000,6620172,487.361,11.832727,95606.48,1.1359631,0
5008000,4982666,6620172,487.3751,11.832728,95606.336,1.1359614,0
5056000,5044000,6620172,487.31406,11.832727,95607.05,1.1359699,0
5128000,5104000,6620172,487.34222,11.832728,95606.72,1.135966,0
5176000,5164000,6620172,487.40326,11.832727,95606.016,1.1359577,0
5248000,5224000,6620172,487.35162,11.832728,95606.63,1.135965,0
5292000,5282000,6620172,487.3845,11.832727,95606.266,1.1359606,0
5368000,5342666,6620172,487.40326,11.832728,95606.0,1.1359575,0
5416000,5404000,6620172,487.42203,11.832727,95605.83,1.1359553,0
5488000,5464000,6620172,487.361,11.832728,95606.51,1.1359634,0
5536000,5524000,6620172,487.24362,11.832727,95607.84,1.1359793,0
5608000,5584000,6620172,487.33752,11.832728,95606.77,1.1359667,0
5656000,5644000,6620172,487.3657,11.832727,95606.45,1.1359627,0
5728000,5704000,6620172,487.44083,11.832728,95605.586,1.1359526,0
5776000,5764000,6620172,487.3751,11.832727,95606.33,1.1359613,0
5848000,5824000,6620172,487.3563,11.832728,95606.56,1.1359642,0
5896000,5882000,6620172,487.40326,11.832727,95606.055,1.1359581,0
5944000,5932000,6620172,487.3704,11.832727,95606.4,1.1359621,0
6016000,5992000,6620172,487.361,11.832728,95606.52,1.1359637,0
6064000,6052000,6620172,487.3798,11.832727,95606.3,1.1359609,0
6136000,6112000,6620172,487.33282,11.832728,95606.81,1.1359671,0
6180000,6170000,6620172,487.3845,11.832727,95606.25,1.1359603,0
6232000,6220000,6620172,487.2906,11.832727,95607.3,1.1359729,0
6304000,6278666,6620172,487.38916,11.832728,95606.19,1.1359596,0
6352000,6340000,6620172,487.39856,11.832727,95606.09,1.1359586,0
6424000,6400000,6620172,487.3657,11.832728,95606.445,1.1359627,0
6472000,6460000,6620172,487.41733,11.832727,95605.84,1.1359556,0
6544000,6520000,6620172,487.3563,11.832728,95606.586,1.1359644,0
6592000,6580000,6620172,487.3563,11.832727,95606.59,1.1359645,0
6664000,6640000,6620172,487.40326,11.832728,95606.0,1.1359575,0
6712000,6700000,6620172,487.39856,11.832727,95606.09,1.1359586,0
6784000,6760000,6620172,487.33752,11.832728,95606.75,1.1359663,0
6832000,6820000,6620172,487.2812,11.832727,95607.42,1.1359743,0
6904000,6880000,6620172,487.39856,11.832728,95606.1,1.1359586,0
6952000,6940000,6620172,487.29996,11.832727,95607.17,1.1359714,0
7024000,6998666,6620172,487.35162,11.832728,95606.6,1.1359645,0
7072000,7060000,6620172,487.35162,11.832727,95606.625,1.1359649,0
7144000,7118666,6620172,487.31876,11.832728,95607.01,1.1359694,0
7192000,7180000,6620172,487.3798,11.832727,95606.32,1.1359612,0
7264000,7240000,6620172,487.34692,11.832728,95606.69,1.1359656,0
7312000,7300000,6620172,487.3704,11.832727,95606.39,1.135962,0
7384000,7360000,6620172,487.32812,11.832728,95606.88,1.135968,0
7432000,7420000,6620172,487.42203,11.832727,95605.83,1.1359553,0
7504000,7480000,6620172,487.39386,11.832728,95606.125,1.1359589,0
7552000,7540000,6620172,487.38916,11.832727,95606.195,1.1359597,0
7624000,7600000,6620172,487.361,11.832728,95606.51,1.1359634,0
7672000,7660000,6620172,487.44553,11.832727,95605.54,1.1359519,0
7744000,7720000,6620172,487.33752,11.832728,95606.77,1.1359667,0
7792000,7780000,6620172,487.4596,11.832727,95605.42,1.1359506,0
7864000,7840000,6620172,487.3751,11.832728,95606.35,1.1359617,0
7912000,7900000,6620172,487.2859,11.832727,95607.375,1.1359738,0
7984000,7958666,6620172,487.40796,11.832728,95605.96,1.1359569,0
8032000,8020000,6620172,487.4502,11.832727,95605.484,1.1359513,0
8104000,8080000,6620172,487.3657,11.832728,95606.43,1.1359626,0
8152000,8140000,6620172,487.361,11.832727,95606.51,1.1359634,0
8224000,8200000,6620172,487.469,11.832728,95605.24,1.1359484,0
8272000,8260000,6620172,487.3751,11.832727,95606.375,1.1359619,0
8344000,8320000,6620172,487.40326,11.832728,95606.04,1.1359578,0
8392000,8380000,6620172,487.40796,11.832727,95605.984,1.1359572,0
8464000,8440000,6620172,487.39856,11.832728,95606.07,1.1359583,0
8512000,8500000,6620172,487.40796,11.832727,95605.984,1.1359572,0
8584000,8560000,6620172,487.31876,11.832728,95606.99,1.1359692,0
8632000,8620000,6620172,487.4596,11.832727,95605.42,1.1359506,0
8704000,8680000,6620172,487.2812,11.832728,95607.41,1.1359742,0
8752000,8740000,6620172,487.34692,11.832727,95606.664,1.1359653,0
8824000,8800000,6620172,487.41733,11.832728,95605.85,1.1359557,0
8872000,8860000,6620172,487.3845,11.832727,95606.266,1.1359606,0
8944000,8920000,6620172,487.38916,11.832728,95606.195,1.1359597,0
8992000,8980000,6620172,487.48776,11.832727,95605.05,1.1359462,0
9060000,9037333,6620172,487.3845,11.832728,95606.21,1.13596,0
9088000,9088000,6620172,487.42203,11.832727,95605.78,1.1359549,0
9184000,9148000,6620172,487.32346,11.832727,95606.94,1.1359686,0
9208000,9208000,6620172,487.39386,11.832727,95606.16,1.1359593,0
9304000,9268000,6620172,487.35162,11.832727,95606.65,1.1359651,0
9328000,9328000,6620172,487.33282,11.832727,95606.85,1.1359675,0
9420000,9387000,6620172,487.40326,11.832727,95606.04,1.1359578,0
9444000,9444000,6620172,487.2812,11.832727,95607.41,1.1359742,0
9520000,9496000,6620172,487.30466,11.832728,95607.164,1.1359713,0
9568000,9556000,6620172,487.3751,11.832727,95606.36,1.1359618,0
9640000,9616000,6620172,487.30466,11.832728,95607.164,1.1359713,0
9688000,9676000,6620172,487.33752,11.832727,95606.77,1.1359667,0
9760000,9734666,6620172,487.3845,11.832728,95606.21,1.13596,0
9808000,9796000,6620172,487.40326,11.832727,95606.03,1.1359577,0
9880000,9856000,6620172,487.30936,11.832728,95607.1,1.1359705,0
9928000,9916000,6620172,487.31876,11.832727,95606.96,1.1359688,0
10000000,9976000,6620172,487.39856,11.832728,95606.086,1.1359586,0
10048000,10036000,6620172,487.33752,11.832727,95606.79,1.1359668,0
10120000,10096000,6620172,487.3563,11.832728,95606.59,1.1359645,0
10168000,10154000,6620172,487.52533,11.832727,95604.65,1.1359414,0
10216000,10204000,6620172,487.2765,11.832727,95607.47,1.1359749,0
10288000,10264000,6620172,487.3798,11.832728,95606.31,1.135961,0
10336000,10324000,6620172,487.3751,11.832727,95606.34,1.1359615,0
10408000,10384000,6620172,487.3704,11.832728,95606.4,1.1359621,0
10456000,10444000,6620172,487.40326,11.832727,95606.055,1.1359581,0
10524000,10502666,6620172,487.3798,11.832728,95606.31,1.135961,0
10576000,10564000,6620172,487.30466,11.832727,95607.14,1.135971,0
10648000,10624000,6620172,487.32812,11.832728,95606.875,1.1359679,0
10696000,10684000,6620172,487.33752,11.832727,95606.78,1.1359667,0
10768000,10744000,6620172,487.34222,11.832728,95606.695,1.1359657,0
10816000,10804000,6620172,487.4643,11.832727,95605.33,1.1359495,0
10888000,10864000,6620172,487.43613,11.832728,95605.65,1.1359533,0
10936000,10924000,6620172,487.30466,11.832727,95607.14,1.135971,0
11008000,10984000,6620172,487.3657,11.832728,95606.46,1.1359628,0
11056000,11044000,6620172,487.469,11.832727,95605.25,1.1359485,0
11128000,11104000,6620172,487.33752,11.832728,95606.79,1.1359668,0
11176000,11164000,6620172,487.2671,11.832727,95607.6,1.1359766,0
11248000,11224000,6620172,487.361,11.832728,95606.51,1.1359634,0
11296000,11284000,6620172,487.40326,11.832727,95606.01,1.1359576,0
11368000,11344000,6620172,487.2812,11.832728,95607.43,1.1359744,0
11416000,11404000,6620172,487.31876,11.832727,95606.96,1.1359688,0
11488000,11464000,6620172,487.3563,11.832728,95606.56,1.1359642,0
11536000,11524000,6620172,487.3704,11.832727,95606.39,1.135962,0
11608000,11584000,6620172,487.3845,11.832728,95606.21,1.13596,0
11656000,11644000,6620172,487.3704,11.832727,95606.4,1.1359621,0
11728000,11704000,6620172,487.39386,11.832728,95606.15,1.1359593,0
11776000,11764000,6620172,487.41733,11.832727,95605.84,1.1359556,0
11848000,11824000,6620172,487.361,11.832728,95606.52,1.1359637,0
11892000,11880000,6620172,487.31876,11.832727,95607.016,1.1359695,0
11944000,11932000,6620172,487.31876,11.832727,95607.0,1.1359693,0
12016000,11992000,6620172,487.3845,11.832728,95606.21,1.13596,0
12064000,12052000,6620172,487.49246,11.832727,95605.0,1.1359456,0
12136000,12112000,6620172,487.29996,11.832728,95607.19,1.1359715,0
12184000,12172000,6620172,487.4643,11.832727,95605.34,1.1359496,0
12256000,12232000,6620172,487.35162,11.832728,95606.63,1.135965,0
12304000,12292000,6620172,487.48776,11.832727,95605.04,1.135946,0
12376000,12352000,6620172,487.32346,11.832728,95606.9,1.1359681,0
12424000,12412000,6620172,487.40796,11.832727,95605.95,1.1359569,0
12496000,12472000,6620172,487.42673,11.832728,95605.77,1.1359547,0
12544000,12532000,6620172,487.3657,11.832727,95606.47,1.135963,0
12616000,12592000,6620172,487.44553,11.832728,95605.54,1.1359519,0
12664000,12652000,6620172,487.31876,11.832727,95606.984,1.1359692,0
12736000,12712000,6620172,487.3704,11.832728,95606.414,1.1359624,0
12784000,12772000,6620172,487.4643,11.832727,95605.36,1.1359499,0
12856000,12832000,6620172,487.33282,11.832728,95606.84,1.1359675,0
12900000,12890000,6620172,487.4549,11.832727,95605.43,1.1359507,0
12952000,12940000,6620172,487.3798,11.832727,95606.32,1.1359612,0
13024000,13000000,6620172,487.42673,11.832728,95605.74,1.1359544,0
13072000,13060000,6620172,487.25302,11.832727,95607.75,1.1359782,0
13140000,13118666,6620172,487.33282,11.832728,95606.836,1.1359674,0
13192000,13180000,6620172,487.2765,11.832727,95607.48,1.1359749,0
13264000,13240000,6620172,487.38916,11.832728,95606.19,1.1359596,0
13312000,13300000,6620172,487.31876,11.832727,95607.016,1.1359695,0
13384000,13358666,6620172,487.41266,11.832728,95605.91,1.1359563,0
13432000,13420000,6620172,487.40326,11.832727,95606.0,1.1359575,0
13504000,13480000,6620172,487.469,11.832728,95605.25,1.1359485,0
13552000,13540000,6620172,487.3563,11.832727,95606.58,1.1359643,0
13624000,13600000,6620172,487.41733,11.832728,95605.87,1.1359559,0
13672000,13660000,6620172,487.38916,11.832727,95606.195,1.1359597,0
13744000,13720000,6620172,487.38916,11.832728,95606.195,1.1359597,0
13792000,13780000,6620172,487.3563,11.832727,95606.59,1.1359645,0
13864000,13838666,6620172,487.39386,11.832728,95606.125,1.1359589,0
13912000,13900000,6620172,487.48776,11.832727,95605.02,1.1359458,0
13984000,13960000,6620172,487.32346,11.832728,95606.945,1.1359687,0
14032000,14020000,6620172,487.29526,11.832727,95607.28,1.1359726,0
14104000,14080000,6620172,487.3657,11.832728,95606.44,1.1359626,0
14152000,14140000,6620172,487.16852,11.832727,95608.69,1.1359894,0
14224000,14200000,6620172,487.2812,11.832728,95607.414,1.1359742,0
14272000,14260000,6620172,487.25302,11.832727,95607.734,1.1359781,0
14344000,14320000,6620172,487.34222,11.832728,95606.71,1.135966,0
14392000,14380000,6620172,487.2671,11.832727,95607.586,1.1359763,0
14464000,14440000,6620172,487.41733,11.832728,95605.87,1.1359559,0
14512000,14500000,6620172,487.38916,11.832727,95606.19,1.1359596,0
14584000,14560000,6620172,487.40796,11.832728,95605.99,1.1359574,0
14632000,14620000,6620172,487.39386,11.832727,95606.16,1.1359593,0
14704000,14680000,6620172,487.40796,11.832728,95605.98,1.1359571,0
14752000,14740000,6620172,487.38916,11.832727,95606.2,1.1359599,0
14824000,14800000,6620172,487.361,11.832728,95606.52,1.1359637,0
14872000,14860000,6620172,487.3845,11.832727,95606.26,1.1359605,0
14944000,14920000,6620172,487.361,11.832728,95606.5,1.1359634,0
14988000,14978000,6620172,487.43143,11.832727,95605.7,1.1359539,0
15064000,15038666,6620172,487.3563,11.832728,95606.56,1.1359642,0
15112000,15100000,6620172,487.4643,11.832727,95605.36,1.1359499,0
15184000,15160000,6620172,487.31876,11.832728,95606.99,1.1359692,0
15232000,15218000,6620172,487.42673,11.832727,95605.75,1.1359544,0
15280000,15268000,6620172,487.3657,11.832727,95606.47,1.135963,0
15352000,15328000,6620172,487.4596,11.832728,95605.375,1.13595,0
15400000,15388000,6620172,487.4502,11.832727,95605.47,1.1359512,0
15472000,15448000,6620172,487.42203,11.832728,95605.836,1.1359555,0
15520000,15506000,6620172,487.361,11.832727,95606.516,1.1359636,0
15592000,15566666,6620172,487.33752,11.832728,95606.76,1.1359664,0
15640000,15628000,6620172,487.24832,11.832727,95607.83,1.135979,0
15712000,15685333,6620172,487.3798,11.832728,95606.28,1.1359608,0
15736000,15736000,6620172,487.38916,11.832727,95606.18,1.1359595,0
15828000,15795000,6620172,487.41733,11.832727,95605.9,1.1359562,0
15852000,15852000,6620172,487.42203,11.832727,95605.78,1.1359549,0
15928000,15904000,6620172,487.3657,11.832728,95606.46,1.1359628,0
15976000,15964000,6620172,487.49246,11.832727,95605.016,1.1359457,0
16048000,16024000,6620172,487.35162,11.832728,95606.66,1.1359652,0
16096000,16084000,6620172,487.41733,11.832727,95605.84,1.1359556,0
16168000,16144000,6620172,487.34222,11.832728,95606.73,1.1359661,0
16216000,16204000,6620172,487.2765,11.832727,95607.5,1.1359752,0
16288000,16264000,6620172,487.42673,11.832728,95605.75,1.1359544,0
16336000,16324000,6620172,487.39856,11.832727,95606.11,1.1359587,0
16408000,16382666,6620172,487.39856,11.832728,95606.06,1.1359582,0
16456000,16444000,6620172,487.40796,11.832727,95605.94,1.1359568,0
16528000,16504000,6620172,487.39386,11.832728,95606.164,1.1359593,0
16576000,16564000,6620172,487.43143,11.832727,95605.72,1.1359541,0
16648000,16624000,6620172,487.43613,11.832728,95605.68,1.1359535,0
16696000,16684000,6620172,487.49246,11.832727,95604.97,1.1359452,0
16768000,16744000,6620172,487.3798,11.832728,95606.305,1.135961,0
16816000,16804000,6620172,487.30936,11.832727,95607.125,1.1359708,0
16888000,16864000,6620172,487.33282,11.832728,95606.84,1.1359675,0
16936000,16924000,6620172,487.32346,11.832727,95606.91,1.1359682,0
17008000,16984000,6620172,487.31876,11.832728,95607.01,1.1359694,0
17056000,17044000,6620172,487.47836,11.832727,95605.14,1.1359472,0
17128000,17104000,6620172,487.3657,11.832728,95606.46,1.1359628,0
17176000,17164000,6620172,487.43613,11.832727,95605.69,1.1359537,0
17248000,17224000,6620172,487.3563,11.832728,95606.555,1.135964,0
17296000,17284000,6620172,487.3563,11.832727,95606.57,1.1359643,0
17364000,17342666,6620172,487.4502,11.832728,95605.46,1.135951,0
17416000,17404000,6620172,487.42673,11.832727,95605.75,1.1359544,0
17488000,17464000,6620172,487.33282,11.832728,95606.85,1.1359675,0
17536000,17524000,6620172,487.2859,11.832727,95607.375,1.1359738,0
17608000,17584000,6620172,487.3798,11.832728,95606.27,1.1359607,0
17656000,17644000,6620172,487.32812,11.832697,95606.875,1.1359679,0
17728000,17704000,6620172,487.34222,11.832698,95606.73,1.1359661,0
17776000,17764000,6620172,487.30936,11.832666,95607.11,1.1359706,0
17848000,17824000,6620172,487.3563,11.832626,95606.586,1.1359644,0
17896000,17884000,6620172,487.42673,11.83259,95605.75,1.1359544,0
17968000,17944000,6620172,487.43613,11.832535,95605.68,1.1359535,0
18016000,18004000,6620172,487.469,11.832468,95605.25,1.1359485,0
18088000,18064000,6620172,487.35162,11.832393,95606.63,1.135965,0
18132000,18122000,6620172,487.41733,11.832285,95605.86,1.1359558,0
18184000,18172000,6620172,487.52063,11.832178,95604.69,1.1359419,0
18256000,18232000,6620172,487.42673,11.832057,95605.77,1.1359547,0
18300000,18290000,6620172,487.49716,11.831888,95604.945,1.1359448,0
18352000,18340000,6620172,487.53003,11.831736,95604.58,1.1359404,0
18424000,18400000,6620172,487.44553,11.831538,95605.52,1.1359518,0
