timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3132000,3132000,1310988,0.0,0.0,0.0,0.15,0.010040122,0.010040122,0.010040039,1310988,0.0,0.0,0.0,0.4,0.04016049,0.04016049,0.04016049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3444000,3364000,1310988,9.884373e-05,-0.0005072033,-2.2171305e-06,0.15,0.010758456,0.010762234,0.003946468,1310988,-0.001192006,0.0021797165,-0.10258019,0.4,0.043309566,0.043312818,0.004501312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3500000,3420000,1310988,9.9801655e-05,-0.0005121888,-2.9103285e-06,0.15,0.010970983,0.01097485,0.0039911354,1310988,-0.0012037253,0.0022011364,-0.10358851,0.4,0.044165183,0.0441685,0.0045902464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3564000,3484000,1310988,0.00010085242,-0.0005175814,-2.9409698e-06,0.15,0.011203216,0.011207165,0.0040756203,1310988,-0.0012163988,0.002224311,-0.10467914,0.4,0.04510007,0.045103457,0.0046874187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3628000,3548000,1310988,6.5725406e-05,-0.0006537186,-3.0186372e-06,0.15,0.010750919,0.010754843,0.004155606,1310988,-0.0012381353,0.0022488488,-0.105705865,0.4,0.045985546,0.04598899,0.0047798436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3692000,3612000,1310988,3.0350684e-05,-0.0008536703,1.1462444e-06,0.15,0.010328265,0.010332248,0.00399722,1310988,-0.0012697849,0.0022753575,-0.10680878,0.4,0.04682475,0.046828255,0.004835933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3764000,3684000,1310988,3.0639807e-05,-0.0008618025,1.1571636e-06,0.15,0.01052598,0.010530039,0.00407374,1310988,-0.001281881,0.0022970329,-0.107826255,0.4,0.047721118,0.047724694,0.004928514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3836000,3756000,1310988,-5.848156e-05,-0.002420305,-6.6573843e-06,0.15,0.0037020247,0.0037037844,0.0041417545,1310988,-0.0014379022,0.0023255856,-0.10877015,0.4,0.04850156,0.04850514,0.0050153835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3884000,3804000,1310988,-5.6201723e-05,-0.00259356,-2.0472029e-05,0.15,0.0033655183,0.0033672526,0.0036541598,1310988,-0.001476425,0.0023473245,-0.10978276,0.4,0.049026493,0.049030125,0.004943937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
3972000,3892000,1310988,-5.672284e-05,-0.002617608,-2.0661852e-05,0.15,0.0034282203,0.0034299868,0.003722239,1310988,-0.0014901147,0.0023690895,-0.1108007,0.4,0.049939886,0.04994359,0.0050360523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4044000,3964000,1310988,-0.0002324864,-0.0036280216,-2.2395821e-05,0.15,0.0011327227,0.0011331841,0.0037726325,1310988,-0.001624593,0.0024074349,-0.111563295,0.4,0.050595447,0.050599203,0.005105835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4068000,3988000,1310988,-0.0002542154,-0.0036971872,-2.2326252e-05,0.15,0.0010745244,0.0010749479,0.0037890063,1310988,-0.0016638659,0.0024356316,-0.11262626,0.4,0.050811827,0.05081565,0.004861628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4180000,4100000,1310988,-0.0002566212,-0.0037319255,-2.3308334e-05,0.15,0.0010944853,0.001095021,0.003105656,1310988,-0.0016795051,0.0024585233,-0.1136849,0.4,0.051771548,0.051775433,0.0049534612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4276000,4196000,1310988,-0.0004018655,-0.0041752453,-2.2236525e-05,0.15,0.0005290098,0.000529151,0.003149732,1310988,-0.0018210218,0.0025353674,-0.115675464,0.4,0.05248001,0.05248405,0.0046108817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4412000,4332000,1310988,-0.00040552302,-0.0042118793,-2.8184986e-05,0.15,0.0005380177,0.0005382448,0.0024318558,1310988,-0.0018370418,0.0025576642,-0.11669334,0.4,0.05340767,0.05341178,0.004692396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4484000,4404000,1310988,-0.0005487948,-0.0045973444,-2.652201e-05,0.15,0.00029574177,0.000295786,0.0024517227,1310988,-0.0020246753,0.0026560181,-0.11860955,0.4,0.05381065,0.05381493,0.004209273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4660000,4580000,1310988,-0.0005538233,-0.0046369517,-3.964919e-05,0.15,0.00030060185,0.00030070677,0.001839106,1310988,-0.0020422083,0.0026790178,-0.11963764,0.4,0.05474755,0.054751903,0.0042825737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4692000,4612000,1310988,-0.00083596667,-0.0049446276,-3.3527886e-05,0.15,0.00016929547,0.00016928153,0.0018441296,1310988,-0.0022442439,0.0028640444,-0.12129157,0.4,0.05486164,0.054866243,0.0037274498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
4900000,4820000,1310988,-0.0012327837,-0.0051331813,9.305897e-06,0.15,9.9399134e-05,9.934414e-05,0.0013736291,1310988,-0.002397972,0.0031690206,-0.12358318,0.4,0.055689756,0.055694785,0.0032325778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5108000,5028000,1310988,-0.0014999602,-0.0052284887,4.3031057e-05,0.15,6.108086e-05,6.1015427e-05,0.0010281737,1310988,-0.0024968646,0.0034111033,-0.12555213,0.4,0.056341134,0.05634651,0.0027708733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5316000,5236000,1310988,-0.0016463527,-0.0053391675,5.516737e-05,0.15,3.9641258e-05,3.9584076e-05,0.00077901036,1310988,-0.0026150062,0.003568934,-0.12721598,0.4,0.05685145,0.056857094,0.0023648741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5524000,5444000,1310988,-0.0016316175,-0.0054060994,4.9739498e-05,0.15,2.712054e-05,2.7077289e-05,0.00059918273,1310988,-0.0026989996,0.003575509,-0.1287082,0.4,0.05724987,0.05725572,0.0020204207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5732000,5652000,1310988,-0.0015775894,-0.005460794,5.6773322e-05,0.15,1.941959e-05,1.938815e-05,0.00046814818,1310988,-0.002773032,0.0035297533,-0.12997682,0.4,0.057559498,0.057565488,0.0017336843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
5940000,5860000,1310988,-0.0015572009,-0.005501712,6.340156e-05,0.15,1.4441507e-05,1.4417314e-05,0.00037136712,1310988,-0.0028330581,0.0035146782,-0.13106795,0.4,0.0577995,0.0578056,0.0014974416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
6196000,6116000,1310988,-0.0015604018,-0.005538266,6.8988316e-05,0.15,1.1060209e-05,1.1046084e-05,0.00024313401,1310988,-0.0028886008,0.003528031,-0.13207081,0.4,0.05802281,0.058028996,0.0013038181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
