timestamp,timestamp_sample,device_id,pressure,temperature,error_count
3856000,3856000,6620428,95607.85,11.832727,0
4864000,4864000,6620428,95605.586,11.832727,0
5848000,5848000,6620428,95606.336,11.832727,0
6856000,6856000,6620428,95605.82,11.832727,0
7864000,7864000,6620428,95605.984,11.832727,0
8848000,8848000,6620428,95607.66,11.832727,0
9856000,9856000,6620428,95607.55,11.832727,0
10864000,10864000,6620428,95606.82,11.832727,0
11848000,11848000,6620428,95606.29,11.832727,0
12856000,12856000,6620428,95606.07,11.832727,0
13864000,13864000,6620428,95606.36,11.832727,0
14848000,14848000,6620428,95606.836,11.832727,0
15852000,15852000,6620428,95605.78,11.832727,0
16864000,16864000,6620428,95606.17,11.832727,0
17848000,17848000,6620428,95605.95,11.832605,0
18852000,18852000,6620428,95601.76,11.829767,0
19864000,19864000,6620428,95591.62,11.825342,0
20844000,20844000,6620428,95584.61,11.819757,0
21856000,21856000,6620428,95569.83,11.812464,0
22860000,22860000,6620428,95562.0,11.806879,0
23848000,23848000,6620428,95561.76,11.807581,0
24856000,24856000,6620428,95575.43,11.814539,0
25864000,25864000,6620428,95589.77,11.824488,0
26848000,26848000,6620428,95605.81,11.832727,0
27856000,27856000,6620428,95605.53,11.832727,0
28864000,28864000,6620428,95604.414,11.832727,0
29848000,29848000,6620428,95606.76,11.832727,0
30856000,30856000,6620428,95604.6,11.831568,0
31860000,31860000,6620428,95593.13,11.823664,0
32848000,32848000,6620428,95578.8,11.817133,0
33856000,33856000,6620428,95573.055,11.813623,0
34864000,34864000,6620428,95568.734,11.8120365,0
35848000,35848000,6620428,95568.586,11.811518,0
36856000,36856000,6620428,95568.92,11.811701,0
37860000,37860000,6620428,95572.14,11.812403,0
38848000,38848000,6620428,95571.24,11.813227,0
39856000,39856000,6620428,95574.53,11.814051,0
40864000,40864000,6620428,95575.25,11.814722,0
41848000,41848000,6620428,95577.02,11.815149,0
42856000,42856000,6620428,95576.86,11.815485,0
43864000,43864000,6620428,95575.32,11.815699,0
44848000,44848000,6620428,95578.19,11.815851,0
45856000,45856000,6620428,95576.55,11.815912,0
46864000,46864000,6620428,95576.94,11.815973,0
47848000,47848000,6620428,95577.47,11.815973,0
48856000,48856000,6620428,95576.48,11.815943,0
49860000,49860000,6620428,95575.68,11.81579,0
50872000,50872000,6620428,95572.375,11.813807,0
51856000,51856000,6620428,95565.34,11.808435,0
52864000,52864000,6620428,95555.26,11.804163,0
53848000,53848000,6620428,95557.1,11.805384,0
54852000,54852000,6620428,95571.664,11.813623,0
55864000,55864000,6620428,95594.96,11.82696,0
56848000,56848000,6620428,95605.42,11.832544,0
57852000,57852000,6620428,95606.75,11.832727,0
58864000,58864000,6620428,95605.87,11.832727,0
59848000,59848000,6620428,95608.22,11.832727,0
60856000,60856000,6620428,95605.23,11.832727,0
61864000,61864000,6620428,95607.16,11.832514,0
62848000,62848000,6620428,95605.03,11.832483,0
63856000,63856000,6620428,95605.945,11.832727,0
64864000,64864000,6620428,95604.74,11.832697,0
65848000,65848000,6620428,95606.336,11.832727,0
66856000,66856000,6620428,95607.55,11.832727,0
67864000,67864000,6620428,95606.96,11.832727,0
68848000,68848000,6620428,95606.164,11.832727,0
69856000,69856000,6620428,95605.7,11.832727,0
70864000,70864000,6620428,95607.49,11.832727,0
71844000,71844000,6620428,95607.69,11.832727,0
72852000,72852000,6620428,95606.125,11.832727,0
73864000,73864000,6620428,95606.984,11.832727,0
74848000,74848000,6620428,95607.63,11.832727,0
75856000,75856000,6620428,95605.38,11.832727,0
76864000,76864000,6620428,95606.375,11.832727,0
77848000,77848000,6620428,95605.59,11.832727,0
78856000,78856000,6620428,95605.31,11.832727,0
79864000,79864000,6620428,95606.48,11.832727,0
80848000,80848000,6620428,95606.016,11.832727,0
81856000,81856000,6620428,95604.67,11.831568,0
82864000,82864000,6620428,95607.46,11.832727,0
83848000,83848000,6620428,95607.72,11.832727,0
84856000,84856000,6620428,95606.99,11.832727,0
85864000,85864000,6620428,95606.18,11.832727,0
86848000,86848000,6620428,95605.28,11.832727,0
87856000,87856000,6620428,95606.18,11.832727,0
88864000,88864000,6620428,95605.805,11.832727,0
89848000,89848000,6620428,95606.43,11.832727,0
90856000,90856000,6620428,95605.89,11.832727,0
91864000,91864000,6620428,95605.52,11.832727,0
92872000,92872000,6620428,95605.81,11.832727,0
93856000,93856000,6620428,95607.28,11.832727,0
94864000,94864000,6620428,95606.234,11.832727,0
95848000,95848000,6620428,95605.38,11.832727,0
96856000,96856000,6620428,95607.086,11.832727,0
97864000,97864000,6620428,95606.96,11.832727,0
98848000,98848000,6620428,95605.11,11.832727,0
