timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
3824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036733665,0.001780032,1.4976962e-11,-0.21346702,0.19287707,-9.920231,-0.0017896442,-0.005070659,-0.00087351695,0.0003036538,0.0004524045,0.00040129252,3.4724524e-06,5.227592e-06,2.786851e-06,11.832729,11.832729
4824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025188332,0.0021661469,1.4644707e-11,-0.22275652,0.19249399,-9.932681,6.391586e-05,-0.004942827,-0.00017044245,0.0007745543,0.00044950028,0.00046616676,4.0266073e-06,6.419119e-06,6.5656964e-06,11.832729,11.832729
5824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022788329,0.002006392,1.24731475e-11,-0.20618865,0.17956531,-9.942641,-0.0016831178,-0.005113269,-0.00010652653,0.0003483841,0.0002870878,0.0003353316,1.5764102e-06,3.0497438e-06,3.2152338e-06,11.832729,11.832729
6824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023808341,0.0022332745,1.2748366e-11,-0.20628442,0.1787034,-9.928371,-0.0002130529,-0.0047510793,-0.00027696887,0.000565902,0.0005072426,0.0003647925,3.0970266e-06,2.7168726e-06,4.7074805e-06,11.832729,11.832729
7824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024099017,0.0022068524,1.0115064e-11,-0.21078552,0.18923788,-9.943981,-0.00023435816,-0.0046019424,-0.00038349532,0.00030690207,0.00066420936,0.0002168126,3.146201e-06,4.559958e-06,2.6128505e-06,11.832729,11.832729
8824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022954402,0.0020044507,1.2988166e-11,-0.19076999,0.18473679,-9.940247,-0.00085221155,-0.0053689326,-0.00027696884,0.00035621808,0.0002926672,0.0003845362,1.9149554e-06,4.7736767e-06,3.832748e-06,11.832729,11.832729
9824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02466101,0.0020991068,1.4651598e-11,-0.19239806,0.1723827,-9.929234,-0.0010226539,-0.0053689326,-0.0007669906,0.00052013993,0.0005436039,0.0004858019,2.8350796e-06,4.5136203e-06,3.9027263e-06,11.832729,11.832729
10824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024336522,0.0021411972,9.941707e-12,-0.18760964,0.16510433,-9.921955,-4.2610598e-05,-0.004261058,0.0006817692,0.00024308357,0.00057058333,0.00032705418,2.1967612e-06,4.633719e-06,2.376436e-06,11.832729,11.832729
11824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02338916,0.0021718026,9.363876e-12,-0.19450495,0.16711546,-9.93067,-0.0010013486,-0.0037071204,-0.0008309063,0.00045679905,0.0004084193,0.00017961008,3.4592135e-06,6.630947e-06,1.3258111e-06,11.832729,11.832729
12824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023971707,0.0023069065,1.6076819e-11,-0.19306843,0.16117784,-9.922721,-0.000958738,-0.005006743,0.0002130528,0.00031282543,0.0005716535,0.0003736021,5.1774723e-06,5.011982e-06,5.342962e-06,11.832729,11.832729
13824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023588715,0.0021781966,1.2196967e-11,-0.20044257,0.16443396,-9.932394,-0.0016831178,-0.004921522,-0.00066046405,0.00038764963,0.00039395512,0.0005680219,3.515007e-06,2.749025e-06,3.600116e-06,11.832729,11.832729
14824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024524672,0.0020869737,1.2432405e-11,-0.18090588,0.16156091,-9.935937,-0.0014487597,-0.0052197957,0.00034088452,0.00035065794,0.00024319818,0.00054264494,3.9604115e-06,5.0829067e-06,3.2596797e-06,11.832729,11.832729
15824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023394825,0.0021565459,1.1534193e-11,-0.16472107,0.15054758,-9.938332,-0.00066046393,-0.0050493535,-0.00027696884,0.0006147786,0.00039949623,0.00029281783,2.3944035e-06,2.6979594e-06,2.674318e-06,11.832729,11.832729
16824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023695717,0.0021444913,1.1682698e-11,-0.17142484,0.15045181,-9.910942,-0.0017470337,-0.005475459,0.00029827395,0.00030523972,0.00038486003,0.00046625975,1.6199104e-06,6.4664027e-06,2.5788065e-06,11.832729,11.832729
17824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025972841,0.003942941,1.11935e-09,-0.090213515,0.013982318,-10.373884,0.18616562,0.15171497,0.025417212,0.0028836415,0.0020428994,0.0005378273,0.00025965658,0.0017375425,6.500258e-05,11.832667,11.832667
18824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027901703,0.003686613,1.6474531e-10,-0.10534488,0.09136291,-10.006997,-0.036858153,-0.043761063,-0.0038775634,0.0006267207,0.00028454646,0.0024680514,1.0402228e-05,6.446542e-06,5.544387e-06,11.830113,11.830113
19824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02492851,0.0024065543,3.74632e-11,-0.15830462,0.17707534,-9.9119,0.016319852,0.0056245965,-0.00036218984,0.00041764823,0.00034225066,0.00065943267,1.0943142e-05,5.841324e-06,2.1447502e-06,11.825788,11.825788
20824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027081586,0.004392559,2.2907379e-10,0.7924425,1.19984,-9.555967,0.014487597,-0.076102495,-0.017363813,0.0005705898,0.00023097906,0.006586117,0.00016794869,0.0015343598,6.2413365e-06,11.820382,11.820382
21824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02714599,0.008505437,6.963937e-10,0.48057872,0.8746645,-9.770914,0.17815483,-0.18616562,-0.001299626,0.0011084978,0.0006681494,0.00077972625,0.0035801183,0.003701942,4.541045e-06,11.813105,11.813105
22824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.026276335,0.0048567406,2.8893554e-10,-0.487022,-0.17778677,-9.034226,-0.08000136,0.0656629,0.014146713,0.0019121084,0.0013742757,0.0023076513,5.1207313e-05,4.9541086e-05,2.9807106e-06,11.807204,11.807204
23824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02514783,0.0066938573,2.0071972e-10,-1.2937242,-0.97903013,-9.609649,-0.030871363,0.035707664,0.0040693106,0.0004344405,0.00070318,0.0066973413,0.0025498574,0.0019245179,3.3542458e-06,11.807272,11.807272
24824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024091518,0.010659234,6.442224e-10,-1.4918698,-1.1331224,-10.494355,-0.17453294,0.12389026,0.006391589,0.00034814698,0.00039607234,0.00070170895,0.0029617436,0.0024803164,3.9244783e-06,11.81374,11.81374
25824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027342062,0.016310329,2.0014188e-08,-1.1904545,-0.80843556,-10.522478,0.08564726,0.036900774,-0.859988,0.00025859568,0.00033893491,0.0089295935,0.01249123,0.0047885827,0.0041868966,11.823479,11.823479
26824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,2.6706138,0.09685161,1.705204e-10,-0.6235604,-0.16990694,-10.05298,-0.003430151,-0.005816344,0.00083090615,0.0017942712,0.07175097,1.3332396,0.0011496844,7.8707035e-06,4.257348e-06,11.832729,11.832729
27824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.23944077,0.009904922,1.1547222e-11,0.00080756063,0.3704725,-9.711033,-0.0015552861,-0.0042397524,0.00031957927,0.0012507354,0.0007396018,0.000629707,4.017151e-06,3.5102785e-06,5.224755e-06,11.832729,11.832729
28824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039813377,0.0028555407,1.3374012e-11,0.5354326,0.9094071,-9.153327,-0.0012144014,-0.00624245,-0.0004900218,0.0007444932,0.0007384748,0.00080639694,1.8090418e-06,6.0408565e-06,4.1117164e-06,11.832729,11.832729
29824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024639616,0.0022831226,1.9292153e-11,0.7941037,1.1775591,-8.920897,-0.0034088462,-0.005603291,0.00012783163,0.00026961445,0.0006769394,0.00093253906,1.576883e-05,6.2205318e-06,4.025662e-06,11.832729,11.832729
30824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.055926193,0.024503516,5.836876e-08,-0.079583265,0.51130587,-11.815385,-0.53836334,-0.8837008,-0.15101191,0.0005126882,0.0016318049,0.056020867,0.055444043,0.04795307,0.043798484,11.831864,11.831864
31824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.046875227,0.02044302,2.9165268e-09,-1.1191456,0.17573456,-9.262017,0.052538842,0.19057581,-0.35275167,0.00064825465,0.00036303952,0.0005861748,0.00068843545,0.00018577435,0.0034869097,11.824525,11.824525
32824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.026216032,0.005556686,1.6213171e-10,-0.3652594,0.21327566,-9.476729,0.024884578,-0.046914246,0.0030466553,0.0008460155,0.00039643905,0.0007943815,4.244108e-06,0.0005851943,2.4946426e-06,11.817514,11.817514
33824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02459297,0.003337095,2.8659344e-10,0.012832921,0.17707533,-9.651505,-0.0025353294,-0.108273484,0.0030253492,0.0004475321,0.0003580142,0.0015314445,1.1378144e-05,0.0002481527,4.698024e-06,11.813855,11.813855
34824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024000835,0.002569471,8.809794e-11,0.005746084,0.14652531,-9.646238,-0.011952267,-0.03572897,0.0031744873,0.000596149,0.00027705648,0.00038788078,7.165243e-06,6.5886765e-05,3.9121833e-06,11.812131,11.812131
35824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022796031,0.0023067698,1.5493157e-11,-0.110324815,0.14144962,-9.837775,-0.0005326322,-0.006199839,0.0020879183,0.0005707935,0.00035440293,0.000736597,7.4706904e-06,3.9216393e-06,3.9935094e-06,11.811549,11.811549
36824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023881905,0.002185025,2.9736383e-11,-0.22151154,0.15658095,-9.72247,0.0040053944,0.012293152,0.0004900219,0.00054413883,0.00023836401,0.00038294794,3.3835609e-06,4.8918832e-06,3.4970394e-06,11.811663,11.811663
37824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024771651,0.002202577,1.2979833e-11,-0.23013066,0.15399523,-9.876944,0.005475459,-0.001257012,-2.1305314e-05,0.0004907338,0.0005984037,0.0016388851,1.0296313e-05,2.4085884e-06,3.1556574e-06,11.812325,11.812325
38824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024989972,0.0022549862,1.317153e-11,-0.22802377,0.1535164,-9.82341,-0.0058163437,0.00031957944,-0.0013422333,0.0005795638,0.00018836017,0.00051685574,9.100057e-06,1.3310122e-05,1.7050196e-06,11.81317,11.81317
39824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02329114,0.0024602956,2.851026e-11,-0.20944476,0.1471957,-9.891884,-0.0011717908,-0.008692558,-0.0016618127,0.0006420638,0.00039987845,0.0006238569,3.62423e-05,1.476927e-05,2.6554048e-06,11.813978,11.813978
40824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023214655,0.0023515543,3.7186112e-11,-0.23606828,0.15093066,-9.864494,-0.017129453,0.00057524286,-0.00012783175,0.00023263185,0.0005653289,0.00044743644,3.0348023e-05,6.121237e-06,5.0186018e-06,11.81467,11.81467
41824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02448659,0.0023277581,1.4608991e-11,-0.21988349,0.15361217,-9.882594,0.0039201733,-0.0018535601,0.0009800433,0.0002716491,0.00042594093,0.00065753853,3.9880244e-05,9.17571e-06,4.697078e-06,11.815137,11.815137
42824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022423306,0.0024397934,2.3552356e-11,-0.20829554,0.16299742,-9.844287,-0.008245147,6.391597e-05,-0.0008735169,0.00038501294,0.00042748853,0.00038860308,4.4756056e-05,1.6887541e-05,3.7797909e-06,11.8154545,11.8154545
43824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022216527,0.0024347217,2.1653953e-11,-0.19594146,0.16328473,-9.840648,0.0018535603,-0.0083303675,0.0014487596,0.00036527502,0.00038549057,0.00035252835,2.6268459e-05,3.2480482e-05,1.8563246e-06,11.815696,11.815696
44824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023462566,0.002499556,3.2412836e-11,-0.19718646,0.15045181,-9.822356,-0.010759171,-0.000745685,-0.00083090627,0.00054736796,0.00041543177,0.00025130197,6.0380196e-05,1.7943841e-05,4.375555e-06,11.815839,11.815839
45824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022886155,0.002362903,2.9451993e-11,-0.18282124,0.15073912,-9.833466,0.00664725,-0.00999218,2.1305117e-05,0.0004169604,0.0002228298,0.00042418618,3.8349226e-05,4.308129e-05,3.7703344e-06,11.815914,11.815914
46824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024443407,0.0022345276,2.956392e-11,-0.19153613,0.1424073,-9.827815,-0.010098707,-0.003984089,-0.00036218998,0.0004838933,0.00044191454,0.0007039588,2.7908227e-05,2.5961119e-05,3.090407e-06,11.815975,11.815975
47824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024137767,0.0023631845,2.4197352e-11,-0.1874181,0.13828927,-9.851662,-0.0022370555,-0.008564726,0.00012783159,0.0004893963,0.00071665895,0.00019919159,3.32162e-05,2.1393598e-05,2.7963076e-06,11.815975,11.815975
48824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023200465,0.0022877527,1.240827e-11,-0.20369868,0.14518458,-9.835859,-0.0014913703,0.0020879183,-0.00044741103,0.0003367287,0.00041409425,0.000597108,9.574777e-06,2.758765e-05,3.3731585e-06,11.815948,11.815948
49824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024877822,0.0021420275,2.5794195e-11,-0.19182344,0.16223128,-9.837008,-0.000958738,-0.010546118,-1.9628808e-10,0.0003073033,0.0006306759,0.0005305772,4.6573605e-06,2.1040867e-05,4.2554566e-06,11.8158045,11.8158045
50824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025715321,0.0036711628,7.031427e-11,0.8042219,1.1606708,-9.529536,0.025630264,-0.01872735,0.0023435815,0.00022745195,0.00029217947,0.0021779635,0.00027337336,0.00026349974,3.782628e-06,11.814237,11.814237
51824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024509534,0.0055161626,3.5323658e-10,0.5179283,0.8646089,-9.376733,0.07893609,-0.099154815,-0.0060720094,0.00059208367,0.0006760898,0.0050487383,0.0010506723,0.0010681592,3.1443094e-06,11.808937,11.808937
52824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02592807,0.005586661,3.2954806e-10,-0.28399366,0.04516136,-9.076556,0.09960223,-0.093381085,0.0056032897,0.00080244814,0.0012327067,0.0025710221,0.0007208743,0.0006167982,3.0762212e-06,11.804388,11.804388
53824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027962632,0.0031776868,4.61684e-11,-1.1845486,-0.83786803,-9.487927,0.0073290193,-0.020453077,0.00010652611,0.00076017476,0.0008423402,0.004052737,1.8730627e-05,2.0166139e-05,2.8369711e-06,11.805,11.805
54824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025547085,0.004580188,3.7328102e-10,-1.6936531,-1.3416096,-10.108218,-0.12141884,0.106164254,-0.0010865679,0.00037652973,0.000252094,0.0016516967,0.0006355638,0.000573889,6.063553e-06,11.81266,11.81266
55824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022510704,0.0030491888,3.3978914e-10,-1.8006886,-1.4450059,-9.914447,0.09244365,-0.09082445,0.007968176,0.00045699356,0.0001604263,0.00025427598,7.113893e-05,7.270022e-05,5.5670826e-06,11.825453,11.825453
56824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,1.1457641,0.04995302,2.1991542e-09,-1.782354,-1.0951222,-9.874564,0.0015978967,-0.2646117,0.044144556,0.6818882,1.2799102,0.02555405,1.0496791e-05,0.0021843493,0.0011677521,11.832584,11.832584
57824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.4178498,0.014417099,1.05235395e-11,-0.037595462,0.3112878,-9.61603,-0.00014913702,-0.004836301,-0.000511327,0.00043142895,0.0006031672,0.00056918926,3.156603e-06,4.442696e-06,2.7773947e-06,11.832729,11.832729
58824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.05480014,0.0031726805,1.7980917e-11,0.5044995,0.8618103,-9.072786,-0.0015978967,-0.0058163437,0.0005752426,0.00042857224,0.00069104123,0.00069183705,3.4752893e-06,3.260625e-06,6.664991e-06,11.832729,11.832729
59824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02638193,0.0021340968,1.2678068e-11,0.78787875,1.1238333,-8.792279,-0.001470065,-0.0055393754,-0.00029827413,0.00033371535,0.00042648762,0.0004503614,4.214793e-06,3.0970266e-06,2.0823368e-06,11.832729,11.832729
60824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025837846,0.0024481378,2.602285e-11,-0.19986796,0.15188834,-9.852619,0.00664725,-0.0047297743,-2.1305377e-05,0.00040561054,0.0008312075,0.005009487,0.00011137759,4.1211733e-06,1.8080962e-06,11.832729,11.832729
61824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02700042,0.0032739553,3.5790929e-10,-0.21040244,-1.1764148,-9.502012,0.13554426,-0.005070659,-6.391595e-05,0.0005571318,0.0035276338,0.0040981686,0.0006450119,4.589273e-06,2.5608392e-06,11.832528,11.832528
62824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027528701,0.0058453376,9.67799e-10,-0.19833566,-0.1806184,-9.987077,-0.05445632,0.019174764,-0.1989914,0.00038056087,0.00312791,0.0007714031,0.00014223342,9.1161346e-05,0.0014156012,11.832493,11.832493
63824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.49014822,0.013633918,1.2979201e-11,-0.2090617,0.115783766,-9.764799,-0.00027696876,-0.005432849,-0.0006391588,0.0003165704,0.00048096996,0.00045958915,3.0289393e-06,5.0592644e-06,2.884254e-06,11.832729,11.832729
64824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.06814173,0.003479241,2.167733e-11,-0.23195027,0.104387365,-9.932202,4.2610554e-05,0.0050280485,-8.5221065e-05,0.0043561487,0.0009568,0.066421434,4.324489e-06,0.0003169152,2.5220672e-06,11.832729,11.832729
65824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11182403,0.004299141,1.3161959e-11,-0.22285229,0.09787514,-9.776387,-0.00085221155,-0.0056245965,2.1305166e-05,0.0005621954,0.00044774235,0.00049434823,1.725824e-06,3.5244636e-06,5.472517e-06,11.832729,11.832729
66824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031802505,0.002405645,1.2734678e-11,-0.20762517,0.09471479,-9.784815,-0.00085221155,-0.0054115434,0.00049002154,0.00052092323,0.00032104153,0.00046351145,3.4752893e-06,5.690018e-06,1.9839883e-06,11.832729,11.832729
67824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02453072,0.00212213,1.0798465e-11,-0.18425776,0.090596765,-9.782804,-0.0013635386,-0.0059228702,0.00049002154,0.00043826498,0.0006289563,0.0003494143,1.7986395e-06,3.1991574e-06,1.7948569e-06,11.832729,11.832729
68824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022978628,0.0020834603,1.3500704e-11,-0.18138471,0.0976836,-9.794679,-0.001257012,-0.0046658586,0.0013209279,0.000444857,0.00043946886,0.00041320207,4.4181097e-06,3.0800047e-06,3.4072023e-06,11.832729,11.832729
69824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023163812,0.0020614709,9.560865e-12,-0.1847366,0.106877334,-9.8023405,-0.0010865697,-0.0047510793,0.0007243798,0.0003824716,0.0003787457,0.0002933009,2.0917932e-06,4.040792e-06,2.2667398e-06,11.832729,11.832729
70824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.020894961,0.0020820114,1.2614793e-11,-0.16012421,0.09375711,-9.801287,-0.001406149,-0.0052624065,0.0007669903,0.00039328635,0.00017802307,0.00044104573,3.4724524e-06,4.4285116e-06,1.9641298e-06,11.832729,11.832729
71824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023363234,0.0019844705,1.037255e-11,-0.17381904,0.09251212,-9.778973,-0.0004474111,-0.0043249736,0.0007243798,0.000322914,0.00069688284,0.00016388517,2.73484e-06,3.4119303e-06,3.4251696e-06,11.832729,11.832729
72824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024312248,0.0021474794,1.4599379e-11,-0.17487249,0.09452325,-9.788262,-0.0019174761,-0.0046871635,-1.14548246e-10,0.0002705981,0.000359753,0.00023298166,4.1372496e-06,5.1774723e-06,5.6030176e-06,11.832729,11.832729
73824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024479192,0.0021415476,1.2414909e-11,-0.17650054,0.08561683,-9.788646,-0.0015339807,-0.0059228702,-0.0010013487,0.00047888735,0.00038753508,0.00038650545,2.442632e-06,3.5301377e-06,3.837476e-06,11.832729,11.832729
74824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023004057,0.0022129968,7.775653e-12,-0.19220652,0.07259237,-9.786539,-0.0005539375,-0.004580637,-0.00036219,0.0004736328,0.0004503218,0.00035444804,1.8790205e-06,7.4234076e-06,1.1281688e-06,11.832729,11.832729
75824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025163695,0.0020524012,1.34296125e-11,-0.18157625,0.08006228,-9.78357,-0.00023435819,-0.005006743,-0.00087351695,0.0008654096,0.00031960846,0.00029992932,6.834263e-06,3.4043649e-06,3.0941897e-06,11.832729,11.832729
76824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024458943,0.00206189,1.0546398e-11,-0.17209522,0.08887294,-9.776292,-0.001107875,-0.004644553,6.391576e-05,0.0006345165,0.00079071906,0.00029125635,3.473398e-06,3.251169e-06,3.932042e-06,11.832729,11.832729
77824000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023760406,0.002234235,1.015796e-11,-0.1757344,0.10793079,-9.779643,-0.00029827404,-0.004665858,0.00042610572,0.00048675944,0.00030759,0.00022380563,1.9404881e-06,4.143869e-06,3.4989307e-06,11.832729,11.832729
