timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
8612000,8612000,47.39775080151176,8.545607398398756,488.09946,488.10303,0.007012764,1.7320508,1.4142135,nan,2,2,0,0
8620000,8620000,47.397750800145495,8.545607398486979,488.0991,488.10266,0.007012764,1.7320541,1.4142181,nan,2,2,0,0
9612000,9612000,47.39775074795715,8.545607376034912,488.08813,488.09314,0.007012764,1.3003979,1.1176695,nan,2,2,0,0
10612000,10612000,47.397750752603145,8.545607441715342,488.0925,488.09723,0.007012764,1.1679378,1.0696452,nan,2,2,0,0
11612000,11612000,47.39775082851396,8.54560738106236,488.07867,488.0847,0.007012764,1.144198,1.0642698,nan,2,2,0,0
12612000,12612000,47.39775083072838,8.545607360036955,488.07275,488.08167,0.007012764,1.116592,1.054636,nan,2,2,0,0
13612000,13612000,47.397750747815294,8.545607428498581,488.0752,488.08594,0.007012764,1.1194481,1.0566113,nan,2,2,0,0
14612000,14612000,47.39775070317125,8.545607436439417,488.07162,488.08527,0.007012764,1.1060027,1.051018,nan,2,2,0,0
15612000,15612000,47.397750829704904,8.545607353881147,488.07422,488.09,0.007012764,1.1148685,1.0537037,nan,2,2,0,0
16612000,16612000,47.39775083027338,8.545607372554732,488.0715,488.08875,0.007012764,1.1038314,1.0496644,nan,2,2,0,0
17612000,17612000,47.39775082884968,8.54560738484739,488.0663,488.08493,0.007012764,1.1137806,1.0532074,nan,2,2,0,0
18612000,18612000,47.3977497600769,8.545606074570722,488.3582,488.37518,0.007012764,1.1033638,1.0496564,nan,2,2,0,0
19612000,19612000,47.39774896518157,8.54560499229646,488.99277,489.00693,0.007012764,1.1131748,1.0534819,nan,2,2,0,0
20612000,20612000,47.39774871631456,8.545606814901987,489.59952,489.61667,0.007012764,1.1030248,1.0498588,nan,2,2,0,0
