timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3412000,3289297,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.0034247483,0.00029932422,-0.043642517,0.12461375,0.12461975,0.20468381,3.764882e-06,2.8757878e-08,0.0003722169,3,1,0,0
3812000,3689575,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.0030995458,4.2721338e-05,0.012966711,0.10503356,0.10503672,0.20378059,3.6587105e-06,6.9503797e-10,3.300326e-05,3,1,0,0
4204000,4089740,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.0020908709,-0.010914563,-0.021697635,0.09766483,0.09766495,0.20647657,1.7905077e-06,4.8790356e-05,9.120402e-05,3,1,0,0
4604000,4489843,0,0,0.02,0.01,-0.04,0.09,0.09,0.20250002,-0.017676715,-0.012869317,0.027198657,0.09436511,0.09436503,0.20922735,0.0001324499,7.0203685e-05,0.00014142835,3,1,0,0
5004000,4889905,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0005796252,-0.0033706757,-0.0018119048,0.09292999,0.09292992,0.21072891,1.4461008e-07,4.890332e-06,6.2317014e-07,3,1,0,0
5404000,5289943,0,0,-0.01,0.01,0.03,0.09,0.09,0.20250002,0.011145924,-0.008769899,-0.040701196,0.09199623,0.09199621,0.2110325,5.401596e-05,3.3440996e-05,0.00031399666,3,1,0,0
5812000,5689966,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,0.00066969084,-0.009505877,0.009607572,0.09152923,0.0915292,0.21076848,1.9599678e-07,3.9489783e-05,1.7517883e-05,3,1,0,0
6212000,6089980,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0005705351,-0.0005084536,-0.009232305,0.09123116,0.09123112,0.21021488,1.4271892e-07,1.13349486e-07,1.621873e-05,3,1,0,0
6612000,6489988,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.0071968967,0.0101258075,0.0031742845,0.091044165,0.091044135,0.20963526,2.275613e-05,4.5047153e-05,1.922593e-06,3,1,0,0
7004000,6889993,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.008771956,0.01384058,0.005419733,0.0908927,0.09089266,0.2090662,3.3862874e-05,8.4302366e-05,5.6199437e-06,3,1,0,0
7412000,7289996,0,0,0.01,0.0,0.049999997,0.09,0.09,0.20250002,-0.008847071,0.004800585,-0.05251009,0.09082032,0.09082028,0.20863363,3.4472752e-05,1.0149987e-05,0.0005286414,3,1,0,0
7812000,7689998,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.0098279435,0.0011712383,-0.021228824,0.09075996,0.09075995,0.20920655,4.2568758e-05,6.045835e-07,8.616613e-05,3,1,0,0
8212000,8089999,0,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.021615058,0.00076378515,-0.0029649138,0.09069801,0.090698026,0.20880279,0.00020605115,2.5727914e-07,1.6840222e-06,3,1,0,0
8612000,8489999,0,0,-0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.019555982,0.001095074,-0.0513964,0.09113227,0.09113234,0.20848925,0.00016785995,5.263497e-07,0.00050680595,3,1,0,0
9012000,8890000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.002613761,0.0026281679,0.0092816595,0.091052204,0.0910523,0.20827316,3.0012438e-06,3.034417e-06,1.6545426e-05,3,1,0,0
9404000,9290000,0,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,0.0031591228,0.022677403,-0.00045353174,0.0909656,0.09096566,0.20807554,4.388497e-06,0.00022613571,3.9541607e-08,3,1,0,0
9804000,9690000,0,0,-0.02,0.01,-0.03,0.09,0.09,0.20250002,0.023682525,-0.007087275,0.031675413,0.09090736,0.09090739,0.20793825,0.000246784,2.210138e-05,0.00019300573,3,1,0,0
10204000,10090000,0,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.019728974,-0.009766095,0.0044251233,0.09085578,0.09085578,0.20782389,0.00017136274,4.1990337e-05,3.768906e-06,3,1,0,0
10612000,10494000,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.0017524037,-0.001600132,-0.014996666,0.09082575,0.09082575,0.20775226,1.3524441e-06,1.1276196e-06,4.3301574e-05,3,1,0,0
11004000,10890000,0,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.010433753,0.01698628,-0.0018354673,0.090767406,0.0907674,0.20764136,4.7974583e-05,0.00012715302,6.489921e-07,3,1,0,0
11404000,11290000,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.012267532,-0.0034670923,-0.009078827,0.09072857,0.09072853,0.20756376,6.634838e-05,5.2996465e-06,1.5884294e-05,3,1,0,0
