timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
3228000,0.0,0.0,0.00019607165,0.0,1.0,0.0,0.0,9.803582e-05,0.0,0.0,-0.001,0,0
3236000,0.0,0.0,0.00020018153,0.0,1.0,0.0,0.0,0.000100090765,0.0,0.0,-0.001,0,0
3276000,0.0,-0.0,1.6396971,0.0,0.6823319,0.0,0.0,0.73104256,0.0,0.0,-0.001,0,0
3324000,0.0,-0.0,1.6396697,0.0,0.68234193,0.0,0.0,0.73103315,0.0,0.0,-0.001,0,0
3372000,0.0,-0.0,1.6396492,0.0,0.68234944,0.0,0.0,0.7310262,0.0,0.0,-0.001,0,0
3420000,0.0,-0.0,1.6395866,0.0,0.68237233,0.0,0.0,0.7310048,0.0,0.0,-0.001,0,0
3476000,0.0,-0.0,1.6337409,0.0,0.684506,0.0,0.0,0.72900724,0.0,0.0,-0.001,0,0
3524000,0.0,-0.0,1.6331444,0.0,0.68472344,0.0,0.0,0.728803,0.0,0.0,-0.001,0,0
3572000,0.0,-0.0,1.6324949,0.0,0.68496007,0.0,0.0,0.7285806,0.0,0.0,-0.001,0,0
3628000,0.0,-0.0,1.6317971,0.0,0.6852142,0.0,0.0,0.72834164,0.0,0.0,-0.001,0,0
3676000,0.0,-0.0,1.631257,0.0,0.68541086,0.0,0.0,0.72815657,0.0,0.0,-0.001,0,0
3724000,0.0,-0.0,1.6307405,0.0,0.6855989,0.0,0.0,0.7279795,0.0,0.0,-0.001,0,0
3772000,0.0,-0.0,1.6304697,0.0,0.6856975,0.0,0.0,0.7278866,0.0,0.0,-0.001,0,0
3820000,0.0,-0.0,1.6305981,0.0,0.68565077,0.0,0.0,0.72793067,0.0,0.0,-0.001,0,0
3876000,0.0,-0.0,1.6308169,0.0,0.6855711,0.0,0.0,0.72800577,0.0,0.0,-0.001,0,0
3924000,0.0,-0.0,1.6308559,0.0,0.6855569,0.0,0.0,0.72801906,0.0,0.0,-0.001,0,0
3972000,0.0,-0.0,1.6307223,0.0,0.6856055,0.0,0.0,0.7279733,0.0,0.0,-0.001,0,0
4028000,0.0,-0.0,1.6301098,0.0,0.68582845,0.0,0.0,0.72776324,0.0,0.0,-0.001,0,0
4076000,0.0,-0.0,1.6293743,0.0,0.686096,0.0,0.0,0.727511,0.0,0.0,-0.001,0,0
4124000,0.0,-0.0,1.6286334,0.0,0.6863655,0.0,0.0,0.7272568,0.0,0.0,-0.001,0,0
4172000,0.0,-0.0,1.6280459,0.0,0.6865791,0.0,0.0,0.7270551,0.0,0.0,-0.001,0,0
4220000,0.0,-0.0,1.628316,0.0,0.6864809,0.0,0.0,0.7271479,0.0,0.0,-0.001,0,0
4276000,0.0,-0.0,1.6291031,0.0,0.6861947,0.0,0.0,0.72741795,0.0,0.0,-0.001,0,0
4324000,0.0,-0.0,1.6296456,0.0,0.68599737,0.0,0.0,0.72760403,0.0,0.0,-0.001,0,0
4372000,0.0,-0.0,1.6300633,0.0,0.6858454,0.0,0.0,0.72774726,0.0,0.0,-0.001,0,0
4420000,0.0,-0.0,1.6302512,0.0,0.685777,0.0,0.0,0.72781175,0.0,0.0,-0.001,0,0
4476000,0.0,-0.0,1.6302083,0.0,0.6857926,0.0,0.0,0.727797,0.0,0.0,-0.001,0,0
4524000,0.0,-0.0,1.6302679,0.0,0.6857709,0.0,0.0,0.7278175,0.0,0.0,-0.001,0,0
4572000,0.0,-0.0,1.6303751,0.0,0.6857319,0.0,0.0,0.72785425,0.0,0.0,-0.001,0,0
4620000,0.0,-0.0,1.6303545,0.0,0.6857394,0.0,0.0,0.72784716,0.0,0.0,-0.001,0,0
4676000,0.0,-0.0,1.6300609,0.0,0.6858462,0.0,0.0,0.72774655,0.0,0.0,-0.001,0,0
4724000,0.0,-0.0,1.6295438,0.0,0.6860344,0.0,0.0,0.72756916,0.0,0.0,-0.001,0,0
4772000,0.0,-0.0,1.6290778,0.0,0.68620384,0.0,0.0,0.72740936,0.0,0.0,-0.001,0,0
4820000,0.0,-0.0,1.6286043,0.0,0.6863761,0.0,0.0,0.72724676,0.0,0.0,-0.001,0,0
4876000,0.0,-0.0,1.6282104,0.0,0.68651927,0.0,0.0,0.72711164,0.0,0.0,-0.001,0,0
4924000,0.0,-0.0,1.6281265,0.0,0.6865498,0.0,0.0,0.72708285,0.0,0.0,-0.001,0,0
4972000,0.0,-0.0,1.6282691,0.0,0.6864979,0.0,0.0,0.7271317,0.0,0.0,-0.001,0,0
5028000,0.0,-0.0,1.6285673,0.0,0.6863895,0.0,0.0,0.72723407,0.0,0.0,-0.001,0,0
5076000,0.0,-0.0,1.6286924,0.0,0.686344,0.0,0.0,0.72727704,0.0,0.0,-0.001,0,0
5124000,0.0,-0.0,1.6286937,0.0,0.68634355,0.0,0.0,0.7272776,0.0,0.0,-0.001,0,0
5172000,0.0,-0.0,1.6284028,0.0,0.68644935,0.0,0.0,0.7271776,0.0,0.0,-0.001,0,0
5220000,0.0,-0.0,1.6280872,0.0,0.6865641,0.0,0.0,0.7270693,0.0,0.0,-0.001,0,0
5276000,0.0,-0.0,1.6277792,0.0,0.686676,0.0,0.0,0.7269636,0.0,0.0,-0.001,0,0
5324000,0.0,-0.0,1.6271926,0.0,0.68688923,0.0,0.0,0.7267621,0.0,0.0,-0.001,0,0
5372000,0.0,-0.0,1.6267157,0.0,0.6870625,0.0,0.0,0.7265983,0.0,0.0,-0.001,0,0
5420000,0.0,-0.0,1.626154,0.0,0.6872666,0.0,0.0,0.7264053,0.0,0.0,-0.001,0,0
5476000,0.0,-0.0,1.6254488,0.0,0.68752265,0.0,0.0,0.726163,0.0,0.0,-0.001,0,0
5524000,0.0,-0.0,1.6251769,0.0,0.68762136,0.0,0.0,0.72606945,0.0,0.0,-0.001,0,0
5572000,0.0,-0.0,1.6251079,0.0,0.6876464,0.0,0.0,0.7260458,0.0,0.0,-0.001,0,0
5620000,0.0,-0.0,1.625057,0.0,0.68766487,0.0,0.0,0.7260283,0.0,0.0,-0.001,0,0
5676000,0.0,-0.0,1.6250142,0.0,0.6876804,0.0,0.0,0.7260135,0.0,0.0,-0.001,0,0
5724000,0.0,-0.0,1.6250459,0.0,0.6876689,0.0,0.0,0.72602445,0.0,0.0,-0.001,0,0
5772000,0.0,-0.0,1.6251359,0.0,0.68763626,0.0,0.0,0.7260553,0.0,0.0,-0.001,0,0
5820000,0.0,-0.0,1.625014,0.0,0.6876805,0.0,0.0,0.72601354,0.0,0.0,-0.001,0,0
5876000,0.0,-0.0,1.6247077,0.0,0.6877917,0.0,0.0,0.7259081,0.0,0.0,-0.001,0,0
5924000,0.0,-0.0,1.6245563,0.0,0.6878466,0.0,0.0,0.72585607,0.0,0.0,-0.001,0,0
5972000,0.0,-0.0,1.6249905,0.0,0.687689,0.0,0.0,0.7260054,0.0,0.0,-0.001,0,0
6020000,0.0,-0.0,1.6254007,0.0,0.6875401,0.0,0.0,0.72614646,0.0,0.0,-0.001,0,0
6076000,0.0,-0.0,1.6255627,0.0,0.6874813,0.0,0.0,0.72620213,0.0,0.0,-0.001,0,0
6124000,0.0,-0.0,1.6252052,0.0,0.6876111,0.0,0.0,0.72607917,0.0,0.0,-0.001,0,0
6172000,0.0,-0.0,1.6248024,0.0,0.6877573,0.0,0.0,0.7259407,0.0,0.0,-0.001,0,0
6228000,0.0,-0.0,1.6243647,0.0,0.68791616,0.0,0.0,0.72579014,0.0,0.0,-0.001,0,0
6276000,0.0,-0.0,1.6240757,0.0,0.688021,0.0,0.0,0.7256908,0.0,0.0,-0.001,0,0
6324000,0.0,-0.0,1.6237943,0.0,0.6881231,0.0,0.0,0.725594,0.0,0.0,-0.001,0,0
6372000,0.0,-0.0,1.6234273,0.0,0.68825626,0.0,0.0,0.7254676,0.0,0.0,-0.001,0,0
6420000,0.0,-0.0,1.6229625,0.0,0.6884248,0.0,0.0,0.7253077,0.0,0.0,-0.001,0,0
6476000,0.0,-0.0,1.6225753,0.0,0.68856525,0.0,0.0,0.7251744,0.0,0.0,-0.001,0,0
6524000,0.0,-0.0,1.6223757,0.0,0.6886376,0.0,0.0,0.7251057,0.0,0.0,-0.001,0,0
6572000,0.0,-0.0,1.6224037,0.0,0.6886274,0.0,0.0,0.72511536,0.0,0.0,-0.001,0,0
6620000,0.0,-0.0,1.6224658,0.0,0.6886049,0.0,0.0,0.72513676,0.0,0.0,-0.001,0,0
6676000,0.0,-0.0,1.622018,0.0,0.68876725,0.0,0.0,0.72498256,0.0,0.0,-0.001,0,0
6724000,0.0,-0.0,1.621361,0.0,0.6890054,0.0,0.0,0.72475624,0.0,0.0,-0.001,0,0
6772000,0.0,-0.0,1.6207948,0.0,0.68921053,0.0,0.0,0.72456115,0.0,0.0,-0.001,0,0
