timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
3812000,3689575,0.0,0.0006988526,0.0,0,0,0,0,0,0,0,0,0,0,0
5004000,4889905,2.8903092e-05,0.00020752035,0.0010753098,1,0,0,0,0,0,0,0,0,0,0
5812000,5689966,2.6637088e-05,7.052324e-05,0.0015126925,1,0,0,0,0,0,0,0,0,0,0
7004000,6889993,2.3566789e-05,0.00063175114,0.0007220783,1,0,0,0,0,0,0,0,0,0,0
7812000,7689998,2.1719152e-05,0.00019341298,0.00058183697,1,0,0,0,0,0,0,0,0,0,0
9012000,8890000,1.9215715e-05,0.00022076539,0.0004982387,1,0,0,0,0,0,0,0,0,0,0
9804000,9690000,1.7709202e-05,0.00117728,0.00056349457,1,0,0,0,0,0,0,0,0,0,0
11004000,10890000,1.3536264e-05,0.00055313576,0.00075123063,1,0,0,0,0,0,0,0,0,0,0
11812000,11690000,0.0011120193,0.000726192,0.0010374951,1,0,0,0,0,0,0,0,0,0,0
13004000,12890000,4.245082e-05,0.0002045243,0.0008755514,1,0,0,0,0,0,0,0,0,0,0
13812000,13690000,0.0007434725,0.00067298673,0.0007486507,1,0,0,0,0,0,0,0,0,0,0
15012000,14890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
15804000,15690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
17012000,16890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
17804000,17690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19012000,18894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19804000,19690000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
