timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
3412000,3289141,0,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.0052985065,0.0028497993,-0.043634,0.122307636,0.12225962,0.20470233,9.1814945e-06,2.6570856e-06,0.00037203796,0,1,0,0
3812000,3689481,0,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.000108997076,0.003004972,0.011700194,0.107842736,0.10784347,0.20385902,4.406551e-09,3.3492454e-06,2.686063e-05,0,1,0,0
4204000,4089683,0,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.00015692296,-0.0068546548,-0.02367925,0.10706151,0.10706113,0.20669356,9.2002495e-09,1.7554941e-05,0.000108509805,0,1,0,0
4604000,4489808,0,0,0.02,0.01,-0.04,0.09,0.09,0.20250002,-0.018168094,-0.009033622,0.025336668,0.10026401,0.100265086,0.2095126,0.0001316842,3.2556232e-05,0.00012256001,0,1,0,0
5012000,4889885,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.001640436,-0.00074709556,-0.003244659,0.09464109,0.094642445,0.21105902,1.1373622e-06,2.3589914e-07,1.9952356e-06,0,1,0,0
5404000,5289930,0,0,-0.01,0.01,0.03,0.09,0.09,0.20250002,0.007343746,-0.009914217,-0.04133208,0.092522874,0.09252376,0.2112023,2.3315575e-05,4.2493597e-05,0.00032354592,0,1,0,0
5812000,5689958,0,0,0.0,0.01,-0.02,0.09,0.09,0.20250002,-0.0012928252,-0.0100459745,0.009473812,0.09178367,0.09178424,0.21088104,7.284071e-07,4.398211e-05,1.7024406e-05,0,1,0,0
6212000,6089975,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,8.490988e-06,6.9276255e-05,-0.009013854,0.09137553,0.09137589,0.21028958,3.156069e-11,2.1008606e-09,1.5454796e-05,0,1,0,0
6612000,6489985,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.009661697,0.0067753303,0.0036311466,0.09113661,0.091136806,0.20968685,4.097075e-05,2.0147776e-05,2.5152221e-06,0,1,0,0
7012000,6889991,0,0,-0.01,-0.01,-0.01,0.09,0.09,0.20250002,0.0058469474,0.008232096,0.0059522334,0.09097999,0.09098014,0.20914003,1.5030466e-05,2.9794375e-05,6.7761453e-06,0,1,0,0
7412000,7289995,0,0,0.01,0.0,0.049999997,0.09,0.09,0.20250002,-0.015029428,0.0007422241,-0.051784493,0.09086824,0.09086833,0.20866238,9.94335e-05,2.4250326e-07,0.0005140618,0,1,0,0
7812000,7689997,0,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.011217185,-6.202923e-05,-0.02029774,0.09079892,0.09079898,0.20923974,5.5430282e-05,1.695008e-09,7.8761e-05,0,1,0,0
8212000,8089998,0,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.020680308,-0.0018330113,-0.001985684,0.09072974,0.090729795,0.20883298,0.00018854903,1.4812907e-06,7.5523343e-07,0,1,0,0
8612000,8489999,8532000,0,-0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.018960947,-0.000738604,-0.050390683,0.091181464,0.091181576,0.20851842,0.00015771517,2.3931847e-07,0.0004870977,0,1,0,0
9012000,8890000,8932000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.022548197,0.0021158447,0.060304895,0.18068743,0.18068749,0.4045466,0.00011255264,9.91059e-07,0.00035958088,0,1,0,1
9412000,9290000,9332000,0,0.0,-0.02,0.0,0.09,0.09,0.20250002,-0.013915667,0.023124868,0.020357642,0.13610485,0.13610494,0.3027268,5.6910772e-05,0.00015716095,5.476008e-05,0,1,0,1
9812000,9690000,9732000,0,-0.02,0.01,-0.03,0.09,0.09,0.20250002,0.007351474,-0.0112867,0.04688164,0.12190969,0.12190982,0.26869845,1.7732526e-05,4.179798e-05,0.00032719027,0,1,0,1
10212000,10090000,10132000,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.03565166,-0.008414242,0.00912471,0.11563355,0.11563405,0.2514397,0.000439679,2.4490875e-05,1.3245378e-05,0,1,0,1
10612000,10494000,10532000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.007668398,0.0038994746,-0.0110454075,0.11281471,0.112815745,0.24107064,2.0849879e-05,5.3914114e-06,2.0243198e-05,0,1,0,1
11012000,10890000,10932000,0,0.01,-0.02,0.01,0.09,0.09,0.20250002,-0.014827822,0.025298243,0.0060068015,0.11193341,0.11193509,0.2342024,7.856968e-05,0.00022870436,6.162475e-06,0,1,0,1
11412000,11290000,11332000,0,0.01,0.0,0.02,0.09,0.09,0.20250002,-0.00961417,-0.0012491492,0.00071693584,0.11225694,0.11225962,0.22951362,3.2935965e-05,5.559876e-07,8.9580226e-08,0,1,0,1
11812000,11690000,11732000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.004161083,-0.0027163695,0.02725567,0.11328772,0.113291256,0.22602803,6.1135006e-06,2.6052014e-06,0.00013146538,0,1,0,1
12204000,12090000,12124000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0032015876,-0.0036826339,0.025995065,0.11448151,0.11448545,0.2234395,3.5814217e-06,4.738346e-06,0.000120971155,0,1,0,1
12612000,12490000,12532000,0,-0.01,0.01,-0.03,0.09,0.09,0.20250002,0.01149662,-0.012314548,0.05692167,0.115994126,0.11599808,0.22168593,4.5578956e-05,5.2293308e-05,0.00058462465,0,1,0,1
13004000,12890000,12924000,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.015259288,0.00048828102,0.01571695,0.11687471,0.11687821,0.22025044,7.969076e-05,8.159548e-08,4.4862118e-05,0,1,0,1
13412000,13290000,13332000,0,-0.03,0.0,-0.02,0.09,0.09,0.20250002,0.026635036,0.0017476965,0.04876252,0.117769465,0.117772564,0.2192816,0.00024095386,1.037404e-06,0.00043374058,0,1,0,1
13812000,13690000,13732000,0,-0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.0017801914,0.00408319,0.0359485,0.118040785,0.11804325,0.21855567,1.0738938e-06,5.6496046e-06,0.00023651542,0,1,0,1
