timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3412000,3289141,0,0,0.0,0.0,1.0,1.0,0.00041026814,0.0002569228,101.00019,101.000206,6.666123e-11,2.6142252e-11,0,1,0,0
3812000,3689481,0,0,0.0,0.0,1.0,1.0,2.355111e-05,0.00035931665,1.000538,1.0005381,2.2174262e-11,5.161561e-09,0,1,0,0
4204000,4089683,0,0,0.0,0.0,1.0,1.0,3.145068e-05,0.00044560494,1.0005279,1.0005279,3.9544933e-11,7.938359e-09,0,1,0,0
4604000,4489808,0,0,0.0,0.0075268387,1.0,1.0,0.00012806935,-0.0073213726,1.0003915,1.0003916,6.558137e-10,2.1432604e-06,0,1,0,0
5012000,4889885,0,0,0.0,0.0075268387,1.0,1.0,0.0003269227,-0.007648585,1.0002561,1.0002561,4.2740433e-09,2.339435e-06,0,1,0,0
5404000,5289930,0,0,0.0,0.0075268387,1.0,1.0,-0.00016674265,-0.00750713,1.0001704,1.0001704,1.1119351e-09,2.2538961e-06,0,1,0,0
5812000,5689958,0,0,0.0,0.0075268387,1.0,1.0,-0.00033209787,-0.007535988,1.0001403,1.0001404,4.410941e-09,2.2713257e-06,0,1,0,0
6212000,6089975,0,0,0.0,0.0075268387,1.0,1.0,-5.7303405e-05,-0.0075232834,1.0001168,1.0001168,1.3133186e-10,2.2637273e-06,0,1,0,0
6612000,6489985,0,0,0.0,0.0075268387,1.0,1.0,-6.1497725e-05,-0.007998582,1.000101,1.000101,1.5126354e-10,2.5588342e-06,0,1,0,0
7012000,6889991,0,0,0.0,0.0075268387,1.0,1.0,-0.00041894263,-0.007903817,1.0000893,1.0000893,7.0198904e-09,2.49859e-06,0,1,0,0
7412000,7289995,0,0,0.0,0.0075268387,1.0,1.0,-0.0008100587,-0.007587492,1.0000801,1.0000801,2.6245699e-08,2.302617e-06,0,1,0,0
7812000,7689997,0,0,0.0,0.0075268387,1.0,1.0,-0.0004758124,-0.007456754,1.0000736,1.0000736,9.055232e-09,2.2239635e-06,0,1,0,0
8212000,8089998,0,0,0.0,0.0075268387,1.0,1.0,-0.00015767314,-0.0076257437,1.0000671,1.0000671,9.94366e-10,2.3259224e-06,0,1,0,0
8612000,8489999,8532000,0,0.0,0.0075268387,1.0,1.0,-0.0001627675,-0.007922564,1.0001612,1.0001612,1.0595596e-09,2.510276e-06,0,1,0,0
9012000,8890000,8932000,0,0.0,0.0075268387,1.0,1.0,-0.008494582,0.00031850813,2.0144377,2.0144377,1.4328152e-06,2.0144069e-09,0,1,0,1
9412000,9290000,9332000,0,0.0,0.0075268387,1.0,1.0,-0.0047900253,0.0006655385,1.5180743,1.5180743,6.0456443e-07,1.167114e-08,0,1,0,1
9812000,9690000,9732000,0,0.0,0.0075268387,1.0,1.0,-0.00468556,-0.005485831,1.3540186,1.3540186,6.485722e-07,8.890377e-07,0,1,0,1
10212000,10090000,10132000,0,0.0,0.015053677,1.0,1.0,-0.010974557,-0.0086113755,1.2737291,1.2737291,3.7823083e-06,2.3287773e-06,0,1,0,1
10612000,10494000,10532000,0,0.0,0.0075268387,1.0,1.0,-0.004353004,0.0039628143,1.227104,1.227104,6.1767037e-07,5.1190113e-07,0,1,0,1
11012000,10890000,10932000,0,0.0,0.0075268387,1.0,1.0,-0.0041831336,0.004366268,1.1974491,1.1974493,5.8452946e-07,6.368301e-07,0,1,0,1
11412000,11290000,11332000,0,0.0,0.0075268387,1.0,1.0,-0.0007978464,-0.0019333949,1.1776309,1.1776314,2.1621679e-08,1.2696727e-07,0,1,0,1
11812000,11690000,11732000,0,-0.011119492,0.0075268387,1.0,1.0,0.01391888,-0.0018711835,1.1640728,1.1640738,6.6571524e-06,1.2031292e-07,0,1,0,1
12204000,12090000,12124000,0,0.0,0.0075268387,1.0,1.0,0.00094860216,-0.002154198,1.1542935,1.1542948,3.1182573e-08,1.6081053e-07,0,1,0,1
12612000,12490000,12532000,0,0.0,0.0075268387,1.0,1.0,0.001265843,-0.002204542,1.148433,1.1484346,5.581026e-08,1.6927409e-07,0,1,0,1
13004000,12890000,12924000,0,0.0,0.0075268387,1.0,1.0,-0.0033570698,0.0015551862,1.1435583,1.14356,3.9420527e-07,8.4599115e-08,0,1,0,1
13412000,13290000,13332000,0,0.0,0.0075268387,1.0,1.0,0.00029638974,0.0015669451,1.1412024,1.1412044,3.0790988e-09,8.606055e-08,0,1,0,1
13812000,13690000,13732000,0,0.0,0.015053677,1.0,1.0,-0.011781518,-0.005387606,1.1391673,1.1391692,4.8738816e-06,1.0192094e-06,0,1,0,1
14212000,14090000,14132000,0,0.0,0.0,1.0,1.0,-0.01441435,0.010275237,1.1377549,1.1377567,7.304683e-06,3.7118832e-06,0,1,0,1
