timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
3228000,3148000,13488881664,0.00045885137,0.00853128,0.0004700243,0,14.166938,10.007018,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3236000,3156000,13488881664,0.0004166993,0.0036386345,0.0010049934,0,14.1421385,10.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3420000,3340000,13488881664,3.1943724e-05,0.0018870796,0.0016031092,0,0.014084185,7.0710673,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3628000,3548000,13488881665,0.0008072066,0.018538004,0.0056348676,0,0.010399315,5.773502,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
3820000,3740000,13488881665,5.846902e-05,0.0073831533,0.004476397,0,0.0287717,5.773504,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4028000,3948000,13488881665,0.00039848115,0.0030602391,0.0025681348,0,0.037525672,5.000019,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,0,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4220000,4140000,13488881665,0.0003439478,0.0030066012,0.001671826,0,0.029579755,4.4721904,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4428000,4348000,13488881665,0.000141396,0.0022025728,0.0011542281,0,0.026499353,4.082607,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4620000,4540000,13488881665,0.00021471208,0.0018503404,0.00096637337,0,0.0234953,3.7798574,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
4828000,4748000,13488881665,0.00025368127,0.0019134113,0.0009714659,0,0.022528796,3.5358746,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,128,1,1,1,1,0,0,0,0,0,0,0,0
5028000,4948000,4898947585,0.0003074335,0.00255574,0.0039194115,0,0.021020014,1.7545089,nan,nan,nan,0.0017685171,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5220000,5140000,4898947585,0.00023914887,0.0025746294,0.014932,0,0.019159399,1.3249863,nan,nan,nan,0.0017058764,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5420000,5340000,4898947585,0.00017119627,0.0018836071,0.0022406064,0,0.018037928,1.0566183,nan,nan,nan,0.0015656037,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5628000,5548000,4898947585,7.671785e-05,0.0007340783,0.008028594,0,0.017497472,0.93676597,nan,nan,nan,0.0075314795,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
5828000,5748000,4898947585,0.00011290884,0.0012859827,0.0007499515,0,0.016659683,0.8504395,nan,nan,nan,0.0039780405,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6020000,5940000,4898947585,7.043092e-05,0.0014455153,0.0012177733,0,0.01559867,0.7655027,nan,nan,nan,0.0002701031,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6228000,6148000,4898947585,4.9468566e-05,0.0012313083,0.0010067641,0,0.015337325,0.71667206,nan,nan,nan,0.002370557,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6428000,6348000,4898947585,1.5829622e-05,0.0012448737,0.0007922265,0,0.0148026915,0.66406596,nan,nan,nan,0.0014757465,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6628000,6548000,4898947585,0.0001146032,0.0021479125,0.001721955,0,0.01432833,0.63184017,nan,nan,nan,0.0010400577,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
6820000,6740000,4898947585,0.0001505822,0.0028396398,0.0027151722,0,0.013623158,0.6040409,nan,nan,nan,0.0013335763,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
7028000,6948000,4898947585,0.00015295293,0.0031355198,0.0021709697,0,0.013515084,0.5721554,nan,nan,nan,0.004120656,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
7220000,7140000,4898947585,0.00020927013,0.0035612937,0.0022224353,0,0.012903528,0.55162954,nan,nan,nan,0.0029083998,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
7420000,7340000,4898947585,0.0002597053,0.0040710852,0.0022052082,0,0.012584709,0.5334188,nan,nan,nan,6.0515253e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
7620000,7540000,4898947585,0.00024572574,0.0042723613,0.003760929,0,0.012287206,0.5115356,nan,nan,nan,0.0010841606,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
7820000,7740000,4898947585,0.00017718092,0.0037242786,0.0037994403,0,0.012008446,0.49726114,nan,nan,nan,0.0019477773,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
8028000,7948000,4898947585,0.00012157523,0.0028529621,0.002672429,0,0.011966203,0.48439038,nan,nan,nan,0.004939173,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
8220000,8140000,4898947585,7.274738e-05,0.0023033149,0.003322331,0,0.011549006,0.4693631,nan,nan,nan,0.0007184285,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
8428000,8348000,4898947585,7.873102e-05,0.0020079426,0.0036729155,0,0.011517757,0.45899326,nan,nan,nan,0.0015917585,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,1,0,0,0,0,0,0,0,0
8620000,8540000,4898949633,6.879688e-05,0.0018776748,0.003400161,0,0.011081516,1.0000001,nan,nan,nan,0.0015347183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
8828000,8748000,4898949633,5.8442558e-05,0.0016137562,0.002387579,0,0.011058618,0.86837196,nan,nan,nan,0.0013533835,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
9028000,8948000,4898949633,3.7014554e-05,0.001486659,0.004115784,0,0.01734487,0.62381876,nan,nan,nan,0.0007890448,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
9228000,9148000,4898949633,4.5199933e-05,0.0013460425,0.0035726132,0,0.01696618,0.58805716,nan,nan,nan,0.0020258802,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
9428000,9348000,4898949633,5.747386e-05,0.0013092849,0.0005295784,0,0.016604092,0.49214026,nan,nan,nan,0.001634731,0.0,0.0,0.0,0.0,1310988,1310988,6620172,0,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
