timestamp,timestamp_sample,device_id,pressure,temperature,error_count
3856000,3856000,6620172,95607.85,11.832727,0
4864000,4864000,6620172,95605.586,11.832727,0
5868000,5868000,6620172,95605.26,11.832727,0
6856000,6856000,6620172,95605.82,11.832727,0
7864000,7864000,6620172,95605.984,11.832727,0
8872000,8872000,6620172,95604.87,11.832727,0
9856000,9856000,6620172,95607.55,11.832727,0
10864000,10864000,6620172,95606.82,11.832727,0
11868000,11868000,6620172,95606.68,11.832727,0
12856000,12856000,6620172,95606.07,11.832727,0
13864000,13864000,6620172,95606.36,11.832727,0
14872000,14872000,6620172,95605.68,11.832727,0
15852000,15852000,6620172,95605.78,11.832727,0
16864000,16864000,6620172,95606.17,11.832727,0
17872000,17872000,6620172,95605.72,11.832605,0
18852000,18852000,6620172,95601.76,11.829767,0
19864000,19864000,6620172,95591.62,11.825342,0
20872000,20872000,6620172,95584.695,11.819574,0
21856000,21856000,6620172,95569.83,11.812464,0
22860000,22860000,6620172,95562.0,11.806879,0
23872000,23872000,6620172,95562.28,11.807703,0
24856000,24856000,6620172,95575.43,11.814539,0
25864000,25864000,6620172,95589.77,11.824488,0
26872000,26872000,6620172,95606.57,11.832727,0
27856000,27856000,6620172,95605.53,11.832727,0
28864000,28864000,6620172,95604.414,11.832727,0
29872000,29872000,6620172,95605.93,11.832727,0
30856000,30856000,6620172,95604.6,11.831568,0
31860000,31860000,6620172,95593.13,11.823664,0
32872000,32872000,6620172,95579.47,11.817011,0
33856000,33856000,6620172,95573.055,11.813623,0
34864000,34864000,6620172,95568.734,11.8120365,0
35872000,35872000,6620172,95569.91,11.811518,0
36856000,36856000,6620172,95568.92,11.811701,0
37860000,37860000,6620172,95572.14,11.812403,0
38872000,38872000,6620172,95572.016,11.813257,0
39856000,39856000,6620172,95574.53,11.814051,0
40864000,40864000,6620172,95575.25,11.814722,0
41872000,41872000,6620172,95575.305,11.81518,0
42856000,42856000,6620172,95576.86,11.815485,0
43864000,43864000,6620172,95575.32,11.815699,0
44872000,44872000,6620172,95575.75,11.815851,0
45856000,45856000,6620172,95576.55,11.815912,0
46864000,46864000,6620172,95576.94,11.815973,0
47872000,47872000,6620172,95576.93,11.815973,0
48856000,48856000,6620172,95576.48,11.815943,0
49860000,49860000,6620172,95575.68,11.81579,0
50872000,50872000,6620172,95572.375,11.813807,0
51856000,51856000,6620172,95565.34,11.808435,0
52864000,52864000,6620172,95555.26,11.804163,0
53872000,53872000,6620172,95560.52,11.805475,0
54852000,54852000,6620172,95571.664,11.813623,0
55864000,55864000,6620172,95594.96,11.82696,0
56872000,56872000,6620172,95607.73,11.832544,0
57852000,57852000,6620172,95606.75,11.832727,0
58864000,58864000,6620172,95605.87,11.832727,0
59872000,59872000,6620172,95606.766,11.832727,0
60856000,60856000,6620172,95605.23,11.832727,0
61864000,61864000,6620172,95607.16,11.832514,0
62872000,62872000,6620172,95606.14,11.832483,0
63856000,63856000,6620172,95605.945,11.832727,0
64864000,64864000,6620172,95604.74,11.832697,0
65872000,65872000,6620172,95606.484,11.832727,0
66856000,66856000,6620172,95607.55,11.832727,0
67864000,67864000,6620172,95606.96,11.832727,0
68872000,68872000,6620172,95607.77,11.832727,0
69856000,69856000,6620172,95605.7,11.832727,0
70864000,70864000,6620172,95607.49,11.832727,0
71868000,71868000,6620172,95605.09,11.832727,0
72852000,72852000,6620172,95606.125,11.832727,0
73864000,73864000,6620172,95606.984,11.832727,0
74868000,74868000,6620172,95605.875,11.832727,0
75856000,75856000,6620172,95605.38,11.832727,0
76864000,76864000,6620172,95606.375,11.832727,0
77872000,77872000,6620172,95605.42,11.832727,0
78856000,78856000,6620172,95605.31,11.832727,0
79864000,79864000,6620172,95606.48,11.832727,0
80872000,80872000,6620172,95607.06,11.832727,0
81856000,81856000,6620172,95604.67,11.831568,0
82864000,82864000,6620172,95607.46,11.832727,0
83868000,83868000,6620172,95606.125,11.832727,0
84856000,84856000,6620172,95606.99,11.832727,0
85864000,85864000,6620172,95606.18,11.832727,0
86872000,86872000,6620172,95605.164,11.832727,0
87856000,87856000,6620172,95606.18,11.832727,0
88864000,88864000,6620172,95605.805,11.832727,0
89872000,89872000,6620172,95606.2,11.832727,0
90856000,90856000,6620172,95605.89,11.832727,0
91864000,91864000,6620172,95605.52,11.832727,0
92872000,92872000,6620172,95605.81,11.832727,0
93856000,93856000,6620172,95607.28,11.832727,0
94864000,94864000,6620172,95606.234,11.832727,0
95872000,95872000,6620172,95605.61,11.832727,0
96856000,96856000,6620172,95607.086,11.832727,0
97864000,97864000,6620172,95606.96,11.832727,0
98872000,98872000,6620172,95606.75,11.832727,0
