timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3880000,3880000,197388,0.011529534,-0.2138112,0.42579922,11.832727,0
4876000,4876000,197388,0.0014289235,-0.21591388,0.43614614,11.832727,0
5868000,5868000,197388,0.011483157,-0.21533132,0.42169154,11.832727,0
6880000,6880000,197388,0.012047743,-0.2178207,0.43293226,11.832727,0
7876000,7876000,197388,0.01074228,-0.22177768,0.43071702,11.832727,0
8884000,8884000,197388,0.010638615,-0.21985558,0.42537773,11.832727,0
9880000,9880000,197388,0.013046115,-0.21467298,0.4231052,11.832727,0
10876000,10876000,197388,0.00792688,-0.21776775,0.4320095,11.832727,0
11872000,11872000,197388,0.010483971,-0.2142455,0.43610236,11.832727,0
12880000,12880000,197388,0.0032231233,-0.20933674,0.4281992,11.832727,0
13876000,13876000,197388,0.005862309,-0.21872325,0.43040228,11.832727,0
14872000,14872000,197388,0.014440029,-0.21628103,0.43326077,11.832727,0
15880000,15880000,197388,0.010688425,-0.22417444,0.4256503,11.832727,0
16876000,16876000,197388,0.007738111,-0.21892239,0.4326877,11.832727,0
17868000,17868000,197388,-0.002103262,-0.19891667,0.4378009,11.832605,0
18880000,18880000,197388,0.013688199,-0.22923407,0.427568,11.829645,0
19876000,19876000,197388,0.016006501,-0.21870185,0.4243997,11.825342,0
20872000,20872000,197388,-0.020055823,-0.25433314,0.40583193,11.819574,0
21876000,21876000,197388,0.025367182,-0.19728659,0.4421608,11.812464,0
22876000,22876000,197388,0.065598115,-0.151619,0.45260856,11.806879,0
23872000,23872000,197388,0.032010537,-0.18933608,0.43455023,11.807703,0
24880000,24880000,197388,-0.0012196469,-0.2368591,0.42060316,11.814753,0
25876000,25876000,197388,0.03552508,-0.22767489,0.42169744,11.824488,0
26868000,26868000,197388,0.18107273,-0.11642419,0.43278056,11.832727,0
27876000,27876000,197388,0.19009924,-0.113928534,0.43744758,11.832727,0
28876000,28876000,197388,0.19213168,-0.11784213,0.4314806,11.832727,0
29868000,29868000,197388,0.17447312,-0.11708757,0.43422312,11.832727,0
30880000,30880000,197388,0.24694882,-0.3122064,0.2852709,11.831476,0
31876000,31876000,197388,0.096128374,0.14061855,0.45380816,11.823664,0
32872000,32872000,197388,0.07476876,0.16977882,0.4445879,11.817011,0
33876000,33876000,197388,0.115487374,0.17164063,0.42934394,11.813623,0
34876000,34876000,197388,0.1476619,0.16535288,0.42620188,11.8120365,0
35872000,35872000,197388,0.15418325,0.15595254,0.42876947,11.811518,0
36880000,36880000,197388,0.15263322,0.16004765,0.4288703,11.811731,0
37876000,37876000,197388,0.14489542,0.16504948,0.42821598,11.812403,0
38884000,38884000,197388,0.14172944,0.16394314,0.42878553,11.813257,0
39876000,39876000,197388,0.14899646,0.16332826,0.43283552,11.814051,0
40876000,40876000,197388,0.14510606,0.16140863,0.42950013,11.814722,0
41884000,41884000,197388,0.14795546,0.16178091,0.4277994,11.81518,0
42880000,42880000,197388,0.14866088,0.16560249,0.4328487,11.815485,0
43876000,43876000,197388,0.13658786,0.16319503,0.42561725,11.815699,0
44884000,44884000,197388,0.14434472,0.16523427,0.42802513,11.815851,0
45880000,45880000,197388,0.13955612,0.15445611,0.42553127,11.815912,0
46876000,46876000,197388,0.14484844,0.16468348,0.42660213,11.815973,0
47872000,47872000,197388,0.13608646,0.16248123,0.42113516,11.815973,0
48876000,48876000,197388,0.14199223,0.15902731,0.4295145,11.815943,0
49876000,49876000,197388,0.14292426,0.16543706,0.4297363,11.81579,0
50884000,50884000,197388,0.10631617,0.12689817,0.4542336,11.813807,0
51880000,51880000,197388,0.14603685,0.17057987,0.42925394,11.808283,0
52876000,52876000,197388,0.18335624,0.2057156,0.39426798,11.804163,0
53868000,53868000,197388,0.19039159,0.21734549,0.3902903,11.805384,0
54876000,54876000,197388,0.17483084,0.18729076,0.39772353,11.813898,0
55876000,55876000,197388,0.21234249,0.22332548,0.37901238,11.82696,0
56872000,56872000,197388,0.17301181,0.17045832,0.41674381,11.832544,0
57876000,57876000,197388,0.14271271,0.15768199,0.43044975,11.832727,0
