timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
3944000,3864000,0.9998835,-0.010147574,-0.011410875,-1.0123029e-05,0.0033002421,-0.0009938221,-0.0080822855,0.00036958267,-4.841182e-05,-0.012235651,1.3258216e-06,-2.3624996e-05,-2.5515803e-07,-1.7653038e-05,1.3458055e-05,-0.000983423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3924564e-07,0.0005526023,0.00055274874,0.00044849876,0.012124721,0.012125548,0.0023815292,0.00042786213,0.00042788556,8.2214985,2.6945526e-07,2.695949e-07,2.8026963e-07,3.7716356e-06,3.7719224e-06,4.0375951e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4944000,4864000,0.9998944,-0.009663823,-0.010853209,7.0464295e-05,8.777238e-05,-0.003210714,-0.009740859,8.502713e-05,-0.00049873436,-0.033426482,-1.0401314e-05,-4.2785417e-05,2.597314e-07,-2.422178e-05,1.9498357e-05,-0.001034778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2613693e-08,0.00019317966,0.00019324376,0.00070510636,0.0026700923,0.0026700075,0.008122474,0.00015938238,0.00015938035,0.6640925,6.991442e-09,6.991334e-09,6.8503304e-08,3.7579978e-06,3.7583213e-06,2.2604539e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5944000,5864000,0.9999022,-0.009250074,-0.010489287,6.9654184e-06,0.0007274465,-0.00046673417,-0.008046664,9.078627e-05,8.539605e-05,-0.025936395,-1.2914888e-05,-4.4629345e-05,4.7185037e-07,-2.6889447e-05,2.1760903e-05,-0.0010704981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409403e-08,0.00016434464,0.00016439147,0.00050895533,0.0012276579,0.0012276296,0.0078046676,9.764413e-05,9.7643606e-05,0.34970486,9.724879e-10,9.715757e-10,1.9334843e-08,3.7528307e-06,3.7532e-06,9.9139626e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6944000,6864000,0.99990594,-0.008808097,-0.010511434,3.554059e-05,-0.0009522083,0.0031892783,-0.002677314,-0.00029465804,0.00023011751,-0.022784032,-1.25858205e-05,-4.374634e-05,6.3276195e-07,-2.5782156e-05,2.1338377e-05,-0.0010847503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06755e-08,0.00015884219,0.0001588785,0.00044979368,0.00084764214,0.0008476292,0.0076858806,7.290489e-05,7.290477e-05,0.24187636,3.1924915e-10,3.1856032e-10,9.071276e-09,3.7513657e-06,3.7517486e-06,5.879002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7944000,7864000,0.9999056,-0.008955887,-0.010421136,-0.00015986379,-0.0002498618,0.002542368,-0.00024680048,0.00011574854,0.0008466135,-0.017970731,-1.0508356e-05,-4.360499e-05,4.901588e-07,-2.5696643e-05,1.8242676e-05,-0.0010871801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9187135e-08,0.00015794151,0.00015798802,0.00034392055,0.0011925928,0.0011925851,0.0063412203,0.0001539043,0.00015390385,0.19024709,1.7046324e-10,1.7028215e-10,4.3264343e-09,3.7510397e-06,3.7514205e-06,5.000022e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8944000,8864000,0.99990875,-0.008801098,-0.010248759,-0.0002601976,0.001909957,0.0028763153,0.00052548945,0.00015162352,0.0004199374,-0.059177045,-9.92582e-06,-4.3391643e-05,3.171803e-08,-2.5311587e-05,1.675533e-05,-0.0010870817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7164945e-08,0.0001565546,0.00015660186,0.00027763986,0.00097567873,0.0009757197,0.005631302,0.0001213319,0.00012133352,0.6716902,9.58635e-11,9.5739965e-11,2.3970281e-09,3.7505677e-06,3.7509403e-06,5.0000146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9944000,9864000,0.99991226,-0.008850503,-0.009857672,-0.00019220167,0.002209174,0.0013233995,0.0033093616,0.0007118323,0.0005101791,-0.056544963,-9.290086e-06,-4.3995853e-05,-2.6990733e-07,-2.7625205e-05,1.546089e-05,-0.0010850385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5800728e-08,0.00015578835,0.00015583915,0.00023262086,0.0008311297,0.0008311144,0.0052678976,9.824839e-05,9.824885e-05,0.1721387,6.2258455e-11,6.220874e-11,1.4700022e-09,3.7502557e-06,3.7506404e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10944000,10864000,0.9999158,-0.008660872,-0.00967196,-0.00023102398,-0.00012094519,-0.002649735,0.009010904,-8.761146e-05,-0.00041654689,-0.051634032,-9.275065e-06,-4.410012e-05,-5.030505e-07,-2.8424165e-05,1.5893553e-05,-0.001078146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4597257e-08,0.00015538534,0.00015543256,0.00020016443,0.0007222596,0.000722153,0.0050384193,8.07963e-05,8.079262e-05,0.11387527,4.4617744e-11,4.457339e-11,9.698086e-10,3.7500936e-06,3.7505004e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11944000,11864000,0.9999184,-0.008428702,-0.009590638,-0.00025431375,-0.0032917683,-0.0010587387,0.013560614,-0.0004838492,-0.00046038706,-0.05247449,-9.765218e-06,-4.382236e-05,-6.550891e-07,-2.9231536e-05,1.7859427e-05,-0.0010624109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3763595e-08,0.00015522118,0.00015526499,0.00018903232,0.00063376164,0.0006336449,0.004843009,6.717812e-05,6.717434e-05,0.08024862,3.431715e-11,3.4263505e-11,7.2397793e-10,3.7500172e-06,3.7503814e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12944000,12864000,0.99991965,-0.008221432,-0.009647903,-0.00024252298,0.0003169602,0.0052089244,0.014227986,-2.967058e-05,0.0010588599,-0.050681163,-9.829135e-06,-4.354985e-05,-8.0914157e-07,-2.9131557e-05,1.9333675e-05,-0.0010495677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3021305e-08,0.00015528225,0.00015532428,0.00016722748,0.0009311939,0.0009310636,0.0053576482,0.00013750186,0.00013749047,0.07022554,2.8944706e-11,2.8906882e-11,5.2277876e-10,3.7498535e-06,3.750173e-06,5.000022e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13944000,13864000,0.9999203,-0.008328553,-0.009493639,-0.00022771771,0.0015927788,0.0007483098,0.010910898,0.0006217121,0.0005385273,-0.05317798,-9.449918e-06,-4.3650314e-05,-9.1429854e-07,-3.1014515e-05,1.8158174e-05,-0.0010344884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2360212e-08,0.00015501755,0.00015506192,0.00014998559,0.00083923293,0.00083911745,0.005182155,0.00011499779,0.0001149915,0.059899017,2.4179039e-11,2.4166244e-11,3.913699e-10,3.7495527e-06,3.7498737e-06,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
14944000,14864000,0.99992436,-0.008225552,-0.009145929,-0.00018876466,0.0032380149,-0.00031605188,0.008935437,0.0011407506,-0.00049495656,-0.049801152,-9.458758e-06,-4.3777374e-05,-9.606399e-07,-3.279046e-05,1.8755762e-05,-0.001027079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108884e-08,0.00015502973,0.00015507323,0.00015203506,0.006202284,0.0062026423,0.006471454,0.0003291294,0.0003290976,0.059526008,2.1560937e-11,2.1554973e-11,3.3399256e-10,3.7492869e-06,3.74962e-06,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
15944000,15864000,0.9999287,-0.00807112,-0.008802751,-0.00013164859,0.0059947427,-0.0030032755,0.014559783,0.0055450923,-0.0010683332,-0.044185795,-9.459031e-06,-4.377769e-05,-9.606628e-07,-3.279046e-05,1.8755762e-05,-0.0010253324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9594716e-08,0.00015607158,0.0001561136,0.00018076375,0.10238256,0.1023942,0.010382098,0.04390955,0.04391405,0.06735398,2.2072661e-11,2.206669e-11,3.3450456e-10,3.7492869e-06,3.74962e-06,5.000011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
16944000,16864000,0.99992913,-0.008227281,-0.0086103715,-8.789604e-05,0.0068710973,-0.009685119,0.026291847,0.011729925,-0.006456012,-0.032352984,-9.45958e-06,-4.377833e-05,-9.607598e-07,-3.279046e-05,1.8755762e-05,-0.0010223927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.924829e-08,0.00015583236,0.0001558681,0.00021210499,0.31541508,0.31546047,0.014687813,0.41631132,0.41637444,0.089626946,2.2581515e-11,2.2575556e-11,3.3501657e-10,3.7492869e-06,3.74962e-06,5.000011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
17944000,17864000,0.9999104,0.008445515,0.010050397,0.0026023737,-0.16041854,0.16127494,-0.29334742,-0.012545336,0.017279359,-0.097187884,-9.4605675e-06,-4.3779422e-05,-9.609928e-07,-3.279046e-05,1.8755762e-05,-0.0010170803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408354e-08,0.00014922924,0.00014917523,0.0002461495,0.6283763,0.62864864,0.016997013,1.671666,1.672243,0.10837874,2.3078149e-11,2.307226e-11,3.3552827e-10,3.7492869e-06,3.74962e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
18944000,18864000,0.99967134,-0.01907641,-0.017038811,0.0017213674,-0.04017071,0.013242791,-0.62119716,-0.13459077,0.13221727,-0.65062106,-9.457628e-06,-4.377699e-05,-9.605769e-07,-3.279046e-05,1.8755762e-05,-0.0010114656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9315336e-08,0.00013453838,0.00013457108,0.00028247802,0.9622554,0.9627356,0.018999476,4.336771,4.3391786,0.13538334,2.3558086e-11,2.3552351e-11,3.3603947e-10,3.7492869e-06,3.74962e-06,5.000015e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
