timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
3200000,-0.0023968457,-0.0061252713,0.0013315796,4000,0,-0.21906948,0.19393052,-9.927559,4000,0,0,0,1
3204000,-0.0018642095,-0.0053263237,-0.000532632,4000,0,-0.20470428,0.19273342,-9.940725,4000,0,0,0,1
3208000,-0.00053263194,-0.00559264,-0.000798946,4000,0,-0.20470428,0.17836823,-9.940725,4000,0,0,0,1
3212000,-0.0007989487,-0.004527375,-0.000532633,4000,0,-0.20111299,0.17357981,-9.927559,4000,0,0,0,1
3216000,-0.0018642098,-0.003195794,-0.0023968474,4000,0,-0.19033906,0.17477691,-9.93474,4000,0,0,0,1
3220000,-0.0013315807,-0.0039947433,-0.0029294766,4000,0,-0.18674776,0.1604117,-9.965866,4000,0,0,0,1
3228000,-0.0037284258,-0.0053263213,-0.0018642168,4000,0,-0.18555066,0.17477691,-9.949107,4000,0,0,0,1
3232000,-0.0042610588,-0.0050600055,-0.0018642143,4000,0,-0.19991587,0.19273342,-9.945516,4000,0,0,0,1
3240000,-0.0026631623,-0.0045273746,0.00079894846,4000,0,-0.17238253,0.18555082,-9.926362,4000,0,0,0,1
3244000,-0.0039947415,-0.005858956,0.0005326313,4000,0,-0.19752167,0.18435374,-9.93953,4000,0,0,0,1
3248000,-0.0037284256,-0.0053263227,0.00026631585,4000,0,-0.2346318,0.20829575,-9.932346,4000,0,0,0,1
3252000,-0.0021305282,-0.0031957948,-0.0005326322,4000,0,-0.237026,0.21188705,-9.940725,4000,0,0,0,1
3256000,-0.0010652645,-0.0031957943,-0.0007989474,4000,0,-0.20829557,0.19512762,-9.93474,4000,0,0,0,1
3260000,-0.0023968464,-0.0045273746,-1.0246743e-09,4000,0,-0.19752163,0.1735798,-9.903616,4000,0,0,0,1
3264000,-0.0039947433,-0.0045273746,0.000798946,4000,0,-0.21308395,0.15562329,-9.888055,4000,0,0,0,1
3268000,-0.002929478,-0.005592639,0.0010652675,4000,0,-0.20350717,0.18555082,-9.897632,4000,0,0,0,1
3272000,-0.0018642102,-0.0058589564,-0.00026631402,4000,0,-0.19273323,0.22385804,-9.917982,4000,0,0,0,1
3280000,0.0013315817,-0.0029294791,-0.0021305264,4000,0,-0.20231007,0.17477691,-9.9467125,4000,0,0,0,1
3284000,0.0005326324,-0.003195793,-0.0023968462,4000,0,-0.20949265,0.16998853,-9.955093,4000,0,0,0,1
3288000,-0.003195797,-0.005060003,-0.0007989528,4000,0,-0.22146368,0.17238271,-9.953894,4000,0,0,0,1
3292000,-0.0042610625,-0.007989484,0.0010652657,4000,0,-0.21667528,0.16639723,-9.927559,4000,0,0,0,1
3296000,-0.0018642131,-0.007723167,0.0010652705,4000,0,-0.21667528,0.18195954,-9.91439,4000,0,0,0,1
3300000,0.00079895096,-0.005060006,-0.00026631102,4000,0,-0.21787238,0.20231025,-9.926363,4000,0,0,0,1
3308000,0.0018642126,-0.007456852,0.00026631507,4000,0,-0.21547818,0.22146386,-9.950302,4000,0,0,0,1
3316000,-0.0015979011,-0.008255801,0.0013315731,4000,0,-0.22385788,0.19033922,-9.944317,4000,0,0,0,1
3320000,-0.0021305294,-0.0031957945,0.00053262804,4000,0,-0.20829557,0.17238271,-9.925163,4000,0,0,0,1
3324000,-0.00026631495,-0.00213053,-0.0007989473,4000,0,-0.21667528,0.18794502,-9.920377,4000,0,0,0,1
3328000,0.0010652624,-0.005858955,0.0007989496,4000,0,-0.22744915,0.21308415,-9.928757,4000,0,0,0,1
3332000,0.0010652641,-0.007456852,0.0013315801,4000,0,-0.21308395,0.19752185,-9.958684,4000,0,0,0,1
3340000,-0.0034621118,-0.002929478,0.0015978914,4000,0,-0.19033906,0.23822328,-9.935939,4000,0,0,0,1
3344000,-0.0021305287,-0.002929478,0.00079894974,4000,0,-0.19632454,0.24660295,-9.92277,4000,0,0,0,1
3348000,0.00026631902,-0.005060007,-0.0015978932,4000,0,-0.21428105,0.19273342,-9.9383335,4000,0,0,0,1
3352000,-2.9551783e-09,-0.0063915877,-0.0002663168,4000,0,-0.21308395,0.17238271,-9.931149,4000,0,0,0,1
3356000,-0.0013315842,-0.0061252713,0.0013315778,4000,0,-0.21667528,0.19393052,-9.908405,4000,0,0,0,1
3364000,-0.0005326288,-0.0037284272,-0.0021305282,4000,0,-0.20231007,0.21906966,-9.901223,4000,0,0,0,1
3368000,0.00026631495,-0.0026631614,-0.00053263153,4000,0,-0.18435356,0.24660295,-9.903616,4000,0,0,0,1
3372000,0.0005326304,-0.0055926396,0.0010652646,4000,0,-0.18195936,0.22266094,-9.914389,4000,0,0,0,1
3376000,-0.0010652592,-0.0085221175,-0.0013315844,4000,0,-0.19393033,0.19512762,-9.914389,4000,0,0,0,1
3384000,-0.0023968497,-0.0058589536,0.0005326339,4000,0,-0.21188685,0.15801749,-9.916786,4000,0,0,0,1
3388000,0.00026631565,-0.0061252704,0.00079895376,4000,0,-0.22266078,0.17836823,-9.917982,4000,0,0,0,1
3392000,0.0002663179,-0.004527375,-0.0002663161,4000,0,-0.22385788,0.18914212,-9.90601,4000,0,0,0,1
3396000,0.00079894986,-0.0029294777,-0.0010652638,4000,0,-0.22146368,0.18794502,-9.913193,4000,0,0,0,1
3400000,0.00053263153,-0.0042610588,-0.00079894916,4000,0,-0.22026658,0.20111315,-9.925163,4000,0,0,0,1
3404000,-0.00053263304,-0.0071905353,-0.00079895055,4000,0,-0.22266078,0.19273342,-9.91918,4000,0,0,0,1
3408000,-0.00026631745,-0.007190536,-0.00026631562,4000,0,-0.2406173,0.17717113,-9.917982,4000,0,0,0,1
3412000,-0.00026631582,-0.003728426,-0.0002663165,4000,0,-0.23463179,0.16998851,-9.928757,4000,0,0,0,1
3416000,-0.001065262,-0.0021305294,-0.0021305305,4000,0,-0.20829557,0.17118563,-9.932346,4000,0,0,0,1
3420000,-0.0018642143,-0.0042610583,-0.0021305291,4000,0,-0.21667528,0.1915363,-9.91918,4000,0,0,0,1
3424000,-0.0018642173,-0.0066579017,-0.0002663148,4000,0,-0.23223759,0.19273342,-9.925163,4000,0,0,0,1
3428000,-0.0018642143,-0.0074568517,0.0002663165,4000,0,-0.22505498,0.17357981,-9.9383335,4000,0,0,0,1
3432000,-0.0018642124,-0.006657903,-6.126724e-10,4000,0,-0.21308395,0.17357981,-9.929954,4000,0,0,0,1
3440000,-0.0007989503,-0.0015978967,0.0018642123,4000,0,-0.19153613,0.18195954,-9.93594,4000,0,0,0,1
3448000,-0.0007989472,-0.0037284265,-0.00079894747,4000,0,-0.20590138,0.19273342,-9.923965,4000,0,0,0,1
3456000,-0.0005326343,-0.0037284256,0.0013315808,4000,0,-0.2346318,0.19991605,-9.937136,4000,0,0,0,1
3464000,-0.002396842,-0.007989486,0.0013315792,4000,0,-0.18674776,0.21906966,-9.94791,4000,0,0,0,1
3468000,-0.0034621076,-0.009853697,0.00079894694,4000,0,-0.18674776,0.21787256,-9.956289,4000,0,0,0,1
3472000,-0.003994739,-0.007989487,-0.0002663202,4000,0,-0.19512744,0.20470445,-9.9383335,4000,0,0,0,1
3476000,-0.003195793,-0.0074568526,-0.00053263095,4000,0,-0.19393034,0.20350735,-9.908405,4000,0,0,0,1
3480000,-0.0015978968,-0.006924219,-0.00053262897,4000,0,-0.20949265,0.20350735,-9.913193,4000,0,0,0,1
3484000,-0.002130528,-0.0058589554,-0.0010652664,4000,0,-0.2238579,0.18315664,-9.923965,4000,0,0,0,1
3488000,-0.0034621132,-0.0069242176,0.00053263037,4000,0,-0.21188685,0.18674792,-9.92277,4000,0,0,0,1
3492000,-0.00292948,-0.006657901,0.0015978977,4000,0,-0.20829557,0.21428125,-9.928757,4000,0,0,0,1
3496000,-0.002396842,-0.00426106,-0.00026631742,4000,0,-0.22026658,0.20590155,-9.94312,4000,0,0,0,1
3500000,-0.0023968432,-0.004527376,-0.0015978968,4000,0,-0.22864626,0.18435374,-9.96467,4000,0,0,0,1
3504000,-0.0013315828,-0.0061252713,-0.0007989456,4000,0,-0.237026,0.20111316,-9.968261,4000,0,0,0,1
3508000,-0.0005326362,-0.004527374,0.0013315814,4000,0,-0.2346318,0.21667546,-9.950302,4000,0,0,0,1
3512000,-0.0018642152,-0.0026631616,0.0023968427,4000,0,-0.2262521,0.18195954,-9.9515,4000,0,0,0,1
3516000,-0.003728424,-0.0053263237,0.002396845,4000,0,-0.2262521,0.17118561,-9.952697,4000,0,0,0,1
3520000,-0.002663161,-0.006924218,0.002929481,4000,0,-0.21308395,0.20470443,-9.931149,4000,0,0,0,1
3524000,-0.0005326286,-0.0055926396,0.0007989521,4000,0,-0.19871877,0.21547836,-9.929954,4000,0,0,0,1
3528000,-0.0010652591,-0.006125272,-0.0021305303,4000,0,-0.19512743,0.19033922,-9.9383335,4000,0,0,0,1
3532000,-0.000798947,-0.0047936905,-0.002396845,4000,0,-0.19632453,0.16879141,-9.925163,4000,0,0,0,1
3536000,0.0015978971,-0.002396847,-0.0013315774,4000,0,-0.21308395,0.17836823,-9.917982,4000,0,0,0,1
3540000,0.0007989474,-0.0031957938,-0.0005326334,4000,0,-0.21428105,0.19991605,-9.9383335,4000,0,0,0,1
3544000,-0.0018642133,-0.0045273746,-0.0005326355,4000,0,-0.20350717,0.21667546,-9.965866,4000,0,0,0,1
3552000,-0.002396848,-0.0037284247,0.002929477,4000,0,-0.20590138,0.19752185,-9.937136,4000,0,0,0,1
3556000,-0.0021305287,-0.0023968462,0.0013315801,4000,0,-0.20709848,0.17717113,-9.923966,4000,0,0,0,1
3560000,-0.0010652641,-0.0026631611,0.00079894945,4000,0,-0.20709848,0.1675943,-9.933543,4000,0,0,0,1
3568000,-0.00053263025,-0.0055926396,0.0005326328,4000,0,-0.19512744,0.18076244,-9.911995,4000,0,0,0,1
3572000,-0.00079894724,-0.0042610588,-0.00026631696,4000,0,-0.20829557,0.18794502,-9.9108,4000,0,0,0,1
3576000,-0.0023968464,-0.003994742,0.00053262996,4000,0,-0.225055,0.19033922,-9.935939,4000,0,0,0,1
3580000,-0.0023968448,-0.0069242194,0.0007989506,4000,0,-0.25737667,0.17118561,-9.945516,4000,0,0,0,1
3584000,-0.0007989452,-0.00958738,-0.0002663105,4000,0,-0.24660277,0.1735798,-9.913193,4000,0,0,0,1
3588000,-0.0002663128,-0.009853696,-0.001331579,4000,0,-0.22505498,0.20111315,-9.92277,4000,0,0,0,1
3592000,-0.00053263066,-0.008255801,-0.0015978981,4000,0,-0.2358289,0.21787256,-9.94791,4000,0,0,0,1
3596000,-0.0010652648,-0.0071905353,-0.0013315825,4000,0,-0.225055,0.22026676,-9.93474,4000,0,0,0,1
3600000,-0.002663162,-0.0061252704,-0.0007989527,4000,0,-0.21308395,0.21906966,-9.916786,4000,0,0,0,1
3604000,-0.0042610588,-0.0042610583,-0.00053263735,4000,0,-0.21906948,0.21188705,-9.9108,4000,0,0,0,1
3608000,-0.0031957952,-0.005060005,0.00026631873,4000,0,-0.22026658,0.20111315,-9.914389,4000,0,0,0,1
3612000,-0.0015978978,-0.004793689,0.0007989508,4000,0,-0.21906948,0.20111315,-9.921572,4000,0,0,0,1
3616000,-0.0021305264,-0.0037284272,-0.001065266,4000,0,-0.21667528,0.21188705,-9.940725,4000,0,0,0,1
3620000,-0.0013315803,-0.005326323,-0.0018642109,4000,0,-0.22625208,0.22026676,-9.941923,4000,0,0,0,1
3624000,0.0010652617,-0.00692422,-0.0007989436,4000,0,-0.22026658,0.21906966,-9.913193,4000,0,0,0,1
3632000,-0.0013315803,-0.0061252704,-0.0010652695,4000,0,-0.20949265,0.21068995,-9.923965,4000,0,0,0,1
3636000,0.0005326304,-0.0066579035,-0.0002663122,4000,0,-0.22146368,0.18794502,-9.901223,4000,0,0,0,1
3640000,0.0010652633,-0.007190536,0.00026631713,4000,0,-0.20949265,0.18555082,-9.888056,4000,0,0,0,1
3644000,-0.0026631607,-0.007989486,-9.3596e-09,4000,0,-0.19752163,0.20709865,-9.8988285,4000,0,0,0,1
3648000,-0.0023968436,-0.009054751,-0.0005326308,4000,0,-0.18555066,0.20709865,-9.916785,4000,0,0,0,1
3652000,-0.00053263444,-0.007190536,0.00026632016,4000,0,-0.19632454,0.18794502,-9.933542,4000,0,0,0,1
3656000,-0.0007989511,-0.0063915877,0.0013315799,4000,0,-0.21667528,0.18794502,-9.944317,4000,0,0,0,1
3660000,0.00079894986,-0.0071905353,0.000798952,4000,0,-0.21308395,0.18794502,-9.93953,4000,0,0,0,1
3664000,0.00292948,-0.006657902,-0.000266311,4000,0,-0.21308395,0.16639723,-9.928757,4000,0,0,0,1
3668000,0.0015978974,-0.007989485,-0.0005326367,4000,0,-0.21068975,0.1628059,-9.927559,4000,0,0,0,1
3672000,-1.4184857e-10,-0.008788433,-0.0005326372,4000,0,-0.19991587,0.18914212,-9.929954,4000,0,0,0,1
3676000,4.870134e-09,-0.007723167,-0.0021305296,4000,0,-0.22146368,0.1915363,-9.928757,4000,0,0,0,1
3680000,4.5627955e-09,-0.0061252713,-0.0034621095,4000,0,-0.2406173,0.17118563,-9.923965,4000,0,0,0,1
3684000,0.00053262943,-0.0053263227,-0.0015978958,4000,0,-0.22984336,0.18076244,-9.921572,4000,0,0,0,1
