timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
3796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036941033,0.001688056,1.0586645e-11,-0.21241358,0.1993893,-9.9201355,-0.0015552861,-0.0055606803,-0.00029827413,0.00030071125,0.0004473601,0.00056175527,2.125837e-06,4.0918576e-06,2.1769024e-06,11.832729,11.832729
4796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024720082,0.0021796168,1.2639544e-11,-0.21672314,0.1855987,-9.9245405,-0.0010439592,-0.0042397524,0.000596548,0.0005747106,0.0004357047,0.00033594883,2.8010359e-06,4.7159915e-06,4.783133e-06,11.832729,11.832729
5796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022936933,0.001985718,1.132683e-11,-0.20523097,0.18234259,-9.944269,-0.0016618125,-0.0053476277,-4.2610656e-05,0.0003709307,0.00026400608,0.0004251953,1.9698036e-06,2.351849e-06,3.6152467e-06,11.832729,11.832729
6796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02374348,0.0022317318,1.2567357e-11,-0.20254946,0.18234257,-9.922913,-0.00021305289,-0.0049854377,6.391578e-05,0.0005173312,0.00045030267,0.00046673126,3.167951e-06,2.5740783e-06,3.9556835e-06,11.832729,11.832729
7796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024197029,0.0021488878,1.3808478e-11,-0.21136013,0.18895058,-9.942737,-0.000809601,-0.0058163437,0.00012783162,0.00028399244,0.000621428,0.00022340321,1.4686052e-06,3.4970394e-06,4.262076e-06,11.832729,11.832729
8796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02326642,0.0019819287,1.267651e-11,-0.19076999,0.18119337,-9.936607,-0.0012357067,-0.00479369,-0.0005326323,0.0003824907,0.00034953048,0.00052952394,1.3173002e-06,2.6005564e-06,4.4682292e-06,11.832729,11.832729
9796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024571506,0.0021137053,1.3508015e-11,-0.18569428,0.17286155,-9.927893,-0.00070307456,-0.00515588,-0.0008522117,0.00022407173,0.00049488014,0.00045422185,2.64122e-06,4.0360637e-06,3.664421e-06,11.832729,11.832729
10796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02427093,0.0021175146,8.426831e-12,-0.19000384,0.16807313,-9.9245405,0.00021305289,-0.0035792885,-6.391593e-05,0.00039498703,0.00058038544,0.00020219458,3.3807237e-06,4.6223713e-06,3.2700818e-06,11.832729,11.832729
11796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023480808,0.002173373,1.0469406e-11,-0.197378,0.1670197,-9.93067,-0.0012783173,-0.0042397524,-0.0007243799,0.00042087745,0.00038896804,0.00022833445,4.0899668e-06,6.749154e-06,1.9121185e-06,11.832729,11.832729
12796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023851085,0.002255555,1.8421225e-11,-0.19785683,0.16864775,-9.92387,-0.0013209279,-0.005603291,-0.00034088467,0.00035342848,0.0008441049,0.00040100218,3.903672e-06,6.811567e-06,4.6545238e-06,11.832729,11.832729
13796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02388892,0.002168863,1.3621762e-11,-0.20207062,0.16625354,-9.935171,-0.0014061491,-0.005454154,-0.00025566353,0.00035874033,0.00042517655,0.0005277042,2.6450025e-06,3.1036466e-06,3.880031e-06,11.832729,11.832729
14796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024911774,0.002135162,1.3054051e-11,-0.18492813,0.1630932,-9.9333515,-0.00091612746,-0.004708469,-0.00010652653,0.00045011158,0.0002533251,0.0006233407,4.8824268e-06,6.351978e-06,4.160891e-06,11.832729,11.832729
15796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023236483,0.0022138103,1.2571966e-11,-0.17123331,0.15294178,-9.936033,-0.00049002166,-0.005006743,0.00019174752,0.0007447658,0.00040522846,0.00019703453,2.6695895e-06,3.120668e-06,4.6545238e-06,11.832729,11.832729
16796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023217143,0.0021268523,9.730805e-12,-0.17506403,0.15160103,-9.91573,-0.0017044231,-0.005475459,0.00014913693,0.00028437455,0.00042118304,0.00040559255,1.1584298e-06,5.946291e-06,1.879966e-06,11.832729,11.832729
17796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027669765,0.007538604,9.268042e-10,-0.13905524,0.12641405,-10.725353,-0.1268943,-0.09704559,0.0025779384,0.0006171289,0.00037020474,0.0035351084,0.0021905028,0.0046240026,4.909852e-06,11.83241,11.83241
18796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.026298232,0.003011587,4.3321853e-11,-0.11980585,0.11971027,-10.068863,-0.0047723847,-0.012740563,-0.0020240026,0.0005022746,0.00027944485,0.001028508,5.5907235e-06,4.040792e-06,6.123129e-06,11.828998,11.828998
19796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024651509,0.0022770718,3.246564e-11,-0.17448942,0.18866327,-9.862483,0.016298546,0.0024927189,0.0001278318,0.00049073383,0.00040985245,0.00046513038,7.4706913e-06,5.3127005e-06,2.205272e-06,11.824584,11.824584
20796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02543316,0.002163413,1.0098433e-11,-0.20015526,0.19852737,-9.124016,0.0035792885,-0.0023009712,-0.00019174762,0.00042418294,0.00021491924,0.018802244,2.9201888e-06,1.4698347e-05,2.4558713e-06,11.820553,11.820553
21796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025433747,0.0020822855,2.4279561e-11,-0.20111294,0.18454525,-9.863153,-0.00773382,-0.0053476277,0.001406149,0.00057513104,0.0002966032,0.00058086356,2.7216006e-06,4.834198e-06,4.559958e-06,11.819056,11.819056
22796000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023771264,0.0023036625,6.7885914e-12,-0.15753847,0.16979696,-9.874742,0.0012996227,0.0015552861,-4.2610547e-05,0.0005407377,0.0002774958,0.00046338752,4.5883276e-06,1.0920447e-05,1.6057255e-06,11.817928,11.817928
