timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
15188000,0.014874097,0.016361807,0.00029378993,0.0,0.0,-5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15388000,0.015686719,0.016359307,0.0010042976,0.0,0.0,1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15588000,0.015192924,0.016124852,-0.00017602889,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15788000,0.015625197,0.017147573,5.968422e-05,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
15988000,0.015278026,0.01636487,0.00038726887,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16180000,0.016687516,0.016599884,0.00087643095,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16388000,0.01659225,0.016549857,0.00067747524,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16588000,0.01580915,0.016512232,0.0004137686,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16788000,0.016932435,0.015627181,0.00034501756,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
16980000,0.015853576,0.017414384,0.00028797245,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17188000,0.015938912,0.015793422,0.00028962726,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17388000,0.016192399,0.016504984,-0.00023226315,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17588000,0.016343543,0.014624487,0.00042398978,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17780000,0.015977906,0.014914716,0.00013682284,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
17988000,0.0142069515,0.01442403,-0.0008073729,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18188000,0.016042858,0.015682073,0.00022352056,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18388000,0.015345606,0.015406078,-0.00010193664,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18588000,0.015019558,0.015108707,0.00073293125,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18780000,0.017111197,0.015286063,-0.00018619235,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
18980000,0.014579942,0.013974531,0.0006972195,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19188000,0.016132364,0.0147329355,-2.9891893e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19388000,0.01609215,0.01498364,0.0003378664,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19588000,0.01451216,0.0148221785,-1.4023946e-05,0.0,0.0,3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19788000,0.01584736,0.014843615,6.1484454e-05,0.0,0.0,6.9849193e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
19988000,0.015843984,0.012878651,0.00021188856,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
20180000,0.015251747,0.013252589,0.00074166723,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
20388000,0.013318988,0.013055474,0.00045759525,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
20588000,0.014534552,0.014639257,0.00052806665,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
20780000,0.014315153,0.014575848,0.00029605406,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
20988000,0.01457458,0.013680171,0.000579126,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
21188000,0.014621178,0.013914646,0.000103672435,0.0,0.0,1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
21388000,0.013556895,0.012818894,0.000111632566,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
21588000,0.015560031,0.014610956,-0.00015110195,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
21788000,0.014977239,0.014767072,0.00052568986,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
21980000,0.0142661575,0.014268174,0.0006827198,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
22180000,0.014637709,0.013661373,0.00047535417,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
22388000,0.014275468,0.012799469,0.0001661477,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
22588000,0.015419849,0.0150914425,-0.00015277075,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
22788000,0.014997362,0.0131726395,0.0008434024,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
22988000,0.014061784,0.013949139,0.000576745,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
23188000,0.014773726,0.013231243,0.0001748733,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
23380000,0.014701441,0.013220187,-0.0006203636,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
23588000,0.015713375,0.013733759,0.00034904163,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
23788000,0.0149188535,0.012942136,-0.00025598166,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
23988000,0.014319503,0.014018571,-4.078263e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
24188000,0.014368695,0.012872943,0.00024276957,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
24388000,0.013780833,0.012144277,5.8432574e-06,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
24580000,0.014829247,0.013407838,-0.00020077756,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
24780000,0.015251368,0.013594653,-4.489324e-07,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
24988000,0.014022956,0.013333155,-0.00043551787,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
25188000,0.014477005,0.013330782,0.00017731775,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
25388000,0.013382701,0.014164423,0.0005226351,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
25580000,0.013087202,0.013124326,0.00012302316,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
25788000,0.014223725,0.013307161,7.285114e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
25988000,0.013282407,0.01427489,0.00030123326,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
26188000,0.014646973,0.013734104,-0.00034564195,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
26388000,0.01481912,0.012368981,2.0460431e-05,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
26588000,0.0125773745,0.014443029,0.000105819,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
26788000,0.014051561,0.012319341,0.0006858251,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
26988000,0.014109234,0.013432422,0.00011984854,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
27188000,0.014181005,0.01332145,9.9325014e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
27380000,0.013343741,0.013604028,0.00036616065,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
27580000,0.013284336,0.013541468,0.00020756439,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
27788000,0.014289647,0.012578297,0.0005045074,0.0,0.0,1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
27980000,0.013889357,0.013026719,-0.00020155123,0.0,0.0,1.0477379e-09,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
28188000,0.014517495,0.013174159,0.00023607945,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
28388000,0.013731395,0.013591775,-0.00014404018,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
28588000,0.013098727,0.014348107,0.00013128367,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
28788000,0.013409163,0.012849748,7.192128e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
28988000,0.0138525525,0.012936685,0.00025667925,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
29188000,0.013633106,0.0137242675,0.00017512662,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
29388000,0.014087162,0.01502053,0.00017546632,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
29580000,0.013216886,0.014065778,0.00036779034,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
29788000,0.014029936,0.014397102,0.00038725286,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
29988000,0.0141966,0.015034121,-3.529453e-05,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
30180000,0.01454749,0.013954761,3.714383e-06,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
30380000,0.013710373,0.014526254,-0.0005274315,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
30588000,0.01390345,0.01390862,0.0001397293,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
30788000,0.014487341,0.014609791,0.00043479816,0.0,0.0,-1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
30988000,0.015714956,0.015086907,0.00019582249,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
31188000,0.014952035,0.0150303105,0.0002449105,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
31380000,0.014774395,0.014391723,0.00042501267,0.0,0.0,-3.4924597e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
31588000,0.014369,0.014210658,0.00054475473,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
31788000,0.015901744,0.0151934195,0.00033334375,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
31988000,0.014520481,0.0148742655,-0.00045953074,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
32180000,0.014630262,0.015478029,0.00029437122,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
32388000,0.013739161,0.014161997,-6.623862e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
32580000,0.013710029,0.016115136,-0.00010134359,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
32780000,0.014615054,0.014948603,-0.00012296019,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
32988000,0.0152624855,0.015310822,5.4032887e-05,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
33188000,0.014512855,0.0141807245,0.00042021385,0.0,0.0,4.656613e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
33388000,0.015567437,0.015999539,0.00022337321,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
33580000,0.015382705,0.0149533935,0.0003252633,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
33788000,0.015755285,0.0152727645,-0.00011165587,0.0,0.0,-8.1490725e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
33988000,0.01625041,0.015005418,0.00014428167,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
34188000,0.015200478,0.016541878,0.00052490033,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
34388000,0.014800697,0.016784104,0.0005710756,0.0,0.0,5.820766e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
34588000,0.015369827,0.015522522,0.00031919905,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
34788000,0.014990361,0.015058377,-0.00036663841,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
34980000,0.013685943,0.015554624,0.00058578537,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
35188000,0.0150114605,0.017661499,0.00040113198,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
35388000,0.014759263,0.01625095,0.0006203294,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
35580000,0.014029366,0.015786257,0.00023717115,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
35780000,0.013952961,0.01622136,0.0003970385,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
35988000,0.014988318,0.0158934,1.6945896e-05,0.0,0.0,-2.3283064e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
36180000,0.01389024,0.01598492,0.0003728856,0.0,0.0,1.1641532e-10,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
