timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
4008000,4008000,197388,0.011510726,-0.21478958,0.43202254,11.832727,0
5004000,5004000,197388,0.00956656,-0.21126534,0.4247907,11.832727,0
6000000,6000000,197388,0.0077666994,-0.2163618,0.43319273,11.832727,0
7008000,7008000,197388,0.00588824,-0.21735841,0.42946404,11.832727,0
8000000,8000000,197388,0.009986886,-0.21324286,0.4309317,11.832727,0
8996000,8996000,197388,0.013349015,-0.22001144,0.43421534,11.832727,0
10008000,10008000,197388,0.007030607,-0.21390149,0.43144014,11.832727,0
11000000,11000000,197388,0.009079517,-0.21320684,0.43276995,11.832727,0
12000000,12000000,197388,0.008519827,-0.21898407,0.43071777,11.832727,0
13008000,13008000,197388,0.0028085473,-0.22586605,0.43106288,11.832727,0
14000000,14000000,197388,0.007349643,-0.21059883,0.4249189,11.832727,0
15000000,15000000,197388,0.011565301,-0.21390474,0.43136668,11.832727,0
16008000,16008000,197388,0.011952474,-0.21272922,0.4306344,11.832727,0
17004000,17004000,197388,0.009233577,-0.22098511,0.4291498,11.832727,0
18000000,18000000,197388,0.008306073,-0.21809849,0.42969534,11.832727,0
19008000,19008000,197388,0.012341823,-0.21890374,0.4330121,11.832727,0
20000000,20000000,197388,0.009861745,-0.21312018,0.42599282,11.832727,0
21000000,21000000,197388,0.010553462,-0.21720897,0.4244147,11.832727,0
22008000,22008000,197388,0.014498743,-0.21648467,0.42814842,11.832727,0
23004000,23004000,197388,0.0068220017,-0.22063334,0.43303192,11.832727,0
24000000,24000000,197388,0.0068685426,-0.216132,0.42828253,11.832727,0
25008000,25008000,197388,0.0071232896,-0.21440744,0.43191788,11.832727,0
26004000,26004000,197388,0.01328204,-0.21594991,0.42980218,11.832727,0
27000000,27000000,197388,0.008410815,-0.20670386,0.43612367,11.832727,0
28008000,28008000,197388,-0.0017658031,-0.21284842,0.43030417,11.832727,0
29000000,29000000,197388,0.009429971,-0.22503698,0.4292981,11.832727,0
30000000,30000000,197388,0.011555593,-0.22455901,0.4312922,11.832727,0
31008000,31008000,197388,0.01226561,-0.22063372,0.4258345,11.832727,0
32000000,32000000,197388,0.007855098,-0.21005851,0.43190804,11.832727,0
33000000,33000000,197388,0.0055896128,-0.21765463,0.4340335,11.832727,0
34008000,34008000,197388,0.011329525,-0.21347736,0.4288159,11.832727,0
35000000,35000000,197388,0.010299152,-0.21153533,0.42633763,11.832727,0
36000000,36000000,197388,0.0069777216,-0.2173597,0.42848554,11.832727,0
37008000,37008000,197388,0.010526019,-0.2109811,0.43353158,11.832727,0
38004000,38004000,197388,0.011046832,-0.20959684,0.43397826,11.832727,0
39000000,39000000,197388,0.010559186,-0.21910304,0.43346357,11.832727,0
40008000,40008000,197388,0.004425352,-0.20995966,0.42715895,11.832727,0
41004000,41004000,197388,0.008585511,-0.22137679,0.42893618,11.832727,0
42000000,42000000,197388,0.012264748,-0.210725,0.43354383,11.832727,0
43008000,43008000,197388,0.0149506545,-0.21692981,0.43173647,11.832727,0
44004000,44004000,197388,0.010055597,-0.21669964,0.42875102,11.832727,0
45000000,45000000,197388,0.0044741775,-0.21151501,0.43283024,11.832727,0
46008000,46008000,197388,0.0139869535,-0.21414682,0.4299198,11.832727,0
47000000,47000000,197388,0.0030122327,-0.21336791,0.42602402,11.832727,0
48000000,48000000,197388,0.009575749,-0.21326709,0.43468153,11.832727,0
49008000,49008000,197388,0.010995273,-0.2149839,0.42046723,11.832727,0
50004000,50004000,197388,0.008655537,-0.22076939,0.42889717,11.832727,0
51000000,51000000,197388,0.013449272,-0.20880578,0.43103218,11.832727,0
52008000,52008000,197388,0.010456412,-0.2173518,0.42999598,11.832727,0
53000000,53000000,197388,0.00825516,-0.21257256,0.42581034,11.832727,0
