timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
3408000,3289167,0,0,0.0,0.0,1.0,1.0,5.7313282e-05,5.1089417e-05,1.0001292,1.0001291,1.3137551e-10,1.0439167e-10,0,1,0,0
3808000,3689496,0,0,0.0,0.0,1.0,1.0,-1.3717253e-05,7.414369e-05,1.0000952,1.0000952,7.525805e-12,2.1987052e-10,0,1,0,0
4208000,4089695,0,0,0.0,0.0,1.0,1.0,0.0001817589,0.00060151,1.0007446,1.0007446,1.3204688e-09,1.4461803e-08,0,1,0,0
4608000,4489816,0,0,0.0,0.0075268387,1.0,1.0,0.00017158099,-0.0072623547,1.0005304,1.0005305,1.1769772e-09,2.1085534e-06,0,1,0,0
5008000,4889889,0,0,0.0,0.0075268387,1.0,1.0,0.0003838429,-0.0076560634,1.0003078,1.0003078,5.8916023e-09,2.3438909e-06,0,1,0,0
5408000,5289933,0,0,0.0,0.0075268387,1.0,1.0,-0.00021726101,-0.0074756774,1.0002105,1.0002105,1.8876967e-09,2.2349598e-06,0,1,0,0
5808000,5689960,0,0,0.0,0.0075268387,1.0,1.0,-0.00043098422,-0.007517111,1.000162,1.000162,7.4286928e-09,2.2599122e-06,0,1,0,0
6208000,6089976,0,0,0.0,0.0075268387,1.0,1.0,-0.00010495747,-0.007500549,1.0001335,1.0001335,4.40584e-10,2.250029e-06,0,1,0,0
6608000,6489986,0,0,0.0,0.0075268387,1.0,1.0,-9.700778e-05,-0.008038813,1.0001147,1.0001147,3.7637723e-10,2.5846043e-06,0,1,0,0
7008000,6889991,0,0,0.0,0.0075268387,1.0,1.0,-0.000494799,-0.007939779,1.0001009,1.0001009,9.792054e-09,2.5213496e-06,0,1,0,0
7408000,7289995,0,0,0.0,0.0075268387,1.0,1.0,-0.0009502389,-0.0075888536,1.0000902,1.0000902,3.6114898e-08,2.3034202e-06,0,1,0,0
7808000,7689997,0,0,0.0,0.0075268387,1.0,1.0,-0.0005531324,-0.007435625,1.0000815,1.0000815,1.2237219e-08,2.2113604e-06,0,1,0,0
8208000,8089999,0,0,0.0,0.0075268387,1.0,1.0,-0.00019362681,-0.0076200278,1.0000744,1.0000744,1.499542e-09,2.3224202e-06,0,1,0,0
8608000,8489999,8528000,0,0.0,0.0075268387,1.0,1.0,-9.1231275e-05,-0.0076847686,1.0000689,1.0000689,3.329029e-10,2.3620642e-06,0,1,0,0
9008000,8890000,8928000,0,0.0,0.0075268387,1.0,1.0,-0.008535715,0.00041955942,2.014436,2.014436,1.4467261e-06,3.4953727e-09,0,1,0,1
9408000,9290000,9328000,0,0.0,0.0075268387,1.0,1.0,-0.0047817426,0.00080476,1.5180659,1.5180659,6.024788e-07,1.7064838e-08,0,1,0,1
9808000,9690000,9728000,0,0.0,0.0075268387,1.0,1.0,-0.004727818,-0.0052993684,1.3539943,1.3539943,6.6033556e-07,8.296432e-07,0,1,0,1
