timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
3200000,0.0,0.0,0.0,0.0
3204000,0.0,0.0,0.0,0.0
3400000,0.0,0.0,0.0,0.0
3600000,0.0,0.0,0.0,0.0
3800000,0.0,0.0,0.0,0.0
4000000,0.0,0.0,0.0,0.0
4200000,0.0,0.0,0.0,0.0
4400000,0.0,0.0,0.0,0.0
4600000,0.0,0.0,0.0,0.0
4796000,0.0,0.0,0.0,0.0
5000000,0.0,0.0,0.0,0.0
5200000,0.0,0.0,0.0,0.0
5400000,0.0,0.0,0.0,0.0
5600000,0.0,0.0,0.0,0.0
5800000,0.0,0.0,0.0,0.0
6000000,0.0,0.0,0.0,0.0
6200000,0.0,0.0,0.0,0.0
6400000,0.0,0.0,0.0,0.0
6600000,0.0,0.0,0.0,0.0
6800000,0.0,0.0,0.0,0.0
6996000,0.0,0.0,0.0,0.0
7196000,0.0,0.0,0.0,0.0
7396000,0.0,0.0,0.0,0.0
7596000,0.0,0.0,0.0,0.0
7796000,0.0,0.0,0.0,0.0
7996000,0.0,0.0,0.0,0.0
8200000,0.0,0.0,0.0,0.0
8400000,0.0,0.0,0.0,0.0
8600000,0.0,0.0,0.0,0.0
8800000,0.0,0.0,0.0,0.0
8996000,0.0,0.0,0.0,0.0
9200000,0.0,0.0,0.0,0.0
9400000,0.0,0.0,0.0,0.0
9600000,0.0,0.0,0.0,0.0
9796000,0.0,0.0,0.0,0.0
10000000,0.0,0.0,0.0,0.0
10200000,0.0,0.0,0.0,0.0
10400000,0.0,0.0,0.0,0.0
10600000,0.0,0.0,0.0,0.0
10800000,0.0,0.0,0.0,0.0
10996000,0.0,0.0,0.0,0.0
11200000,0.0,0.0,0.0,0.0
11400000,0.0,0.0,0.0,0.0
11596000,0.0,0.0,0.0,0.0
11800000,0.0,0.0,0.0,0.0
12000000,0.0,0.0,0.0,0.0
12196000,0.0,0.0,0.0,0.0
12400000,0.0,0.0,0.0,0.0
12600000,0.0,0.0,0.0,0.0
12800000,0.0,0.0,0.0,0.0
12996000,0.0,0.0,0.0,0.0
13200000,0.0,0.0,0.0,0.0
13400000,0.0,0.0,0.0,0.0
13600000,0.0,0.0,0.0,0.0
13800000,0.0,0.0,0.0,0.0
14000000,0.0,0.0,0.0,0.0
14200000,0.0,0.0,0.0,0.0
14400000,0.0,0.0,0.0,0.0
14600000,0.00075111253,0.0010626733,3.0250035e-06,0.0
14796000,0.0046370793,0.0061316662,1.2565965e-05,0.0
15000000,0.008805414,0.011271535,3.2980774e-05,0.0
15200000,0.01323164,0.016140927,4.7955007e-05,0.0
15400000,0.017965535,0.021036405,6.664293e-05,0.0
15600000,0.02265771,0.025778763,7.929365e-05,0.0
15796000,0.027185714,0.030127551,8.516804e-05,0.0
15996000,0.0318719,0.034576528,0.000105021,0.0
16200000,0.03662366,0.03907858,0.00012522159,0.0
16400000,0.04137061,0.043593496,0.00014938612,0.0
16600000,0.04621429,0.04818241,0.00016531728,0.0
16800000,0.051136475,0.052803643,0.00018286698,0.0
17000000,0.056132864,0.05745693,0.000195351,0.0
17196000,0.061084304,0.062011883,0.0002089453,0.0
17400000,0.06319704,0.06603146,0.00022620044,0.0
17600000,0.05177774,0.056918625,-0.00012133117,0.0
17796000,0.03544924,0.038647138,-0.00018416649,0.0
18000000,0.028078856,0.032170266,-0.00020705225,0.0
18196000,0.022459649,0.027300946,-0.00021518974,0.0
18400000,0.017070593,0.021590719,-0.00020539806,0.0
18600000,0.013627724,0.017973019,-0.00019974989,0.0
18800000,0.010630719,0.015119798,-0.00018323633,0.0
19000000,0.00833219,0.012683774,-0.00015978845,0.0
19200000,0.0063122762,0.01081362,-0.00013590368,0.0
19400000,0.005019166,0.009474251,-0.0001164124,0.0
19600000,0.0038438502,0.008053192,-0.0001077397,0.0
19800000,0.0028899766,0.007243699,-9.439347e-05,0.0
20000000,0.0021753274,0.0064281193,-8.543264e-05,0.0
20196000,0.001533795,0.005898214,-6.933073e-05,0.0
20400000,0.0008878583,0.0054052356,-6.206575e-05,0.0
20600000,0.00069248024,0.0051016533,-4.68679e-05,0.0
20800000,0.0004061884,0.0045705615,-3.7683418e-05,0.0
21000000,0.00025847598,0.0044115405,-3.681407e-05,0.0
21196000,0.00017765735,0.0045102206,-2.7555838e-05,0.0
21400000,0.00010441231,0.004374821,-4.1829284e-05,0.0
21600000,-9.133e-05,0.004166135,-1.0707784e-05,0.0
21800000,-7.7936435e-05,0.0041145487,2.6454456e-05,0.0
22000000,-6.230374e-05,0.004153262,-1.5152614e-05,0.0
22200000,2.0340274e-06,0.004148642,-6.308426e-05,0.0
22400000,2.5279169e-06,0.0041423975,-5.329191e-05,0.0
22600000,-3.1628788e-05,0.0041607097,-1.4275389e-05,0.0
22800000,-0.00011815109,0.004316736,8.7664175e-06,0.0
23000000,-0.000100044774,0.0041603115,-1.3196256e-05,0.0
23200000,6.212424e-05,0.0041437647,-1.8694609e-05,0.0
23396000,-7.861626e-05,0.004154128,-2.9072431e-05,0.0
23600000,-4.484446e-05,0.0043134848,-4.691491e-05,0.0
23796000,-4.7974485e-05,0.004316878,-4.8381084e-05,0.0
24000000,2.3021554e-05,0.0042251362,-3.415208e-05,0.0
24196000,-2.8197806e-05,0.004305824,-3.3034503e-05,0.0
24400000,-0.00012033388,0.0041923495,-2.8810557e-06,0.0
24600000,1.4820904e-05,0.0043858197,2.778655e-05,0.0
24800000,-2.6936602e-06,0.0043983688,3.0573145e-05,0.0
25000000,4.439654e-05,0.0044373176,2.8368842e-05,0.0
25200000,9.97252e-05,0.004406634,1.85429e-05,0.0
25400000,5.1830273e-05,0.0044347993,1.8971922e-06,0.0
25600000,4.5855602e-05,0.004440978,6.184576e-06,0.0
25800000,4.9366638e-05,0.004396768,1.357515e-06,0.0
26000000,-4.7885358e-05,0.0042102463,1.3634089e-05,0.0
26196000,9.413672e-06,0.004319474,-5.586897e-06,0.0
26400000,0.00010501381,0.0042479574,1.0385268e-05,0.0
26600000,-2.749549e-05,0.0042221593,2.7220172e-05,0.0
26800000,-6.3199106e-05,0.0043998864,1.4760574e-05,0.0
27000000,-2.9527468e-05,0.0042277128,1.6526914e-05,0.0
27200000,-3.1325846e-05,0.004190385,1.0211284e-05,0.0
27400000,-9.0529196e-05,0.0041167177,1.1336371e-05,0.0
27600000,3.872098e-05,0.00427818,2.6508972e-06,0.0
27800000,-3.7262358e-05,0.004158946,-1.5972619e-05,0.0
28000000,1.1150341e-05,0.004259373,1.214234e-05,0.0
28200000,-7.0665476e-05,0.004210522,3.6999331e-06,0.0
28400000,-7.1293194e-05,0.0040768,2.3569197e-05,0.0
28600000,-0.00012349269,0.0042043384,2.6066513e-05,0.0
28800000,4.8161055e-05,0.004256429,4.126625e-05,0.0
29000000,-7.250656e-05,0.004282187,3.514535e-05,0.0
29200000,-3.5157656e-05,0.004315117,3.8084636e-05,0.0
29400000,-0.00015180951,0.004170402,3.0365887e-05,0.0
29600000,-7.57034e-05,0.0041935756,2.151065e-05,0.0
29800000,-4.9273942e-05,0.004012485,1.9477618e-05,0.0
30000000,0.00010962394,0.004144895,1.6801429e-05,0.0
30196000,0.00018064005,0.0044153454,2.8094491e-05,0.0
