timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
22364000,22364000,1310988,1310988,1.38484465e-05,-3.515375e-05,-2.237053e-05,-0.00059855054,0.0008427598,-0.039499544,4000,4000,0,0,0,1
22864000,22864000,1310988,1310988,-6.3915886e-06,1.7044234e-05,-2.1305327e-06,-0.0007517794,0.0005746092,-0.039389405,4000,4000,0,0,0,1
23364000,23364000,1310988,1310988,8.522117e-06,-4.5806377e-05,-7.4568575e-06,-0.00071347214,0.00062249316,-0.03948997,4000,4000,0,0,0,1
23864000,23864000,1310988,1310988,-1.597897e-05,-3.4088473e-05,-1.06526295e-05,-0.00064643443,0.0006751657,-0.03963841,4000,4000,0,0,0,1
24364000,24364000,1310988,1310988,-5.4328488e-05,-6.498114e-05,-2.0239999e-05,-0.00058897375,0.0005937628,-0.03921703,4000,4000,0,0,0,1
24864000,24864000,1310988,1310988,-1.7044247e-05,-4.048004e-05,4.261063e-06,-0.00077572133,0.00063206995,-0.0395187,4000,4000,0,0,0,1
25364000,25364000,1310988,1310988,9.587385e-06,-1.8109498e-05,7.4568497e-06,-0.00069910695,0.00072304974,-0.039667144,4000,4000,0,0,0,1
25864000,25864000,1310988,1310988,2.130526e-06,-9.587387e-06,-6.3915804e-06,-0.00058418536,0.0007086845,-0.039571367,4000,4000,0,0,0,1
26364000,26364000,1310988,1310988,2.982741e-05,-1.4913699e-05,3.1958054e-06,-0.00084754743,0.0007134729,-0.039451662,4000,4000,0,0,0,1
26864000,26864000,1310988,1310988,-1.7044236e-05,2.343582e-05,-1.0652685e-06,-0.0007852981,0.00069431926,-0.03933674,4000,4000,0,0,0,1
27364000,27364000,1310988,1310988,-1.5978963e-05,-1.8109504e-05,9.4242e-12,-0.0007996635,0.0007565685,-0.039595313,4000,4000,0,0,0,1
27864000,27864000,1310988,1310988,-1.278314e-05,-2.2370585e-05,-1.9174751e-05,-0.0008092403,0.00076614524,-0.03974376,4000,4000,0,0,0,1
28364000,28364000,1310988,1310988,9.587383e-06,-4.900217e-05,-1.0652896e-06,-0.000746991,0.0006655888,-0.0395187,4000,4000,0,0,0,1
28864000,28864000,1310988,1310988,2.6631631e-05,-3.834951e-05,8.52211e-06,-0.00065601134,0.00069910765,-0.039442085,4000,4000,0,0,0,1
29364000,29364000,1310988,1310988,9.5873565e-06,-3.1957945e-05,1.0652641e-05,-0.0008858547,0.00074220326,-0.03923139,4000,4000,0,0,0,1
29864000,29864000,1310988,1310988,-3.195795e-05,-7.776431e-05,5.326333e-06,-0.0007613562,0.00078051037,-0.034136534,4000,4000,0,0,0,1
30364000,30364000,1310988,1310988,9.587378e-06,4.4741115e-05,3.1957907e-06,-0.0008236055,0.0007134729,-0.039997537,4000,4000,0,0,0,1
30864000,30864000,1310988,1310988,3.1957918e-06,4.9302484e-13,4.26106e-06,-0.00073741423,0.0006655888,-0.0391883,4000,4000,0,0,0,1
31364000,31364000,1310988,1310988,2.024003e-05,-2.2370554e-05,-3.195785e-06,-0.00089543156,0.00068953086,-0.039461236,4000,4000,0,0,0,1
31864000,31864000,1310988,1310988,-5.326364e-06,-3.408845e-05,1.2783206e-05,-0.0008906431,0.00048841786,-0.039585732,4000,4000,0,0,0,1
32364000,32364000,1310988,1310988,2.1305443e-06,-3.6218997e-05,-3.195812e-06,-0.00077572133,0.0005793976,-0.03940857,4000,4000,0,0,0,1
