timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
3200000,0.0,0.0,0.00025845127,0.0,1.0,0.0,0.0,0.00012922563,0.0,0.0,-0.001,0,0
3208000,0.0,0.0,0.00026455868,0.0,1.0,0.0,0.0,0.00013227934,0.0,0.0,-0.001,0,0
3248000,0.0,-0.0,1.6177874,0.0,0.6902993,0.0,0.0,0.72352403,0.0,0.0,-0.001,0,0
3296000,0.0,-0.0,1.6177474,0.0,0.69031376,0.0,0.0,0.72351015,0.0,0.0,-0.001,0,0
3344000,0.0,-0.0,1.6177353,0.0,0.69031817,0.0,0.0,0.72350603,0.0,0.0,-0.001,0,0
3392000,0.0,-0.0,1.6176866,0.0,0.69033575,0.0,0.0,0.7234892,0.0,0.0,-0.001,0,0
3448000,0.0,-0.0,1.6234185,0.0,0.6882594,0.0,0.0,0.72546464,0.0,0.0,-0.001,0,0
3496000,0.0,-0.0,1.6238767,0.0,0.6880932,0.0,0.0,0.7256224,0.0,0.0,-0.001,0,0
3544000,0.0,-0.0,1.6243505,0.0,0.6879213,0.0,0.0,0.7257853,0.0,0.0,-0.001,0,0
3592000,0.0,-0.0,1.6248224,0.0,0.68775004,0.0,0.0,0.7259476,0.0,0.0,-0.001,0,0
3648000,0.0,-0.0,1.6254984,0.0,0.6875046,0.0,0.0,0.72618,0.0,0.0,-0.001,0,0
3696000,0.0,-0.0,1.6258669,0.0,0.68737084,0.0,0.0,0.7263066,0.0,0.0,-0.001,0,0
3752000,0.0,-0.0,1.6261456,0.0,0.6872696,0.0,0.0,0.72640246,0.0,0.0,-0.001,0,0
3800000,0.0,-0.0,1.6263043,0.0,0.687212,0.0,0.0,0.7264569,0.0,0.0,-0.001,0,0
3848000,0.0,-0.0,1.6264495,0.0,0.68715924,0.0,0.0,0.7265068,0.0,0.0,-0.001,0,0
3896000,0.0,-0.0,1.6264466,0.0,0.68716025,0.0,0.0,0.7265059,0.0,0.0,-0.001,0,0
3952000,0.0,-0.0,1.6260855,0.0,0.68729144,0.0,0.0,0.72638184,0.0,0.0,-0.001,0,0
4000000,0.0,-0.0,1.6255789,0.0,0.6874754,0.0,0.0,0.72620773,0.0,0.0,-0.001,0,0
4048000,0.0,-0.0,1.6250588,0.0,0.6876642,0.0,0.0,0.7260289,0.0,0.0,-0.001,0,0
