timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
4052000,4052000,1310988,-0.20590134,0.18435353,-9.950302,11.832727,0,0,0,0,1
5052000,5052000,1310988,-0.21547815,0.18674773,-9.935937,11.832727,0,0,0,0,1
6052000,6052000,1310988,-0.16519992,0.21787235,-9.933543,11.832727,0,0,0,0,1
7052000,7052000,1310988,-0.23702596,0.21068975,-9.938332,11.832727,0,0,0,0,1
8052000,8052000,1310988,-0.19393034,0.1604115,-9.935937,11.832727,0,0,0,0,1
9052000,9052000,1310988,-0.20829555,0.19632454,-9.940725,11.832727,0,0,0,0,1
10052000,10052000,1310988,-0.19871874,0.1604115,-9.957485,11.832727,0,0,0,0,1
11052000,11052000,1310988,-0.18435353,0.21787235,-9.945514,11.832727,0,0,0,0,1
12052000,12052000,1310988,-0.20590134,0.20350714,-9.940725,11.832727,0,0,0,0,1
13052000,13052000,1310988,-0.17477672,0.16519992,-9.921572,11.832727,0,0,0,0,1
14052000,14052000,1310988,-0.20111294,0.1604115,-9.9550905,11.832727,0,0,0,0,1
15052000,15052000,1310988,-0.22026655,0.15322891,-9.931149,11.832727,0,0,0,0,1
16052000,16052000,1310988,-0.15083471,0.16519992,-9.919178,11.832727,0,0,0,0,1
17052000,17052000,1310988,-0.18674773,0.16280572,-9.885659,11.832727,0,0,0,0,1
18052000,18052000,1310988,-0.15083471,0.1436521,-9.89763,11.832727,0,0,0,0,1
19052000,19052000,1310988,-0.20590134,0.12928689,-9.902418,11.832727,0,0,0,0,1
20052000,20052000,1310988,-0.1340753,0.14604631,-9.900024,11.832727,0,0,0,0,1
21052000,21052000,1310988,-0.20111294,0.18435353,-9.902418,11.832727,0,0,0,0,1
22052000,22052000,1310988,-0.19632454,0.1604115,-9.91439,11.832727,0,0,0,0,1
23052000,23052000,1310988,-0.17956513,0.12210429,-9.866506,11.832727,0,0,0,0,1
24052000,24052000,1310988,-0.18435353,0.15801731,-9.940725,11.832727,0,0,0,0,1
25052000,25052000,1310988,-0.19632454,0.14844051,-9.892841,11.832727,0,0,0,0,1
26052000,26052000,1310988,-0.15562311,0.17956513,-9.888053,11.832727,0,0,0,0,1
27052000,27052000,1310988,-0.18195933,0.15562311,-9.861717,11.832727,0,0,0,0,1
28052000,28052000,1310988,-0.17956513,0.16280572,-9.907207,11.832727,0,0,0,0,1
29052000,29052000,1310988,-0.15801731,0.17238252,-9.871294,11.832727,0,0,0,0,1
30052000,30052000,1310988,-0.19393034,0.19393034,-9.890448,11.832727,0,0,0,0,1
31052000,31052000,1310988,-0.17477672,0.1388637,-9.892841,11.832727,0,0,0,0,1
32052000,32052000,1310988,-0.21308395,0.10534488,-9.892841,11.832727,0,0,0,0,1
33052000,33052000,1310988,-0.18914193,0.12928689,-9.907207,11.832727,0,0,0,0,1
34052000,34052000,1310988,-0.19393034,0.10295067,-9.880871,11.832727,0,0,0,0,1
35052000,35052000,1310988,-0.18914193,0.1412579,-9.876082,11.832727,0,0,0,0,1
36052000,36052000,1310988,-0.18435353,0.17956513,-9.888053,11.832727,0,0,0,0,1
37052000,37052000,1310988,-0.18674773,0.12689269,-9.880871,11.832727,0,0,0,0,1
38052000,38052000,1310988,-0.16998832,0.1604115,-9.868899,11.832727,0,0,0,0,1
39052000,39052000,1310988,-0.16759412,0.11492168,-9.840169,11.832727,0,0,0,0,1
40052000,40052000,1310988,-0.18195933,0.1412579,-9.873688,11.832727,0,0,0,0,1
41052000,41052000,1310988,-0.24899697,0.1364695,-9.866506,11.832727,0,0,0,0,1
42052000,42052000,1310988,-0.19871874,0.1604115,-9.837775,11.832727,0,0,0,0,1
43052000,43052000,1310988,-0.18674773,0.107739076,-9.835381,11.832727,0,0,0,0,1
44052000,44052000,1310988,-0.16519992,0.17717093,-9.811439,11.832727,0,0,0,0,1
45052000,45052000,1310988,-0.20111294,0.15801731,-9.816227,11.832727,0,0,0,0,1
46052000,46052000,1310988,-0.18435353,0.110133275,-9.818622,11.832727,0,0,0,0,1
47052000,47052000,1310988,-0.21787235,0.095768064,-9.844957,11.832727,0,0,0,0,1
48052000,48052000,1310988,-0.20590134,0.11492168,-9.773131,11.832727,0,0,0,0,1
49052000,49052000,1310988,-0.19632454,0.12210429,-9.818622,11.832727,0,0,0,0,1
50052000,50052000,1310988,-0.17956513,0.14844051,-9.80665,11.832727,0,0,0,0,1
51052000,51052000,1310988,-0.18435353,0.14844051,-9.787497,11.832727,0,0,0,0,1
52052000,52052000,1310988,-0.17717093,0.15083471,-9.799467,11.832727,0,0,0,0,1
53052000,53052000,1310988,-0.18435353,0.09816227,-9.775525,11.832727,0,0,0,0,1
54052000,54052000,1310988,-0.16519992,0.1412579,-9.813833,11.832727,0,0,0,0,1
55052000,55052000,1310988,-0.22984336,0.110133275,-9.809045,11.832727,0,0,0,0,1
56052000,56052000,1310988,-0.23463176,0.12928689,-9.811439,11.832727,0,0,0,0,1
57052000,57052000,1310988,-0.17717093,0.095768064,-9.792285,11.832727,0,0,0,0,1
58052000,58052000,1310988,-0.20111294,0.18914193,-10.295067,11.832636,0,0,0,0,1
59052000,59052000,1310988,-0.16280572,0.15322891,-9.847352,11.829584,0,0,0,0,1
60052000,60052000,1310988,-0.22984336,0.16759412,-9.730036,11.825098,0,0,0,0,1
61052000,61052000,1310988,-0.24899697,0.11252748,-9.030929,11.820948,0,0,0,0,1
62052000,62052000,1310988,-0.25857377,0.15562311,-9.7324295,11.819361,0,0,0,0,1
63052000,63052000,1310988,-0.25139117,0.079008654,-9.696517,11.818232,0,0,0,0,1
64052000,64052000,1310988,-0.21068975,0.12210429,-9.775525,11.81753,0,0,0,0,1
65052000,65052000,1310988,-0.23942018,0.1412579,-9.739613,11.817133,0,0,0,0,1
66052000,66052000,1310988,-0.16519992,0.074220255,-9.763555,11.81698,0,0,0,0,1
67052000,67052000,1310988,-0.16280572,0.1604115,-9.730036,11.81695,0,0,0,0,1
68052000,68052000,1310988,-0.19871874,0.088585466,-9.80665,11.81698,0,0,0,0,1
69052000,69052000,1310988,-0.18435353,0.1316811,-9.794679,11.817072,0,0,0,0,1
70052000,70052000,1310988,-0.19871874,0.12210429,-9.7803135,11.817255,0,0,0,0,1
71052000,71052000,1310988,-0.1436521,0.10055647,-9.864111,11.81753,0,0,0,0,1
72052000,72052000,1310988,-0.22026655,0.10534488,-9.773131,11.817713,0,0,0,0,1
73052000,73052000,1310988,-0.17238252,0.06943185,-9.821015,11.817804,0,0,0,0,1
74052000,74052000,1310988,-0.20350714,0.09816227,-9.799467,11.819635,0,0,0,0,1
75052000,75052000,1310988,-0.21787235,0.08140286,-9.749189,11.824091,0,0,0,0,1
76052000,76052000,1310988,-0.18674773,0.095768064,-9.809045,11.828791,0,0,0,0,1
77052000,77052000,1310988,-0.1412579,0.10295067,-12.344504,11.832514,0,0,0,0,1
78052000,78052000,1310988,-0.18195933,0.05267244,-9.270349,11.829676,0,0,0,0,1
79052000,79052000,1310988,-0.16280572,0.1412579,-9.294291,11.830744,0,0,0,0,1
80052000,80052000,1310988,-0.17238252,0.10295067,-9.610326,11.831476,0,0,0,0,1
81052000,81052000,1310988,-0.23942018,0.11971009,-8.798691,11.829676,0,0,0,0,1
82052000,82052000,1310988,-0.20350714,0.06703765,-9.500193,11.832483,0,0,0,0,1
83052000,83052000,1310988,-0.17238252,0.10295067,-9.775525,11.832727,0,0,0,0,1
84052000,84052000,1310988,-0.17956513,0.093373865,-9.753978,11.832727,0,0,0,0,1
85052000,85052000,1310988,-0.17238252,0.076614454,-9.737218,11.832727,0,0,0,0,1
86052000,86052000,1310988,-0.22026655,0.047884032,-9.775525,11.832727,0,0,0,0,1
87052000,87052000,1310988,-0.19871874,0.10295067,-9.763555,11.832727,0,0,0,0,1
88052000,88052000,1310988,-0.18674773,0.07182605,-9.78989,11.832727,0,0,0,0,1
89052000,89052000,1310988,-0.19393034,0.06703765,-9.751583,11.832727,0,0,0,0,1
