timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
4640000,0.1287183,0.14694406,0.0006454587,0.0,0.0,-0.001,0
4644000,0.1287313,0.14686833,0.00066173077,0.0,0.0,-0.001,0
4660000,0.12866183,0.14624412,0.00065505505,0.0,0.0,-0.001,0
4676000,0.1285391,0.14570904,0.0006187558,0.0,0.0,-0.001,0
4700000,0.12835042,0.14489222,0.0005941391,0.0,0.0,-0.001,0
4720000,0.12820402,0.14432733,0.0005866289,0.0,0.0,-0.001,0
4740000,0.12817273,0.14404441,0.0005069375,0.0,0.0,-0.001,0
4760000,0.12812041,0.14378293,0.00057035685,0.0,0.0,-0.001,0
4776000,0.12813897,0.14354356,0.00053197145,0.0,0.0,-0.001,0
4796000,0.12813331,0.14336963,0.0005111098,0.0,0.0,-0.001,0
4820000,0.12816763,0.14321856,0.00043851137,0.0,0.0,-0.001,0
4840000,0.12782992,0.1432322,0.00062668324,0.0,0.0,-0.001,0
4856000,0.12778427,0.14304549,0.0005912185,0.0,0.0,-0.001,0
4876000,0.12766002,0.1426242,0.0006638169,0.0,0.0,-0.001,0
4900000,0.12727551,0.14209402,0.00060373545,0.0,0.0,-0.001,0
4916000,0.12719768,0.14190274,0.00074476004,0.0,0.0,-0.001,0
4940000,0.12689078,0.14134483,0.0007606149,0.0,0.0,-0.001,0
4960000,0.12663288,0.14090303,0.00074225664,0.0,0.0,-0.001,0
4980000,0.12642464,0.14077324,0.0008916259,0.0,0.0,-0.001,0
5000000,0.12577814,0.14063637,0.00071388483,0.0,0.0,-0.001,0
5020000,0.12546232,0.14070228,0.0008440614,0.0,0.0,-0.001,0
5036000,0.12511668,0.14046188,0.0007998347,0.0,0.0,-0.001,0
5056000,0.1243778,0.14028385,0.0005749464,0.0,0.0,-0.001,0
5080000,0.12355558,0.14018014,0.00057035685,0.0,0.0,-0.001,0
5100000,0.12308811,0.14014718,0.0005303025,0.0,0.0,-0.001,0
5120000,0.122370385,0.1401938,0.00049859285,0.0,0.0,-0.001,0
5136000,0.1220618,0.14008242,0.0005031824,0.0,0.0,-0.001,0
5156000,0.1216759,0.1398193,0.00042808056,0.0,0.0,-0.001,0
5176000,0.12128836,0.13982087,0.0004944205,0.0,0.0,-0.001,0
5200000,0.120889224,0.13948813,0.00050610304,0.0,0.0,-0.001,0
5220000,0.12061357,0.13935646,0.00034964085,0.0,0.0,-0.001,0
5236000,0.12025231,0.13917828,0.00040262938,0.0,0.0,-0.001,0
5260000,0.11973869,0.13903047,0.0004339218,0.0,0.0,-0.001,0
5276000,0.11937638,0.13906965,0.0005482435,0.0,0.0,-0.001,0
5296000,0.11905881,0.139302,0.000572443,0.0,0.0,-0.001,0
5316000,0.1186754,0.13913171,0.00055783987,0.0,0.0,-0.001,0
5340000,0.11838875,0.13903941,0.00066131353,0.0,0.0,-0.001,0
5356000,0.11824954,0.13910446,0.00068092346,0.0,0.0,-0.001,0
5376000,0.118060485,0.1391996,0.0005682707,0.0,0.0,-0.001,0
5400000,0.11782199,0.13938747,0.0005995631,0.0,0.0,-0.001,0
5420000,0.117570125,0.13949451,0.0006529689,0.0,0.0,-0.001,0
5440000,0.11751748,0.13955693,0.00053071976,0.0,0.0,-0.001,0
5460000,0.11731565,0.13943048,0.00054448843,0.0,0.0,-0.001,0
5476000,0.11690644,0.13956733,0.00076812506,0.0,0.0,-0.001,0
5500000,0.116711944,0.13943829,0.00067967176,0.0,0.0,-0.001,0
5516000,0.116377205,0.13932925,0.00072807074,0.0,0.0,-0.001,0
5540000,0.11602141,0.13910861,0.00057703257,0.0,0.0,-0.001,0
5556000,0.11610125,0.1393467,0.00071054697,0.0,0.0,-0.001,0
5580000,0.11568245,0.13929333,0.0007735491,0.0,0.0,-0.001,0
5596000,0.11559057,0.13931292,0.00068467855,0.0,0.0,-0.001,0
5620000,0.11533533,0.13921444,0.0007802248,0.0,0.0,-0.001,0
5640000,0.11513164,0.1391483,0.0006375313,0.0,0.0,-0.001,0
5660000,0.11526331,0.13909063,0.00071138144,0.0,0.0,-0.001,0
5680000,0.11542806,0.13907616,0.00063169,0.0,0.0,-0.001,0
5696000,0.11553625,0.13890387,0.00063711405,0.0,0.0,-0.001,0
5716000,0.11568014,0.1385954,0.0006984472,0.0,0.0,-0.001,0
5740000,0.11561004,0.13836208,0.00063210726,0.0,0.0,-0.001,0
5760000,0.11557073,0.13819301,0.00061541796,0.0,0.0,-0.001,0
5776000,0.11566887,0.13804333,0.00059247017,0.0,0.0,-0.001,0
5796000,0.11579118,0.13805291,0.00064378977,0.0,0.0,-0.001,0
5816000,0.115820765,0.1380382,0.00061041117,0.0,0.0,-0.001,0
5836000,0.115979016,0.1378711,0.00048023462,0.0,0.0,-0.001,0
5856000,0.11601337,0.13779604,0.0005144477,0.0,0.0,-0.001,0
5876000,0.116358995,0.13751882,0.00046020746,0.0,0.0,-0.001,0
5900000,0.1166106,0.1370609,0.00039219856,0.0,0.0,-0.001,0
5920000,0.116986655,0.13717796,0.00045728683,0.0,0.0,-0.001,0
5940000,0.11712532,0.13715899,0.00041806698,0.0,0.0,-0.001,0
5960000,0.117284454,0.13698933,0.000459373,0.0,0.0,-0.001,0
5980000,0.11744501,0.13705164,0.0003221035,0.0,0.0,-0.001,0
5996000,0.11769279,0.13704717,0.00041931868,0.0,0.0,-0.001,0
6016000,0.11787033,0.13680887,0.0004889965,0.0,0.0,-0.001,0
6040000,0.1175392,0.13718879,0.00054615736,0.0,0.0,-0.001,0
6060000,0.11742513,0.13740373,0.0006212592,0.0,0.0,-0.001,0
6076000,0.11735485,0.13738744,0.0005899668,0.0,0.0,-0.001,0
6100000,0.117413804,0.13700801,0.00066006184,0.0,0.0,-0.001,0
6120000,0.11750312,0.1368723,0.0005273819,0.0,0.0,-0.001,0
6140000,0.11761447,0.13675965,0.000536561,0.0,0.0,-0.001,0
6156000,0.11799258,0.13673814,0.0005081892,0.0,0.0,-0.001,0
6176000,0.11812626,0.1366635,0.0005632639,0.0,0.0,-0.001,0
6196000,0.118090525,0.13657254,0.0006066561,0.0,0.0,-0.001,0
6216000,0.118088454,0.1366227,0.0005824566,0.0,0.0,-0.001,0
6236000,0.11806584,0.13664311,0.0005791187,0.0,0.0,-0.001,0
6256000,0.11787975,0.13645753,0.00059330463,0.0,0.0,-0.001,0
6276000,0.117963545,0.13647984,0.00066548586,0.0,0.0,-0.001,0
6300000,0.11785196,0.13645904,0.0006392002,0.0,0.0,-0.001,0
6320000,0.1178583,0.13629791,0.0005040169,0.0,0.0,-0.001,0
6340000,0.11801174,0.13617188,0.0004902482,0.0,0.0,-0.001,0
6360000,0.11794309,0.13615231,0.00047397614,0.0,0.0,-0.001,0
6380000,0.11782019,0.13602327,0.00050777197,0.0,0.0,-0.001,0
6400000,0.11760056,0.13621248,0.00046730042,0.0,0.0,-0.001,0
6420000,0.11749458,0.13624993,0.000441432,0.0,0.0,-0.001,0
6436000,0.11724693,0.13612562,0.00042182207,0.0,0.0,-0.001,0
6456000,0.11702189,0.13632903,0.0004990101,0.0,0.0,-0.001,0
6480000,0.11675888,0.13637182,0.00052154064,0.0,0.0,-0.001,0
6500000,0.11673785,0.13639337,0.00047314167,0.0,0.0,-0.001,0
6520000,0.11674581,0.13667333,0.0005248785,0.0,0.0,-0.001,0
6540000,0.11659835,0.13661571,0.0005044341,0.0,0.0,-0.001,0
6556000,0.116516024,0.13643375,0.00052821636,0.0,0.0,-0.001,0
6580000,0.116336316,0.13629925,0.00055742264,0.0,0.0,-0.001,0
6600000,0.11626943,0.13661316,0.0005415678,0.0,0.0,-0.001,0
6620000,0.11609617,0.13654594,0.00056660175,0.0,0.0,-0.001,0
6640000,0.115979105,0.13641866,0.00055867434,0.0,0.0,-0.001,0
6660000,0.115967005,0.13613622,0.0005348921,0.0,0.0,-0.001,0
6680000,0.11586054,0.13604736,0.0005816221,0.0,0.0,-0.001,0
6700000,0.11577677,0.13607365,0.0006362796,0.0,0.0,-0.001,0
6720000,0.11552229,0.1362168,0.00057953596,0.0,0.0,-0.001,0
6740000,0.11547148,0.13616571,0.0005198717,0.0,0.0,-0.001,0
6760000,0.11497561,0.1362026,0.00054240227,0.0,0.0,-0.001,0
6780000,0.114759184,0.13625018,0.00051027536,0.0,0.0,-0.001,0
6800000,0.11472997,0.1361319,0.0005478263,0.0,0.0,-0.001,0
6816000,0.11448464,0.13634306,0.00048941374,0.0,0.0,-0.001,0
6840000,0.114430524,0.13647896,0.00052654743,0.0,0.0,-0.001,0
6860000,0.11400455,0.13658488,0.00053572655,0.0,0.0,-0.001,0
6880000,0.113965906,0.13656203,0.00046896935,0.0,0.0,-0.001,0
6896000,0.113897756,0.1366471,0.00048732758,0.0,0.0,-0.001,0
6920000,0.11363242,0.1367623,0.00047898293,0.0,0.0,-0.001,0
6940000,0.1133667,0.13680871,0.0004297495,0.0,0.0,-0.001,0
6960000,0.11339308,0.13683173,0.00042182207,0.0,0.0,-0.001,0
6980000,0.11325587,0.13688147,0.00040012598,0.0,0.0,-0.001,0
7000000,0.113120064,0.13705572,0.0005123615,0.0,0.0,-0.001,0
7020000,0.11308201,0.13707863,0.00061792135,0.0,0.0,-0.001,0
7040000,0.11285076,0.13710102,0.0005803704,0.0,0.0,-0.001,0
7060000,0.11278006,0.13699476,0.0006158352,0.0,0.0,-0.001,0
