timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3388000,3388000,0.0003782765,0.001371923,-0.00022346692
3392000,3392000,0.00020570307,0.0009608809,-6.552972e-05
3408000,3408000,0.0002755393,0.00019461408,0.0005392537
3428000,3428000,0.00033708784,0.0005385026,-8.707112e-05
3448000,3448000,2.1572545e-05,0.00046094967,8.65893e-05
3464000,3464000,-0.00018416381,0.0005944576,0.00018024788
3484000,3484000,0.0008732764,0.00210733,-0.00022602342
3504000,3504000,0.0005271576,0.0019532323,-0.00015458882
3524000,3524000,-2.961095e-05,0.001263672,-0.00017677384
3544000,3544000,-1.7027764e-05,0.001459499,-7.6315715e-05
3564000,3564000,7.127777e-05,0.001929983,7.86493e-05
3584000,3584000,-0.0006817591,-0.0002027427,0.00011095158
3604000,3604000,0.0002949288,-0.0004095724,0.0002587534
3624000,3624000,0.020051638,0.023157641,-2.268618e-05
3644000,3644000,0.019877233,0.023278926,2.111738e-05
3664000,3664000,0.02063962,0.023832163,0.00018070967
3684000,3684000,0.02008539,0.022810683,-1.3328856e-05
3704000,3704000,0.020403855,0.022939382,-0.00043304064
3724000,3724000,0.018740758,0.022175282,0.0005516927
3744000,3744000,0.020012803,0.02245167,-0.00031772302
3768000,3768000,0.020029468,0.023561154,-3.6545458e-05
3788000,3788000,0.019910295,0.02281291,0.00028691752
3804000,3804000,0.019314965,0.022689257,9.366202e-05
3828000,3828000,0.018894276,0.02366294,5.098755e-05
3848000,3848000,0.018752811,0.023372885,-0.00017635197
3868000,3868000,0.019531898,0.023418263,0.0006559402
3884000,3884000,0.019481432,0.023490455,7.392365e-05
3908000,3908000,0.019098459,0.024465987,-0.00021643714
3928000,3928000,0.01923021,0.022878807,0.00013614127
3948000,3948000,0.019959262,0.023810882,0.00043791393
3968000,3968000,0.02003673,0.023782382,-3.7385627e-05
3988000,3988000,0.020561675,0.024565795,-0.0002914799
4008000,4008000,0.020585902,0.02410551,0.000747174
4028000,4028000,0.019934535,0.025108488,2.9042107e-05
4048000,4048000,0.020225374,0.023467358,-0.00042629807
4068000,4068000,0.019134797,0.025335087,0.000103374645
4088000,4088000,0.019938767,0.0239342,7.612458e-05
4108000,4108000,0.019291596,0.024629407,-3.3334887e-05
4128000,4128000,0.018648537,0.02410546,-0.00013400869
4144000,4144000,0.020603979,0.023451418,0.0003890687
4168000,4168000,0.020109555,0.023406593,5.8691192e-05
4184000,4184000,0.02001389,0.024507169,0.000424698
4204000,4204000,0.019428395,0.024050405,0.00012266892
4224000,4224000,0.019823125,0.02415109,0.00015244566
4244000,4244000,0.020909952,0.024128983,0.0006097537
4268000,4268000,0.020811753,0.023072593,0.00093373767
4288000,4288000,0.020054925,0.023278156,0.00043968865
4308000,4308000,0.020954937,0.023447653,0.0005679479
4328000,4328000,0.01916028,0.023828361,-0.00016697643
4348000,4348000,0.020007523,0.024577431,6.264312e-05
4368000,4368000,0.018873679,0.02343925,-2.5397563e-05
4388000,4388000,0.02067,0.023503754,0.00020248028
4408000,4408000,0.020533368,0.023325102,-0.00011702879
4428000,4428000,0.019515263,0.023252634,0.00011440191
4448000,4448000,0.020266118,0.022140281,0.00029329993
4468000,4468000,0.019045431,0.023047315,0.00022268128
4488000,4488000,0.019053226,0.022602566,0.0006274002
4508000,4508000,0.019080449,0.023306623,1.12700045e-05
4528000,4528000,0.01877451,0.022929851,0.00030067144
4548000,4548000,0.020275205,0.022595873,0.0005683076
4568000,4568000,0.019523434,0.021828044,0.0003836434
4588000,4588000,0.019568132,0.022172835,0.0006516012
4608000,4608000,0.019176444,0.022799648,-0.0001422769
4628000,4628000,0.01844158,0.02243062,0.00015324977
4648000,4648000,0.020149477,0.022776539,0.00030668653
4668000,4668000,0.01886394,0.022091955,0.00048893393
4688000,4688000,0.019045118,0.021863218,-0.00010819694
